Quarter,Time,Down,ToGo,Location,ATL,NOR,Detail,EPB,EPA
2,10:36,1,10,ATL 31,10,3,Pierre Thomas right tackle for 5 yards (tackle by Corey Peters and Akeem Dent),3.510,3.640
2,9:57,2,5,ATL 26,10,3,Darren Sproles left guard for 1 yard (tackle by Corey Peters),3.640,3.070
2,9:16,3,4,ATL 25,10,9,"Drew Brees pass complete deep middle to Marques Colston for 25 yards, touchdown",3.070,7.000
2,9:16,,,ATL 2,10,10,Garrett Hartley kicks extra point good,0.000,0.000
2,9:16,,,NOR 35,10,10,"Thomas Morstead kicks off 65 yards, touchback",0.000,-0.280
2,9:10,1,10,ATL 20,10,10,Matt Ryan pass complete short left to Steven Jackson for 16 yards (tackle by Kenny Vaccaro),0.280,1.330
2,8:26,1,10,ATL 36,10,10,Matt Ryan pass incomplete short middle intended for Steven Jackson,1.330,0.790
2,8:22,2,10,ATL 36,10,10,Steven Jackson left guard for -1 yards (tackle by David Hawthorne),0.790,-0.030
2,7:40,3,11,ATL 35,10,10,Matt Ryan pass complete short right to Roddy White for 15 yards,-0.030,2.260
2,7:29,1,10,,10,10,Matt Ryan pass complete short middle to Jacquizz Rodgers for 3 yards (tackle by Corey White),2.260,2.120
2,6:49,2,7,NOR 47,10,10,Matt Ryan pass complete short middle to Julio Jones for 3 yards (tackle by Corey White),2.120,1.820
2,6:04,3,4,NOR 44,10,10,Matt Ryan pass incomplete short middle intended for Steven Jackson,1.820,0.330
2,5:58,4,4,NOR 44,10,10,"Matthew Bosher punts 44 yards, touchback",0.330,-0.280
2,5:49,1,10,NOR 20,10,10,Pierre Thomas right end for 4 yards (tackle by Sean Weatherspoon and Kroy Biermann),0.280,0.270
2,5:11,2,6,NOR 24,10,10,Drew Brees pass complete deep left to Kenny Stills for 67 yards (tackle by Robert McClain and Robert Alford),0.270,5.140
2,4:19,1,9,ATL 9,10,10,Mark Ingram right guard for 2 yards (tackle by Corey Peters and Akeem Dent),5.140,4.760
2,3:40,2,7,ATL 7,10,10,"Pierre Thomas right guard for no gain (tackle by Jonathan Babineaux). Penalty on Jahri Evans: Offensive Holding, 10 yards (no play)",4.760,3.240
2,3:13,2,17,ATL 17,10,10,"Drew Brees pass complete short right to Darren Sproles for 8 yards (tackle by Sean Weatherspoon). Penalty on Jahri Evans: Offensive Holding, 10 yards (no play)",3.240,2.060
2,2:42,2,27,ATL 27,10,10,Drew Brees pass complete short right to Darren Sproles for 7 yards (tackle by William Moore),2.060,2.340
2,2:00,3,20,ATL 20,10,10,Drew Brees pass complete short middle to Darren Sproles for 7 yards (tackle by Robert McClain),2.340,2.340
2,1:50,3,20,ATL 20,10,10,Timeout #1 by Atlanta Falcons,2.340,2.570
2,1:50,4,13,ATL 13,10,13,Garrett Hartley 31 yard field goal good,2.570,3.000
2,1:50,,,NOR 35,10,13,"Thomas Morstead kicks off 65 yards, touchback",0.000,-0.280
2,1:47,1,10,ATL 20,10,13,Matt Ryan pass complete short left to Harry Douglas for 12 yards (tackle by Patrick Robinson),0.280,1.070
2,1:22,1,10,ATL 32,10,13,Matt Ryan pass complete short middle to Julio Jones for 21 yards (tackle by Rafael Bush),1.070,2.460
2,0:55,1,10,NOR 47,10,13,Matt Ryan pass incomplete short right intended for Tony Gonzalez,2.460,1.910
2,0:51,2,10,NOR 47,10,13,Matt Ryan sacked by Junior Galette for -10 yards,1.910,1.910
2,0:51,2,10,NOR 47,10,13,--,1.910,-0.100
2,0:45,3,20,ATL 43,10,13,"Matt Ryan pass incomplete. Penalty on Matt Ryan: Intentional Grounding, 9 yards",-0.100,-1.110
2,0:39,4,29,ATL 34,10,13,"Matthew Bosher punts 40 yards, returned by Darren Sproles for no gain. Penalty on Will Herring: Offensive Holding, 10 yards",-1.110,0.140
2,0:30,1,10,NOR 16,10,13,Darren Sproles right tackle for 4 yards (tackle by Corey Peters and William Moore),-0.140,0.010
2,0:11,2,6,NOR 20,10,13,Darren Sproles right guard for 3 yards (tackle by Sean Weatherspoon),0.010,-0.450
Quarter,Time,Down,ToGo,Location,ATL,NOR,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,ATL 35,10,13,"Matthew Bosher kicks off no gain, touchback",0.000,0.280
3,15:00,1,10,NOR 20,10,13,Drew Brees pass incomplete deep right intended for Kenny Stills,0.280,-0.270
3,14:56,2,10,NOR 20,10,13,Mark Ingram left tackle for 2 yards (tackle by Robert McClain),-0.270,-0.690
3,14:16,3,8,NOR 22,10,13,Drew Brees sacked by Corey Peters for -11 yards,-0.690,-2.490
3,13:52,4,19,NOR 11,10,13,"Thomas Morstead punts 61 yards, returned by Harry Douglas for 13 yards (tackle by Will Herring)",-2.490,-1.660
3,13:39,1,10,ATL 41,10,13,Matt Ryan pass complete short right to Julio Jones for 4 yards (tackle by Patrick Robinson and Parys Haralson),1.660,1.660
3,13:08,2,6,ATL 45,10,13,Steven Jackson right tackle for 50 yards (tackle by Malcolm Jenkins),1.660,6.060
3,12:33,1,5,NOR 5,10,13,Matt Ryan pass incomplete short right intended for Harry Douglas,6.060,5.150
3,12:27,2,5,NOR 5,10,13,Steven Jackson right guard for 1 yard (tackle by Tom Johnson and Cameron Jordan),5.150,4.490
3,11:45,3,4,NOR 4,16,13,"Matt Ryan pass complete short left to Julio Jones for 4 yards, touchdown",4.490,7.000
3,11:45,,,NOR 2,17,13,Matt Bryant kicks extra point good,0.000,0.000
3,11:45,,,ATL 35,17,13,"Matthew Bosher kicks off 65 yards, touchback",0.000,-0.280
3,11:41,1,10,NOR 20,17,13,Drew Brees pass complete short middle to Marques Colston for 5 yards (tackle by Desmond Trufant),0.280,0.410
3,11:02,2,5,NOR 25,17,13,Drew Brees pass complete short left to Ben Watson for 13 yards (tackle by Desmond Trufant),0.410,1.470
3,10:24,1,10,NOR 38,17,13,Pierre Thomas right tackle for 4 yards (tackle by Kroy Biermann and Akeem Dent),1.470,1.460
3,9:49,2,6,NOR 42,17,13,Drew Brees pass incomplete deep right intended for Jimmy Graham,1.460,0.760
3,9:44,3,6,NOR 42,17,13,Drew Brees pass complete deep right to Darren Sproles for 22 yards (tackle by William Moore),0.760,3.180
3,9:14,1,10,ATL 36,17,13,"Drew Brees pass incomplete deep left intended for Lance Moore (defended by William Moore). Penalty on Charles Brown: Offensive Holding, 10 yards (no play)",3.180,2.520
3,9:06,1,20,ATL 46,17,13,Drew Brees pass complete short left to Pierre Thomas for 8 yards (tackle by Robert McClain and Akeem Dent),2.520,2.520
3,8:23,1,20,ATL 46,17,13,Timeout #1 by Atlanta Falcons,2.520,2.370
3,8:23,2,12,ATL 38,17,13,Drew Brees pass complete deep right to Kenny Stills for 19 yards (tackle by Robert McClain),2.370,4.310
3,7:41,1,10,ATL 19,17,13,Darren Sproles right guard for 5 yards (tackle by Thomas DeCoud and Sean Weatherspoon),4.310,4.530
3,7:06,2,5,ATL 14,17,13,Drew Brees pass complete short right to Jimmy Graham for 7 yards (tackle by Robert McClain),4.530,4.530
3,6:29,2,5,ATL 14,17,13,Timeout #1 by New Orleans Saints,4.530,5.600
3,6:29,1,7,ATL 7,17,19,"Drew Brees pass complete short right to Jimmy Graham for 7 yards, touchdown",5.600,7.000
3,6:29,,,ATL 2,17,20,Garrett Hartley kicks extra point good,0.000,0.000
3,6:29,,,NOR 35,17,20,"Thomas Morstead kicks off 65 yards, touchback",0.000,-0.280
3,6:22,1,10,ATL 20,17,20,Steven Jackson left tackle for 1 yard (tackle by Cameron Jordan and Parys Haralson),0.280,-0.130
3,5:46,2,9,ATL 21,17,20,Matt Ryan sacked by Parys Haralson for -7 yards,-0.130,-2.030
3,5:04,3,16,ATL 14,17,20,Matt Ryan pass incomplete short middle intended for Jason Snelling,-2.030,-2.470
3,4:59,4,16,ATL 14,17,20,"Matthew Bosher punts 44 yards, returned by Darren Sproles for 1 yard (tackle by Dominique Davis). Penalty on Jabari Greer: Illegal Block Above the Waist, 10 yards",-2.470,-1.140
3,4:47,1,10,NOR 33,17,20,Drew Brees pass incomplete deep left intended for Marques Colston is intercepted by Robert Alford at ATL-45,1.140,-1.930
3,4:39,1,10,ATL 45,17,20,Matt Ryan sacked by Akiem Hicks for -8 yards,1.930,0.300
3,3:59,2,18,ATL 37,17,20,Matt Ryan pass incomplete,0.300,-0.360
3,3:52,3,18,ATL 37,17,20,Matt Ryan pass complete short left to Jason Snelling for 9 yards (tackle by Jabari Greer and Roman Harper),-0.360,-0.320
3,3:06,4,9,ATL 46,17,20,Matthew Bosher punts 51 yards,-0.320,0.380
3,2:56,1,10,NOR 3,17,20,Drew Brees pass complete short right to Marques Colston for 5 yards (tackle by Robert McClain),-0.380,-0.420
3,2:17,2,5,NOR 8,17,20,Pierre Thomas right end for 4 yards (tackle by Sean Weatherspoon),-0.420,-0.370
3,1:33,3,1,NOR 12,17,20,Pierre Thomas left end for 11 yards (tackle by Thomas DeCoud and Akeem Dent),-0.370,0.480
3,0:44,1,10,NOR 23,17,20,Pierre Thomas left tackle for 4 yards (tackle by William Moore),0.480,0.470
3,0:04,2,6,NOR 27,17,20,Drew Brees pass complete short left to Jimmy Graham for 10 yards (tackle by Desmond Trufant and Akeem Dent),0.470,1.400
Quarter,Time,Down,ToGo,Location,ATL,NOR,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,NOR 37,17,20,Drew Brees up the middle for 4 yards (tackle by Thomas DeCoud),1.400,1.400
4,14:21,2,6,NOR 41,17,20,Drew Brees pass complete short right to Marques Colston for 14 yards (tackle by Thomas DeCoud),1.400,2.590
4,13:41,1,10,ATL 45,17,20,Mark Ingram for 3 yards (tackle by Desmond Trufant),2.590,2.450
4,13:12,2,7,ATL 42,17,20,Drew Brees pass incomplete short left intended for Jimmy Graham,2.450,1.750
4,13:07,3,7,ATL 42,17,20,Drew Brees pass incomplete short middle intended for Lance Moore,1.750,0.460
4,13:03,4,7,ATL 42,17,20,Thomas Morstead punts 33 yards,0.460,0.380
4,12:54,1,10,ATL 9,17,20,Steven Jackson right tackle for 5 yards (tackle by David Hawthorne and Cameron Jordan),-0.380,-0.390
4,12:13,2,5,ATL 14,17,20,Matt Ryan pass complete short right to Steven Jackson for 17 yards (tackle by Malcolm Jenkins),-0.390,1.000
4,11:36,1,10,ATL 31,17,20,Matt Ryan pass complete short right to Steven Jackson for 2 yards (tackle by David Hawthorne and Curtis Lofton),1.000,0.730
4,10:52,2,8,ATL 33,17,20,Matt Ryan pass incomplete short left intended for Julio Jones,0.730,0.040
4,10:47,3,8,ATL 33,17,20,"Matt Ryan pass complete deep left to Harry Douglas for 17 yards (tackle by Kenny Vaccaro). Penalty on Sam Baker: Offensive Holding, 10 yards (no play)",0.040,-1.290
4,10:20,3,18,ATL 23,17,20,Matt Ryan pass complete short right to Jason Snelling for 8 yards (tackle by Curtis Lofton and John Jenkins),-1.290,-1.310
4,9:35,4,10,ATL 31,17,20,"Matthew Bosher punts 46 yards, returned by Darren Sproles for 5 yards (tackle by Antone Smith)",-1.310,-0.810
4,9:24,1,10,NOR 28,17,20,Drew Brees pass complete short middle to Ben Watson for 16 yards (tackle by Robert McClain),0.810,1.860
4,8:43,1,10,NOR 44,17,20,Mark Ingram right tackle for -3 yards (tackle by Akeem Dent),1.860,0.910
4,8:01,2,13,NOR 41,17,20,Drew Brees pass complete short right to Darren Sproles for 32 yards (tackle by William Moore),0.910,3.780
4,7:20,1,10,ATL 27,17,20,Darren Sproles right guard for 1 yard (tackle by Osi Umenyiora),3.780,3.370
4,6:48,2,9,ATL 26,17,20,Drew Brees sacked by Peria Jerry for -5 yards,3.370,2.020
4,6:14,3,14,ATL 31,17,20,Drew Brees pass complete short right to Marques Colston for 19 yards (tackle by William Moore),2.020,4.780
4,5:23,1,10,ATL 12,17,20,Mark Ingram left tackle for 2 yards (tackle by William Moore),4.780,4.450
4,4:43,2,8,ATL 10,17,20,Drew Brees pass complete short left to Pierre Thomas for -1 yards (tackle by Sean Weatherspoon),4.450,3.290
4,4:04,3,9,ATL 11,17,20,Drew Brees pass complete short middle to Lance Moore for 7 yards (tackle by Robert McClain),3.290,3.290
4,3:16,3,9,ATL 11,17,20,Timeout #2 by New Orleans Saints,3.290,3.040
4,3:16,4,2,ATL 4,17,23,Garrett Hartley 22 yard field goal good,3.040,3.000
4,3:16,,,NOR 35,17,23,"Thomas Morstead kicks off 65 yards, touchback",0.000,-0.280
4,3:12,1,10,ATL 20,17,23,Matt Ryan pass complete short middle to Julio Jones for 17 yards (tackle by Jabari Greer),0.280,1.400
4,2:50,1,10,ATL 37,17,23,Matt Ryan pass complete short right to Tony Gonzalez for 16 yards (tackle by Kenny Vaccaro),1.400,2.460
4,2:28,1,10,NOR 47,17,23,Matt Ryan pass complete short right to Steven Jackson for 7 yards (tackle by Roman Harper),2.460,2.860
4,2:04,2,3,NOR 40,17,23,Matt Ryan pass complete short right to Tony Gonzalez for 13 yards (tackle by Kenny Vaccaro),2.860,3.780
4,1:58,1,10,NOR 27,17,23,Jacquizz Rodgers left guard for no gain (tackle by Curtis Lofton),3.780,3.230
4,1:34,2,10,NOR 27,17,23,Matt Ryan pass complete short left to Harry Douglas for 20 yards (tackle by Kenny Vaccaro),3.230,5.600
4,1:09,1,7,NOR 7,17,23,Matt Ryan pass incomplete short left intended for Harry Douglas,5.600,4.760
4,1:05,2,7,NOR 7,17,23,Matt Ryan pass complete short right to Roddy White for 4 yards (tackle by Malcolm Jenkins and Rafael Bush),4.760,4.760
4,0:54,2,7,NOR 7,17,23,Timeout #2 by Atlanta Falcons,4.760,4.720
4,0:54,3,3,NOR 3,17,23,Matt Ryan pass incomplete short middle intended for Steven Jackson (defended by Ramon Humber),4.720,4.720
4,0:49,3,3,NOR 3,17,23,Timeout #3 by Atlanta Falcons,4.720,3.040
4,0:49,4,3,NOR 3,17,23,Matt Ryan pass incomplete short middle intended for Tony Gonzalez is intercepted by Roman Harper at NOR-0,3.040,-0.280
4,0:43,1,10,NOR 20,17,23,Drew Brees kneels for -1 yards,0.280,-0.460
4,0:05,2,11,NOR 19,17,23,Drew Brees kneels for -1 yards,-0.460,-1.330
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
