Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Najee Harris,PIT,6,6,26,0,1,0,0.0,26,4.3,0.0,0,,0,0.0,0,84.7
Diontae Johnson,PIT,9,5,35,0,1,5,1.0,30,6.0,8.2,0,,0,0.0,0,64.6
Chase Claypool,PIT,6,4,45,0,2,32,8.0,13,3.3,7.2,1,4.0,0,0.0,0,88.9
Pat Freiermuth,PIT,7,4,57,0,3,30,7.5,27,6.8,9.9,0,,0,0.0,1,44.0
Jaylen Warren,PIT,3,3,25,0,1,-10,-3.3,35,11.7,-3.3,0,,0,0.0,0,101.4
Steven Sims,PIT,3,2,-1,0,0,-6,-3.0,5,2.5,0.0,0,,0,0.0,0,70.1
Derek Watt,PIT,2,2,6,1,1,3,1.5,3,1.5,1.5,0,,0,0.0,0,118.7
Zach Gentry,PIT,1,1,3,0,,0,0.0,3,3.0,0.0,0,,0,0.0,0,79.2
George Pickens,PIT,3,0,0,0,,0,,0,,19.0,0,,1,33.3,0,39.6
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
A.J. Brown,PHI,10,6,156,3,4,125,20.8,31,5.2,18.1,0,,2,20.0,0,143.7
Dallas Goedert,PHI,6,6,64,0,5,35,5.8,29,4.8,5.8,0,,0,0.0,0,111.1
DeVonta Smith,PHI,8,5,23,0,2,6,1.2,17,3.4,4.6,0,,0,0.0,0,66.7
Zach Pascal,PHI,2,2,57,1,2,20,10.0,37,18.5,10.0,0,,0,0.0,0,158.3
Kenneth Gainwell,PHI,1,1,8,0,0,2,2.0,6,6.0,2.0,1,1.0,0,0.0,0,100.0
Jack Stoll,PHI,1,0,0,0,,0,,0,,13.0,0,,0,0.0,0,39.6
Quez Watkins,PHI,2,0,0,0,,0,,0,,14.5,0,,1,50.0,0,39.6
