Quarter,Time,Down,ToGo,Location,OAK,MIA,Detail,EPB,EPA
3,5:08,1,10,MIA 18,20,16,Kenyan Drake left tackle for no gain (tackle by Mario Edwards),0.040,-0.490
3,4:30,2,10,MIA 18,20,16,Jay Cutler pass complete short right to Jarvis Landry for 3 yards (tackle by T.J. Carrie),-0.490,-0.790
3,4:01,3,7,MIA 21,20,16,Jay Cutler pass incomplete short right intended for DeVante Parker (defended by Dexter McDonald),-0.790,-1.960
3,3:38,4,7,MIA 21,20,16,"Matt Haack punts 49 yards, returned by Jalen Richard for 8 yards (tackle by Terrence Fede)",-1.960,-1.470
3,3:31,1,10,OAK 38,20,16,Jalen Richard middle for 2 yards (tackle by William Hayes),1.470,1.190
3,2:58,2,8,OAK 40,20,16,Jalen Richard right guard for 4 yards (tackle by Charles Harris),1.190,1.020
3,2:09,3,4,OAK 44,20,16,Derek Carr pass complete short left to Jared Cook for 6 yards (tackle by Reshad Jones),1.020,2.260
3,1:26,1,10,,20,16,Jalen Richard middle for 5 yards (tackle by Xavien Howard and Andre Branch),2.260,2.390
3,0:53,2,5,MIA 45,20,16,Jalen Richard middle for no gain (tackle by Davon Godchaux),2.390,1.690
Quarter,Time,Down,ToGo,Location,OAK,MIA,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,5,MIA 45,20,16,Derek Carr pass complete short right to Amari Cooper for 6 yards (tackle by Bobby McCain and Lawrence Timmons),1.690,2.980
4,14:29,1,10,MIA 39,20,16,Marshawn Lynch left tackle for 8 yards (tackle by Michael Thomas and Jordan Phillips),2.980,3.520
4,13:45,2,2,MIA 31,20,16,"Derek Carr for no gain. Derek Carr fumbles, recovered by Jalen Richard at MIA-38 and returned for 5 yards",3.520,2.540
4,13:03,3,4,MIA 33,20,16,"Derek Carr pass incomplete short left intended for Seth Roberts. Penalty on Donald Penn: Offensive Holding, 10 yards (no play)",2.540,1.220
4,12:57,3,14,MIA 43,20,16,"Derek Carr sacked by Ndamukong Suh for -10 yards. Derek Carr fumbles (forced by Ndamukong Suh), recovered by Marshall Newhouse at OAK-43 and returned for 6 yards. Marshall Newhouse fumbles (forced by Kiko Alonso), recovered by Charles Harris at MIA-48 (tackle by Jared Cook)",1.220,-2.130
4,12:46,1,10,MIA 48,20,16,"Jay Cutler pass complete short right to Damien Williams for 8 yards (tackle by Dexter McDonald). Penalty on Jarvis Landry: Offensive Holding, 10 yards",2.130,1.990
4,12:33,1,12,MIA 46,20,16,Kenyan Drake left guard for 2 yards (tackle by Reggie Nelson and Nicholas Morrow),1.990,1.580
4,11:43,2,10,MIA 48,20,16,Jay Cutler pass incomplete short middle intended for Jarvis Landry,1.580,0.890
4,11:29,3,10,MIA 48,20,16,Jay Cutler pass complete short right to Kenny Stills for 5 yards (tackle by Dexter McDonald),0.890,0.130
4,11:03,4,5,OAK 47,20,16,"Matt Haack punts 37 yards, fair catch by T.J. Carrie",0.130,0.380
4,10:44,1,10,OAK 10,20,16,DeAndre Washington middle for 1 yard (tackle by Kiko Alonso and Michael Thomas),-0.380,-0.710
4,10:03,2,9,OAK 11,20,16,Derek Carr pass incomplete deep right intended for Amari Cooper,-0.710,0.000
4,9:47,,,,,,Timeout #1 by Oakland Raiders,0.000,1.300
4,9:47,3,9,OAK 11,20,16,Derek Carr pass incomplete short right intended for Michael Crabtree,-1.300,-2.490
4,9:43,4,9,OAK 11,20,16,"Marquette King punts 49 yards, returned by Jakeem Grant for 5 yards (tackle by Marquel Lee)",-2.490,-1.930
4,9:31,1,10,MIA 45,20,16,"Kenyan Drake left tackle for 4 yards (tackle by Bruce Irvin). Penalty on Mike Pouncey: Offensive Holding, 10 yards (no play)",1.930,1.270
4,9:06,1,20,MIA 35,20,16,Jay Cutler pass incomplete deep left intended for DeVante Parker,1.270,0.030
4,8:58,2,20,MIA 35,20,16,Jay Cutler sacked by Mario Edwards and Bruce Irvin for -2 yards,0.030,-0.890
4,8:15,3,22,MIA 33,20,16,Damien Williams middle for 4 yards (tackle by Obi Melifonwu and Khalil Mack),-0.890,-0.910
4,7:29,4,18,MIA 37,20,16,"Matt Haack punts 50 yards, fair catch by Jalen Richard",-0.910,0.320
4,7:21,1,10,OAK 13,20,16,Marshawn Lynch right tackle for 2 yards (tackle by Davon Godchaux),-0.320,-0.570
4,6:44,2,8,OAK 15,20,16,Derek Carr pass complete short middle to Michael Crabtree for 16 yards (tackle by Xavien Howard),-0.570,1.000
4,6:16,1,10,OAK 31,20,16,Marshawn Lynch left tackle for -3 yards (tackle by Andre Branch),1.000,0.060
4,5:36,2,13,OAK 28,20,16,Derek Carr pass complete short left to Jared Cook for 7 yards (tackle by Reshad Jones),0.060,0.000
4,4:56,,,,,,Timeout #2 by Oakland Raiders,0.000,-0.300
4,4:56,3,6,OAK 35,20,16,"Derek Carr pass complete deep right to Seth Roberts for 29 yards (tackle by Reshad Jones). Penalty on Reshad Jones: Unnecessary Roughness, 15 yards",0.300,4.170
4,4:49,1,10,MIA 21,20,16,"Derek Carr pass incomplete deep left intended for Michael Crabtree. Penalty on Xavien Howard: Defensive Pass Interference, 18 yards (no play)",4.170,6.510
4,4:42,1,3,MIA 3,26,16,"Marshawn Lynch right guard for 3 yards, touchdown",6.510,7.000
4,4:37,,,MIA 15,27,16,Giorgio Tavecchio kicks extra point good,0.000,0.000
4,4:37,,,OAK 35,27,16,"Giorgio Tavecchio kicks off 65 yards, touchback",0.000,-0.610
4,4:37,1,10,MIA 25,27,16,Jay Cutler pass complete short middle to Jarvis Landry for 4 yards (tackle by NaVorro Bowman),0.610,0.600
4,4:18,2,6,MIA 29,27,16,Jay Cutler pass complete short left to Julius Thomas for 5 yards (tackle by T.J. Carrie),0.600,0.560
4,4:11,3,1,MIA 34,27,16,Jay Cutler pass complete deep left to Julius Thomas for 27 yards (tackle by Reggie Nelson),0.560,2.980
4,3:46,1,10,OAK 39,27,16,Jay Cutler pass complete short middle to Kenyan Drake for 5 yards (tackle by NaVorro Bowman and Cory James),2.980,3.120
4,3:22,2,5,OAK 34,27,16,Jay Cutler for no gain. Mike Pouncey fumbles,3.120,0.000
4,3:10,,,,,,Timeout #1 by Miami Dolphins,0.000,-1.880
4,3:10,3,9,OAK 38,27,16,Jay Cutler pass incomplete short right intended for Kenny Stills,1.880,0.720
4,3:06,4,9,OAK 38,27,16,"Jay Cutler pass complete short left to Julius Thomas for 14 yards (tackle by Cory James). Penalty on Jermon Bushrod: Offensive Holding, 10 yards (no play)",0.720,0.070
4,2:59,4,19,OAK 48,27,16,Jay Cutler pass incomplete deep left intended for DeVante Parker,0.070,-2.190
4,2:53,1,10,OAK 49,27,16,Marshawn Lynch middle for no gain (tackle by Terrence Fede),2.190,0.000
4,2:48,,,,,,Timeout #2 by Miami Dolphins,0.000,-1.650
4,2:48,2,10,OAK 49,27,16,Marshawn Lynch right tackle for no gain (tackle by Lawrence Timmons and Michael Thomas),1.650,0.960
4,2:20,3,10,OAK 49,27,16,Derek Carr pass incomplete deep right intended for Amari Cooper is intercepted by Reshad Jones at MIA-17,0.960,0.060
4,1:54,1,10,MIA 17,27,16,Jay Cutler pass complete short right to Kenyan Drake for 1 yard (tackle by Dexter McDonald),-0.060,-0.420
4,1:50,2,9,MIA 18,27,16,"Jay Cutler pass complete short right to Kenny Stills for 14 yards. Penalty on Bruce Irvin: Roughing the Passer, 15 yards",-0.420,2.060
4,1:46,1,10,MIA 47,27,16,Jay Cutler pass complete short right to DeVante Parker for 12 yards (tackle by Dexter McDonald),2.060,2.850
4,1:40,1,10,OAK 41,27,16,Jay Cutler pass complete deep right to DeVante Parker for 26 yards,2.850,4.580
4,1:36,1,10,OAK 15,27,22,"Jay Cutler pass complete short right to Julius Thomas for 15 yards, touchdown",4.580,7.000
4,1:32,,,,,,Timeout #3 by Miami Dolphins,0.000,0.000
4,1:32,,,OAK 2,27,24,"Two Point Attempt: Kenyan Drake right tackle, conversion succeeds",0.000,1.000
4,1:32,,,MIA 35,27,24,"Cody Parkey kicks onside 15 yards, recovered by Amari Cooper",0.000,-2.260
4,1:31,1,10,,27,24,Derek Carr kneels for -1 yards,2.260,1.580
4,0:47,2,11,OAK 49,27,24,Derek Carr kneels for -1 yards,1.580,0.760
4,0:29,3,12,OAK 48,27,24,Derek Carr kneels for -1 yards,0.760,-0.260
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
