Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
D.K. Metcalf,SEA,9,6,71,0,5,57,9.5,14,2.3,10.7,0,,0,0.0,0,90.5
Kenneth Walker III,SEA,8,6,55,0,2,-13,-2.2,68,11.3,-2.1,0,,1,12.5,0,93.2
Noah Fant,SEA,4,3,34,0,2,20,6.7,14,4.7,9.8,0,,0,0.0,0,100.0
Tyler Lockett,SEA,5,3,42,1,3,33,11.0,9,3.0,10.6,0,,0,0.0,0,126.7
Will Dissly,SEA,2,2,28,0,2,10,5.0,18,9.0,5.0,1,2.0,0,0.0,0,118.7
Marquise Goodwin,SEA,2,2,38,1,1,38,19.0,0,0.0,19.0,0,,0,0.0,0,158.3
Colby Parkinson,SEA,3,1,7,0,,4,4.0,3,3.0,9.7,0,,0,0.0,0,42.4
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Chris Godwin,TAM,8,6,71,1,5,49,8.2,22,3.7,8.0,0,,0,0.0,0,141.1
Mike Evans,TAM,6,5,54,0,3,50,10.0,4,0.8,10.0,0,,0,0.0,1,64.6
Julio Jones,TAM,5,3,53,1,3,13,4.3,40,13.3,12.6,0,,0,0.0,0,135.8
Cade Otton,TAM,3,3,35,0,1,30,10.0,5,1.7,10.0,0,,0,0.0,0,115.3
Scott Miller,TAM,2,2,25,0,2,25,12.5,0,0.0,12.5,0,,0,0.0,0,118.7
Cameron Brate,TAM,2,1,8,0,,-5,-5.0,13,13.0,4.5,0,,0,0.0,0,60.4
Leonard Fournette,TAM,1,1,1,0,0,-5,-5.0,6,6.0,-5.0,0,,0,0.0,0,79.2
Ke'Shawn Vaughn,TAM,1,1,11,0,1,-1,-1.0,12,12.0,-1.0,0,,0,0.0,0,112.5
Tom Brady,TAM,1,0,0,0,0,0,,0,,16.0,0,,0,0.0,1,0.0
