Quarter,Time,Down,ToGo,Location,HOU,IND,Detail,EPB,EPA
2,10:58,1,10,HOU 40,7,10,Sage Rosenfels pass incomplete short left intended for Andre Johnson (defended by Jeff Charleston),1.600,1.050
2,10:56,2,10,HOU 40,7,10,Darius Walker left end for 6 yards (tackle by Jeff Charleston),1.050,1.160
2,10:16,3,4,HOU 46,7,10,Sage Rosenfels pass incomplete short right intended for Owen Daniels,1.160,-0.320
2,10:12,4,4,HOU 46,7,10,"Matt Turk punts 46 yards, fair catch by T.J. Rushing",-0.320,0.380
2,10:03,1,10,IND 8,7,10,"Peyton Manning sacked by Mario Williams for -2 yards. Penalty on Travis Johnson: Unnecessary Roughness, 15 yards",-0.380,0.340
2,9:46,1,10,IND 21,7,10,Peyton Manning pass complete short right to Reggie Wayne for 12 yards (tackle by Will Demps),0.340,1.140
2,9:12,1,10,IND 33,7,10,Peyton Manning pass complete deep right to Ben Utecht for 28 yards (tackle by Morlon Greenwood),1.140,2.980
2,8:25,1,10,HOU 39,7,10,Kenton Keith right end for 11 yards (tackle by Earl Cochran and Morlon Greenwood),2.980,3.710
2,7:40,1,10,HOU 28,7,10,Peyton Manning pass complete short left to Kenton Keith for 2 yards (tackle by Michael Boulware),3.710,3.440
2,6:57,2,8,HOU 26,7,10,Peyton Manning pass complete short left to Dallas Clark for 9 yards (tackle by Tim Bulman),3.440,4.440
2,6:33,1,10,HOU 17,7,10,Peyton Manning pass complete short left to Dallas Clark for 11 yards (tackle by Morlon Greenwood),4.440,5.830
2,5:45,1,6,HOU 6,7,16,"Peyton Manning pass complete short right to Dallas Clark for 6 yards, touchdown",5.830,7.000
2,,,,HOU 2,7,17,Adam Vinatieri kicks extra point good,0.000,0.000
2,,,,IND 30,7,17,"Adam Vinatieri kicks off 69 yards, returned by Andre' Davis for 17 yards (tackle by Melvin Bullitt). Penalty on IND: Illegal Formation, 5 yards (no play)",0.000,0.000
2,,,,IND 25,7,17,"Adam Vinatieri kicks off 70 yards, returned by Andre' Davis for 31 yards (tackle by T.J. Rushing)",0.000,1.330
2,5:31,1,10,HOU 36,7,17,Sage Rosenfels pass incomplete deep middle intended for Andre Johnson is intercepted by Bob Sanders at IND-45 and returned for 29 yards (tackle by Vonta Leach),1.330,-3.840
2,5:20,1,10,HOU 26,7,17,Peyton Manning pass incomplete short right intended for Clifton Dawson,3.840,3.300
2,5:15,2,10,HOU 26,7,17,Peyton Manning pass complete short middle to Bryan Fletcher for 14 yards (tackle by C.C. Brown),3.300,4.780
2,4:24,1,10,HOU 12,7,17,Clifton Dawson right end for 1 yard (tackle by Fred Bennett and Travis Johnson),4.780,4.270
2,3:45,2,9,HOU 11,7,23,"Peyton Manning pass complete short middle to Dallas Clark for 11 yards, touchdown",4.270,7.000
2,,,,HOU 2,7,24,Adam Vinatieri kicks extra point good,0.000,0.000
2,,,,IND 30,7,24,"Adam Vinatieri kicks off 48 yards, returned by Jameel Cook for 21 yards (tackle by Brannon Condren)",0.000,1.800
2,3:34,1,10,HOU 43,7,24,"Darius Walker left end for -2 yards (tackle by Marlin Jackson). Penalty on Marlin Jackson: Unnecessary Roughness, 15 yards",1.800,2.650
2,3:14,1,10,IND 44,7,24,Darius Walker right end for 2 yards (tackle by Quinn Pitcock and Edward Johnson),2.650,2.380
2,2:39,2,8,IND 42,7,24,Darius Walker up the middle for no gain (tackle by Gary Brackett),2.380,1.690
2,2:00,3,8,IND 42,7,24,Sage Rosenfels pass incomplete short middle intended for Kevin Walter (defended by Bob Sanders),1.690,0.460
2,1:54,4,8,IND 42,7,24,Matt Turk punts 36 yards,0.460,0.380
2,1:44,1,10,IND 7,7,24,Clifton Dawson right end for -2 yards (tackle by Earl Cochran),-0.380,-0.930
2,1:35,,,,7,24,Timeout #1 by Houston Texans,0.000,-0.930
2,1:34,2,12,IND 5,7,24,Peyton Manning pass complete short right to Reggie Wayne for 10 yards (tackle by Von Hutchins),-0.930,-0.480
2,1:10,3,2,IND 15,7,24,Peyton Manning pass complete short middle to Devin Aromashodu for 21 yards (tackle by Fred Bennett),-0.480,1.330
2,1:01,,,,7,24,Timeout #2 by Indianapolis Colts,0.000,1.330
2,1:01,1,10,IND 36,7,24,Peyton Manning pass incomplete deep right intended for Reggie Wayne (defended by C.C. Brown),1.330,0.790
2,0:54,2,10,IND 36,7,24,Peyton Manning pass complete short right to Bryan Fletcher for 7 yards (tackle by Fred Bennett),0.790,1.030
2,0:32,3,3,IND 43,7,24,"Peyton Manning pass complete short right to Reggie Wayne for 8 yards (tackle by Fred Bennett). Reggie Wayne fumbles (forced by Fred Bennett), recovered by Earl Cochran at HOU-49 (tackle by Ryan Lilja)",1.030,-2.190
2,0:21,1,10,HOU 49,7,24,Sage Rosenfels pass incomplete deep left intended for Andre Johnson (defended by Bob Sanders),2.190,1.650
2,0:21,2,10,HOU 49,7,24,Sage Rosenfels pass complete short middle to Darius Walker for 9 yards (tackle by Marlin Jackson),1.650,2.150
2,0:15,,,,7,24,Timeout #2 by Houston Texans,0.000,2.150
2,0:15,3,1,IND 42,7,24,Sage Rosenfels pass complete short right to Andre Johnson for 11 yards (tackle by Kelvin Hayden),2.150,3.510
2,0:10,,,,7,24,Timeout #3 by Houston Texans,0.000,3.510
2,0:10,1,10,IND 31,7,24,Kris Brown 49 yard field goal no good,3.510,-1.530
2,0:05,1,10,IND 39,7,24,Peyton Manning kneels for -1 yards,1.530,0.850
Quarter,Time,Down,ToGo,Location,HOU,IND,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,HOU 30,7,24,"Kris Brown kicks off 51 yards, returned by Darrell Reid for no gain. Penalty on Brannon Condren: Offensive Holding, 10 yards",0.000,0.410
3,14:55,1,10,IND 22,7,24,"Peyton Manning pass complete short right to Bryan Fletcher for -2 yards (tackle by Anthony Weaver). Penalty on Travis Johnson: Unnecessary Roughness, 15 yards",0.410,1.270
3,14:29,1,10,IND 35,7,24,"Penalty on Bryan Fletcher: False Start, 5 yards (no play)",1.270,0.940
3,14:11,1,15,IND 30,7,24,Peyton Manning pass complete deep right to Reggie Wayne for 20 yards,0.940,2.260
3,13:44,1,10,,7,24,Kenton Keith right end for 11 yards (tackle by C.C. Brown),2.260,2.980
3,13:21,1,10,HOU 39,7,24,Peyton Manning pass complete short right to Reggie Wayne for 9 yards (tackle by Fred Bennett),2.980,3.660
3,12:37,2,1,HOU 30,7,24,Peyton Manning pass incomplete short left intended for Dallas Clark,3.660,2.940
3,12:33,3,1,HOU 30,7,24,Kenton Keith left end for -1 yards (tackle by Charlie Anderson),2.940,1.400
3,11:49,4,2,HOU 31,7,24,Dallas Clark left end for 15 yards (tackle by Will Demps),1.400,4.510
3,11:06,1,10,HOU 16,7,24,Clifton Dawson up the middle for 12 yards (tackle by C.C. Brown and Earl Cochran),4.510,6.280
3,10:23,1,4,HOU 4,7,30,"Clifton Dawson right tackle for 4 yards, touchdown",6.280,7.000
3,,,,HOU 2,7,31,Adam Vinatieri kicks extra point good,0.000,0.000
3,,,,IND 30,7,31,"Adam Vinatieri kicks off 73 yards, returned by Andre' Davis for 23 yards (tackle by Darrell Reid)",0.000,0.280
3,10:15,1,10,HOU 20,7,31,Darius Walker left tackle for 3 yards (tackle by Rocky Boiman and Freddie Keiaho),0.280,0.140
3,9:41,2,7,HOU 23,7,31,Sage Rosenfels pass complete short middle to Owen Daniels for 9 yards (tackle by Freddie Keiaho),0.140,1.070
3,9:14,1,10,HOU 32,7,31,Sage Rosenfels pass complete short right to Andre Johnson for 8 yards (tackle by Quinn Pitcock),1.070,1.610
3,8:38,2,2,HOU 40,7,31,Darius Walker up the middle for 3 yards (tackle by Darrell Reid),1.610,1.800
3,7:59,1,10,HOU 43,7,31,Sage Rosenfels pass complete short middle to Andre Johnson for 17 yards (tackle by Matt Giordano),1.800,2.920
3,7:21,1,10,IND 40,7,31,Darius Walker right end for -6 yards (tackle by Clint Session),2.920,1.560
3,6:36,2,16,IND 46,7,31,Sage Rosenfels pass incomplete deep right intended for Andre' Davis is intercepted by Matt Giordano at IND-28 and returned for 6 yards (tackle by Andre' Davis),1.560,-1.200
3,6:28,1,10,IND 34,7,31,Peyton Manning pass incomplete deep right intended for Reggie Wayne (defended by Michael Boulware),1.200,0.660
3,6:22,2,10,IND 34,7,31,Kenton Keith left end for 14 yards (tackle by Will Demps),0.660,2.130
3,5:50,1,10,IND 48,7,31,Peyton Manning pass complete short middle to Dallas Clark for 19 yards (tackle by C.C. Brown),2.130,3.380
3,5:20,1,10,HOU 33,7,31,Kenton Keith up the middle for 9 yards (tackle by Fred Bennett),3.380,4.050
3,4:39,2,1,HOU 24,7,31,Peyton Manning pass complete short right to Bryan Fletcher for 2 yards (tackle by C.C. Brown),4.050,4.110
3,3:55,1,10,HOU 22,7,31,Peyton Manning pass complete short right to Reggie Wayne for 15 yards (tackle by Fred Bennett),4.110,5.600
3,3:12,1,7,HOU 7,7,37,"Peyton Manning pass complete short right to Reggie Wayne for 7 yards, touchdown",5.600,7.000
3,,,,HOU 2,7,38,Adam Vinatieri kicks extra point good,0.000,0.000
3,,,,IND 30,7,38,"Adam Vinatieri kicks off 72 yards, returned by Andre' Davis for 28 yards (tackle by Darrell Reid)",0.000,0.670
3,3:02,1,10,HOU 26,7,38,Darius Walker up the middle for 7 yards (tackle by Ramon Guzman),0.670,1.070
3,2:27,2,3,HOU 33,7,38,Sage Rosenfels pass complete short right to Vonta Leach for 6 yards (tackle by Keiwan Ratliff),1.070,1.530
3,2:04,1,10,HOU 39,7,38,Darius Walker right end for -2 yards (tackle by Clint Session and Rocky Boiman),1.530,0.720
3,1:24,2,12,HOU 37,7,38,Sage Rosenfels pass complete short middle to Kevin Walter for 16 yards (tackle by Keiwan Ratliff),0.720,2.460
3,0:49,1,10,IND 47,7,38,Darius Walker right tackle for 4 yards (tackle by Jeff Charleston),2.460,2.450
3,0:13,2,6,IND 43,7,38,Darius Walker left tackle for 4 yards (tackle by Rocky Boiman),2.450,2.280
Quarter,Time,Down,ToGo,Location,HOU,IND,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,2,IND 39,7,38,Sage Rosenfels pass incomplete deep left intended for Andre Johnson (defended by Tim Jennings),2.280,0.660
4,14:53,4,2,IND 39,7,38,Darius Walker up the middle for 2 yards (tackle by Brandon Archer and Clint Session),0.660,3.120
4,14:11,1,10,IND 37,7,38,Darius Walker up the middle for -1 yards (tackle by Darrell Reid),3.120,2.440
4,13:36,2,11,IND 38,7,38,Sage Rosenfels pass complete short right to Kevin Walter for 8 yards (tackle by T.J. Rushing),2.440,2.810
4,12:57,3,3,IND 30,7,38,Sage Rosenfels pass complete short right to Darius Walker for 9 yards (tackle by Brandon Archer),2.810,4.170
4,12:31,1,10,IND 21,7,38,Sage Rosenfels pass complete short right to Vonta Leach for 6 yards (tackle by Rocky Boiman),4.170,4.550
4,11:50,2,4,IND 15,7,38,Sage Rosenfels pass incomplete short left intended for Owen Daniels is intercepted by Melvin Bullitt at IND-0,4.550,-0.280
4,11:38,1,10,IND 20,7,38,Clifton Dawson right end for no gain (tackle by Fred Bennett and Morlon Greenwood),0.280,-0.270
4,10:57,2,10,IND 20,7,38,Clifton Dawson up the middle for 1 yard (tackle by Amobi Okoye and Travis Johnson),-0.270,-0.820
4,10:15,3,9,IND 21,7,38,Jim Sorgi pass complete short left to Devin Aromashodu for 10 yards (tackle by Charlie Anderson),-0.820,1.000
4,9:28,1,10,IND 31,7,38,Clifton Dawson right end for 6 yards (tackle by Morlon Greenwood and Amobi Okoye),1.000,1.270
4,8:48,2,4,IND 37,7,38,Clifton Dawson right tackle for 3 yards (tackle by Morlon Greenwood and Jeff Zgonina),1.270,0.960
4,8:02,3,1,IND 40,7,38,Jim Sorgi up the middle for 1 yard (tackle by Anthony Maddox),0.960,1.660
4,7:15,1,10,IND 41,7,38,Jim Sorgi pass complete short left to Devin Aromashodu for 11 yards (tackle by Anthony Maddox),1.660,2.390
4,6:27,1,10,HOU 48,7,38,Jim Sorgi pass complete short right to Reggie Wayne for 8 yards (tackle by Fred Bennett),2.390,2.930
4,5:48,2,2,HOU 40,7,38,Kenton Keith left end for -2 yards (tackle by Mario Williams),2.930,1.950
4,5:06,3,4,HOU 42,7,38,Jim Sorgi pass incomplete short right intended for Reggie Wayne,1.950,0.460
4,5:03,4,4,HOU 42,7,38,"Hunter Smith punts 33 yards, fair catch by Jacoby Jones",0.460,0.380
4,4:55,1,10,HOU 9,7,38,Sage Rosenfels pass complete short right to Andre Johnson for 6 yards (tackle by T.J. Rushing),-0.380,-0.280
4,4:24,2,4,HOU 15,7,38,Sage Rosenfels pass incomplete short left intended for Darius Walker (defended by Jeff Charleston),-0.280,-0.720
4,4:19,3,4,HOU 15,7,38,"Penalty on Mike Flanagan: False Start, 5 yards (no play)",-0.720,-1.300
4,4:19,3,9,HOU 10,7,38,"Penalty on Ramon Guzman: Neutral Zone Infraction, 5 yards (no play)",-1.300,-0.720
4,4:19,3,4,HOU 15,7,38,Sage Rosenfels pass complete deep middle to Kevin Walter for 28 yards (tackle by Brannon Condren),-0.720,1.800
4,3:42,1,10,HOU 43,7,38,Sage Rosenfels pass incomplete deep right intended for Owen Daniels,1.800,1.250
4,3:35,2,10,HOU 43,7,38,Sage Rosenfels pass incomplete short right intended for Owen Daniels,1.250,0.560
4,3:31,3,10,HOU 43,7,38,Sage Rosenfels pass incomplete short middle intended for Andre' Davis,0.560,-0.520
4,3:25,,,,7,38,Timeout #1 by Indianapolis Colts,0.000,-0.520
4,3:25,4,10,HOU 43,7,38,Matt Turk punts 47 yards,-0.520,0.380
4,3:10,1,10,IND 10,7,38,Clifton Dawson left end for -1 yards (tackle by Michael Boulware),-0.380,-0.850
4,2:30,2,11,IND 9,7,38,Clifton Dawson right end for -3 yards (tackle by Zach Diles),-0.850,-1.890
4,2:00,3,14,IND 6,7,38,Jim Sorgi pass incomplete short middle intended for Clifton Dawson (defended by Earl Cochran),-1.890,-2.490
4,1:56,4,14,IND 6,7,38,"Hunter Smith punts 37 yards, returned by Jacoby Jones for 12 yards (tackle by Darrell Reid)",-2.490,-3.510
4,1:44,1,10,IND 31,7,38,Sage Rosenfels pass complete short middle to Darius Walker for 8 yards (tackle by Tim Jennings),3.510,4.050
4,1:23,2,2,IND 23,7,38,Sage Rosenfels pass complete short middle to Darius Walker for 9 yards (tackle by Tim Jennings),4.050,4.650
4,1:15,,,,7,38,Timeout #2 by Indianapolis Colts,0.000,4.650
4,1:15,1,10,IND 14,7,38,Sage Rosenfels pass complete short left to Andre Johnson for 8 yards,4.650,5.470
4,1:11,2,2,IND 6,13,38,"Sage Rosenfels pass complete short middle to Andre Johnson for 6 yards, touchdown",5.470,7.000
4,,,,,15,38,"Two Point Attempt: Darius Walker up the middle, conversion succeeds",1.000,1.000
4,,,,HOU 30,15,38,"Kris Brown kicks off 53 yards, returned by T.J. Rushing for 13 yards (tackle by Charlie Anderson). Penalty on Matt Giordano: Offside on Free Kick (Declined)",0.000,0.940
4,1:02,1,10,IND 30,15,38,Jim Sorgi kneels for -1 yards,0.940,0.260
4,0:32,2,11,IND 29,15,38,Jim Sorgi kneels for -1 yards,0.260,-0.560
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
