Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Keenan Allen,LAC,20,18,215,0,10,116,6.4,99,5.5,6.2,0,,1,5.0,0,111.5
Mike Williams,LAC,8,7,121,1,3,69,9.9,52,7.4,13.1,0,,0,0.0,0,158.3
Gerald Everett,LAC,6,6,30,0,4,7,1.2,23,3.8,1.2,0,,0,0.0,0,87.5
Josh Palmer,LAC,7,4,66,1,2,50,12.5,16,4.0,15.3,0,,0,0.0,0,128.6
Quentin Johnston,LAC,3,2,10,0,1,-7,-3.5,17,8.5,0.7,0,,0,0.0,0,71.5
Donald Parham,LAC,2,2,4,2,2,2,1.0,2,1.0,1.0,0,,0,0.0,0,118.7
Derius Davis,LAC,1,1,3,0,,-5,-5.0,8,8.0,-5.0,0,,0,0.0,0,79.2
Joshua Kelley,LAC,1,1,5,0,0,-1,-1.0,6,6.0,-1.0,0,,0,0.0,0,87.5
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
T.J. Hockenson,MIN,11,8,78,0,3,57,7.1,21,2.6,7.9,0,,0,0.0,1,54.4
Justin Jefferson,MIN,13,7,149,1,6,84,12.0,65,9.3,12.5,0,,0,0.0,0,120.4
Jordan Addison,MIN,8,6,52,0,3,45,7.5,7,1.2,9.3,0,,0,0.0,0,91.7
Alexander Mattison,MIN,7,5,32,0,0,4,0.8,28,5.6,0.7,0,,1,14.3,0,80.7
Josh Oliver,MIN,2,2,4,1,1,4,2.0,0,0.0,2.0,0,,0,0.0,0,118.7
Ty Chandler,MIN,2,1,4,0,0,2,2.0,2,2.0,3.5,0,,0,0.0,0,56.2
C.J. Ham,MIN,1,1,7,0,1,3,3.0,4,4.0,3.0,0,,0,0.0,0,95.8
K.J. Osborn,MIN,3,1,36,1,1,14,14.0,22,22.0,12.7,0,,0,0.0,0,119.4
Brandon Powell,MIN,1,1,5,0,,5,5.0,0,0.0,5.0,0,,0,0.0,0,87.5
