Player,Pos
Justin Herbert,QB
Joshua Kelley,RB
Mike Williams,WR
Keenan Allen,WR
Stone Smartt,TE
Donald Parham,TE
Jamaree Salyer,OL
Rashawn Slater,T
Trey Pipkins,T
Zion Johnson,G
Corey Linsley,C
Sebastian Joseph-Day,DL
Austin Johnson,DL
Nick Williams,DL
Khalil Mack,OLB
Tuli Tuipulotu,OLB
Kenneth Murray,LB
Asante Samuel Jr.,CB
Michael Davis,CB
Derwin James,S
Alohi Gilman,S
Ja'Sir Taylor,DB
