Quarter,Time,Down,ToGo,Location,GNB,MIN,Detail,EPB,EPA
2,14:16,1,10,MIN 25,14,7,Kirk Cousins pass complete deep right to Kyle Rudolph for 17 yards (tackle by Ibraheim Campbell),0.610,1.730
2,13:39,1,10,MIN 42,14,7,Dalvin Cook up the middle for 3 yards (tackle by Kyler Fackrell),1.730,1.590
2,13:04,2,7,MIN 45,14,7,Kirk Cousins pass incomplete short left intended for Adam Thielen,1.590,0.890
2,13:00,3,7,MIN 45,14,7,Kirk Cousins pass complete short right to Kyle Rudolph for 10 yards (tackle by Josh Jackson),0.890,2.590
2,12:28,1,10,GNB 45,14,7,Kirk Cousins pass incomplete short right intended for Laquon Treadwell,2.590,2.040
2,12:25,2,10,GNB 45,14,7,Dalvin Cook up the middle for 5 yards (tackle by Antonio Morrison and Blake Martinez),2.040,2.010
2,11:46,3,5,GNB 40,14,7,Kirk Cousins pass complete short right to Stefon Diggs for 10 yards (tackle by Ibraheim Campbell),2.010,3.580
2,11:07,1,10,GNB 30,14,13,"Kirk Cousins pass complete deep left to Stefon Diggs for 30 yards, touchdown",3.580,7.000
2,11:01,,,GNB 15,14,14,Dan Bailey kicks extra point good,0.000,0.000
2,11:01,,,MIN 35,14,14,"Dan Bailey kicks off 65 yards, touchback.",0.000,0.610
2,11:01,1,10,GNB 25,14,14,Aaron Rodgers pass incomplete deep middle intended for Jimmy Graham (defended by Jayron Kearse),0.610,0.060
2,10:56,2,10,GNB 25,14,14,Jamaal Williams up the middle for 5 yards (tackle by Jayron Kearse),0.060,0.040
2,10:10,3,5,GNB 30,14,14,Aaron Rodgers sacked by Tom Johnson for -1 yards,0.040,-1.440
2,9:06,4,6,GNB 29,14,14,"JK Scott punts 54 yards, returned by Marcus Sherels for no gain (tackle by Trevor Davis)",-1.440,0.060
2,8:57,1,10,MIN 17,14,14,Latavius Murray right tackle for 1 yard (tackle by Clay Matthews),-0.060,-0.420
2,8:22,2,9,MIN 18,14,14,Kirk Cousins pass complete deep right to Adam Thielen for 33 yards (tackle by Jaire Alexander),-0.420,2.320
2,7:33,1,10,GNB 49,14,14,Kirk Cousins pass complete short right to Kyle Rudolph for 11 yards (tackle by Blake Martinez),2.320,3.050
2,6:48,1,10,GNB 38,14,14,Kirk Cousins pass complete short left to Kyle Rudolph for 6 yards (tackle by Reggie Gilbert),3.050,3.320
2,6:16,2,4,GNB 32,14,14,Kirk Cousins pass complete short right to Stefon Diggs for 3 yards (tackle by Tramon Williams),3.320,3.010
2,5:28,,,,,,Timeout #2 by Minnesota Vikings,,
2,5:28,3,1,GNB 29,14,14,Latavius Murray up the middle for -1 yards (tackle by Kenny Clark and Montravius Adams),3.010,1.500
2,4:40,4,2,GNB 30,14,14,Dan Bailey 48 yard field goal no good,1.500,-1.470
2,4:35,1,10,GNB 38,14,14,Aaron Rodgers pass complete short left (tackle by Trae Waynes),1.470,2.460
2,4:06,1,10,MIN 47,14,14,Aaron Rodgers pass incomplete deep left intended for Jimmy Graham,2.460,1.910
2,4:01,2,10,MIN 47,14,14,Aaron Jones right tackle for 1 yard (tackle by Jayron Kearse),1.910,1.350
2,3:16,3,9,MIN 46,14,14,"Aaron Rodgers pass incomplete deep left intended for Davante Adams. Penalty on Everson Griffen: Defensive Offside, 5 yards (no play)",1.350,2.010
2,3:10,3,4,MIN 41,14,14,Aaron Rodgers pass incomplete short left intended for Aaron Jones,2.010,0.530
2,3:04,4,4,MIN 41,14,14,Penalty on GNB: Delay of Game (Declined),0.530,0.530
2,3:04,4,4,MIN 41,14,14,JK Scott punts 31 yards downed by Reggie Gilbert,0.530,0.380
2,2:55,1,10,MIN 10,14,14,Dalvin Cook left guard for 3 yards (tackle by Ibraheim Campbell),-0.380,-0.560
2,2:51,,,,,,Timeout #1 by Green Bay Packers,,
2,2:51,2,7,MIN 13,14,14,Kirk Cousins pass complete short right to Dalvin Cook for 8 yards (tackle by Josh Jackson and Ibraheim Campbell),-0.560,0.340
2,2:16,1,10,MIN 21,14,14,Dalvin Cook up the middle for -1 yards (tackle by Dean Lowry),0.340,-0.340
2,2:00,2,11,MIN 20,14,14,Kirk Cousins pass complete short middle to Kyle Rudolph for 6 yards (tackle by Antonio Morrison),-0.340,-0.230
2,1:53,,,,,,Timeout #2 by Green Bay Packers,,
2,1:53,3,5,MIN 26,14,14,"Penalty on Brian O'Neill: False Start, 5 yards (no play)",-0.230,-0.890
2,1:53,3,10,MIN 21,14,14,Kirk Cousins pass complete short right to Adam Thielen for 15 yards (tackle by Josh Jackson),-0.890,1.330
2,1:46,1,10,MIN 36,14,14,"Kirk Cousins left end for no gain (tackle by Tramon Williams). Penalty on Mike Remmers: Offensive Holding, 10 yards (no play)",1.330,0.670
2,1:39,1,20,MIN 26,14,14,Kirk Cousins pass complete short left to Adam Thielen for 2 yards (tackle by Ibraheim Campbell),0.670,-0.290
2,1:10,2,18,MIN 28,14,14,Kirk Cousins pass complete short left to Aldrick Robinson for 11 yards (tackle by Josh Jackson),-0.290,0.500
2,0:27,3,7,MIN 39,14,14,Kirk Cousins pass complete short middle to Adam Thielen for 8 yards (tackle by Blake Martinez),0.500,2.060
2,0:22,,,,,,Timeout #3 by Minnesota Vikings,,
2,0:22,1,10,MIN 47,14,14,Kirk Cousins pass complete deep middle to Adam Thielen for 20 yards (tackle by Jaire Alexander),2.060,3.380
2,0:04,1,10,GNB 33,14,14,Kirk Cousins spiked the ball,3.380,2.840
2,0:03,2,10,GNB 33,14,14,"Penalty on Rashod Hill: False Start, 5 yards (no play)",2.840,2.160
2,0:03,2,15,GNB 38,14,14,Dan Bailey 56 yard field goal no good,2.160,1.930
Quarter,Time,Down,ToGo,Location,GNB,MIN,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,MIN 35,14,14,"Dan Bailey kicks off 63 yards, returned by Jamaal Williams for no gain (tackle by Devante Downs and Kentrell Brothers)",0.000,0.610
3,14:55,1,10,GNB 25,14,14,Aaron Jones up the middle for 4 yards (tackle by Eric Kendricks and Sheldon Richardson),0.610,0.600
3,14:16,2,6,GNB 29,14,14,Aaron Rodgers pass complete short left to Aaron Jones for 10 yards (tackle by Mackensie Alexander),0.600,1.530
3,13:46,1,10,GNB 39,14,14,Aaron Jones up the middle for 6 yards (tackle by Eric Kendricks and Sheldon Richardson),1.530,1.800
3,13:13,2,4,GNB 45,14,14,Aaron Jones right tackle for 5 yards (tackle by Danielle Hunter),1.800,2.260
3,12:29,1,10,GNB 50,14,14,Aaron Rodgers pass complete short left to Davante Adams for 3 yards (tackle by Mackensie Alexander and Xavier Rhodes),2.260,2.120
3,11:51,2,7,MIN 47,14,14,Aaron Rodgers pass incomplete short left intended for Aaron Jones,2.120,1.420
3,11:44,3,7,MIN 47,14,14,Aaron Rodgers pass incomplete deep left intended for Davante Adams,1.420,0.130
3,11:39,4,7,MIN 47,14,14,"JK Scott punts 47 yards, touchback.. Penalty on J'Mon Moore: Illegal Touch Kick, 5 yards",0.130,-0.610
3,11:32,1,10,MIN 25,14,14,Dalvin Cook right guard for 3 yards (tackle by Clay Matthews),0.610,0.470
3,10:53,2,7,MIN 28,14,14,Kirk Cousins pass incomplete deep right intended for Ameer Abdullah,0.470,-0.230
3,10:48,3,7,MIN 28,14,14,Kirk Cousins up the middle for 1 yard (tackle by Kyler Fackrell),-0.230,-1.440
3,10:07,4,6,MIN 29,14,14,"Matt Wile punts 59 yards, returned by Tramon Williams for 23 yards (tackle by Kentrell Brothers)",-1.440,-1.270
3,9:55,1,10,GNB 35,14,14,Aaron Jones right guard for 5 yards (tackle by Mackensie Alexander and Eric Kendricks),1.270,1.400
3,9:12,2,5,GNB 40,14,14,Aaron Rodgers pass complete short left to Aaron Jones for 3 yards (tackle by Xavier Rhodes),1.400,1.090
3,8:24,3,2,GNB 43,14,14,Aaron Jones up the middle for 1 yard (tackle by Sheldon Richardson),1.090,-0.460
3,7:28,,,,,,Timeout #1 by Green Bay Packers,,
3,7:28,4,1,GNB 44,14,14,Aaron Jones up the middle for no gain (tackle by Harrison Smith),-0.460,-2.650
3,7:21,1,10,GNB 44,14,14,Kirk Cousins pass complete short right to Dalvin Cook for 13 yards (tackle by Josh Jackson),2.650,3.510
3,6:38,1,10,GNB 31,14,14,Kirk Cousins pass complete short left to Stefon Diggs for 5 yards (tackle by Tramon Williams),3.510,3.640
3,6:07,2,5,GNB 26,14,14,Kirk Cousins pass complete short left to Adam Thielen for 13 yards (tackle by Josh Jones),3.640,4.710
3,5:29,1,10,GNB 13,14,14,Dalvin Cook left guard for -1 yards (tackle by Clay Matthews),4.710,3.900
3,5:00,2,11,GNB 14,14,14,Kirk Cousins left end for 4 yards (tackle by Blake Martinez),3.900,3.650
3,4:14,3,7,GNB 10,14,14,Kirk Cousins sacked by Kenny Clark for -9 yards,3.650,2.180
3,3:31,4,16,GNB 19,14,17,Dan Bailey 37 yard field goal good,2.180,3.000
3,3:27,,,MIN 35,14,17,"Dan Bailey kicks off 65 yards, touchback.",0.000,0.610
3,3:27,1,10,GNB 25,14,17,Aaron Jones left end for 2 yards (tackle by Danielle Hunter and Eric Kendricks),0.610,0.330
3,2:47,2,8,GNB 27,14,17,Aaron Rodgers pass incomplete short right,0.330,-0.360
3,2:42,3,8,GNB 27,14,17,"Penalty on GNB: Delay of Game, 5 yards (no play)",-0.360,-1.020
3,2:42,3,13,GNB 22,14,17,Aaron Rodgers sacked by Sheldon Richardson for -9 yards,-1.020,-2.490
3,1:58,4,22,GNB 13,14,17,"JK Scott punts 43 yards, returned by Marcus Sherels for 20 yards (tackle by Oren Burks) Penalty on GNB: Illegal Formation, 5 yards",-2.490,-3.510
3,1:46,1,10,GNB 31,14,17,Kirk Cousins pass incomplete deep middle intended for Stefon Diggs,3.510,2.970
3,1:41,2,10,GNB 31,14,17,Stefon Diggs left end for 12 yards (tackle by Antonio Morrison and Tramon Williams),2.970,4.310
3,1:02,1,10,GNB 19,14,17,Dalvin Cook left end for 5 yards (tackle by Kentrell Brice),4.310,4.530
3,0:36,2,5,GNB 14,14,23,"Kirk Cousins pass complete short middle to Adam Thielen for 14 yards, touchdown",4.530,7.000
3,0:27,,,GNB 15,14,24,Dan Bailey kicks extra point good,0.000,0.000
3,0:27,,,MIN 35,14,24,"Dan Bailey kicks off 65 yards, touchback.",0.000,0.610
3,0:27,1,10,GNB 25,14,24,Aaron Rodgers pass complete short right to Lance Kendricks for 6 yards (tackle by Trae Waynes),0.610,0.870
Quarter,Time,Down,ToGo,Location,GNB,MIN,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,4,GNB 31,14,24,Aaron Jones right guard for 7 yards (tackle by Jaleel Johnson and Sheldon Richardson),0.870,1.470
4,14:16,1,10,GNB 38,14,24,Aaron Rodgers pass incomplete deep left,1.470,0.920
4,14:09,2,10,GNB 38,14,24,Aaron Jones up the middle for 6 yards (tackle by Eric Kendricks),0.920,1.020
4,13:35,3,4,GNB 44,14,24,Aaron Rodgers sacked by Sheldon Richardson for -7 yards,1.020,-0.910
4,12:57,4,11,GNB 37,14,24,JK Scott punts 56 yards out of bounds,-0.910,0.380
4,12:48,1,10,MIN 7,14,24,Latavius Murray right guard for 5 yards (tackle by Blake Martinez and Josh Jackson),-0.380,-0.420
4,12:10,2,5,MIN 12,14,24,Latavius Murray left guard for 8 yards (tackle by Kenny Clark),-0.420,0.280
4,11:24,1,10,MIN 20,14,24,Latavius Murray up the middle for 4 yards (tackle by Dean Lowry and Ibraheim Campbell),0.280,0.270
4,10:42,2,6,MIN 24,14,24,Kirk Cousins pass incomplete short left intended for Laquon Treadwell,0.270,-0.430
4,10:38,3,6,MIN 24,14,24,Kirk Cousins pass complete deep left to Adam Thielen for 20 yards (tackle by Josh Jones),-0.430,1.860
4,10:02,1,10,MIN 44,14,24,Dalvin Cook right end for 6 yards (tackle by Jaire Alexander and Ibraheim Campbell),1.860,2.130
4,9:20,2,4,MIN 50,14,24,Latavius Murray up the middle for 3 yards (tackle by Montravius Adams),2.130,1.820
4,8:39,3,1,GNB 47,14,24,Kirk Cousins pass complete short left to C.J. Ham for 13 yards (tackle by Antonio Morrison),1.820,3.310
4,8:01,1,10,GNB 34,14,24,Latavius Murray left guard for 2 yards (tackle by Antonio Morrison),3.310,3.040
4,7:26,2,8,GNB 32,14,24,Latavius Murray right tackle for 3 yards (tackle by Tyler Lancaster),3.040,2.740
4,6:46,3,5,GNB 29,14,24,Kirk Cousins sacked by Dean Lowry for -8 yards,2.740,0.790
4,6:00,4,13,GNB 37,14,24,"Matt Wile punts 22 yards, muffed catch by Tramon Williams, recovered by Marcus Sherels at GB-15",0.790,4.580
4,5:51,1,10,GNB 15,14,24,Dalvin Cook left guard for -3 yards (tackle by Clay Matthews),4.580,3.560
4,5:47,,,,,,Timeout #2 by Green Bay Packers,,
4,5:47,2,13,GNB 18,14,24,Kirk Cousins pass incomplete deep left intended for Stefon Diggs,3.560,2.890
4,5:42,3,13,GNB 18,14,24,Kirk Cousins up the middle for 11 yards (tackle by Jaire Alexander),2.890,3.000
4,4:54,4,2,GNB 7,14,24,Kirk Cousins pass incomplete short left intended for Stefon Diggs (defended by Reggie Gilbert),3.000,0.380
4,4:51,1,10,GNB 7,14,24,Aaron Rodgers pass complete short right to Marquez Valdes-Scantling for 3 yards (tackle by Xavier Rhodes),-0.380,-0.560
4,4:18,2,7,GNB 10,14,24,Aaron Rodgers pass complete deep middle to Jimmy Graham for 25 yards (tackle by Anthony Harris),-0.560,1.270
4,3:56,1,10,GNB 35,14,24,Aaron Rodgers pass complete short middle to Jimmy Graham for 9 yards (tackle by Anthony Barr),1.270,1.940
4,3:31,2,1,GNB 44,14,24,Aaron Rodgers sacked by Everson Griffen for -9 yards,1.940,0.040
4,2:46,3,10,GNB 35,14,24,Aaron Rodgers pass complete deep right to Davante Adams for 36 yards (tackle by Xavier Rhodes),0.040,3.640
4,2:38,1,10,MIN 29,14,24,Aaron Rodgers pass complete short right to Davante Adams for 9 yards,3.640,4.320
4,2:33,2,1,MIN 20,14,24,Aaron Rodgers pass incomplete short left,4.320,3.600
4,2:30,3,1,MIN 20,14,24,Aaron Rodgers pass incomplete deep left intended for Davante Adams,3.600,2.270
4,2:25,4,1,MIN 20,17,24,Mason Crosby 38 yard field goal good,2.270,3.000
4,2:20,,,GNB 35,17,24,"Mason Crosby kicks onside 11 yards, returned by Kyle Rudolph for no gain. Penalty on Jamaal Williams: Offside on Free Kick, 5 yards",0.000,-2.850
4,2:19,1,10,GNB 41,17,24,Latavius Murray left tackle for 1 yard (tackle by Ibraheim Campbell),2.850,2.440
4,2:15,,,,,,Timeout #3 by Green Bay Packers,,
4,2:15,2,9,GNB 40,17,24,Latavius Murray right end for 3 yards (tackle by Blake Martinez and Tramon Williams),2.440,2.150
4,2:00,3,6,GNB 37,17,24,Kirk Cousins pass complete short right to Stefon Diggs for 10 yards (tackle by Tony Brown),2.150,3.780
4,1:14,1,10,GNB 27,17,24,Kirk Cousins kneels for -1 yards,3.780,3.100
4,0:38,2,11,GNB 28,17,24,Kirk Cousins kneels for -1 yards,3.100,2.280
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
