Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Travis Kelce,KAN,8,7,85,0,5,58,8.3,27,3.9,10.5,0,,0,0.0,0,110.9
Demarcus Robinson,KAN,9,4,35,0,1,23,5.8,12,3.0,18.3,0,,0,0.0,0,55.3
Darrel Williams,KAN,4,3,43,0,2,10,3.3,33,11.0,4.5,0,,0,0.0,0,109.4
Sammy Watkins,KAN,6,3,54,0,2,41,13.7,13,4.3,13.0,0,,0,0.0,0,81.2
Deon Yelder,KAN,2,2,43,0,2,17,8.5,26,13.0,8.5,0,,0,0.0,0,118.7
LeSean McCoy,KAN,4,2,33,0,1,-6,-3.0,39,19.5,6.3,0,,0,0.0,0,78.1
Mecole Hardman,KAN,5,2,9,0,2,5,2.5,4,2.0,16.2,0,,0,0.0,0,47.9
Byron Pringle,KAN,1,1,13,0,1,6,6.0,7,7.0,6.0,1,1.0,0,0.0,0,118.7
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Kenny Golladay,DET,9,5,67,2,5,51,10.2,16,3.2,12.1,0,,1,11.1,0,119.0
Marvin Jones,DET,5,3,77,0,3,71,23.7,6,2.0,17.8,0,,0,0.0,0,104.2
T.J. Hockenson,DET,3,3,27,1,3,5,1.7,22,7.3,1.7,0,,0,0.0,0,143.7
Logan Thomas,DET,3,3,25,0,2,9,3.0,16,5.3,3.0,0,,0,0.0,0,101.4
Kerryon Johnson,DET,3,2,32,0,2,9,4.5,23,11.5,12.3,0,,0,0.0,0,102.1
Marvin Hall,DET,3,2,47,0,2,33,16.5,14,7.0,21.3,0,,0,0.0,0,109.7
Ty Johnson,DET,1,1,1,0,,-1,-1.0,2,2.0,-1.0,1,1.0,0,0.0,0,79.2
J.D. McKissic,DET,2,1,11,0,0,-4,-4.0,15,15.0,0.5,0,,0,0.0,0,66.7
Nick Bawden,DET,2,1,4,0,,0,0.0,4,4.0,-1.0,0,,0,0.0,0,56.2
Jesse James,DET,1,0,0,0,,0,,0,,10.0,0,,0,0.0,0,39.6
