Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Sean Murphy-Bunting,TAM,1,10,7,70.0%,97,13.9,9.7,0,61.2,10.0,64,33,7,0,0,0.0,0,6,0,0.0%
Carlton Davis,TAM,0,9,7,77.8%,105,15.0,11.7,2,154.9,6.0,47,58,0,0,0,0.0,0,7,2,22.2%
Devin White,TAM,0,6,5,83.3%,28,5.6,4.7,0,86.1,2.0,10,18,6,0,0,0.0,0,15,2,11.8%
Jamel Dean,TAM,0,6,4,66.7%,41,10.3,6.8,0,86.1,12.5,21,20,2,0,0,0.0,0,2,0,0.0%
Lavonte David,TAM,0,3,3,100.0%,46,15.3,15.3,0,118.7,6.0,18,28,2,0,0,0.0,0,4,1,20.0%
Jordan Whitehead,TAM,0,2,2,100.0%,4,2.0,2.0,0,79.2,1.5,3,1,1,0,0,0.0,0,5,1,16.7%
Mike Edwards,TAM,0,5,2,40.0%,12,6.0,2.4,1,87.5,8.8,9,3,3,0,0,0.0,0,3,1,25.0%
Shaquil Barrett,TAM,0,1,1,100.0%,2,2.0,2.0,0,79.2,-3.0,-3,5,15,1,1,3.0,5,5,0,0.0%
Ndamukong Suh,TAM,0,1,1,100.0%,4,4.0,4.0,0,83.3,-3.0,-3,7,0,1,1,0.0,2,2,1,33.3%
Andrew Adams,TAM,0,2,1,50.0%,7,7.0,3.5,0,58.3,3.0,2,5,3,0,0,0.0,0,5,0,0.0%
Jason Pierre-Paul,TAM,0,0,0,,,,,,,,,,0,0,0,2.0,2,5,0,0.0%
William Gholston,TAM,0,0,0,,,,,,,,,,0,0,1,0.0,1,0,1,100.0%
Cam Gill,TAM,0,0,0,,,,,,,,,,1,0,0,0.0,0,0,0,
Rakeem Nunez-Roches,TAM,0,1,0,0.0%,,,0.0,,39.6,3.0,,,0,0,0,0.0,0,0,0,
Anthony Nelson,TAM,0,0,0,,,,,,,,,,1,0,0,0.0,0,1,0,0.0%
Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Kevin King,GNB,0,8,5,62.5%,66,13.2,8.3,2,128.1,11.3,55,11,0,0,0,0.0,0,4,0,0.0%
Chandon Sullivan,GNB,0,6,3,50.0%,57,19.0,9.5,0,83.3,17.7,50,7,0,0,0,0.0,0,5,0,0.0%
Christian Kirksey,GNB,0,4,3,75.0%,36,12.0,9.0,0,102.1,0.3,-1,37,0,0,0,0.0,0,4,0,0.0%
Adrian Amos,GNB,1,6,3,50.0%,19,6.3,3.2,1,56.9,13.5,14,5,1,0,0,0.0,0,3,1,25.0%
Darnell Savage Jr.,GNB,0,2,2,100.0%,71,35.5,35.5,0,118.7,30.0,60,11,1,0,1,0.0,1,2,1,33.3%
Za'Darius Smith,GNB,0,1,1,100.0%,-1,-1.0,-1.0,0,79.2,-5.0,-5,4,7,0,1,0.0,1,4,1,20.0%
Kamal Martin,GNB,0,1,1,100.0%,7,7.0,7.0,0,95.8,-2.0,-2,9,1,0,0,0.0,0,2,1,33.3%
Krys Barnes,GNB,0,2,1,50.0%,14,14.0,7.0,0,72.9,-1.5,1,13,2,0,0,0.0,0,3,0,0.0%
Ty Summers,GNB,0,1,1,100.0%,11,11.0,11.0,0,112.5,5.0,5,6,2,0,0,0.0,0,3,0,0.0%
Preston Smith,GNB,0,0,0,,,,,,,,,,5,0,1,0.0,1,3,0,0.0%
Kenny Clark,GNB,0,0,0,,,,,,,,,,0,0,0,1.0,1,8,1,11.1%
Dean Lowry,GNB,0,0,0,,,,,,,,,,0,0,0,0.0,0,5,1,16.7%
Tyler Lancaster,GNB,0,0,0,,,,,,,,,,0,0,0,0.0,0,2,1,33.3%
Rashan Gary,GNB,0,0,0,,,,,,,,,,6,0,0,0.0,0,2,0,0.0%
Jaire Alexander,GNB,2,4,0,0.0%,,,0.0,,0.0,20.8,,,1,0,0,0.0,0,3,1,25.0%
