0,1
Game Info,Game Info
Won Toss,49ers
Roof,outdoors
Surface,grass
Duration,3:05
Attendance,71746
Weather,"64 degrees, relative humidity 34%, wind 10 mph"
Vegas Line,Kansas City Chiefs -1.0
Over/Under,49.0 (over)
