Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Jarvis Landry,CLE,8,7,61,1,4,34,4.9,27,3.9,6.5,0,,0,0.0,0,138.0
Austin Hooper,CLE,6,5,41,1,4,22,4.4,19,3.8,4.2,1,5.0,0,0.0,0,134.7
Rashard Higgins,CLE,5,4,76,0,3,70,17.5,6,1.5,17.2,0,,0,0.0,0,118.7
Kareem Hunt,CLE,3,3,7,0,1,1,0.3,6,2.0,0.3,0,,0,0.0,0,79.2
Donovan Peoples-Jones,CLE,3,3,55,0,2,39,13.0,16,5.3,13.0,0,,0,0.0,0,118.7
Nick Chubb,CLE,2,2,16,0,0,0,0.0,16,8.0,0.0,1,2.0,0,0.0,0,100.0
Harrison Bryant,CLE,2,2,19,0,1,4,2.0,15,7.5,2.0,0,,0,0.0,0,106.2
David Njoku,CLE,1,1,22,0,1,20,20.0,2,2.0,20.0,0,,0,0.0,0,118.7
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Evan Engram,NYG,7,4,46,0,2,28,7.0,18,4.5,9.0,0,,1,14.3,0,77.1
Darius Slayton,NYG,9,4,74,0,3,57,14.3,17,4.3,12.8,0,,1,11.1,0,73.4
Sterling Shepard,NYG,7,4,51,0,3,26,6.5,25,6.3,9.4,0,,0,0.0,0,80.1
Dion Lewis,NYG,2,2,14,0,,9,4.5,5,2.5,4.5,1,2.0,0,0.0,0,95.8
Golden Tate,NYG,3,2,13,0,1,12,6.0,1,0.5,11.0,0,,0,0.0,0,75.7
Elijhaa Penny,NYG,1,1,9,0,0,2,2.0,7,7.0,2.0,0,,0,0.0,0,104.2
Kaden Smith,NYG,1,1,0,0,,-1,-1.0,1,1.0,-1.0,0,,0,0.0,0,79.2
Levine Toilolo,NYG,1,1,14,0,1,3,3.0,11,11.0,3.0,0,,0,0.0,0,118.7
Nick Gates,NYG,1,0,0,0,,0,,0,,8.0,0,,0,0.0,0,39.6
