Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Denzel Ward,CLE,0,10,5,50.0%,66,13.2,6.6,0,71.2,11.5,52,14,0,0,0,0.0,0,6,0,0.0%
Malcolm Smith,CLE,0,5,4,80.0%,40,10.0,8.0,0,100.0,3.6,10,30,0,0,0,0.0,0,4,1,20.0%
Kevin Johnson,CLE,0,3,2,66.7%,49,24.5,16.3,0,109.7,19.3,37,12,2,0,1,0.0,1,1,0,0.0%
Jacob Phillips,CLE,0,2,2,100.0%,23,11.5,11.5,0,114.6,2.5,5,18,0,0,0,0.0,0,3,1,25.0%
B.J. Goodson,CLE,0,2,2,100.0%,13,6.5,6.5,0,93.7,4.5,9,4,1,0,0,0.0,0,7,0,0.0%
Karl Joseph,CLE,0,6,2,33.3%,23,11.5,3.8,0,45.8,10.5,18,5,2,0,0,0.0,0,10,0,0.0%
Sheldrick Redwine,CLE,0,1,1,100.0%,7,7.0,7.0,0,95.8,6.0,6,1,0,0,0,0.0,0,8,0,0.0%
Sione Takitaki,CLE,0,1,1,100.0%,0,0.0,0.0,0,79.2,-1.0,-1,1,0,0,0,0.0,0,4,0,0.0%
Olivier Vernon,CLE,0,0,0,,,,,,,,,,0,1,1,0.0,2,3,1,25.0%
Larry Ogunjobi,CLE,0,0,0,,,,,,,,,,0,0,1,0.5,2,3,0,0.0%
Porter Gustin,CLE,0,0,0,,,,,,,,,,0,1,0,0.0,1,2,0,0.0%
Myles Garrett,CLE,0,0,0,,,,,,,,,,0,0,0,0.5,1,4,0,0.0%
Sheldon Richardson,CLE,0,0,0,,,,,,,,,,0,1,0,0.0,1,1,0,0.0%
Adrian Clayborn,CLE,0,0,0,,,,,,,,,,0,1,0,0.0,1,1,0,0.0%
Terrance Mitchell,CLE,0,2,0,0.0%,,,0.0,,39.6,12.5,,,0,0,0,0.0,0,1,0,0.0%
Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Logan Ryan,NYG,0,5,5,100.0%,66,13.2,13.2,0,118.7,9.0,45,21,2,0,0,0.0,0,9,0,0.0%
Isaac Yiadom,NYG,0,6,5,83.3%,78,15.6,13.0,1,158.3,12.0,54,24,0,0,0,0.0,0,5,0,0.0%
Julian Love,NYG,0,5,4,80.0%,68,17.0,13.6,0,118.7,16.4,66,2,0,0,0,0.0,0,6,0,0.0%
Devante Downs,NYG,0,3,3,100.0%,11,3.7,3.7,1,121.5,1.0,3,8,1,0,0,0.0,0,2,0,0.0%
Carter Coughlin,NYG,0,2,2,100.0%,25,12.5,12.5,0,118.7,7.5,15,10,0,1,0,0.0,1,4,2,33.3%
David Mayo,NYG,0,2,2,100.0%,12,6.0,6.0,0,91.7,-5.5,-11,23,1,0,0,0.0,0,3,1,25.0%
Blake Martinez,NYG,0,2,2,100.0%,2,1.0,1.0,0,79.2,-1.5,-3,5,1,0,0,0.0,0,10,0,0.0%
Tae Crowder,NYG,0,2,1,50.0%,5,5.0,2.5,0,56.2,3.5,4,1,3,1,0,0.0,1,6,0,0.0%
Jabrill Peppers,NYG,0,1,1,100.0%,6,6.0,6.0,0,91.7,6.0,6,0,3,0,0,0.0,0,3,0,0.0%
Xavier McKinney,NYG,0,1,1,100.0%,19,19.0,19.0,0,118.7,6.0,6,13,1,0,0,0.0,0,4,0,0.0%
Jabaal Sheard,NYG,0,1,1,100.0%,5,5.0,5.0,0,87.5,5.0,5,0,0,0,0,0.0,0,4,0,0.0%
Dexter Lawrence,NYG,0,0,0,,,,,,,,,,0,2,0,1.0,3,6,0,0.0%
Dalvin Tomlinson,NYG,0,0,0,,,,,,,,,,0,1,0,0.0,1,3,0,0.0%
B.J. Hill,NYG,0,0,0,,,,,,,,,,0,1,0,0.0,1,4,1,20.0%
