0,1
Game Info,Game Info
Won Toss,Browns (deferred)
Roof,outdoors
Surface,fieldturf
Duration,2:47
Weather,"36 degrees, relative humidity 82%, no wind"
Vegas Line,Cleveland Browns -6.0
Over/Under,45.0 (under)
