Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Kyle Dugger,NWE,0,6,5,83.3%,45,9.0,7.5,1,137.5,3.3,21,24,0,0,0,0.0,0,10,2,16.7%
J.C. Jackson,NWE,0,7,4,57.1%,90,22.5,12.9,1,141.4,14.0,45,45,0,0,0,0.0,0,5,0,0.0%
Myles Bryant,NWE,0,2,2,100.0%,22,11.0,11.0,0,112.5,2.5,5,17,0,0,0,0.0,0,2,0,0.0%
Adrian Phillips,NWE,0,3,2,66.7%,12,6.0,4.0,0,74.3,12.0,2,10,1,0,0,0.0,0,8,0,0.0%
Devin McCourty,NWE,0,2,2,100.0%,48,24.0,24.0,0,118.7,13.5,27,21,0,0,0,0.0,0,3,0,0.0%
Jonathan Jones,NWE,0,2,2,100.0%,28,14.0,14.0,0,118.7,11.0,22,6,0,0,0,0.0,0,1,0,0.0%
Joejuan Williams,NWE,0,1,1,100.0%,37,37.0,37.0,1,158.3,30.0,30,7,0,0,0,0.0,0,2,0,0.0%
Kyle Van Noy,NWE,0,1,1,100.0%,16,16.0,16.0,0,118.7,-4.0,-4,20,1,0,0,0.0,0,3,0,0.0%
Matt Judon,NWE,0,0,0,,,,,,,,,,5,1,1,2.0,4,4,0,0.0%
Lawrence Guy,NWE,0,0,0,,,,,,,,,,0,1,0,0.0,1,3,0,0.0%
Dont'a Hightower,NWE,0,0,0,,,,,,,,,,1,1,0,0.0,1,5,0,0.0%
Jamie Collins,NWE,0,0,0,,,,,,,,,,0,0,0,1.0,1,1,0,0.0%
Ja'Whaun Bentley,NWE,0,1,0,0.0%,,,0.0,,39.6,0.0,,,5,0,1,0.0,1,3,1,25.0%
Deatrich Wise Jr.,NWE,0,0,0,,,,,,,,,,0,0,0,0.0,0,3,1,25.0%
Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Desmond King,HOU,0,6,6,100.0%,69,11.5,11.5,0,114.6,7.7,46,23,2,0,0,0.0,0,9,0,0.0%
Christian Kirksey,HOU,0,6,5,83.3%,57,11.4,9.5,0,106.2,7.2,36,21,0,0,0,0.0,0,10,0,0.0%
Terrance Mitchell,HOU,0,6,5,83.3%,65,13.0,10.8,1,151.4,9.3,43,22,0,0,0,0.0,0,7,0,0.0%
Kamu Grugier-Hill,HOU,0,2,2,100.0%,0,0.0,0.0,0,79.2,-0.5,-1,1,3,0,0,0.0,0,5,0,0.0%
Tavierre Thomas,HOU,0,2,2,100.0%,10,5.0,5.0,0,87.5,4.5,9,1,0,0,0,0.0,0,4,0,0.0%
Jonathan Greenard,HOU,0,1,1,100.0%,4,4.0,4.0,0,83.3,-1.0,-1,5,0,0,0,1.0,1,3,0,0.0%
Justin Reid,HOU,0,2,1,50.0%,23,23.0,11.5,0,91.7,20.5,16,7,0,0,0,0.0,0,6,2,25.0%
DeMarcus Walker,HOU,0,1,1,100.0%,3,3.0,3.0,0,79.2,-4.0,-4,7,0,0,0,0.0,0,2,1,33.3%
Jacob Martin,HOU,0,0,0,,,,,,,,,,0,1,1,0.0,2,1,0,0.0%
Roy Lopez,HOU,0,0,0,,,,,,,,,,0,0,1,0.0,1,2,0,0.0%
Whitney Mercilus,HOU,0,0,0,,,,,,,,,,0,1,0,0.0,1,1,1,50.0%
Jordan Jenkins,HOU,0,0,0,,,,,,,,,,0,0,1,0.0,1,5,0,0.0%
Lonnie Johnson Jr.,HOU,1,2,0,0.0%,,,0.0,,0.0,19.0,,,0,0,0,0.0,0,4,0,0.0%
Zach Cunningham,HOU,0,0,0,,,,,,,,,,0,0,0,0.0,0,3,2,40.0%
Maliek Collins,HOU,0,0,0,,,,,,,,,,0,0,0,0.0,0,4,1,20.0%
Jaleel Johnson,HOU,0,0,0,,,,,,,,,,0,0,0,0.0,0,3,1,25.0%
