0,1
Game Info,Game Info
Won Toss,Falcons
Roof,outdoors
Surface,grass
Duration,3:06
Attendance,73528
Weather,"34 degrees, relative humidity 85%, wind 6 mph, wind chill 0"
Vegas Line,Atlanta Falcons -2.5
Over/Under,41.0 (under)
