Quarter,Time,Down,ToGo,Location,NYG,SFO,Detail,EPB,EPA
2,13:46,2,10,NYG 48,3,3,Brandon Jacobs right guard for 1 yard (tackle by Patrick Willis and Ahmad Brooks),1.580,1.020
2,13:09,3,9,NYG 49,3,3,Eli Manning pass complete short left to Mario Manningham for 13 yards (tackle by Tarell Brown),1.020,3.050
2,12:28,1,10,SFO 38,3,3,Eli Manning pass complete short right to Mario Manningham for 14 yards (tackle by Donte Whitner),3.050,3.970
2,11:50,1,10,SFO 24,3,3,Eli Manning pass incomplete short left intended for Bear Pascoe,3.970,3.430
2,11:45,2,10,SFO 24,3,3,Eli Manning pass complete short middle to Bear Pascoe for 9 yards (tackle by Donte Whitner and Navorro Bowman),3.430,4.170
2,11:18,,,,3,3,Timeout #1 by New York Giants,0.000,4.170
2,11:18,3,1,SFO 15,3,3,Brandon Jacobs right tackle for 4 yards (tackle by Navorro Bowman),4.170,4.840
2,10:36,1,10,SFO 11,3,3,Eli Manning pass incomplete short left intended for Mario Manningham (defended by Tarell Brown),4.840,4.140
2,10:32,2,10,SFO 11,3,3,Brandon Jacobs right tackle for 1 yard (tackle by Justin Smith and Navorro Bowman),4.140,3.300
2,9:50,3,9,SFO 10,3,3,Eli Manning pass complete short left to Jake Ballard for 3 yards (tackle by Carlos Rogers),3.300,2.980
2,9:09,4,6,SFO 7,6,3,Lawrence Tynes 25 yard field goal good,2.980,3.000
2,,,,NYG 35,6,3,"Lawrence Tynes kicks off 65 yards, touchback",0.000,0.280
2,9:05,1,10,SFO 20,6,3,Alex Smith pass complete short right to Kyle Williams for 14 yards (tackle by Corey Webster),0.280,1.200
2,8:33,1,10,SFO 34,6,3,"Alex Smith pass incomplete deep right intended for Michael Crabtree is intercepted by Corey Webster at NYG-37 and returned for 8 yards. Penalty on Osi Umenyiora: Defensive Offside, 5 yards (no play)",1.200,1.930
2,8:25,1,5,SFO 39,6,3,Alex Smith pass complete deep middle to Michael Crabtree for 21 yards (tackle by Greg Jones),1.930,2.920
2,7:40,1,10,NYG 40,6,3,Frank Gore right tackle for 3 yards (tackle by Mathias Kiwanuka),2.920,2.780
2,7:00,2,7,NYG 37,6,3,"Alex Smith pass complete short left to Michael Crabtree for 8 yards (tackle by Corey Webster). Penalty on Michael Crabtree: Offensive Pass Interference, 10 yards (no play)",2.780,1.430
2,6:31,2,17,NYG 47,6,3,Frank Gore up the middle for -4 yards (tackle by Mathias Kiwanuka),1.430,0.230
2,5:47,3,21,SFO 49,6,3,Alex Smith pass complete deep left to Braylon Edwards for 17 yards (tackle by Kenny Phillips),0.230,1.080
2,5:05,4,4,NYG 34,6,6,David Akers 52 yard field goal good,1.080,3.000
2,,,,SFO 35,6,6,"David Akers kicks onside 12 yards, recovered by Delanie Walker (onside kick successful)",0.000,2.060
2,5:00,1,10,SFO 47,6,6,Alex Smith pass complete short right to Ted Ginn Jr. for 9 yards,2.060,2.730
2,4:41,2,1,NYG 44,6,6,Frank Gore left end for no gain (tackle by Jason Pierre-Paul),2.730,2.020
2,4:26,,,,6,6,Timeout #1 by San Francisco 49ers,0.000,2.020
2,3:53,3,1,NYG 44,6,6,Alex Smith pass complete short middle to Delanie Walker for 18 yards (tackle by Kenny Phillips and Michael Boley),2.020,3.840
2,3:09,1,10,NYG 26,6,6,Frank Gore right end for 1 yard (tackle by Jason Pierre-Paul),3.840,3.430
2,2:29,2,9,NYG 25,6,6,Alex Smith sacked by Linval Joseph for -8 yards,3.430,1.690
2,2:00,3,17,NYG 33,6,6,Alex Smith right end for 12 yards (tackle by Michael Boley),1.690,2.110
2,1:53,4,5,NYG 21,6,9,David Akers 39 yard field goal good,2.110,3.000
2,,,,SFO 35,6,9,"David Akers kicks off 70 yards, returned by Da'Rel Scott for 37 yards (tackle by David Akers). Penalty on Derrick Martin: Offensive Holding, 10 yards",0.000,0.410
2,1:42,1,10,NYG 22,6,9,Eli Manning pass incomplete deep right intended for Victor Cruz,0.410,-0.130
2,1:36,2,10,NYG 22,6,9,Eli Manning pass incomplete deep right intended for Victor Cruz is intercepted by Carlos Rogers at NYG-43,-0.130,-2.720
2,1:28,1,10,NYG 43,6,9,Alex Smith pass complete short right to Vernon Davis for 5 yards (tackle by Antrel Rolle),2.720,2.850
2,0:54,2,5,NYG 38,6,9,Alex Smith right tackle for 14 yards,2.850,3.970
2,0:45,,,,6,9,Timeout #2 by San Francisco 49ers,0.000,3.970
2,0:45,1,10,NYG 24,6,9,Alex Smith pass incomplete short right intended for Kendall Hunter,3.970,3.430
2,0:41,,,,6,9,Timeout #2 by New York Giants,0.000,3.430
2,0:41,2,10,NYG 24,6,9,Alex Smith pass incomplete short left intended for Ted Ginn Jr. is intercepted by Corey Webster at NYG-16 and returned for 6 yards (tackle by Ted Ginn Jr.),3.430,-0.410
2,0:34,1,10,NYG 22,6,9,Eli Manning pass incomplete short right intended for DJ Ware,0.410,-0.130
2,0:29,2,10,NYG 22,6,9,Eli Manning pass complete short right to DJ Ware for 7 yards (tackle by Navorro Bowman),-0.130,0.100
Quarter,Time,Down,ToGo,Location,NYG,SFO,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,NYG 35,6,9,"Lawrence Tynes kicks off 74 yards, touchback",0.000,0.280
3,15:00,1,10,SFO 20,6,9,Alex Smith pass complete short left to Delanie Walker for 14 yards (tackle by Antrel Rolle),0.280,1.200
3,14:28,1,10,SFO 34,6,9,Kendall Hunter right guard for 11 yards (tackle by Osi Umenyiora),1.200,1.930
3,13:50,1,10,SFO 45,6,9,Alex Smith pass complete deep right to Ted Ginn Jr. for 16 yards (tackle by Michael Coe),1.930,2.980
3,13:17,1,10,NYG 39,6,9,Anthony Dixon left end for 8 yards (tackle by Kenny Phillips),2.980,3.520
3,12:43,2,2,NYG 31,6,9,Kendall Hunter left tackle for 2 yards (tackle by Spencer Paysinger and Mathias Kiwanuka),3.520,3.640
3,12:06,1,10,NYG 29,6,9,Alex Smith pass complete short middle to Delanie Walker for 19 yards (tackle by Kenny Phillips),3.640,4.910
3,11:33,1,10,NYG 10,6,9,Alex Smith pass incomplete short left intended for Michael Crabtree,4.910,4.190
3,11:23,2,10,NYG 10,6,9,Alex Smith pass incomplete short left intended for Braylon Edwards,4.190,3.130
3,11:22,3,10,NYG 10,6,9,Alex Smith pass incomplete short left intended for Braylon Edwards,3.130,2.760
3,11:18,4,10,NYG 10,6,12,David Akers 28 yard field goal good,2.760,3.000
3,,,,SFO 35,6,12,"David Akers kicks off 65 yards, touchback",0.000,0.280
3,11:14,1,10,NYG 20,6,12,Eli Manning pass incomplete deep right intended for Victor Cruz (defended by Donte Whitner),0.280,-0.270
3,11:04,2,10,NYG 20,6,12,Brandon Jacobs right end for 6 yards (tackle by Carlos Rogers),-0.270,-0.160
3,10:27,3,4,NYG 26,6,12,Eli Manning sacked by Patrick Willis for -9 yards,-0.160,-2.320
3,9:54,4,13,NYG 17,6,12,Steve Weatherford punts 48 yards,-2.320,-1.270
,,,,,,,"NYG challenged the kick touched ruling, and the play was upheld.",,
3,9:41,1,10,SFO 35,6,12,Kendall Hunter left end for -2 yards (tackle by Michael Coe),1.270,0.450
3,9:01,2,12,SFO 33,6,12,Alex Smith pass complete short right to Delanie Walker for 5 yards (tackle by Corey Webster),0.450,0.430
3,8:21,3,7,SFO 38,6,12,Alex Smith pass incomplete short left intended for Michael Crabtree (defended by Osi Umenyiora),0.430,-0.850
3,8:14,4,7,SFO 38,6,12,"Andy Lee punts 57 yards, returned by Victor Cruz for 11 yards (tackle by Larry Grant)",-0.850,0.140
3,8:03,1,10,NYG 16,6,12,Brandon Jacobs right tackle for 2 yards (tackle by Parys Haralson and Ahmad Brooks),-0.140,-0.350
3,7:26,2,8,NYG 18,6,12,Brandon Jacobs up the middle for 1 yard (tackle by Isaac Sopoaga),-0.350,-0.950
3,6:46,3,7,NYG 19,6,12,Eli Manning pass complete deep left to Victor Cruz for 36 yards,-0.950,2.590
3,6:14,1,10,SFO 45,6,12,Eli Manning pass incomplete deep left intended for Hakeem Nicks (defended by Dashon Goldson),2.590,2.040
3,6:07,2,10,SFO 45,6,12,Brandon Jacobs left tackle for 15 yards (tackle by Tarell Brown),2.040,3.580
3,5:36,1,10,SFO 30,6,12,"Penalty on David Diehl: False Start, 5 yards (no play)",3.580,3.250
3,5:07,1,15,SFO 35,6,12,Eli Manning pass complete short right to Bear Pascoe for 14 yards (tackle by Navorro Bowman),3.250,4.250
3,4:36,2,1,SFO 21,6,12,Brandon Jacobs up the middle for 4 yards (tackle by Donte Whitner),4.250,4.440
3,3:55,1,10,SFO 17,6,12,Brandon Jacobs left end for 1 yard (tackle by Patrick Willis and Navorro Bowman),4.440,4.000
3,3:11,2,9,SFO 16,6,12,Eli Manning left tackle for 3 yards (tackle by Navorro Bowman),4.000,3.680
3,2:34,3,6,SFO 13,12,12,"Eli Manning pass complete short right to Mario Manningham for 13 yards, touchdown",3.680,7.000
,,,,,,,"Replay Assistant challenged the pass completion ruling, and the play was upheld.",,
3,,,,SFO 2,13,12,Lawrence Tynes kicks extra point good,0.000,0.000
3,,,,NYG 35,13,12,"Lawrence Tynes kicks off 70 yards, returned by Ted Ginn Jr. for 31 yards (tackle by Tyler Sash)",0.000,0.670
3,2:20,1,10,SFO 26,13,12,Alex Smith pass incomplete short left intended for Kendall Hunter,0.670,0.130
3,2:12,2,10,SFO 26,13,12,"Penalty on Mike Iupati: False Start, 5 yards (no play)",0.130,-0.550
3,2:12,2,15,SFO 21,13,12,Alex Smith pass incomplete short right intended for Delanie Walker (defended by Antrel Rolle),-0.550,-1.220
3,2:07,3,15,SFO 21,13,12,Alex Smith left end for 4 yards (tackle by Spencer Paysinger),-1.220,-1.700
3,1:32,4,11,SFO 25,13,12,"Andy Lee punts 51 yards, returned by Victor Cruz for 9 yards (tackle by Navorro Bowman). Penalty on Derrick Martin: Illegal Block Above the Waist (Declined), Penalty on Derrick Martin: Offensive Holding, 10 yards",-1.700,0.220
3,1:17,1,10,NYG 15,13,12,Eli Manning pass incomplete short middle intended for Victor Cruz,-0.220,-0.710
3,1:08,2,10,NYG 15,13,12,DJ Ware right guard for 6 yards (tackle by Ray McDonald),-0.710,-0.630
3,0:35,3,4,NYG 21,13,12,Eli Manning pass incomplete short right intended for Hakeem Nicks,-0.630,-1.960
3,0:28,4,4,NYG 21,13,12,Steve Weatherford punts 29 yards,-1.960,-2.260
3,0:21,1,10,,13,12,Kendall Hunter left end for 6 yards (tackle by Mathias Kiwanuka),2.260,2.520
Quarter,Time,Down,ToGo,Location,NYG,SFO,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,4,NYG 44,13,12,Anthony Dixon left tackle for 2 yards (tackle by Greg Jones and Antrel Rolle),2.520,2.080
4,14:28,3,2,NYG 42,13,12,"Penalty on Dave Tollefson: Neutral Zone Infraction, 5 yards (no play)",2.080,3.120
4,14:13,1,10,NYG 37,13,12,Kendall Hunter left tackle for 6 yards (tackle by Greg Jones and Kenny Phillips),3.120,3.380
4,13:31,2,4,NYG 31,13,18,"Alex Smith pass complete short left to Vernon Davis for 31 yards, touchdown",3.380,7.000
4,,,,,13,20,"Two Point Attempt: Alex Smith pass complete to Michael Crabtree, conversion succeeds",1.000,1.000
4,,,,SFO 35,13,20,"David Akers kicks off 70 yards, returned by Da'Rel Scott for 16 yards (tackle by Colin Jones)",0.000,-0.370
4,13:18,1,10,NYG 11,13,20,Brandon Jacobs up the middle for 3 yards (tackle by Ahmad Brooks and Patrick Willis),-0.370,-0.530
4,12:40,2,7,NYG 14,13,20,Eli Manning pass incomplete deep middle intended for Mario Manningham is intercepted by Carlos Rogers at NYG-34 and returned for 17 yards (tackle by Brandon Jacobs),-0.530,-4.440
4,12:26,1,10,NYG 17,13,26,"Kendall Hunter left tackle for 17 yards, touchdown",4.440,7.000
4,,,,NYG 2,13,27,David Akers kicks extra point good,0.000,0.000
4,,,,SFO 35,13,27,"David Akers kicks off 73 yards, touchback",0.000,0.280
4,12:21,1,10,NYG 20,13,27,DJ Ware right guard for 4 yards (tackle by Donte Whitner),0.280,0.270
4,11:57,2,6,NYG 24,13,27,DJ Ware up the middle for 3 yards (tackle by Navorro Bowman and Aldon Smith),0.270,-0.030
4,11:22,3,3,NYG 27,13,27,Eli Manning pass complete short middle to Jake Ballard for 17 yards (tackle by Donte Whitner),-0.030,1.860
4,10:47,1,10,NYG 44,13,27,"Eli Manning pass incomplete deep left intended for Mario Manningham. Penalty on Tarell Brown: Illegal Contact, 5 yards (no play)",1.860,2.190
4,10:38,1,10,NYG 49,13,27,Eli Manning pass complete short right to Jake Ballard for 15 yards (tackle by Patrick Willis),2.190,3.180
4,10:02,1,10,SFO 36,13,27,DJ Ware up the middle for 5 yards (tackle by Ray McDonald),3.180,3.310
4,9:24,2,5,SFO 31,13,27,DJ Ware left tackle for -1 yards (tackle by Navorro Bowman),3.310,2.480
4,8:43,3,6,SFO 32,19,27,"Eli Manning pass complete deep left to Hakeem Nicks for 32 yards, touchdown",2.480,7.000
4,,,,SFO 2,20,27,Lawrence Tynes kicks extra point good,0.000,0.000
4,,,,NYG 35,20,27,"Lawrence Tynes kicks off 65 yards, returned by Ted Ginn Jr. for 24 yards (tackle by Derrick Martin). Penalty on C.J. Spillman: Offensive Holding, 10 yards",0.000,-0.280
4,8:28,1,10,SFO 14,20,27,Alex Smith pass complete short left to Kendall Hunter for 4 yards (tackle by Antrel Rolle),-0.280,-0.210
4,7:50,2,6,SFO 18,20,27,Alex Smith pass complete short right to Delanie Walker for 2 yards (tackle by Antrel Rolle),-0.210,-0.680
4,7:09,3,4,SFO 20,20,27,Alex Smith sacked by Osi Umenyiora for -6 yards. Penalty on Braylon Edwards: Offensive Offside (Declined),-0.680,-2.470
4,6:46,4,10,SFO 14,20,27,"Andy Lee punts 56 yards, returned by Victor Cruz for no gain. Penalty on Derrick Martin: Offensive Holding, 10 yards",-2.470,-0.280
4,6:35,1,10,NYG 20,20,27,Eli Manning pass complete short middle to Victor Cruz for 5 yards (tackle by Navorro Bowman and Carlos Rogers),0.280,0.410
4,6:01,2,5,NYG 25,20,27,DJ Ware right guard for 6 yards (tackle by Patrick Willis),0.410,1.000
4,5:26,1,10,NYG 31,20,27,Eli Manning pass complete short right to DJ Ware for 7 yards (tackle by Chris Culliver and Navorro Bowman),1.000,1.410
4,4:54,2,3,NYG 38,20,27,Brandon Jacobs right end for -4 yards (tackle by Patrick Willis),1.410,0.170
4,4:11,3,7,NYG 34,20,27,Eli Manning left end for 1 yard (tackle by Patrick Willis),0.170,-1.040
4,3:33,,,,20,27,Timeout #1 by San Francisco 49ers,0.000,-1.040
4,3:33,4,6,NYG 35,20,27,Eli Manning pass complete deep left to Mario Manningham for 18 yards (tackle by Dashon Goldson),-1.040,2.460
,,,,,,,"SFO challenged the pass completion ruling, and the play was upheld.",,
4,3:25,1,10,SFO 47,20,27,Eli Manning pass complete short left to DJ Ware for 5 yards (tackle by Donte Whitner),2.460,2.590
4,2:57,2,5,SFO 42,20,27,Eli Manning pass incomplete deep right intended for Mario Manningham,2.590,1.880
4,2:50,3,5,SFO 42,20,27,Eli Manning pass incomplete short right intended for Victor Cruz,1.880,0.460
4,2:46,4,5,SFO 42,20,27,Eli Manning pass complete short right to Victor Cruz for 10 yards (tackle by Carlos Rogers),0.460,3.450
4,2:14,1,10,SFO 32,20,27,DJ Ware up the middle for 4 yards (tackle by Patrick Willis),3.450,3.440
4,2:00,2,6,SFO 28,20,27,Eli Manning pass complete short right to DJ Ware for 10 yards (tackle by Dashon Goldson),3.440,4.370
4,1:53,1,10,SFO 18,20,27,Eli Manning pass complete short left to Victor Cruz for 8 yards (tackle by Dashon Goldson),4.370,5.230
4,1:24,2,2,SFO 10,20,27,Eli Manning pass incomplete short left intended for Mario Manningham,5.230,4.510
4,1:19,3,2,SFO 10,20,27,DJ Ware up the middle for no gain (tackle by Justin Smith),4.510,2.890
4,0:37,4,2,SFO 10,20,27,Eli Manning pass incomplete short middle intended for Jake Ballard (defended by Justin Smith),2.890,0.380
4,0:34,1,10,SFO 10,20,27,Alex Smith kneels for -1 yards,-0.380,-0.850
4,0:27,,,,20,27,Timeout #2 by New York Giants,0.000,-0.850
4,0:27,2,11,SFO 9,20,27,Alex Smith kneels for -1 yards,-0.850,-1.650
4,0:25,,,,20,27,Timeout #3 by New York Giants,0.000,-1.650
4,0:25,3,12,SFO 8,20,27,Alex Smith kneels for -1 yards,-1.650,-2.490
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
