Player,Tm,Att,Yds,TD,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl,Att/Br
Jeff Wilson,SFO,22,183,0,8,109,5.0,74,3.4,3,7.3
C.J. Beathard,SFO,3,18,0,1,15,5.0,3,1.0,0,
Tevin Coleman,SFO,2,3,0,,1,0.5,2,1.0,0,
Brandon Aiyuk,SFO,1,16,0,1,12,12.0,4,4.0,0,
Kyle Juszczyk,SFO,1,3,0,1,3,3.0,0,0.0,0,
Jerick McKinnon,SFO,1,4,0,0,4,4.0,0,0.0,0,
Player,Tm,Att,Yds,TD,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl,Att/Br
Kenyan Drake,ARI,18,45,1,5,24,1.3,21,1.2,1,18.0
Kyler Murray,ARI,8,75,0,4,64,8.0,11,1.4,0,
D.J. Foster,ARI,1,0,0,,0,0.0,0,0.0,0,
