Quarter,Time,Down,ToGo,Location,NWE,NYJ,Detail,EPB,EPA
2,12:59,1,10,NYJ 8,6,0,Mark Sanchez pass complete short left to Shonn Greene for 7 yards (tackle by Jeff Tarpinian and Rob Ninkovich),-0.380,-0.210
2,12:33,2,3,NYJ 15,6,0,Mark Sanchez pass complete deep middle to Plaxico Burress for 21 yards (tackle by Jerod Mayo),-0.210,1.330
2,11:55,1,10,NYJ 36,6,0,Shonn Greene right tackle for 6 yards (tackle by Kyle Love),1.330,1.600
2,11:18,2,4,NYJ 42,6,0,Shonn Greene right tackle for 6 yards (tackle by Rob Ninkovich),1.600,2.130
2,10:39,1,10,NYJ 48,6,0,Mark Sanchez pass complete short right to LaDainian Tomlinson for 6 yards (tackle by James Ihedigbo),2.130,2.390
2,10:01,2,4,NWE 46,6,0,"Mark Sanchez pass incomplete. Penalty on Mark Sanchez: Intentional Grounding, 11 yards",2.390,0.230
2,9:55,3,15,NYJ 43,6,0,Mark Sanchez left end for 3 yards (tackle by Mark Anderson),0.230,-0.320
2,9:55,4,12,NYJ 46,6,0,T.J. Conley punts 47 yards,-0.320,0.380
2,9:12,1,10,NWE 7,6,0,Tom Brady pass complete short left to Rob Gronkowski for 5 yards (tackle by Eric Smith),-0.380,-0.420
2,8:30,2,5,NWE 12,6,0,"BenJarvus Green-Ellis left end for 7 yards (tackle by David Harris). Penalty on Logan Mankins: Offensive Holding, 6 yards (no play)",-0.420,-0.850
2,8:14,2,11,NWE 6,6,0,Kevin Faulk left guard for 1 yard (tackle by Muhammad Wilkerson and Calvin Pace),-0.850,-1.420
2,7:34,3,10,NWE 7,6,0,Tom Brady pass complete short left to Aaron Hernandez for 6 yards (tackle by Marquice Cole and Antonio Cromartie),-1.420,-2.490
2,7:02,4,4,NWE 13,6,0,"Zoltan Mesko punts 42 yards, returned by Jeremy Kerley for 2 yards (tackle by Matt Slater). Penalty on Kyle Wilson: Illegal Block Above the Waist, 10 yards",-2.490,-1.270
2,6:55,1,10,NYJ 35,6,0,"Mark Sanchez pass incomplete deep right intended for Plaxico Burress. Penalty on Sterling Moore: Unnecessary Roughness, 15 yards (no play)",1.270,2.260
2,6:51,1,10,,6,0,Shonn Greene right tackle for 3 yards (tackle by Vince Wilfork),2.260,2.120
2,6:09,2,7,NWE 47,6,0,Mark Sanchez sacked by Mark Anderson for -9 yards,2.120,0.230
2,5:33,3,16,NYJ 44,6,0,Mark Sanchez pass incomplete deep right intended for Plaxico Burress,0.230,-0.460
2,5:29,4,16,NYJ 44,6,0,"T.J. Conley punts 48 yards, fair catch by Julian Edelman",-0.460,0.380
2,5:22,1,10,NWE 8,6,0,Tom Brady pass incomplete short right intended for Deion Branch,-0.380,-0.780
2,5:14,2,10,NWE 8,6,0,"Tom Brady for no gain. Tom Brady fumbles, recovered by Tom Brady at NWE-5",-0.780,-1.770
2,4:48,3,13,NWE 5,6,2,"Tom Brady pass incomplete, safety. Penalty on Tom Brady: Intentional Grounding, 5 yards",-1.770,-2.000
2,,,,NWE 20,6,2,"Zoltan Mesko kicks off 64 yards, returned by Joe McKnight for 19 yards (tackle by Kyle Arrington)",0.000,1.270
2,4:38,1,10,NYJ 35,6,2,Shonn Greene up the middle for 3 yards (tackle by Rob Ninkovich),1.270,1.130
2,4:05,2,7,NYJ 38,6,2,Mark Sanchez pass complete short right to Santonio Holmes for 10 yards (tackle by James Ihedigbo),1.130,2.130
2,3:27,1,10,NYJ 48,6,2,"Penalty on Mark Anderson: Neutral Zone Infraction, 5 yards (no play)",2.130,2.860
2,3:07,1,5,NWE 47,6,2,LaDainian Tomlinson up the middle for 15 yards (tackle by James Ihedigbo),2.860,3.450
2,2:27,1,10,NWE 32,6,2,Mark Sanchez pass complete short middle to Patrick Turner for 22 yards (tackle by Phillip Adams),3.450,4.910
2,2:00,1,10,NWE 10,6,2,Mark Sanchez pass incomplete short middle intended for Plaxico Burress,4.910,4.190
2,1:49,2,10,NWE 10,6,2,Mark Sanchez pass complete short left to Dustin Keller for 8 yards (tackle by James Ihedigbo),4.190,4.950
2,1:24,,,,6,2,Timeout #2 by New York Jets,0.000,4.950
2,1:24,3,2,NWE 2,6,8,"Mark Sanchez right tackle for 2 yards, touchdown",4.950,7.000
2,,,,NWE 2,6,9,"Nick Folk kicks extra point good. Penalty on Vince Wilfork: Unnecessary Roughness, 15 yards",0.000,0.000
2,,,,,6,9,"Nick Folk kicks off 50 yards, touchback",0.000,0.280
2,1:20,1,10,NWE 20,6,9,Tom Brady pass complete short middle to Rob Gronkowski for 12 yards (tackle by Donald Strickland). Penalty on Darrelle Revis: Defensive Holding (Declined),0.280,1.070
2,1:10,1,10,NWE 32,6,9,Tom Brady pass complete short middle to Wes Welker for 14 yards (tackle by Darrelle Revis),1.070,1.990
2,0:50,1,10,NWE 46,6,9,Tom Brady pass complete deep left to Rob Gronkowski for 23 yards (tackle by Jim Leonhard),1.990,3.510
,,,,,,,"Replay Assistant challenged the fumble ruling, and the original play was overturned.",,
2,0:42,,,,6,9,Timeout #2 by New England Patriots,0.000,3.510
2,0:42,1,10,NYJ 31,6,9,"Tom Brady pass incomplete. Penalty on Eric Smith: Face Mask (15 Yards), 15 yards (no play)",3.510,4.510
2,0:36,1,10,NYJ 16,6,9,Tom Brady pass incomplete deep left intended for Danny Woodhead,4.510,3.900
2,0:32,2,10,NYJ 16,6,9,Tom Brady pass complete short left to Wes Welker for -2 yards (tackle by Kyle Wilson),3.900,2.940
2,0:17,3,12,NYJ 18,12,9,"Tom Brady pass complete deep middle to Rob Gronkowski for 18 yards, touchdown. Penalty on Muhammad Wilkerson: Defensive Offside (Declined)",2.940,7.000
2,,,,NYJ 2,13,9,Stephen Gostkowski kicks extra point good,0.000,0.000
2,,,,NWE 35,13,9,"Stephen Gostkowski kicks off 46 yards, returned by Josh Baker for 15 yards (tackle by Sergio Brown)",0.000,1.200
2,0:05,1,10,NYJ 34,13,9,Mark Sanchez kneels for -1 yards,1.200,0.520
Quarter,Time,Down,ToGo,Location,NWE,NYJ,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,NYJ 35,13,9,"Nick Folk kicks off 68 yards, returned by Danny Woodhead for 25 yards (tackle by Donald Strickland). Penalty on Phillip Adams: Offensive Holding, 9 yards",0.000,-0.380
3,14:54,1,10,NWE 10,13,9,BenJarvus Green-Ellis left end for no gain (tackle by Sione Pouha),-0.380,-0.780
3,14:11,2,10,NWE 10,13,9,Tom Brady pass complete short left to Deion Branch for 3 yards (tackle by Calvin Pace),-0.780,-1.070
3,13:35,3,7,NWE 13,13,9,Tom Brady pass incomplete deep left intended for Rob Gronkowski,-1.070,-2.490
3,13:30,4,7,NWE 13,13,9,"Zoltan Mesko punts 54 yards, returned by Jim Leonhard for 12 yards (tackle by Niko Koutouvides)",-2.490,-1.930
3,13:19,1,10,NYJ 45,13,9,Mark Sanchez pass incomplete short left intended for Santonio Holmes,1.930,1.380
3,13:14,2,10,NYJ 45,13,9,Mark Sanchez pass incomplete short left intended for Shonn Greene,1.380,0.700
3,13:10,3,10,NYJ 45,13,9,Mark Sanchez pass incomplete short left intended for Plaxico Burress,0.700,-0.390
3,13:06,4,10,NYJ 45,13,9,"T.J. Conley punts 55 yards, touchback",-0.390,-0.280
3,12:57,1,10,NWE 20,13,9,Stevan Ridley left tackle for 3 yards (tackle by Sione Pouha and Ropati Pitoitua),0.280,0.140
3,12:13,2,7,NWE 23,13,9,Tom Brady pass incomplete short right intended for Aaron Hernandez,0.140,-0.560
3,12:09,3,7,NWE 23,13,9,Tom Brady pass complete short right to Danny Woodhead for 6 yards (tackle by David Harris),-0.560,-1.440
3,11:40,4,1,NWE 29,13,9,"Zoltan Mesko punts 53 yards, muffed catch by Joe McKnight, recovered by Niko Koutouvides and returned for no gain",-1.440,4.710
3,11:25,1,10,NYJ 13,13,9,Stevan Ridley left end for -1 yards (tackle by David Harris),4.710,3.900
3,10:51,2,11,NYJ 14,13,9,Tom Brady pass incomplete short left intended for Rob Gronkowski,3.900,3.080
3,10:48,3,11,NYJ 14,13,9,"Tom Brady pass complete short left to Rob Gronkowski for 14 yards. Penalty on Rob Gronkowski: Illegal Touch Pass, 5 yards (no play)",3.080,2.670
,,,,,,,"Replay Assistant challenged the pass completion ruling, and the original play was overturned.",,
3,10:34,3,16,NYJ 19,13,9,Tom Brady pass complete short right to Wes Welker for 10 yards (tackle by Kyle Wilson),2.670,2.850
3,10:34,4,6,NYJ 9,16,9,Stephen Gostkowski 27 yard field goal good,2.850,3.000
3,,,,NWE 35,16,9,"Stephen Gostkowski kicks off 63 yards, returned by Joe McKnight for 38 yards (tackle by Stephen Gostkowski)",0.000,1.600
3,9:49,1,10,NYJ 40,16,9,Shonn Greene right guard for 4 yards (tackle by Kyle Love),1.600,1.590
3,9:14,2,6,NYJ 44,16,9,Shonn Greene left end for -1 yards (tackle by Jerod Mayo),1.590,0.760
3,8:29,3,7,NYJ 43,16,9,Mark Sanchez pass complete short right to Jeremy Kerley for 20 yards (tackle by Phillip Adams),0.760,3.120
3,7:47,1,10,NWE 37,16,9,Mark Sanchez pass incomplete short left intended for Shonn Greene is intercepted by Rob Ninkovich at NWE-25 and returned for 18 yards (tackle by Dustin Keller),3.120,-1.800
3,7:36,1,10,NWE 43,16,9,Tom Brady pass complete short middle to Aaron Hernandez for 15 yards (tackle by Jim Leonhard),1.800,2.790
3,7:10,1,10,NYJ 42,16,9,Danny Woodhead left end for 4 yards (tackle by Jim Leonhard),2.790,2.780
3,6:52,2,6,NYJ 38,16,9,Tom Brady pass complete short right to Deion Branch for 14 yards (tackle by Darrelle Revis),2.780,3.970
3,6:40,1,10,NYJ 24,16,9,Danny Woodhead left end for 9 yards (tackle by Donald Strickland),3.970,4.850
3,6:21,2,1,NYJ 15,16,9,Tom Brady up the middle for 3 yards (tackle by Mike DeVito),4.850,4.780
3,6:06,1,10,NYJ 12,16,9,Kevin Faulk left end for 6 yards (tackle by Donald Strickland),4.780,5.210
3,6:06,2,4,NYJ 6,16,9,Kevin Faulk right tackle for 1 yard (tackle by Sione Pouha),5.210,4.610
3,4:47,3,3,NYJ 5,22,9,"Tom Brady pass complete short middle to Rob Gronkowski for 5 yards, touchdown. Penalty on Rob Gronkowski: Taunting, 15 yards",4.610,7.000
3,,,,NYJ 2,23,9,Stephen Gostkowski kicks extra point good,0.000,0.000
3,,,,NWE 20,23,9,"Stephen Gostkowski kicks off 72 yards, returned by Joe McKnight for 21 yards (tackle by Matt Slater)",0.000,0.870
3,4:38,1,10,NYJ 29,23,9,Mark Sanchez pass complete short middle to Santonio Holmes for 13 yards (tackle by James Ihedigbo),0.870,1.730
3,4:02,1,10,NYJ 42,23,9,Mark Sanchez for 4 yards,1.730,1.730
3,3:31,2,6,NYJ 46,23,9,Shonn Greene left tackle for 4 yards (tackle by Rob Ninkovich),1.730,1.550
3,2:45,3,2,,23,9,Mark Sanchez up the middle for 3 yards (tackle by Jeff Tarpinian),1.550,2.460
3,2:04,1,10,NWE 47,23,9,Mark Sanchez pass complete deep right to Dustin Keller for 29 yards (tackle by Antwaun Molden),2.460,4.370
3,1:21,1,10,NWE 18,23,9,Mark Sanchez pass incomplete deep left intended for Plaxico Burress (defended by Kyle Arrington),4.370,3.800
3,1:16,2,10,NWE 18,23,9,Shonn Greene up the middle for 8 yards (tackle by Tracy White),3.800,4.510
3,0:35,3,2,NWE 10,23,9,LaDainian Tomlinson up the middle for 3 yards (tackle by James Ihedigbo),4.510,5.600
3,0:04,1,7,NWE 7,23,9,Mark Sanchez pass incomplete short right intended for Santonio Holmes,5.600,4.760
Quarter,Time,Down,ToGo,Location,NWE,NYJ,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,7,NWE 7,23,15,"Mark Sanchez pass complete short right to Plaxico Burress for 7 yards, touchdown",4.760,7.000
4,,,,NWE 2,23,16,Nick Folk kicks extra point good,0.000,0.000
4,,,,NYJ 35,23,16,"Nick Folk kicks off 69 yards, returned by Danny Woodhead for 20 yards (tackle by Josh Mauga)",0.000,-0.140
4,14:50,1,10,NWE 16,23,16,Tom Brady pass complete short middle to Wes Welker for 6 yards (tackle by Donald Strickland),-0.140,0.280
4,14:17,2,4,NWE 22,23,16,Danny Woodhead left tackle for 5 yards (tackle by Calvin Pace),0.280,0.740
4,13:51,1,10,NWE 27,23,16,Tom Brady pass complete short right to Aaron Hernandez for 8 yards (tackle by Eric Smith),0.740,1.280
4,13:17,2,2,NWE 35,23,16,Danny Woodhead left tackle for 6 yards (tackle by Antonio Cromartie),1.280,1.660
4,12:51,1,10,NWE 41,23,16,Danny Woodhead left end for 7 yards (tackle by David Harris),1.660,2.070
4,12:23,2,3,NWE 48,23,16,Tom Brady pass complete short right to Deion Branch for 13 yards (tackle by Kyle Wilson),2.070,2.980
4,11:38,1,10,NYJ 39,23,16,Kevin Faulk right guard for 3 yards (tackle by Mike DeVito),2.980,2.850
4,11:13,2,7,NYJ 36,23,16,Tom Brady pass complete short middle to Rob Gronkowski for 12 yards (tackle by Eric Smith),2.850,3.970
4,10:40,1,10,NYJ 24,23,16,Kevin Faulk left end for -3 yards (tackle by Darrelle Revis),3.970,3.030
4,9:58,2,13,NYJ 27,23,16,Tom Brady pass complete short right to Wes Welker for 9 yards (tackle by Muhammad Wilkerson and Eric Smith),3.030,3.570
4,9:10,,,,23,16,Timeout #1 by New England Patriots,0.000,3.570
4,9:10,3,4,NYJ 18,23,16,Tom Brady pass complete short left to Wes Welker for 9 yards (tackle by Eric Smith),3.570,5.140
4,8:45,1,9,NYJ 9,23,16,Danny Woodhead left tackle for 1 yard (tackle by Bart Scott),5.140,4.570
4,8:10,2,8,NYJ 8,29,16,"Tom Brady pass complete short left to Deion Branch for 8 yards, touchdown",4.570,7.000
4,,,,NYJ 2,30,16,Stephen Gostkowski kicks extra point good,0.000,0.000
4,,,,NWE 35,30,16,"Stephen Gostkowski kicks off 65 yards, touchback",0.000,0.280
4,8:04,1,10,NYJ 20,30,16,"Mark Sanchez pass incomplete deep right intended for Dustin Keller. Penalty on Wayne Hunter: Illegal Use of Hands, 10 yards (no play)",0.280,-0.760
4,7:57,1,20,NYJ 10,30,16,Mark Sanchez pass incomplete short middle intended for LaDainian Tomlinson,-0.760,-1.510
4,7:52,2,20,NYJ 10,36,16,"Mark Sanchez pass incomplete short middle intended for LaDainian Tomlinson is intercepted by Rob Ninkovich at NYJ-12 and returned for 12 yards, touchdown",-1.510,-7.000
4,,,,NYJ 2,37,16,Stephen Gostkowski kicks extra point good,0.000,0.000
4,,,,NWE 35,37,16,"Stephen Gostkowski kicks off 65 yards, touchback",0.000,0.280
4,7:45,1,10,NYJ 20,37,16,Mark Sanchez pass incomplete short right intended for Jeremy Kerley,0.280,-0.270
4,7:39,2,10,NYJ 20,37,16,Mark Sanchez pass complete deep middle to Jeremy Kerley for 38 yards (tackle by Jerod Mayo),-0.270,2.790
4,7:12,1,10,NWE 42,37,16,LaDainian Tomlinson right tackle for 1 yard (tackle by Vince Wilfork),2.790,2.380
4,6:56,2,9,NWE 41,37,16,Mark Sanchez sacked by Tony Carter for -6 yards,2.380,0.890
4,6:35,3,15,NWE 47,37,16,Mark Sanchez sacked by Tony Carter for -8 yards,0.890,-0.390
4,6:08,4,23,NYJ 45,37,16,Mark Sanchez pass complete short left to LaDainian Tomlinson for 16 yards (tackle by Jerod Mayo),-0.390,-1.530
4,6:00,1,10,NWE 39,37,16,BenJarvus Green-Ellis left end for -2 yards (tackle by Muhammad Wilkerson),1.530,0.720
4,5:19,2,12,NWE 37,37,16,Tom Brady pass complete short right to Rob Gronkowski for 17 yards (tackle by Eric Smith),0.720,2.520
4,4:43,1,10,NYJ 46,37,16,BenJarvus Green-Ellis left tackle for 2 yards (tackle by Muhammad Wilkerson and Calvin Pace),2.520,2.250
4,4:03,2,8,NYJ 44,37,16,BenJarvus Green-Ellis left tackle for 1 yard (tackle by Calvin Pace),2.250,1.680
4,3:18,3,7,NYJ 43,37,16,Danny Woodhead right tackle for 6 yards (tackle by Ropati Pitoitua),1.680,0.790
4,2:33,4,1,NYJ 37,37,16,BenJarvus Green-Ellis left tackle for -1 yards (tackle by David Harris),0.790,-1.470
4,2:27,1,10,NYJ 38,37,16,Mark Sanchez pass complete short right to Santonio Holmes for 18 yards (tackle by Sterling Moore),1.470,2.650
4,2:19,1,10,NWE 44,37,16,Mark Sanchez pass incomplete short right intended for LaDainian Tomlinson,2.650,2.110
4,2:14,2,10,NWE 44,37,16,Mark Sanchez pass complete short right to Santonio Holmes for 9 yards (tackle by Antwaun Molden),2.110,2.610
4,2:00,3,1,NWE 35,37,16,LaDainian Tomlinson left tackle for 6 yards (tackle by Julian Edelman),2.610,3.640
4,1:44,1,10,NWE 29,37,16,Mark Sanchez pass complete short right to Jeremy Kerley for 12 yards (tackle by Jerod Mayo),3.640,4.440
4,1:18,1,10,NWE 17,37,16,Mark Sanchez pass complete short right to Shonn Greene for 7 yards (tackle by Antwaun Molden),4.440,5.100
4,0:54,2,3,NWE 10,37,16,Mark Sanchez pass incomplete short left intended for Jeremy Kerley,5.100,4.340
4,0:52,3,3,NWE 10,37,16,Mark Sanchez pass incomplete short right intended for Jeremy Kerley,4.340,2.860
4,0:45,4,3,NWE 10,37,16,Mark Sanchez pass incomplete short middle intended for Dustin Keller,2.860,0.370
4,0:41,1,10,NWE 11,37,16,Tom Brady kneels for -1 yards,-0.370,-0.850
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
