Quarter,Time,Down,ToGo,Location,DET,SEA,Detail,EPB,EPA
1,7:13,3,1,SEA 36,0,0,Thomas Rawls middle for 3 yards (tackle by DeAndre Levy),0.700,1.530
1,6:41,1,10,SEA 39,0,0,Thomas Rawls left guard for 8 yards (tackle by Khyri Thornton),1.530,2.070
1,6:08,2,2,SEA 47,0,0,Russell Wilson sacked by Haloti Ngata for -6 yards,2.070,0.560
1,5:27,3,8,SEA 41,0,0,Russell Wilson sacked by Ezekiel Ansah for -4 yards,0.560,-0.910
1,4:51,4,12,SEA 37,0,0,"Jon Ryan punts 44 yards, muffed catch by Andre Roberts, recovered by Andre Roberts and returned for no gain",-0.910,-0.540
1,4:39,1,10,DET 24,0,0,Zach Zenner left end for 1 yard (tackle by John Jenkins),0.540,0.130
1,3:58,2,9,DET 25,0,0,Matthew Stafford pass incomplete deep left intended for Eric Ebron,0.130,-0.560
1,3:53,3,9,DET 25,0,0,"Penalty on Cassius Marsh: Neutral Zone Infraction, 5 yards (no play)",-0.560,0.100
1,3:53,3,4,DET 30,0,0,Matthew Stafford pass complete short middle to Eric Ebron for 12 yards (tackle by Kam Chancellor),0.100,1.730
1,3:13,1,10,DET 42,0,0,Zach Zenner middle for 2 yards (tackle by Ahtyba Rubin and Bobby Wagner),1.730,1.460
1,2:32,2,8,DET 44,0,0,Matthew Stafford pass complete short middle to Marvin Jones for 9 yards (tackle by Steven Terrell),1.460,2.460
1,1:58,1,10,SEA 47,0,0,Matthew Stafford pass complete short middle to Zach Zenner for 7 yards (tackle by Bobby Wagner),2.460,2.860
1,1:16,2,3,SEA 40,0,0,Golden Tate left end for no gain (tackle by Jeremy Lane and K.J. Wright),2.860,2.150
1,0:30,3,3,SEA 40,0,0,Matthew Stafford left tackle for 2 yards (tackle by Richard Sherman),2.150,0.720
Quarter,Time,Down,ToGo,Location,DET,SEA,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,4,1,SEA 38,0,0,Matthew Stafford pass complete short middle to Matthew Mulligan for -2 yards (tackle by Bobby Wagner and K.J. Wright),0.720,-1.600
2,14:52,1,10,SEA 40,0,0,Thomas Rawls left tackle for 12 yards (tackle by Devin Taylor and Tahir Whitehead),1.600,2.390
2,14:10,1,10,DET 48,0,0,Thomas Rawls left end for 9 yards (tackle by Nevin Lawson and Glover Quin),2.390,3.060
2,13:34,2,1,DET 39,0,0,Thomas Rawls left end for no gain (tackle by Nevin Lawson),3.060,2.340
2,12:55,3,1,DET 39,0,0,Marcel Reece middle for no gain (tackle by Haloti Ngata),2.340,0.660
2,12:21,4,1,DET 39,0,0,Thomas Rawls middle for 4 yards (tackle by Josh Bynes),0.660,3.250
2,11:47,1,10,DET 35,0,0,Thomas Rawls right guard for 4 yards (tackle by Tahir Whitehead and Josh Bynes),3.250,3.240
2,11:12,2,6,DET 31,0,0,Thomas Rawls middle for 10 yards (tackle by Tahir Whitehead and Ezekiel Ansah),3.240,4.170
2,10:38,1,10,DET 21,0,0,Thomas Rawls left tackle for 4 yards (tackle by Ezekiel Ansah),4.170,4.200
2,10:04,2,6,DET 17,0,0,Alex Collins left guard for 3 yards (tackle by A'Shawn Robinson and Josh Bynes),4.200,4.020
2,9:24,3,3,DET 14,0,0,Russell Wilson pass complete short left to Jermaine Kearse for 6 yards (tackle by Nevin Lawson and Josh Bynes),4.020,5.370
2,8:48,1,8,DET 8,0,0,Thomas Rawls middle for 6 yards (tackle by Tahir Whitehead and Josh Bynes),5.370,5.720
2,8:10,2,2,DET 2,0,0,Thomas Rawls left guard for no gain (tackle by Tahir Whitehead and Haloti Ngata),5.720,4.950
2,7:19,3,2,DET 2,0,0,Russell Wilson pass incomplete short right intended for Thomas Rawls,4.950,3.250
2,7:14,4,2,DET 2,0,6,"Russell Wilson pass complete short right to Paul Richardson for 2 yards, touchdown. Penalty on Tavon Wilson: Defensive Pass Interference (Declined)",3.250,7.000
2,7:07,,,DET 15,0,7,Steven Hauschka kicks extra point good,0.000,0.000
2,7:07,,,SEA 35,0,7,"Steven Hauschka kicks off 65 yards, returned by Andre Roberts for 21 yards (tackle by Jeron Johnson)",0.000,-0.340
2,7:00,1,10,DET 21,0,7,Matthew Stafford pass complete short right to Eric Ebron for 11 yards (tackle by Kam Chancellor and Richard Sherman),0.340,1.070
2,6:24,1,10,DET 32,0,7,Zach Zenner right tackle for 4 yards (tackle by K.J. Wright),1.070,1.070
2,5:44,2,6,DET 36,0,7,Zach Zenner right end for -3 yards (tackle by Michael Bennett and K.J. Wright),1.070,-0.030
2,5:02,3,9,DET 33,0,7,"Matthew Stafford pass incomplete short left intended for Anquan Boldin (defended by DeShawn Shead). Penalty on Anquan Boldin: Unnecessary Roughness, 15 yards",-0.030,-2.240
2,4:57,4,24,DET 18,0,7,"Sam Martin punts 48 yards, fair catch by Devin Hester. Penalty on Brock Coyle: Offensive Holding, 10 yards",-2.240,-0.540
2,4:48,1,10,SEA 24,0,7,Russell Wilson pass incomplete short middle intended for Jimmy Graham,0.540,0.000
2,4:45,2,10,SEA 24,0,7,Thomas Rawls left guard for 26 yards (tackle by Ezekiel Ansah),0.000,2.260
2,4:04,1,10,,0,7,Russell Wilson pass complete deep left to Paul Richardson for 19 yards (tackle by Nevin Lawson),2.260,3.510
2,3:27,1,10,DET 31,0,7,Thomas Rawls left tackle for 4 yards (tackle by A'Shawn Robinson and Devin Taylor),3.510,3.510
2,2:47,2,6,DET 27,0,7,Alex Collins left tackle for 2 yards (tackle by A'Shawn Robinson),3.510,3.070
2,2:06,3,4,DET 25,0,7,Russell Wilson pass incomplete deep middle intended for Tanner McEvoy,3.070,1.880
2,2:00,4,4,DET 25,0,10,Steven Hauschka 43 yard field goal good,1.880,3.000
2,1:55,,,SEA 35,0,10,"Steven Hauschka kicks off 65 yards, touchback",0.000,-0.610
2,1:55,1,10,DET 25,0,10,Matthew Stafford pass complete short middle to Anquan Boldin for 16 yards (tackle by Bobby Wagner),0.610,1.660
2,1:32,1,10,DET 41,0,10,Matthew Stafford pass incomplete short right intended for Eric Ebron,1.660,1.120
2,1:28,2,10,DET 41,0,10,"Penalty on Larry Warford: False Start, 5 yards (no play)",1.120,0.450
2,1:28,2,15,DET 36,0,10,Matthew Stafford pass complete deep left to Marvin Jones for 30 yards,0.450,3.310
2,1:22,1,10,SEA 34,0,10,Matthew Stafford sacked by Cliff Avril for -6 yards,3.310,1.960
2,0:56,2,16,SEA 40,0,10,Matthew Stafford pass complete short left to Zach Zenner for 7 yards (tackle by Bobby Wagner),1.960,2.210
2,0:30,3,9,SEA 33,0,10,Matthew Stafford pass incomplete short left intended for Marvin Jones (defended by DeShawn Shead),2.210,1.150
2,0:25,4,9,SEA 33,3,10,Matt Prater 51 yard field goal good,1.150,3.000
2,,,,DET 35,3,10,"Sam Martin kicks off 68 yards, returned by Devin Hester for 20 yards (tackle by Johnson Bademosi)",,
2,0:17,1,10,SEA 17,3,10,Russell Wilson kneels for -1 yards,-0.060,-0.730
Quarter,Time,Down,ToGo,Location,DET,SEA,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,DET 35,3,10,"Sam Martin kicks off 65 yards, touchback",0.000,-0.610
3,15:00,1,10,SEA 25,3,10,Thomas Rawls right tackle for 4 yards (tackle by Ezekiel Ansah and Tahir Whitehead),0.610,0.600
3,14:22,2,6,SEA 29,3,10,Russell Wilson pass complete short right to Jimmy Graham for 13 yards (tackle by Ezekiel Ansah),0.600,1.730
3,13:39,1,10,SEA 42,3,10,Russell Wilson pass complete short left to Doug Baldwin for 1 yard (tackle by Tavon Wilson),1.730,1.320
3,13:03,2,9,SEA 43,3,10,Thomas Rawls middle for 9 yards (tackle by Don Carey and Tahir Whitehead),1.320,2.390
3,12:21,1,10,DET 48,3,10,Russell Wilson pass incomplete short right intended for Paul Richardson,2.390,1.850
3,12:17,2,10,DET 48,3,10,Russell Wilson pass incomplete short right intended for Doug Baldwin,1.850,1.160
3,12:09,3,10,DET 48,3,10,Russell Wilson pass complete short middle to Jimmy Graham for 14 yards (tackle by Tahir Whitehead and Glover Quin),1.160,3.310
3,11:36,1,10,DET 34,3,10,Thomas Rawls left tackle for 1 yard (tackle by Tavon Wilson),3.310,2.910
3,11:03,2,9,DET 33,3,10,Thomas Rawls middle for -2 yards (tackle by Devin Taylor),2.910,1.950
3,10:24,3,11,DET 35,3,10,Russell Wilson sacked by Ezekiel Ansah for -4 yards,1.950,0.660
3,9:46,4,15,DET 39,3,10,Jon Ryan punts 35 yards,0.660,0.380
3,9:36,1,10,DET 4,3,10,Zach Zenner left tackle for 4 yards (tackle by Cliff Avril),-0.380,-0.490
3,8:57,2,6,DET 8,3,10,Matthew Stafford for 2 yards (tackle by Kam Chancellor),-0.490,-0.720
3,8:23,3,4,DET 10,3,10,Matthew Stafford pass complete short middle to Golden Tate for 5 yards (tackle by Kam Chancellor),-0.720,-0.220
3,7:43,1,10,DET 15,3,10,"Matthew Stafford pass incomplete deep left intended for Marvin Jones. Penalty on DeShawn Shead: Illegal Use of Hands, 5 yards (no play)",-0.220,0.280
3,7:36,1,10,DET 20,3,10,Zach Zenner right end for 1 yard (tackle by Bobby Wagner),0.280,-0.130
3,6:51,2,9,DET 21,3,10,Matthew Stafford pass complete short right to Zach Zenner for 23 yards (tackle by Richard Sherman),-0.130,1.860
3,6:03,1,10,DET 44,3,10,Matthew Stafford pass complete short left to Golden Tate for 13 yards (tackle by Bobby Wagner),1.860,2.720
3,5:25,1,10,SEA 43,3,10,Zach Zenner left tackle for 2 yards (tackle by Michael Bennett),2.720,2.450
3,4:42,2,8,SEA 41,3,10,Matthew Stafford pass complete short left to Zach Zenner for 6 yards (tackle by Bobby Wagner),2.450,2.540
3,4:14,3,2,SEA 35,3,10,Matthew Stafford pass incomplete short middle intended for Golden Tate,2.540,0.990
3,4:08,4,2,SEA 35,6,10,Matt Prater 53 yard field goal good,0.990,3.000
3,4:03,,,DET 35,6,10,"Sam Martin kicks off 65 yards, touchback",0.000,-0.610
3,4:03,1,10,SEA 25,6,10,Doug Baldwin for 6 yards (tackle by Tavon Wilson),0.610,0.870
3,3:31,2,4,SEA 31,6,10,Thomas Rawls right guard for 3 yards (tackle by Kerry Hyder and Tyrunn Walker),0.870,0.560
3,2:56,3,1,SEA 34,6,10,Thomas Rawls right tackle for 32 yards (tackle by Tahir Whitehead),0.560,3.310
3,2:32,1,10,DET 34,6,10,Russell Wilson pass complete short left to Alex Collins for 11 yards (tackle by Tahir Whitehead and A'Shawn Robinson),3.310,4.040
3,1:52,1,10,DET 23,6,10,Alex Collins right tackle for 3 yards (tackle by Darius Slay and Ezekiel Ansah),4.040,3.900
3,1:13,2,7,DET 20,6,10,"Russell Wilson pass complete short middle to Thomas Rawls for 1 yard (tackle by DeAndre Levy). Penalty on Haloti Ngata: Unnecessary Roughness, 10 yards",3.900,5.140
3,0:42,1,9,DET 9,6,10,Russell Wilson pass complete short right to Doug Baldwin for 3 yards (tackle by Tavon Wilson),5.140,4.950
Quarter,Time,Down,ToGo,Location,DET,SEA,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,6,DET 6,6,10,Thomas Rawls middle for -3 yards (tackle by Glover Quin),4.950,3.360
4,14:20,3,9,DET 9,6,10,Russell Wilson pass incomplete short middle intended for Jermaine Kearse (defended by Glover Quin),3.360,2.830
4,14:15,4,9,DET 9,6,13,Steven Hauschka 27 yard field goal good,2.830,3.000
4,14:12,,,SEA 35,6,13,"Steven Hauschka kicks off 68 yards, returned by Andre Roberts for 19 yards (tackle by Jeron Johnson)",0.000,0.140
4,14:06,1,10,DET 16,6,13,"Zach Zenner left guard for 1 yard (tackle by Kam Chancellor). Penalty on Anquan Boldin: Unnecessary Roughness, 8 yards",-0.140,-1.290
4,13:33,2,17,DET 9,6,13,Matthew Stafford pass incomplete deep left intended for T.J. Jones,-1.290,-2.240
4,13:27,3,17,DET 9,6,13,Matthew Stafford pass complete short right to Anquan Boldin for 8 yards (tackle by Richard Sherman),-2.240,-2.320
4,13:12,4,9,DET 17,6,13,"Sam Martin punts 55 yards. Penalty on Neiko Thorpe: Illegal Block Above the Waist, 10 yards",-2.320,-0.040
4,12:57,1,10,SEA 18,6,13,Russell Wilson pass complete short left to Doug Baldwin for no gain,0.040,-0.490
4,12:24,2,10,SEA 18,6,13,Russell Wilson pass complete short left to Marcel Reece for 5 yards (tackle by Nevin Lawson),-0.490,-0.530
4,11:45,3,5,SEA 23,6,13,Russell Wilson pass complete short middle to Doug Baldwin for 12 yards (tackle by Miles Killebrew),-0.530,1.270
4,11:09,1,10,SEA 35,6,13,Russell Wilson pass complete deep left to Doug Baldwin for 42 yards,1.270,4.040
4,10:44,1,10,DET 23,6,13,Russell Wilson pass complete short right to Jermaine Kearse for 8 yards (tackle by Glover Quin),4.040,4.750
4,10:18,2,2,DET 15,6,13,Thomas Rawls right end for 1 yard (tackle by A'Shawn Robinson),4.750,0.000
4,9:33,,,,6,13,Timeout #1 by Seattle Seahawks,0.000,-4.280
4,9:33,3,1,DET 14,6,13,Russell Wilson pass complete short middle to Jimmy Graham for 10 yards (tackle by Josh Bynes and Glover Quin),4.280,6.280
4,8:53,1,4,DET 4,6,19,"Thomas Rawls right guard for 4 yards, touchdown",6.280,7.000
4,8:49,,,DET 15,6,19,Steven Hauschka kicks extra point no good,0.000,-1.000
4,,,,SEA 35,6,19,"Steven Hauschka kicks off 62 yards, returned by Andre Roberts for 22 yards (tackle by Brandon Williams)",,
4,8:43,1,10,DET 25,6,19,Matthew Stafford pass complete deep middle to Marvin Jones for 19 yards (tackle by Kam Chancellor),0.610,1.860
4,8:15,1,10,DET 44,6,19,Matthew Stafford pass incomplete short middle intended for Anquan Boldin (defended by DeShawn Shead),1.860,1.320
4,8:09,2,10,DET 44,6,19,Matthew Stafford pass incomplete deep right intended for Eric Ebron,1.320,0.630
4,8:04,3,10,DET 44,6,19,Matthew Stafford pass incomplete short middle intended for Anquan Boldin,0.630,-0.460
4,8:00,4,10,DET 44,6,19,"Sam Martin punts 40 yards, fair catch by Devin Hester",-0.460,0.140
4,7:51,1,10,SEA 16,6,19,Thomas Rawls left tackle for 5 yards (tackle by Tahir Whitehead),-0.140,0.150
4,7:08,2,5,SEA 21,6,19,Thomas Rawls middle for 2 yards (tackle by Devin Taylor),0.150,-0.450
4,6:28,3,3,SEA 23,6,19,Russell Wilson pass complete short left to Doug Baldwin for 5 yards (tackle by Crezdon Butler),-0.450,0.810
4,5:55,1,10,SEA 28,6,19,Russell Wilson pass complete short right to Doug Baldwin for 4 yards (tackle by Tavon Wilson),0.810,0.800
4,5:27,2,6,SEA 32,6,19,Alex Collins left end for 1 yard (tackle by Khyri Thornton),0.800,0.230
4,4:44,3,5,SEA 33,6,19,Russell Wilson pass complete deep left to Paul Richardson for 27 yards (tackle by Nevin Lawson). Penalty on Nevin Lawson: Defensive Pass Interference (Declined),0.230,2.920
4,4:36,1,10,DET 40,6,19,"Russell Wilson pass incomplete short right intended for Luke Willson. Penalty on Tavon Wilson: Roughing the Passer, 15 yards (no play)",2.920,3.910
4,4:30,1,10,DET 25,6,19,Alex Collins right tackle for 3 yards (tackle by Devin Taylor and A'Shawn Robinson),3.910,0.000
4,4:25,,,,6,19,Timeout #1 by Detroit Lions,0.000,-3.770
4,4:25,2,7,DET 22,6,19,Thomas Rawls left end for -2 yards (tackle by Don Carey and Tahir Whitehead),3.770,0.000
4,4:18,,,,6,19,Timeout #2 by Detroit Lions,0.000,-2.810
4,4:18,3,9,DET 24,6,19,Russell Wilson pass complete short right to Doug Baldwin for 10 yards (tackle by Darius Slay),2.810,4.650
,,,,,,,"SEA challenged the incomplete pass ruling, and the original play was overturned.",,
4,3:49,1,10,DET 14,6,19,Alex Collins right tackle for 1 yard (tackle by Kerry Hyder and Ezekiel Ansah),4.650,0.000
4,3:43,,,,6,19,Timeout #3 by Detroit Lions,0.000,-4.160
4,3:43,2,9,DET 13,6,25,"Russell Wilson pass complete short middle to Doug Baldwin for 13 yards, touchdown",4.160,7.000
4,3:36,,,DET 15,6,26,Steven Hauschka kicks extra point good,0.000,0.000
4,3:36,,,SEA 35,6,26,"Steven Hauschka kicks off 63 yards, returned by Andre Roberts for 14 yards (tackle by Jeron Johnson)",0.000,0.140
4,3:30,1,10,DET 16,6,26,Matthew Stafford for 11 yards (tackle by K.J. Wright),-0.140,0.740
4,3:22,1,10,DET 27,6,26,Matthew Stafford pass complete short right to Zach Zenner for -3 yards (tackle by Bobby Wagner),0.740,-0.210
4,2:53,2,13,DET 24,6,26,Matthew Stafford pass complete deep middle to Marvin Jones for 23 yards (tackle by Steven Terrell),-0.210,2.060
4,2:32,1,10,DET 47,6,26,Matthew Stafford sacked by Cliff Avril for -10 yards,2.060,0.170
4,2:03,2,20,DET 37,6,26,Matthew Stafford pass complete short left to Zach Zenner for 14 yards (tackle by DeShawn Shead and Jeremy Lane),0.170,1.360
4,1:56,3,6,SEA 49,6,26,Matthew Stafford sacked by Michael Bennett for -7 yards,1.360,-0.460
4,1:26,4,13,DET 44,6,26,Matthew Stafford pass incomplete deep right intended for Marvin Jones,-0.460,-2.650
4,1:18,1,10,DET 44,6,26,Russell Wilson kneels for -1 yards,2.650,1.980
4,0:39,2,11,DET 45,6,26,Russell Wilson kneels for -1 yards,1.980,1.160
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
