#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,,8,4:33,50,Touchdown
2,1,7:23,ATL 9,8,3:42,42,Downs
3,1,0:12,ATL 25,10,4:09,75,Touchdown
4,2,8:11,ATL 21,10,5:16,79,Touchdown
5,2,0:44,ATL 25,7,0:44,38,Field Goal
6,3,13:08,CIN 8,4,1:46,-2,Field Goal
7,3,7:40,ATL 8,5,2:48,22,Punt
8,3,1:38,ATL 46,4,2:13,54,Touchdown
9,4,8:19,ATL 25,11,4:04,61,Field Goal
10,4,0:07,ATL 23,2,0:07,66,End of Game
