Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Cole Beasley,DAL,8,7,73,0,5,46,6.6,27,3.9,6.4,0,,0,0.0,0,104.7
Ezekiel Elliott,DAL,4,3,17,0,0,-1,-0.3,18,6.0,-0.3,0,,0,0.0,0,82.3
Geoff Swaim,DAL,4,3,18,0,2,0,0.0,18,6.0,4.0,0,,0,0.0,0,83.3
Deonte Thompson,DAL,5,3,27,0,2,24,8.0,3,1.0,9.2,0,,0,0.0,0,74.6
Michael Gallup,DAL,1,1,9,0,,8,8.0,1,1.0,8.0,0,,0,0.0,0,104.2
Allen Hurns,DAL,3,1,20,0,1,19,19.0,1,1.0,15.7,0,,0,0.0,0,57.6
Terrance Williams,DAL,2,1,6,0,,6,6.0,0,0.0,10.5,0,,0,0.0,0,56.2
Blake Jarwin,DAL,1,0,0,0,,0,,0,,32.0,0,,0,0.0,0,39.6
Rod Smith,DAL,1,0,0,0,,0,,0,,-4.0,0,,0,0.0,0,39.6
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Christian McCaffrey,CAR,9,6,45,0,3,-1,-0.2,46,7.7,3.3,1,6.0,0,0.0,0,78.5
Devin Funchess,CAR,5,3,41,0,2,41,13.7,0,0.0,15.4,0,,0,0.0,0,86.2
Jarius Wright,CAR,5,3,23,0,2,4,1.3,19,6.3,1.6,2,1.5,0,0.0,0,71.2
Greg Olsen,CAR,2,2,33,0,1,25,12.5,8,4.0,12.5,0,,0,0.0,0,118.7
Ian Thomas,CAR,2,2,4,0,,-8,-4.0,12,6.0,-4.0,0,,0,0.0,0,79.2
Torrey Smith,CAR,2,1,15,0,1,11,11.0,4,4.0,11.5,0,,0,0.0,0,75.0
