Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Diontae Johnson,PIT,9,6,51,1,4,21,3.5,30,5.0,5.8,0,,0,0.0,0,118.3
Najee Harris,PIT,7,5,17,0,0,-7,-1.4,24,4.8,0.6,0,,1,14.3,0,74.1
Chase Claypool,PIT,6,4,41,0,2,42,10.5,-1,-0.3,10.5,0,,1,16.7,0,86.1
Zach Gentry,PIT,4,4,31,0,3,16,4.0,15,3.8,4.0,0,,0,0.0,0,99.0
Ray-Ray McCloud,PIT,8,4,25,0,2,13,3.3,12,3.0,6.5,0,,1,12.5,1,17.2
Cody White,PIT,3,3,16,0,2,6,2.0,10,3.3,2.0,0,,0,0.0,0,88.9
Benny Snell Jr.,PIT,1,1,6,0,0,-4,-4.0,10,10.0,-4.0,0,,0,0.0,0,91.7
Kevin Rader,PIT,2,1,7,0,,6,6.0,1,1.0,5.0,0,,0,0.0,0,58.3
James Washington,PIT,2,0,0,0,,0,,0,,10.5,0,,1,50.0,0,39.6
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Byron Pringle,KAN,7,6,75,2,5,52,8.7,23,3.8,10.3,2,3.0,0,0.0,0,150.9
Darrel Williams,KAN,3,3,30,0,2,-2,-0.7,32,10.7,-0.7,0,,0,0.0,0,108.3
Mecole Hardman,KAN,5,3,31,1,3,-3,-1.0,34,11.3,7.4,1,3.0,0,0.0,0,117.5
Derrick Gore,KAN,3,3,61,0,1,27,9.0,34,11.3,9.0,1,3.0,0,0.0,0,118.7
Tyreek Hill,KAN,2,2,19,0,2,14,7.0,5,2.5,7.0,0,,0,0.0,0,106.2
Noah Gray,KAN,2,2,12,0,1,10,5.0,2,1.0,5.0,0,,0,0.0,0,91.7
Demarcus Robinson,KAN,2,2,15,0,1,13,6.5,2,1.0,6.5,0,,0,0.0,0,97.9
Clyde Edwards-Helaire,KAN,1,1,4,0,0,-4,-4.0,8,8.0,-4.0,0,,0,0.0,0,83.3
Blake Bell,KAN,1,1,11,0,1,10,10.0,1,1.0,10.0,0,,0,0.0,0,112.5
Josh Gordon,KAN,3,0,0,0,,0,,0,,19.3,0,,1,33.3,0,39.6
