#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,STL 49,2,0:51,7,Fumble
2,1,11:52,CHI 15,5,2:09,85,Touchdown
3,1,6:52,CHI 7,8,3:01,84,Field Goal
4,1,0:26,CHI 2,3,2:08,6,Punt
5,2,11:34,CHI 2,3,0:57,3,Punt
6,2,8:51,STL 16,4,1:21,6,Downs
7,2,1:14,CHI 33,2,1:14,-1,End of Half
8,3,13:55,CHI 23,3,1:56,-8,Punt
9,3,8:50,CHI 24,13,7:27,76,Touchdown
10,3,0:10,CHI 19,3,1:09,1,Punt
11,4,10:10,CHI 22,3,1:37,4,Punt
12,4,5:49,CHI 3,4,2:14,18,Punt
13,4,3:29,CHI 40,4,1:39,19,Punt
14,4,0:17,CHI 41,2,0:17,-2,End of Game
