Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Albert Wilson,MIA,7,6,33,0,2,22,3.7,11,1.8,4.0,1,6.0,1,14.3,1,46.7
DeVante Parker,MIA,11,6,91,0,6,56,9.3,35,5.8,11.3,1,6.0,0,0.0,0,82.0
Allen Hurns,MIA,7,4,42,1,2,26,6.5,16,4.0,6.1,0,,0,0.0,0,114.3
Mike Gesicki,MIA,7,3,28,1,2,17,5.7,11,3.7,11.0,0,,0,0.0,0,94.0
Kalen Ballage,MIA,1,1,13,0,1,7,7.0,6,6.0,7.0,0,,0,0.0,0,118.7
Myles Gaskin,MIA,1,1,7,0,1,6,6.0,1,1.0,6.0,0,,0,0.0,0,95.8
Durham Smythe,MIA,2,0,0,0,,0,,0,,12.5,0,,0,0.0,1,0.0
Jakeem Grant,MIA,1,0,0,0,,0,,0,,23.0,0,,0,0.0,0,39.6
Patrick Laird,MIA,1,0,0,0,0,0,,0,,3.0,0,,0,0.0,0,39.6
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Jarvis Landry,CLE,13,10,148,2,9,120,12.0,28,2.8,12.2,0,,0,0.0,0,153.2
Odell Beckham Jr.,CLE,8,6,84,1,3,64,10.7,20,3.3,11.4,0,,0,0.0,1,108.3
Nick Chubb,CLE,3,3,58,0,2,4,1.3,54,18.0,1.3,1,3.0,0,0.0,0,118.7
Kareem Hunt,CLE,3,2,9,0,0,-5,-2.5,14,7.0,-1.7,0,,1,33.3,0,70.1
Demetrius Harris,CLE,2,2,20,0,1,13,6.5,7,3.5,6.5,0,,0,0.0,0,108.3
Stephen Carlson,CLE,1,1,8,0,,1,1.0,7,7.0,1.0,0,,0,0.0,0,100.0
KhaDarel Hodge,CLE,1,0,0,0,,0,,0,,18.0,0,,0,0.0,0,39.6
Rashard Higgins,CLE,1,0,0,0,,0,,0,,8.0,0,,0,0.0,0,39.6
Ricky Seals-Jones,CLE,1,0,0,0,,0,,0,,11.0,0,,0,0.0,0,39.6
