Unnamed: 0_level_0,Unnamed: 1_level_0,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Davone Bess,MIA,0,0,,0,0,3,27,9.0,0,16
Reggie Bush,MIA,0,0,,0,0,1,6,6.0,0,6
Clyde Gates,MIA,4,87,21.8,0,22,0,0,,0,0
,,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Joe McKnight,NYJ,1,31,31.0,0,31,3,19,6.3,0,12
Jeremy Kerley,NYJ,0,0,,0,0,2,11,5.5,0,11
Josh Baker,NYJ,1,16,16.0,0,16,0,0,,0,0
Garrett McIntyre,NYJ,1,0,0.0,0,0,0,0,,0,0
