Quarter,Time,Down,ToGo,Location,HOU,TEN,Detail,EPB,EPA
1,8:31,1,10,TEN 49,7,0,Chris Johnson right guard for 3 yards (tackle by D.J. Swearinger),2.190,2.050
1,7:57,2,7,HOU 48,7,0,Ryan Fitzpatrick pass incomplete short left intended for Justin Hunter,2.050,1.360
1,7:53,3,7,HOU 48,7,0,Ryan Fitzpatrick pass incomplete short right intended for Justin Hunter (defended by Shiloh Keo),1.360,0.070
1,7:49,4,7,HOU 48,7,0,"Brett Kern punts 37 yards, fair catch by Keshawn Martin",0.070,0.370
1,7:42,1,10,HOU 11,7,0,Jonathan Grimes left tackle for 2 yards (tackle by Antonio Johnson and Sammie Lee Hill),-0.370,-0.630
1,7:02,2,8,HOU 13,7,0,Matt Schaub pass complete short right to Jonathan Grimes for 4 yards (tackle by Bernard Pollard),-0.630,-0.720
1,6:27,3,4,HOU 17,7,0,Matt Schaub right tackle for 7 yards (tackle by Kamerion Wimbley),-0.720,0.540
1,5:49,1,10,HOU 24,7,0,Matt Schaub pass complete short right to Greg Jones for 6 yards (tackle by Jason McCourty),0.540,0.810
1,5:15,2,4,HOU 30,7,0,Jonathan Grimes right guard for 5 yards (tackle by Moise Fokou and Zach Brown),0.810,1.270
1,4:35,1,10,HOU 35,7,0,Matt Schaub pass incomplete short right intended for Ryan Griffin (defended by Antonio Johnson),1.270,0.720
1,4:28,2,10,HOU 35,7,0,Matt Schaub pass complete deep right to Andre Johnson for 13 yards,0.720,2.130
1,3:55,1,10,HOU 48,7,0,Matt Schaub pass complete deep left to Ryan Griffin for 18 yards (tackle by Moise Fokou),2.130,3.310
1,3:18,1,10,TEN 34,7,0,Jonathan Grimes left tackle for -4 yards (tackle by Lavar Edwards),3.310,2.230
1,2:32,2,14,TEN 38,7,0,Matt Schaub pass incomplete short middle intended for Andre Johnson,2.230,1.550
1,2:28,3,14,TEN 38,7,0,"Penalty on Derek Newton: False Start, 5 yards (no play)",1.550,0.890
1,2:28,3,19,TEN 43,7,0,Matt Schaub pass incomplete short right intended for Ryan Griffin,0.890,0.400
1,2:22,4,19,TEN 43,7,0,"Shane Lechler punts 33 yards, fair catch by Leon Washington",0.400,0.380
1,2:14,1,10,TEN 10,7,0,Chris Johnson left guard for 5 yards (tackle by Whitney Mercilus),-0.380,-0.350
1,1:42,2,5,TEN 15,7,0,Ryan Fitzpatrick pass complete deep left to Nate Washington for 32 yards (tackle by Brice McCain),-0.350,2.060
1,0:58,1,10,TEN 47,7,0,Chris Johnson right tackle for 1 yard (tackle by Terrell McClain),2.060,1.650
1,0:21,2,9,TEN 48,7,0,Ryan Fitzpatrick pass incomplete deep left intended for Nate Washington,1.650,0.960
1,0:16,3,9,TEN 48,7,0,Ryan Fitzpatrick pass complete short left to Jackie Battle for 2 yards (tackle by Jeff Tarpinian),0.960,-0.060
Quarter,Time,Down,ToGo,Location,HOU,TEN,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,4,7,,7,0,"Brett Kern punts 36 yards, fair catch by Keshawn Martin",-0.060,0.280
2,14:53,1,10,HOU 14,7,0,Ray Graham right tackle for -1 yards (tackle by Akeem Ayers),-0.280,-0.850
2,14:09,2,11,HOU 13,7,0,Matt Schaub pass incomplete short right intended for Ray Graham,-0.850,-1.530
2,14:02,3,11,HOU 13,7,0,Matt Schaub pass complete short middle to Jonathan Grimes for 8 yards (tackle by Bernard Pollard),-1.530,-1.960
2,13:34,4,3,HOU 21,7,0,"Shane Lechler punts 53 yards, returned by Leon Washington for 18 yards (tackle by Jawanza Starling)",-1.960,-1.860
2,13:21,1,10,TEN 44,7,0,Ryan Fitzpatrick pass complete short middle to Kendall Wright for 13 yards (tackle by Kareem Jackson),1.860,2.720
2,12:50,1,10,HOU 43,7,0,Chris Johnson left tackle for 9 yards (tackle by Brice McCain),2.720,3.390
2,12:14,2,1,HOU 34,7,0,Chris Johnson right tackle for 4 yards (tackle by Brandon Harris),3.390,3.580
2,11:40,1,10,HOU 30,7,0,"Chris Johnson up the middle for 5 yards (tackle by Whitney Mercilus). Penalty on TEN: Illegal Shift, 5 yards (no play)",3.580,3.250
2,11:17,1,15,HOU 35,7,0,Ryan Fitzpatrick pass incomplete short middle intended for Kendall Wright,3.250,2.360
2,11:13,2,15,HOU 35,7,0,Shonn Greene left guard for 2 yards (tackle by Earl Mitchell),2.360,1.950
2,10:31,3,13,HOU 33,7,0,Ryan Fitzpatrick pass complete short right to Delanie Walker for 9 yards (tackle by Kareem Jackson),1.950,1.940
2,9:49,4,4,HOU 24,7,3,Rob Bironas 42 yard field goal good,1.940,3.000
2,9:49,,,TEN 35,7,3,"Rob Bironas kicks off 65 yards, returned by Keshawn Martin for 24 yards (tackle by Patrick Bailey)",0.000,-0.540
2,9:39,1,10,HOU 24,7,3,Jonathan Grimes right tackle for 1 yard (tackle by Zach Brown),0.540,0.130
2,9:05,2,9,HOU 25,7,3,Matt Schaub pass complete short middle to Jonathan Grimes for 12 yards (tackle by Moise Fokou and Blidi Wreh-Wilson),0.130,1.400
2,8:23,1,10,HOU 37,7,3,Matt Schaub pass complete short middle to DeAndre Hopkins for 19 yards (tackle by Jason McCourty),1.400,2.650
2,7:45,1,10,TEN 44,7,3,Jonathan Grimes right tackle for 3 yards (tackle by Lavar Edwards),2.650,2.520
2,7:07,2,7,TEN 41,7,3,"Matt Schaub pass complete short middle to Jonathan Grimes for 11 yards (tackle by Akeem Ayers). Jonathan Grimes fumbles (forced by Akeem Ayers), recovered by Zach Brown at TEN-29 (tackle by Greg Jones)",2.520,-0.870
2,6:55,1,10,TEN 29,7,3,Ryan Fitzpatrick pass complete short left to Delanie Walker for 11 yards (tackle by Brice McCain),0.870,1.600
2,6:23,1,10,TEN 40,7,3,Chris Johnson left guard for 5 yards (tackle by Jeff Tarpinian),1.600,1.730
2,5:48,2,5,TEN 45,7,3,Chris Johnson left guard for 3 yards (tackle by Darryl Sharpton and Terrell McClain),1.730,1.420
2,5:07,3,2,TEN 48,7,3,Chris Johnson up the middle for 3 yards (tackle by J.J. Watt),1.420,2.320
2,4:37,1,10,HOU 49,7,3,Chris Johnson up the middle for 4 yards (tackle by Earl Mitchell and D.J. Swearinger),2.320,2.320
2,4:04,2,6,HOU 45,7,3,"Chris Johnson right end for no gain (tackle by Brice McCain). Penalty on Delanie Walker: Offensive Holding, 10 yards (no play)",2.320,0.970
2,3:40,2,16,TEN 45,7,3,Ryan Fitzpatrick pass incomplete deep right intended for Nate Washington is intercepted by Brice McCain at HOU-25,0.970,-0.610
2,3:32,1,10,HOU 25,7,3,Ray Graham right tackle for 4 yards (tackle by Zach Brown),0.610,0.600
2,2:50,2,6,HOU 29,7,3,Matt Schaub pass complete short middle to Ray Graham for 12 yards (tackle by Antonio Johnson),0.600,1.660
2,2:12,1,10,HOU 41,7,3,Matt Schaub pass incomplete short left intended for Ray Graham,1.660,1.120
2,2:08,2,10,HOU 41,7,3,Matt Schaub pass incomplete deep right intended for DeAndre Hopkins (defended by Alterraun Verner),1.120,0.430
,,,,,,,"TEN challenged the pass completion ruling, and the original play was overturned.",,
2,2:04,3,10,HOU 41,7,3,Matt Schaub pass incomplete short left intended for Keshawn Martin,0.430,-0.650
2,2:00,4,10,HOU 41,7,3,"Shane Lechler punts 50 yards, fair catch by Leon Washington. Penalty on Colin McCarthy: Offensive Holding, 4 yards",-0.650,0.380
2,1:53,1,10,TEN 5,7,3,Chris Johnson right tackle for 23 yards (tackle by Shiloh Keo),-0.380,0.810
2,1:23,1,10,TEN 28,7,3,Ryan Fitzpatrick pass complete short right to Chris Johnson for no gain,0.810,0.810
2,1:16,1,10,TEN 28,7,3,Timeout #1 by Tennessee Titans,0.810,0.260
2,1:16,2,10,TEN 28,7,3,Ryan Fitzpatrick pass complete short left to Kendall Wright for 34 yards (tackle by J.J. Watt),0.260,0.260
2,1:03,2,10,TEN 28,7,3,Timeout #2 by Tennessee Titans,0.260,3.050
2,1:03,1,10,HOU 38,7,3,Ryan Fitzpatrick pass incomplete deep left intended for Nate Washington,3.050,2.510
2,0:58,2,10,HOU 38,7,3,"Ryan Fitzpatrick pass complete short right to Kendall Wright for no gain. Penalty on Delanie Walker: Offensive Holding, 10 yards (no play)",2.510,1.160
2,0:53,2,20,HOU 48,7,3,Ryan Fitzpatrick pass incomplete deep middle intended for Nate Washington (defended by Brice McCain),1.160,0.500
2,0:45,3,20,HOU 48,7,3,Ryan Fitzpatrick pass complete short left to Chris Johnson for 11 yards (tackle by Brandon Harris),0.500,0.500
2,0:04,3,20,HOU 48,7,3,Timeout #3 by Tennessee Titans,0.500,0.790
2,0:04,4,9,HOU 37,7,6,Rob Bironas 55 yard field goal good,0.790,3.000
Quarter,Time,Down,ToGo,Location,HOU,TEN,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,HOU 35,7,6,"Randy Bullock kicks off no gain, returned by Leon Washington for 27 yards (tackle by Justin Tuggle)",0.000,0.340
3,14:56,1,10,TEN 21,7,6,Chris Johnson left guard for -1 yards (tackle by Brooks Reed and Darryl Sharpton),0.340,-0.340
3,14:20,2,11,TEN 20,7,6,"Ryan Fitzpatrick pass incomplete short right intended for Nate Washington. Penalty on Brice McCain: Defensive Holding, 5 yards (no play)",-0.340,0.610
3,14:15,1,10,TEN 25,7,6,Chris Johnson left guard for no gain (tackle by Earl Mitchell),0.610,0.060
3,13:39,2,10,TEN 25,7,6,"Ryan Fitzpatrick pass complete short right to Kendall Wright for 10 yards (tackle by Darryl Sharpton). Penalty on Delanie Walker: Offensive Pass Interference, 10 yards (no play)",0.060,-1.430
3,13:10,2,20,TEN 15,7,6,Ryan Fitzpatrick pass complete short left to Chris Johnson for 3 yards (tackle by Darryl Sharpton and Antonio Smith),-1.430,-1.720
3,12:27,3,17,TEN 18,7,6,Ryan Fitzpatrick pass complete short left to Damian Williams for 32 yards (tackle by Brice McCain),-1.720,2.260
3,11:44,1,10,,7,6,Chris Johnson up the middle for 2 yards (tackle by Brooks Reed),2.260,1.980
3,11:02,2,8,HOU 48,7,6,"Ryan Fitzpatrick pass complete short middle to Kendall Wright for -3 yards (tackle by D.J. Swearinger). Kendall Wright fumbles (forced by D.J. Swearinger), recovered by Ryan Fitzpatrick at TEN-49",1.980,0.890
3,10:18,3,11,TEN 49,7,6,Ryan Fitzpatrick pass incomplete short right intended for Justin Hunter,0.890,-0.130
3,10:13,4,11,TEN 49,7,6,"Brett Kern punts 33 yards, fair catch by Keshawn Martin",-0.130,-0.040
3,10:07,1,10,HOU 18,7,6,Jonathan Grimes right tackle for 3 yards (tackle by Sammie Lee Hill),0.040,0.010
3,9:33,2,7,HOU 21,7,6,Matt Schaub pass incomplete deep right intended for Ryan Griffin is intercepted by Akeem Ayers at HOU-40 and returned for 5 yards (tackle by Greg Jones),0.010,-3.250
3,9:20,1,10,HOU 35,7,6,Shonn Greene up the middle for 4 yards (tackle by Jared Crick),3.250,3.240
3,8:52,2,6,HOU 31,7,6,Shonn Greene right tackle for 3 yards (tackle by Darryl Sharpton),3.240,2.940
3,8:10,3,3,HOU 28,7,6,Ryan Fitzpatrick pass complete short left to Nate Washington for 7 yards (tackle by Brice McCain),2.940,4.170
3,7:33,1,10,HOU 21,7,6,Shonn Greene right tackle for -1 yards (tackle by J.J. Watt),4.170,3.490
3,7:01,2,11,HOU 22,7,6,Ryan Fitzpatrick pass complete short right to Delanie Walker for 9 yards (tackle by D.J. Swearinger),3.490,4.240
3,6:21,3,2,HOU 13,7,6,Chris Johnson up the middle for 2 yards (tackle by Darryl Sharpton),4.240,4.840
3,5:44,1,10,HOU 11,7,12,"Chris Johnson right tackle for 11 yards, touchdown. Penalty on Shiloh Keo: Unnecessary Roughness, 15 yards",4.840,7.000
3,5:44,,,HOU 2,7,13,Rob Bironas kicks extra point good,0.000,0.000
3,5:44,,,HOU 11,7,13,"Rob Bironas kicks off 50 yards, touchback",0.000,-0.280
3,5:39,1,10,HOU 20,7,13,Ray Graham right tackle for 2 yards (tackle by Derrick Morgan),0.280,0.000
3,5:00,2,8,HOU 22,7,13,Ray Graham right tackle for 3 yards (tackle by Zach Brown),0.000,-0.300
3,4:21,3,5,HOU 25,7,13,Matt Schaub pass incomplete deep left intended for Andre Johnson (defended by Blidi Wreh-Wilson),-0.300,-1.700
3,4:16,4,5,HOU 25,7,13,Shane Lechler punts 41 yards,-1.700,-1.200
3,4:07,1,10,TEN 34,7,13,"Ryan Fitzpatrick pass incomplete deep right intended for Nate Washington. Penalty on Earl Mitchell: Roughing the Passer, 15 yards, Penalty on Brice McCain: Illegal Contact (Declined) (no play)",1.200,2.190
3,4:03,1,10,TEN 49,7,13,Chris Johnson right guard for -2 yards (tackle by D.J. Swearinger and Jeff Tarpinian),2.190,1.380
3,3:16,2,12,TEN 47,7,13,Ryan Fitzpatrick sacked by J.J. Watt for -6 yards,1.380,-0.100
3,2:36,3,18,TEN 41,7,13,Jackie Battle up the middle for 16 yards (tackle by Eddie Pleasant),-0.100,0.400
3,1:54,4,2,HOU 43,7,13,Brett Kern punts 38 yards,0.400,0.380
3,1:43,1,10,HOU 5,7,13,Jonathan Grimes up the middle for 6 yards (tackle by Moise Fokou and Michael Griffin),-0.380,-0.340
3,1:08,2,4,HOU 11,7,13,Jonathan Grimes right tackle for 3 yards (tackle by Derrick Morgan),-0.340,-0.370
3,0:26,3,1,HOU 14,7,13,Jonathan Grimes up the middle for 2 yards (tackle by Bernard Pollard and Moise Fokou),-0.370,-0.140
Quarter,Time,Down,ToGo,Location,HOU,TEN,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,HOU 16,7,13,Matt Schaub pass incomplete short right intended for Ryan Griffin (defended by Zach Brown),-0.140,-0.660
4,14:56,2,10,HOU 16,7,13,Matt Schaub pass complete short right to Ryan Griffin for 18 yards (tackle by Bernard Pollard and Zach Brown),-0.660,1.200
4,14:18,1,10,HOU 34,7,13,"Matt Schaub for no gain. Matt Schaub fumbles, recovered by Sammie Lee Hill at HOU-33 (tackle by Wade Smith)",1.200,-3.380
4,14:14,1,10,HOU 33,7,13,Chris Johnson left tackle for 3 yards (tackle by J.J. Watt),3.380,3.240
4,13:33,2,7,HOU 30,7,13,Chris Johnson right guard for 8 yards (tackle by D.J. Swearinger and Jared Crick),3.240,4.110
4,12:46,1,10,HOU 22,7,13,Chris Johnson up the middle for no gain (tackle by Darryl Sharpton),4.110,3.560
4,12:08,2,10,HOU 22,7,13,Ryan Fitzpatrick pass complete short right to Kendall Wright for no gain,3.560,2.870
4,11:29,3,10,HOU 22,7,13,Shonn Greene up the middle for 3 yards (tackle by D.J. Swearinger),2.870,2.180
4,10:48,4,7,HOU 19,7,16,Rob Bironas 37 yard field goal good,2.180,3.000
4,10:48,,,TEN 35,7,16,"Rob Bironas kicks off 62 yards, returned by Keshawn Martin for 17 yards (tackle by George Wilson)",0.000,-0.280
4,10:39,1,10,HOU 20,7,16,Matt Schaub pass complete short left to Andre Johnson for 9 yards (tackle by Blidi Wreh-Wilson),0.280,0.950
4,10:06,2,1,HOU 29,7,16,Jonathan Grimes right tackle for 3 yards (tackle by Karl Klug and Mike Martin),0.950,1.070
4,9:31,1,10,HOU 32,7,16,Matt Schaub pass complete short left to Keshawn Martin for 2 yards (tackle by Jason McCourty),1.070,0.800
4,8:56,2,8,HOU 34,7,16,Jonathan Grimes up the middle for -1 yards (tackle by Zach Brown),0.800,-0.030
4,8:15,3,9,HOU 33,7,16,Matt Schaub pass complete short middle to DeAndre Hopkins for 3 yards (tackle by Moise Fokou),-0.030,-0.980
4,7:42,4,6,HOU 36,7,16,"Shane Lechler punts 52 yards, fair catch by Leon Washington",-0.980,0.350
4,7:34,1,10,TEN 12,7,16,Chris Johnson right guard for 17 yards (tackle by Shiloh Keo and Jeff Tarpinian),-0.350,0.870
4,6:47,1,10,TEN 29,7,16,Chris Johnson left tackle for -3 yards (tackle by J.J. Watt),0.870,0.870
4,6:40,1,10,TEN 29,7,16,Timeout #1 by Houston Texans,0.870,-0.080
4,6:40,2,13,TEN 26,7,16,"Chris Johnson right guard for 12 yards (tackle by J.J. Watt). Chris Johnson fumbles (forced by J.J. Watt), recovered by Chris Johnson at TEN-38",-0.080,0.830
4,5:53,3,1,TEN 38,7,16,Shonn Greene right guard for -1 yards (tackle by Jeff Tarpinian),0.830,0.830
4,5:50,3,1,TEN 38,7,16,Timeout #2 by Houston Texans,0.830,-0.910
4,5:50,4,2,TEN 37,7,16,"Brett Kern punts 53 yards, fair catch by Keshawn Martin",-0.910,0.380
4,5:43,1,10,HOU 10,7,16,Matt Schaub pass complete short left to Ryan Griffin for 13 yards (tackle by Alterraun Verner),-0.380,0.480
4,5:20,1,10,HOU 23,7,16,"Matt Schaub pass incomplete deep left intended for DeAndre Hopkins. Penalty on Alterraun Verner: Defensive Pass Interference, 32 yards (no play)",0.480,2.590
4,5:14,1,10,TEN 45,7,16,Matt Schaub sacked by Derrick Morgan for -6 yards,2.590,1.230
4,4:59,2,16,HOU 49,7,16,Matt Schaub pass complete short right to Jonathan Grimes for 10 yards (tackle by Moise Fokou),1.230,1.880
4,4:37,3,6,TEN 41,7,16,Matt Schaub pass complete short left to Jonathan Grimes for 31 yards (tackle by George Wilson),1.880,4.910
4,4:04,1,10,TEN 10,7,16,Matt Schaub pass incomplete short right intended for Andre Johnson (defended by Jason McCourty),4.910,4.190
4,3:59,2,10,TEN 10,7,16,Matt Schaub pass complete short right to Andre Johnson for 5 yards (tackle by Bernard Pollard and Jason McCourty),4.190,4.260
4,3:33,3,5,TEN 5,7,16,Matt Schaub pass complete short right to Andre Johnson for 4 yards (tackle by Bernard Pollard and Michael Griffin),4.260,3.550
4,2:56,4,1,TEN 1,10,16,Randy Bullock 19 yard field goal good,3.550,3.000
4,2:56,,,HOU 35,10,16,"Randy Bullock kicks off 65 yards, touchback",0.000,-0.280
4,2:52,1,10,TEN 20,10,16,Chris Johnson right tackle for 15 yards (tackle by Shiloh Keo),0.280,1.270
4,2:05,1,10,TEN 35,10,16,Chris Johnson right tackle for -1 yards (tackle by J.J. Watt),1.270,1.270
4,2:02,1,10,TEN 35,10,16,Timeout #3 by Houston Texans,1.270,0.590
4,2:02,2,11,TEN 34,10,16,Chris Johnson right tackle for 2 yards (tackle by Brooks Reed),0.590,0.170
4,1:58,3,9,TEN 36,10,16,Chris Johnson left tackle for -1 yards (tackle by J.J. Watt),0.170,0.170
4,1:13,3,9,TEN 36,10,16,Timeout #1 by Tennessee Titans,0.170,-1.040
4,1:13,4,10,TEN 35,10,16,"Brett Kern punts 56 yards, out of bounds",-1.040,0.380
4,1:06,1,10,HOU 9,10,16,Matt Schaub pass incomplete deep middle intended for Keshawn Martin is intercepted by Michael Griffin at HOU-39,-0.380,-2.980
4,1:01,1,10,HOU 39,10,16,Ryan Fitzpatrick kneels for -1 yards,2.980,2.300
4,0:35,2,11,HOU 40,10,16,Ryan Fitzpatrick kneels for -1 yards,2.300,1.490
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
