Quarter,Time,Down,ToGo,Location,PIT,CIN,Detail,EPB,EPA
2,10:54,2,6,CIN 39,0,10,"Joe Mixon for 19 yards (tackle by Robert Golden). Penalty on Russell Bodine: Offensive Holding, 10 yards (no play)",1.260,-0.090
2,10:24,2,16,CIN 29,0,10,Andy Dalton pass complete short middle to Brandon LaFell for 9 yards (tackle by Tyler Matakevich),-0.090,0.430
2,9:39,3,7,CIN 38,0,10,Andy Dalton pass incomplete deep middle intended for A.J. Green (defended by Coty Sensabaugh),0.430,-0.850
2,9:34,4,7,CIN 38,0,10,"Kevin Huber punts 44 yards, fair catch by Eli Rogers",-0.850,-0.040
2,9:27,1,10,PIT 18,0,10,Ben Roethlisberger pass incomplete short right intended for Le'Veon Bell (defended by Carlos Dunlap),0.040,-0.490
2,9:24,2,10,PIT 18,0,10,Le'Veon Bell left guard for 2 yards (tackle by Darqueze Dennard and George Iloka),-0.490,-0.910
2,8:41,3,8,PIT 20,0,10,Ben Roethlisberger pass complete short right to Martavis Bryant for 10 yards (tackle by George Iloka),-0.910,0.940
2,8:04,1,10,PIT 30,0,10,Le'Veon Bell middle for 4 yards (tackle by George Iloka and Darqueze Dennard),0.940,0.930
2,7:30,2,6,PIT 34,0,10,Le'Veon Bell middle for 4 yards (tackle by Geno Atkins),0.930,0.760
2,6:55,3,2,PIT 38,0,10,Ben Roethlisberger pass incomplete deep middle intended for Antonio Brown,0.760,-0.850
2,6:51,4,2,PIT 38,0,10,"Jordan Berry punts 40 yards, out of bounds",-0.850,-0.410
2,6:44,1,10,CIN 22,0,10,Andy Dalton pass complete short middle to Joe Mixon for 8 yards (tackle by Bud Dupree and Vince Williams),0.410,0.950
2,6:14,2,2,CIN 30,0,10,Andy Dalton pass complete short right to A.J. Green for 6 yards,0.950,1.330
2,5:43,1,10,CIN 36,0,10,Giovani Bernard left guard for 9 yards (tackle by Vince Williams),1.330,2.010
2,4:57,2,1,CIN 45,0,10,"Andy Dalton pass incomplete deep left intended for A.J. Green. Penalty on A.J. Green: Face Mask (15 Yards), 15 yards (no play)",2.010,-0.020
2,4:52,2,16,CIN 30,0,10,Andy Dalton pass incomplete short right intended for Tyler Boyd,-0.020,-0.690
2,4:48,3,16,CIN 30,0,10,Andy Dalton pass complete deep right to A.J. Green for 17 yards,-0.690,2.060
2,4:20,1,10,CIN 47,0,10,Giovani Bernard right guard for 8 yards (tackle by Vince Williams and Tyler Matakevich),2.060,2.600
2,3:35,2,2,PIT 45,0,10,"Giovani Bernard right guard for 3 yards (tackle by Sean Davis). Penalty on C.J. Uzomah: Illegal Shift, 5 yards (no play)",2.600,0.000
2,3:08,,,,,,Timeout #1 by Cincinnati Bengals,0.000,-1.920
2,3:08,2,7,,0,10,Andy Dalton pass incomplete deep right intended for Brandon LaFell,1.920,1.220
2,3:03,3,7,,0,10,Andy Dalton pass complete short middle to Tyler Boyd for 12 yards (tackle by Sean Davis),1.220,3.050
2,2:21,1,10,PIT 38,0,10,Andy Dalton pass incomplete deep right intended for A.J. Green,3.050,2.510
2,2:15,2,10,PIT 38,0,10,Giovani Bernard right tackle for 7 yards (tackle by Vince Williams and T.J. Watt),2.510,2.740
2,2:00,3,3,PIT 31,0,10,Giovani Bernard right guard for 7 yards (tackle by Sean Davis),2.740,3.970
2,1:21,1,10,PIT 24,0,10,Andy Dalton pass complete short right to A.J. Green for 10 yards (tackle by Coty Sensabaugh),3.970,4.650
2,1:17,1,10,PIT 14,0,10,Giovani Bernard right guard for -1 yards (tackle by Cameron Heyward),4.650,0.000
2,0:39,,,,,,Timeout #2 by Cincinnati Bengals,0.000,-3.850
2,0:39,2,11,PIT 15,0,10,Andy Dalton pass incomplete short middle intended for A.J. Green (defended by Artie Burns),3.850,3.060
2,0:35,3,11,PIT 15,0,16,"Andy Dalton pass complete short right to A.J. Green for 15 yards, touchdown",3.060,7.000
2,0:31,,,PIT 15,0,17,Randy Bullock kicks extra point good,0.000,0.000
2,0:31,,,CIN 35,0,17,"Randy Bullock kicks off 64 yards, returned by Martavis Bryant for 16 yards (tackle by Hardy Nickerson)",0.000,0.060
2,0:26,1,10,PIT 17,0,17,Ben Roethlisberger pass incomplete deep right intended for Antonio Brown,-0.060,-0.580
2,0:21,2,10,PIT 17,0,17,Ben Roethlisberger pass complete short middle to Le'Veon Bell for 33 yards (tackle by Jordan Evans),-0.580,2.260
2,0:11,1,10,,0,17,"Ben Roethlisberger pass incomplete deep left intended for Antonio Brown. Penalty on Dre Kirkpatrick: Defensive Pass Interference, 38 yards (no play)",2.260,0.000
2,0:05,,,,,,Timeout #1 by Pittsburgh Steelers,0.000,0.000
2,0:05,,,,,,Timeout #3 by Cincinnati Bengals,0.000,-4.780
2,0:05,1,10,CIN 12,3,17,Chris Boswell 30 yard field goal good,4.780,3.000
Quarter,Time,Down,ToGo,Location,PIT,CIN,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,PIT 35,3,17,"Chris Boswell kicks off 65 yards, touchback",0.000,-0.610
3,15:00,1,10,CIN 25,3,17,Andy Dalton pass incomplete short right intended for A.J. Green (defended by Cameron Sutton),0.610,0.060
3,14:56,2,10,CIN 25,3,17,Andy Dalton right end for 8 yards (tackle by Stephon Tuitt),0.060,0.430
3,14:11,3,2,CIN 33,3,17,Andy Dalton pass incomplete short left intended for Giovani Bernard,0.430,-1.180
3,14:08,4,2,CIN 33,3,17,"Kevin Huber punts 50 yards. Penalty on Cody Core: Player Out of Bounds on Punt, 5 yards",-1.180,-0.410
3,13:56,1,10,PIT 22,3,17,Le'Veon Bell right end for 16 yards (tackle by Michael Johnson and Vontaze Burfict),0.410,1.470
3,13:18,1,10,PIT 38,3,17,Le'Veon Bell right end for 1 yard (tackle by Geno Atkins),1.470,1.060
3,12:37,2,9,PIT 39,3,17,Le'Veon Bell right end for 5 yards (tackle by Vontaze Burfict),1.060,1.020
3,11:53,3,4,PIT 44,3,17,Ben Roethlisberger pass complete short middle to Antonio Brown for 11 yards (tackle by Dre Kirkpatrick),1.020,2.590
3,11:18,1,10,CIN 45,3,17,Le'Veon Bell right guard for 2 yards (tackle by Vontaze Burfict),2.590,2.310
3,10:39,2,8,CIN 43,3,17,Ben Roethlisberger pass complete short left to Eli Rogers for 4 yards (tackle by Vontaze Burfict and Darqueze Dennard),2.310,2.150
3,9:59,3,4,CIN 39,3,17,Ben Roethlisberger left end for 4 yards (tackle by Josh Shaw),2.150,3.250
3,9:16,1,10,CIN 35,3,17,Ben Roethlisberger pass incomplete deep left intended for Antonio Brown (defended by William Jackson),3.250,2.700
3,9:09,2,10,CIN 35,9,17,"Ben Roethlisberger pass complete short left to Le'Veon Bell for 35 yards, touchdown",2.700,7.000
3,8:58,,,CIN 15,10,17,Chris Boswell kicks extra point good,0.000,0.000
3,8:58,,,PIT 35,10,17,"Chris Boswell kicks off 65 yards, touchback",0.000,-0.610
3,8:58,1,10,CIN 25,10,17,Giovani Bernard left end for 2 yards (tackle by Artie Burns),0.610,0.330
3,8:25,2,8,CIN 27,10,17,Andy Dalton pass complete short middle to Brandon LaFell for 12 yards (tackle by Robert Golden and Vince Williams),0.330,1.530
3,7:50,1,10,CIN 39,10,17,"Andy Dalton pass complete deep middle to A.J. Green for 61 yards. Penalty on Giovani Bernard: Offensive Holding, 10 yards (no play)",1.530,0.870
3,7:38,1,20,CIN 29,10,17,Giovani Bernard right tackle for 4 yards (tackle by Sean Davis),0.870,0.180
3,6:59,2,16,CIN 33,10,17,Andy Dalton pass incomplete short middle intended for A.J. Green (defended by Cameron Heyward),0.180,-0.490
3,6:55,3,16,CIN 33,10,17,Andy Dalton pass complete deep right to Brandon LaFell for 27 yards,-0.490,2.920
3,6:23,1,10,PIT 40,10,17,Giovani Bernard left guard for 10 yards (tackle by Sean Davis and Vince Williams),2.920,3.580
3,5:44,1,10,PIT 30,10,17,Giovani Bernard right tackle for 1 yard (tackle by Sean Davis),3.580,3.170
3,5:05,2,9,PIT 29,10,17,Andy Dalton pass complete short middle to Giovani Bernard for 3 yards (tackle by Anthony Chickillo),3.170,2.870
3,4:19,3,6,PIT 26,10,17,Andy Dalton pass complete short right to Tyler Boyd for 3 yards (tackle by William Gay),2.870,2.030
3,3:38,4,3,PIT 23,10,20,Randy Bullock 41 yard field goal good,2.030,3.000
3,3:33,,,CIN 35,10,20,"Randy Bullock kicks off 61 yards, returned by Martavis Bryant for 96 yards. Penalty on J.J. Wilcox: Offensive Holding, 10 yards",0.000,0.140
3,3:21,1,10,PIT 16,10,20,"James Conner right end for 10 yards (tackle by Ryan Glasgow and Clayton Fejedelem). Penalty on Clayton Fejedelem: Face Mask (15 Yards), 15 yards",-0.140,1.660
3,2:50,1,10,PIT 41,10,20,James Conner middle for 5 yards (tackle by William Jackson and Clayton Fejedelem),1.660,1.800
3,2:12,2,5,PIT 46,10,20,James Conner right end for -3 yards (tackle by Vontaze Burfict),1.800,0.000
3,1:27,,,,,,Timeout #1 by Cincinnati Bengals,0.000,-0.700
3,1:27,3,8,PIT 43,10,20,"Penalty on Eli Rogers: False Start, 5 yards (no play)",0.700,0.040
3,1:27,3,13,PIT 38,10,20,Ben Roethlisberger pass incomplete deep right intended for Eli Rogers. Penalty on Alejandro Villanueva: Offensive Holding (Declined),0.040,-0.850
3,1:21,4,13,PIT 38,10,20,"Jordan Berry punts 58 yards, returned by Alex Erickson for 9 yards (tackle by Brian Allen)",-0.850,0.320
3,1:10,1,10,CIN 13,10,20,Andy Dalton pass incomplete short middle intended for A.J. Green,-0.320,-0.770
,,,,,,,"PIT challenged the incomplete pass ruling, and the play was upheld.",,
3,1:02,2,10,CIN 13,10,20,Giovani Bernard middle for 13 yards (tackle by Mike Hilton),-0.770,0.670
3,0:22,1,10,CIN 26,10,20,Giovani Bernard right guard for 4 yards (tackle by L.J. Fort),0.670,0.670
Quarter,Time,Down,ToGo,Location,PIT,CIN,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,6,CIN 30,10,20,Andy Dalton pass incomplete short middle intended for Brandon LaFell (defended by Mike Hilton),0.670,-0.030
4,14:58,3,6,CIN 30,10,20,Andy Dalton pass incomplete,-0.030,-1.370
4,14:47,4,6,CIN 30,10,20,"Kevin Huber punts 57 yards, returned by Eli Rogers for 13 yards (tackle by Cethan Carter). Penalty on Brian Allen: Unnecessary Roughness, 6 yards",-1.370,0.380
4,14:36,1,10,PIT 7,10,20,Le'Veon Bell left end for 5 yards (tackle by Michael Johnson),-0.380,-0.420
4,13:54,2,5,PIT 12,10,20,Ben Roethlisberger pass complete short left to Antonio Brown for 15 yards (tackle by Jordan Evans),-0.420,0.740
4,13:09,1,10,PIT 27,10,20,Ben Roethlisberger pass incomplete deep left intended for Antonio Brown (defended by William Jackson),0.740,0.200
4,13:05,2,10,PIT 27,10,20,Ben Roethlisberger pass incomplete short middle intended for Antonio Brown,0.200,-0.490
4,12:59,3,10,PIT 27,10,20,Ben Roethlisberger pass complete short middle to Xavier Grimble for 9 yards (tackle by Chris Smith),-0.490,-0.980
4,12:17,4,1,PIT 36,10,20,Le'Veon Bell right tackle for 9 yards (tackle by Josh Shaw),-0.980,1.930
4,11:43,1,10,PIT 45,10,20,Ben Roethlisberger pass complete short left to Antonio Brown for 4 yards (tackle by Michael Johnson),1.930,1.920
4,11:03,2,6,PIT 49,10,20,"Ben Roethlisberger pass incomplete deep right intended for Martavis Bryant (defended by Dre Kirkpatrick). Penalty on Dre Kirkpatrick: Defensive Pass Interference, 30 yards (no play)",1.920,4.170
4,10:57,1,10,CIN 21,10,20,Ben Roethlisberger pass complete short left to JuJu Smith-Schuster for 2 yards (tackle by William Jackson),4.170,3.900
4,10:19,2,8,CIN 19,10,20,Ben Roethlisberger pass incomplete short left intended for Antonio Brown,3.900,3.180
4,10:16,3,8,CIN 19,10,20,Ben Roethlisberger pass incomplete deep middle intended for JuJu Smith-Schuster,3.180,2.180
4,10:11,4,8,CIN 19,13,20,Chris Boswell 37 yard field goal good,2.180,3.000
4,10:07,,,PIT 35,13,20,"Chris Boswell kicks off 63 yards, returned by Alex Erickson for 19 yards (tackle by Darrius Heyward-Bey)",0.000,-0.340
4,10:02,1,10,CIN 21,13,20,Andy Dalton sacked by Vince Williams for -8 yards,0.340,-1.350
4,9:18,2,18,CIN 13,13,20,"Penalty on Giovani Bernard: False Start, 5 yards (no play)",-1.350,-1.730
4,8:59,2,23,CIN 8,13,20,Andy Dalton pass incomplete short middle intended for Brandon LaFell,-1.730,-2.940
4,8:55,3,23,CIN 8,13,20,Andy Dalton pass complete short middle to Giovani Bernard for 16 yards (tackle by Robert Golden),-2.940,-1.770
4,8:12,4,7,CIN 24,13,20,"Kevin Huber punts 53 yards, returned by Eli Rogers for 9 yards (tackle by C.J. Uzomah). Penalty on J.J. Wilcox: Offensive Holding, 10 yards",-1.770,-0.280
4,8:01,1,10,PIT 20,13,20,Le'Veon Bell left tackle for 5 yards (tackle by Geno Atkins and Pat Sims),0.280,0.410
4,7:22,2,5,PIT 25,13,20,"Ben Roethlisberger pass incomplete. Penalty on Geno Atkins: Roughing the Passer, 15 yards (no play)",0.410,1.600
4,7:14,1,10,PIT 40,13,20,Ben Roethlisberger pass incomplete deep right intended for Xavier Grimble,1.600,1.050
4,7:10,2,10,PIT 40,13,20,"Ben Roethlisberger pass complete short right to Le'Veon Bell for 9 yards (tackle by Darqueze Dennard and Jordan Evans). Penalty on JuJu Smith-Schuster: Illegal Blindside Block, 15 yards, Penalty on JuJu Smith-Schuster: Taunting (Declined)",1.050,0.240
4,6:37,2,16,PIT 34,13,20,Ben Roethlisberger pass complete deep middle to Antonio Brown for 24 yards (tackle by Jordan Evans and Josh Shaw),0.240,2.790
4,6:01,1,10,CIN 42,13,20,Ben Roethlisberger pass complete short middle to Le'Veon Bell for 18 yards (tackle by Kevin Minter),2.790,3.970
4,5:20,1,10,CIN 24,13,20,Ben Roethlisberger pass complete short right to JuJu Smith-Schuster for 5 yards (tackle by Darqueze Dennard),3.970,4.120
4,4:42,2,5,CIN 19,13,20,Ben Roethlisberger pass incomplete short middle intended for Antonio Brown,4.120,3.410
4,4:37,3,5,CIN 19,13,20,Ben Roethlisberger pass complete short middle to Jesse James for 13 yards (tackle by Kevin Minter),3.410,5.830
4,3:55,1,6,CIN 6,19,20,"Ben Roethlisberger pass complete short right to Antonio Brown for 6 yards, touchdown. Penalty on George Iloka: Unnecessary Roughness, 15 yards",5.830,7.000
4,3:51,,,CIN 15,20,20,Chris Boswell kicks extra point good,0.000,0.000
4,3:51,,,,20,20,"Chris Boswell kicks off 48 yards, returned by Alex Erickson for 10 yards (tackle by Coty Sensabaugh)",0.000,0.350
4,3:44,1,10,CIN 12,20,20,Andy Dalton pass incomplete deep middle intended for A.J. Green,-0.350,-0.780
4,3:40,2,10,CIN 12,20,20,Giovani Bernard middle for 8 yards (tackle by Vince Williams),-0.780,-0.480
4,2:56,3,2,CIN 20,20,20,Andy Dalton sacked by Bud Dupree for -3 yards,-0.480,0.000
4,2:48,,,,,,Timeout #2 by Pittsburgh Steelers,0.000,2.320
4,2:48,4,5,CIN 17,20,20,"Kevin Huber punts 42 yards, fair catch by Eli Rogers",-2.320,-1.660
4,2:42,1,10,PIT 41,20,20,Le'Veon Bell middle for 9 yards (tackle by Jordan Evans),1.660,2.340
4,2:03,2,1,,20,20,Le'Veon Bell right tackle for 3 yards (tackle by Carlos Dunlap and Geno Atkins),2.340,2.460
4,1:58,1,10,CIN 47,20,20,Ben Roethlisberger pass complete short right to Martavis Bryant for 12 yards (tackle by Dre Kirkpatrick),2.460,3.250
4,1:23,1,10,CIN 35,20,20,Ben Roethlisberger pass complete short right to Le'Veon Bell for 11 yards (tackle by Dre Kirkpatrick),3.250,3.970
4,0:41,1,10,CIN 24,20,20,Le'Veon Bell right guard for -3 yards (tackle by Carl Lawson),3.970,0.000
4,0:37,,,,,,Timeout #2 by Cincinnati Bengals,0.000,-3.030
4,0:37,2,13,CIN 27,20,20,Ben Roethlisberger pass complete short left to JuJu Smith-Schuster for 3 yards (tackle by Josh Shaw),3.030,0.000
4,0:30,,,,,,Timeout #3 by Cincinnati Bengals,0.000,-2.740
4,0:30,3,10,CIN 24,20,20,Le'Veon Bell right end for -1 yards (tackle by Dre Kirkpatrick),2.740,0.000
4,0:04,,,,,,Timeout #3 by Pittsburgh Steelers,0.000,-1.800
4,0:04,4,11,CIN 25,20,20,"Penalty on Josh Shaw: Defensive Offside, 5 yards (no play)",1.800,2.150
4,0:04,4,6,CIN 20,23,20,Chris Boswell 38 yard field goal good,2.150,3.000
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
