Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST
Player,Pos,Num,Pct,Num,Pct,Num,Pct
Amini Silatolu,G,77,100%,0,0%,5,20%
Byron Bell,T,77,100%,0,0%,5,20%
Jordan Gross,T,77,100%,0,0%,5,20%
Greg Olsen,TE,77,100%,0,0%,0,0%
Cam Newton,QB,77,100%,0,0%,0,0%
Jeff Byers,C,77,100%,0,0%,0,0%
Garry Williams,T,76,99%,0,0%,5,20%
Louis Murphy,WR,57,74%,0,0%,0,0%
Steve Smith Sr.,WR,56,73%,0,0%,0,0%
Mike Tolbert,FB,45,58%,0,0%,2,8%
DeAngelo Williams,RB,41,53%,0,0%,0,0%
Ben Hartsock,TE,28,36%,0,0%,12,48%
Brandon LaFell,WR,23,30%,0,0%,0,0%
Richie Brockel,FB,16,21%,0,0%,12,48%
Armanti Edwards,WR,14,18%,0,0%,0,0%
Joe Adams,WR,13,17%,0,0%,6,24%
Gary Barnidge,TE,8,10%,0,0%,19,76%
Thomas Austin,G,5,6%,0,0%,0,0%
Armond Smith,RB,3,4%,0,0%,11,44%
Josh Thomas,CB,0,0%,47,100%,12,48%
D.J. Campbell,SS,0,0%,47,100%,7,28%
Charles Godfrey,SS,0,0%,47,100%,2,8%
Luke Kuechly,LB,0,0%,47,100%,1,4%
Captain Munnerlyn,CB,0,0%,47,100%,1,4%
Thomas Davis,LB,0,0%,47,100%,1,4%
Greg Hardy,DE,0,0%,39,83%,3,12%
Charles Johnson,DE,0,0%,39,83%,2,8%
James Dockery,CB,0,0%,33,70%,7,28%
Andre Neblett,NT,0,0%,26,55%,1,4%
Frank Alexander,DE,0,0%,25,53%,1,4%
Nate Chandler,DT,0,0%,22,47%,13,52%
Jason Phillips,LB,0,0%,14,30%,7,28%
Sione Fua,NT,0,0%,13,28%,7,28%
Mario Addison,DE,0,0%,12,26%,7,28%
Frank Kearse,DT,0,0%,12,26%,0,0%
Jordan Senn,LB,0,0%,0,0%,19,76%
Jason Williams,LB,0,0%,0,0%,18,72%
Colin Jones,FS,0,0%,0,0%,18,72%
Doug Hogue,LB,0,0%,0,0%,13,52%
Anderson Russell,DB,0,0%,0,0%,11,44%
Josh Norman,CB,0,0%,0,0%,11,44%
Graham Gano,K,0,0%,0,0%,11,44%
Brad Nortman,P,0,0%,0,0%,10,40%
J.J. Jansen,LS,0,0%,0,0%,10,40%
