Quarter,Time,Down,ToGo,Location,OAK,KAN,Detail,EPB,EPA
1,1:18,3,10,KAN 40,0,3,JaMarcus Russell sacked by Derrick Johnson for -7 yards,1.680,0.130
1,0:49,4,17,KAN 47,0,3,"Shane Lechler punts 47 yards, touchback",0.130,-0.280
1,0:41,1,10,KAN 20,0,3,"Penalty on Mike Goff: False Start, 5 yards (no play)",0.280,-0.310
1,0:41,1,15,KAN 15,0,3,Matt Cassel left end for 6 yards (tackle by Hiram Eugene),-0.310,-0.130
Quarter,Time,Down,ToGo,Location,OAK,KAN,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,2,9,KAN 21,0,3,Larry Johnson left guard for no gain (tackle by Gerard Warren),-0.130,-0.820
2,14:21,3,9,KAN 21,0,3,Matt Cassel pass complete short middle to Dantrell Savage for 12 yards (tackle by Nnamdi Asomugha),-0.820,1.140
2,13:38,1,10,KAN 33,0,3,Larry Johnson middle for 1 yard (tackle by Tommy Kelly),1.140,0.730
2,13:04,2,9,KAN 34,0,3,Larry Johnson right tackle for -6 yards (tackle by Thomas Howard),0.730,-0.760
2,12:23,3,15,KAN 28,0,3,Dantrell Savage left end for 10 yards (tackle by Kirk Morrison),-0.760,-0.850
2,11:46,4,5,KAN 38,0,3,"Dustin Colquitt punts 36 yards, muffed catch by Sam Williams, recovered by Jon Alston and returned for no gain",-0.850,0.370
2,11:34,1,10,OAK 11,0,3,Michael Bush middle for 6 yards (tackle by Glenn Dorsey),-0.370,-0.160
2,10:56,2,4,OAK 17,0,3,Michael Bush middle for no gain (tackle by Mike Vrabel),-0.160,-0.720
2,10:01,,,,0,3,Timeout #2 by Oakland Raiders,0.000,-0.720
2,10:01,3,4,OAK 17,0,3,JaMarcus Russell pass complete short right to Louis Murphy for 7 yards,-0.720,0.540
2,9:34,1,10,OAK 24,0,3,JaMarcus Russell pass complete deep middle to Darrius Heyward-Bey for 18 yards (tackle by Brandon Flowers),0.540,1.730
2,8:55,1,10,OAK 42,0,3,Michael Bush left end for 8 yards (tackle by Tyson Jackson),1.730,2.270
2,8:18,2,2,,0,3,Michael Bush middle for no gain (tackle by Tank Tyler),2.270,1.550
2,7:33,3,2,,0,3,"JaMarcus Russell pass incomplete deep right intended for Louis Murphy (defended by Brandon Flowers). Penalty on Brandon Carr: Illegal Use of Hands, 5 yards (no play)",1.550,2.590
2,7:27,1,10,KAN 45,0,3,Darren McFadden middle for 1 yard (tackle by Brandon Flowers),2.590,2.180
2,6:45,2,9,KAN 44,0,3,JaMarcus Russell pass complete short middle to Michael Bush for 17 yards (tackle by Brandon Carr),2.180,3.780
2,5:59,1,10,KAN 27,0,3,JaMarcus Russell pass incomplete deep middle intended for Louis Murphy,3.780,3.230
2,5:53,2,10,KAN 27,0,3,JaMarcus Russell pass incomplete deep left intended for Darrius Heyward-Bey,3.230,2.540
2,5:48,3,10,KAN 27,0,3,"JaMarcus Russell pass complete short left to Darren McFadden for 10 yards (tackle by Jarrad Page). Penalty on Louis Murphy: Illegal Motion, 5 yards (no play)",2.540,1.880
2,5:31,3,15,KAN 32,0,3,Darren McFadden middle for 1 yard (tackle by Monty Beisel),1.880,1.320
2,5:31,4,14,KAN 31,3,3,Sebastian Janikowski 48 yard field goal good,1.320,3.000
2,,,,OAK 30,3,3,"Sebastian Janikowski kicks off 70 yards, touchback",0.000,0.280
2,4:45,1,10,KAN 20,3,3,Matt Cassel pass incomplete deep left intended for Jake O'Connell,0.280,-0.270
2,4:40,2,10,KAN 20,3,3,Jackie Battle left end for 12 yards (tackle by Kirk Morrison),-0.270,1.070
2,3:59,1,10,KAN 32,3,3,Matt Cassel pass incomplete short right intended for Bobby Wade,1.070,0.530
2,3:52,2,10,KAN 32,3,3,Matt Cassel pass incomplete short middle intended for Larry Johnson,0.530,-0.160
2,3:47,3,10,KAN 32,3,3,Matt Cassel pass complete short left to Dwayne Bowe for 7 yards (tackle by Thomas Howard),-0.160,-0.780
2,3:31,4,3,KAN 39,3,3,"Dustin Colquitt punts 41 yards, fair catch by Hiram Eugene",-0.780,-0.280
2,3:22,1,10,OAK 20,3,3,Darren McFadden middle for 5 yards (tackle by Glenn Dorsey),0.280,0.410
2,2:49,2,5,OAK 25,3,3,JaMarcus Russell pass incomplete short right intended for Darrius Heyward-Bey (defended by Brandon Flowers),0.410,-0.300
2,2:45,3,5,OAK 25,3,3,JaMarcus Russell pass incomplete short middle intended for Louis Murphy,-0.300,-1.700
2,2:39,4,5,OAK 25,3,3,"Shane Lechler punts 53 yards, returned by Bobby Wade for 7 yards (tackle by Tony Stewart)",-1.700,-0.870
2,2:30,1,10,KAN 29,3,3,Matt Cassel pass complete short right to Larry Johnson for 11 yards (tackle by Thomas Howard),0.870,1.600
2,2:04,1,10,KAN 40,3,3,Larry Johnson middle for 5 yards (tackle by Kirk Morrison),1.600,1.730
2,1:59,2,5,KAN 45,3,3,"Matt Cassel pass complete short right to Dantrell Savage for 4 yards (tackle by Kirk Morrison). Penalty on Gerard Warren: Face Mask (15 Yards), 15 yards",1.730,3.180
2,1:50,1,10,OAK 36,3,3,"Matt Cassel for 10 yards. Penalty on Branden Albert: Offensive Holding, 10 yards, Penalty on Ikechuku Ndukwe: Offensive Holding (Declined) (no play)",3.180,2.520
2,1:42,1,20,OAK 46,3,3,Matt Cassel pass incomplete short left intended for Bobby Engram (defended by Michael Huff),2.520,1.290
2,1:33,2,20,OAK 46,3,3,Dantrell Savage middle for 11 yards (tackle by Kirk Morrison),1.290,2.080
2,0:53,3,9,OAK 35,3,3,Matt Cassel left end for 8 yards (tackle by Tyvon Branch),2.080,1.820
2,0:45,,,,3,3,Timeout #3 by Oakland Raiders,0.000,1.820
2,0:44,4,1,OAK 27,3,3,Larry Johnson left end for 3 yards (tackle by Thomas Howard),1.820,3.970
2,0:26,1,10,OAK 24,3,3,Matt Cassel pass incomplete short left intended for Mike Cox,3.970,3.430
2,0:23,2,10,OAK 24,3,3,"Matt Cassel pass incomplete short left intended for Dantrell Savage. Penalty on Chris Johnson: Illegal Use of Hands, 5 yards (no play)",3.430,4.310
2,0:19,1,10,OAK 19,3,3,Matt Cassel pass complete short middle to Dwayne Bowe for 10 yards (tackle by Kirk Morrison),4.310,5.140
2,0:14,,,,3,3,Timeout #3 by Kansas City Chiefs,0.000,5.140
2,0:14,1,9,OAK 9,3,3,Matt Cassel pass complete short left to Dantrell Savage for 1 yard (tackle by Nnamdi Asomugha),5.140,4.570
Quarter,Time,Down,ToGo,Location,OAK,KAN,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,OAK 30,3,3,"Sebastian Janikowski kicks off 70 yards, touchback",0.000,0.280
3,15:00,1,10,KAN 20,3,3,"Matt Cassel pass complete short right to Bobby Wade for 10 yards (tackle by Hiram Eugene). Penalty on Ikechuku Ndukwe: Ineligible Downfield Pas, 5 yards (no play)",0.280,-0.310
3,14:32,1,15,KAN 15,3,3,Larry Johnson middle for 6 yards (tackle by Ricky Brown),-0.310,-0.130
3,13:56,2,9,KAN 21,3,3,Matt Cassel pass complete short left to Bobby Wade for 12 yards (tackle by Stanford Routt),-0.130,1.140
3,13:22,1,10,KAN 33,3,3,Larry Johnson right end for 10 yards (tackle by Chris Johnson),1.140,1.800
3,12:54,1,10,KAN 43,3,3,Larry Johnson left guard for 2 yards (tackle by Ricky Brown and Richard Seymour),1.800,1.520
3,12:18,2,8,KAN 45,3,3,Matt Cassel pass complete short left to Dantrell Savage for 6 yards (tackle by Ricky Brown and Tyvon Branch),1.520,1.620
3,11:38,3,2,OAK 49,3,3,Matt Cassel pass incomplete short middle intended for Sean Ryan is intercepted by Michael Huff at OAK-41 and returned for 10 yards,1.620,-2.320
3,11:31,1,10,KAN 49,3,3,Darren McFadden middle for 1 yard (tackle by Tank Tyler),2.320,1.920
3,10:52,2,9,KAN 48,3,3,Darren McFadden left end for 8 yards (tackle by Demorrio Williams),1.920,2.280
3,10:11,3,1,KAN 40,3,3,Michael Bush left guard for 3 yards (tackle by Tank Tyler),2.280,3.120
3,9:31,1,10,KAN 37,3,3,JaMarcus Russell pass incomplete deep right intended for Louis Murphy,3.120,2.570
3,9:25,2,10,KAN 37,3,3,Michael Bush left tackle for 1 yard (tackle by Glenn Dorsey),2.570,2.010
3,8:41,3,9,KAN 36,3,3,JaMarcus Russell pass incomplete deep right intended for Darrius Heyward-Bey,2.010,0.880
3,8:38,4,9,KAN 36,6,3,Sebastian Janikowski 54 yard field goal good,0.880,3.000
3,,,,OAK 30,6,3,"Sebastian Janikowski kicks off 70 yards, touchback",0.000,0.280
3,8:33,1,10,KAN 20,6,3,"Matt Cassel pass complete short left to Mike Cox for 16 yards (tackle by Thomas Howard). Penalty on Bobby Wade: Illegal Block Above the , 10 yards",0.280,1.150
3,8:07,1,4,KAN 26,6,3,Matt Cassel pass complete short middle to Larry Johnson for 22 yards (tackle by Ricky Brown),1.150,2.130
3,7:34,1,10,KAN 48,6,3,"Larry Johnson middle for 6 yards (tackle by Desmond Bryant). Penalty on Rudy Niswanger: Offensive Holding, 10 yards (no play)",2.130,1.470
3,7:16,1,20,KAN 38,6,3,Jackie Battle middle for 3 yards (tackle by Tommy Kelly),1.470,0.640
3,6:34,2,17,KAN 41,6,3,Matt Cassel pass incomplete short middle intended for Bobby Wade,0.640,-0.030
3,6:30,3,17,KAN 41,6,3,"Matt Cassel pass complete short left to Jake O'Connell for 5 yards (tackle by Nnamdi Asomugha). Penalty on Branden Albert: False Start, 5 yards (no play)",-0.030,-0.690
3,6:13,3,22,KAN 36,6,3,Matt Cassel right tackle for 9 yards (tackle by Trevor Scott),-0.690,-0.390
3,5:52,4,13,KAN 45,6,3,"Dustin Colquitt punts 55 yards, touchback",-0.390,-0.280
3,5:40,1,10,OAK 20,6,3,Darren McFadden right end for 2 yards (tackle by Corey Mays),0.280,0.000
3,5:07,2,8,OAK 22,6,3,Darren McFadden middle for 1 yard (tackle by Tank Tyler),0.000,-0.560
3,4:27,3,7,OAK 23,6,3,JaMarcus Russell pass incomplete deep middle intended for Zach Miller,-0.560,-1.830
3,4:21,4,7,OAK 23,6,3,"Shane Lechler punts 57 yards, returned by Bobby Wade for 10 yards (tackle by Hiram Eugene)",-1.830,-0.940
3,4:10,1,10,KAN 30,6,3,Matt Cassel pass complete short middle to Bobby Wade for 20 yards (tackle by Hiram Eugene),0.940,2.260
3,3:33,1,10,,6,3,Larry Johnson middle for 2 yards (tackle by Kirk Morrison),2.260,1.980
3,2:57,2,8,OAK 48,6,3,Matt Cassel pass complete short middle to Dwayne Bowe for 3 yards (tackle by Kirk Morrison),1.980,1.690
3,2:00,3,5,OAK 45,6,3,Matt Cassel pass complete short middle to Dwayne Bowe for 7 yards (tackle by Chris Johnson),1.690,3.050
3,1:34,1,10,OAK 38,6,3,Larry Johnson right tackle for 2 yards (tackle by Kirk Morrison and Ricky Brown),3.050,2.780
3,1:08,2,8,OAK 36,6,3,Larry Johnson left tackle for 7 yards (tackle by Hiram Eugene),2.780,3.010
3,0:24,3,1,OAK 29,6,3,Jackie Battle left end for 3 yards (tackle by Gerard Warren),3.010,3.840
Quarter,Time,Down,ToGo,Location,OAK,KAN,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,OAK 26,6,3,Larry Johnson left end for -2 yards (tackle by Nnamdi Asomugha),3.840,3.030
4,14:19,2,12,OAK 28,6,3,"Penalty on Branden Albert: False Start, 5 yards (no play)",3.030,2.350
4,14:17,2,17,OAK 33,6,3,Matt Cassel pass incomplete deep middle intended for Dantrell Savage is intercepted by Michael Huff at OAK-8 and returned for -2 yards,2.350,0.380
4,14:10,1,10,OAK 6,6,3,Darren McFadden middle for 2 yards (tackle by Mike Vrabel),-0.380,-0.630
4,13:35,2,8,OAK 8,6,3,Darren McFadden right tackle for 4 yards (tackle by Wallace Gilberry),-0.630,-0.720
4,12:51,3,4,OAK 12,6,3,JaMarcus Russell pass incomplete short left intended for Darren McFadden (defended by Glenn Dorsey),-0.720,-2.490
4,12:47,4,4,OAK 12,6,3,"Shane Lechler punts 50 yards, muffed catch by Bobby Wade, recovered by Brandon Carr and returned for no gain",-2.490,-1.530
4,12:36,1,10,KAN 39,6,3,Larry Johnson middle for 6 yards (tackle by Ricky Brown),1.530,1.800
4,11:59,2,4,KAN 45,6,3,Matt Cassel pass complete short right to Dantrell Savage for 11 yards (tackle by Michael Huff),1.800,2.650
4,11:21,1,10,OAK 44,6,3,Larry Johnson middle for no gain (tackle by Tyvon Branch),2.650,2.110
4,10:41,2,10,OAK 44,6,3,Dantrell Savage right tackle for 5 yards (tackle by Tyvon Branch),2.110,2.080
4,10:05,3,5,OAK 39,6,3,Matt Cassel sacked by Greg Ellis for -2 yards,2.080,0.530
4,9:32,4,7,OAK 41,6,3,"Dustin Colquitt punts 30 yards, muffed catch by Javon Walker, recovered by Michael Mitchell and returned for no gain",0.530,-0.040
4,9:21,1,10,OAK 18,6,3,Michael Bush right tackle for 10 yards (tackle by Tank Tyler),0.040,0.810
4,8:40,1,10,OAK 28,6,3,Michael Bush right tackle for 4 yards (tackle by Tank Tyler),0.810,0.800
4,7:58,2,6,OAK 32,6,3,Michael Bush left tackle for 3 yards (tackle by Tank Tyler),0.800,0.500
4,7:18,3,3,OAK 35,6,3,JaMarcus Russell pass incomplete short right intended for Zach Miller (defended by Mike Vrabel),0.500,-1.040
4,7:13,4,3,OAK 35,6,3,"Shane Lechler punts 55 yards, returned by Bobby Wade for 18 yards (tackle by Ricky Brown)",-1.040,-0.810
4,7:01,1,10,KAN 28,6,3,Matt Cassel pass complete short left to Bobby Wade for 11 yards (tackle by Stanford Routt),0.810,1.530
4,6:25,1,10,KAN 39,6,3,Larry Johnson middle for 3 yards (tackle by Desmond Bryant and Tommy Kelly),1.530,1.390
4,5:48,2,7,KAN 42,6,3,Matt Cassel pass complete short middle to Larry Johnson for 8 yards (tackle by Kirk Morrison),1.390,2.260
4,5:17,1,10,,6,3,Jackie Battle left guard for -2 yards (tackle by Richard Seymour),2.260,1.440
4,4:36,2,12,KAN 48,6,3,Matt Cassel pass incomplete short right intended for Bobby Wade,1.440,0.760
4,4:30,,,,6,3,Timeout #1 by Oakland Raiders,0.000,0.760
4,4:27,3,12,KAN 48,6,3,Matt Cassel pass complete short left to Bobby Engram for 12 yards (tackle by Michael Huff),0.760,2.920
4,3:39,1,10,OAK 40,6,3,Matt Cassel left end for 9 yards (tackle by Kirk Morrison). Penalty on OAK: Defensive 12 On-field (Declined),2.920,3.590
4,3:27,2,1,OAK 31,6,3,Larry Johnson right guard for 2 yards (tackle by Chris Johnson),3.590,3.640
4,2:45,1,10,OAK 29,6,9,"Matt Cassel pass complete deep left to Dwayne Bowe for 29 yards, touchdown",3.640,7.000
4,,,,OAK 2,6,10,Ryan Succop kicks extra point good,0.000,0.000
4,,,,KAN 30,6,10,"Ryan Succop kicks off 61 yards, returned by Louis Rankin for 22 yards (tackle by Andy Studebaker)",0.000,1.000
4,2:30,1,10,OAK 31,6,10,JaMarcus Russell pass incomplete deep right intended for Todd Watkins (defended by Maurice Leggett),1.000,0.460
4,2:23,2,10,OAK 31,6,10,"Penalty on Zach Miller: False Start, 5 yards (no play)",0.460,-0.220
4,2:23,2,15,OAK 26,6,10,JaMarcus Russell pass complete deep right to Louis Murphy for 19 yards,-0.220,1.930
4,2:18,1,10,OAK 45,6,10,"Penalty on Louis Murphy: False Start, 5 yards (no play)",1.930,1.600
4,2:18,1,15,OAK 40,6,10,"JaMarcus Russell sacked by Wallace Gilberry for -3 yards. Penalty on Wallace Gilberry: Personal Foul, 15 yards",1.600,2.390
4,2:10,1,10,KAN 48,6,10,JaMarcus Russell pass complete short right to Darren McFadden for 11 yards (tackle by Mike Brown),2.390,3.120
4,2:00,1,10,KAN 37,6,10,JaMarcus Russell pass incomplete short left intended for Todd Watkins (defended by Tamba Hali),3.120,2.570
4,1:55,2,10,KAN 37,6,10,JaMarcus Russell pass incomplete deep left intended for Darrius Heyward-Bey,2.570,1.880
4,1:55,3,10,KAN 37,6,10,"Penalty on Cornell Green: False Start, 5 yards (no play)",1.880,1.220
4,1:47,3,15,KAN 42,6,10,JaMarcus Russell pass complete deep middle to Todd Watkins for 28 yards (tackle by Jarrad Page),1.220,4.650
4,1:17,1,10,KAN 14,6,10,JaMarcus Russell pass complete short middle to Darren McFadden for 9 yards (tackle by Mike Brown). Penalty on Maurice Leggett: Illegal Contact (Declined),4.650,5.670
4,1:12,2,1,KAN 5,12,10,"Darren McFadden left end for 5 yards, touchdown",5.670,7.000
4,,,,KAN 2,13,10,Sebastian Janikowski kicks extra point good,0.000,0.000
4,,,,OAK 30,13,10,"Sebastian Janikowski kicks off 70 yards, touchback",0.000,0.280
4,1:07,1,10,KAN 20,13,10,Matt Cassel pass complete short middle to Dantrell Savage for 9 yards (tackle by Stanford Routt),0.280,0.950
4,0:47,2,1,KAN 29,13,10,Matt Cassel pass incomplete short middle intended for Dantrell Savage,0.950,0.230
4,0:43,3,1,KAN 29,13,10,Matt Cassel sacked by Greg Ellis for -3 yards,0.230,-1.630
4,0:36,,,,13,10,Timeout #1 by Kansas City Chiefs,0.000,-1.630
4,0:36,4,4,KAN 26,13,10,Matt Cassel pass incomplete short middle intended for Jake O'Connell (defended by Michael Huff),-1.630,-3.840
4,0:32,1,10,KAN 26,13,10,JaMarcus Russell kneels for -1 yards,3.840,3.160
4,0:30,,,,13,10,Timeout #2 by Kansas City Chiefs,0.000,3.160
4,0:29,2,11,KAN 27,13,10,JaMarcus Russell kneels for -1 yards,3.160,2.350
4,0:28,,,,13,10,Timeout #3 by Kansas City Chiefs,0.000,2.350
4,0:25,3,12,KAN 28,13,10,JaMarcus Russell kneels for -1 yards,2.350,1.500
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
