#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,12:18,KAN 12,14,7:27,82,Field Goal
2,2,14:55,KAN 24,3,1:33,5,Punt
3,2,10:45,KAN 20,6,3:31,35,Punt
4,2,6:15,NOR 45,5,1:34,18,Field Goal
5,2,0:47,KAN 28,6,0:47,27,Fumble
6,3,15:00,KAN 16,1,0:09,3,Fumble
7,3,13:10,KAN 20,7,3:16,31,Punt
8,3,7:58,KAN 16,3,1:37,8,Interception
9,3,5:36,KAN 9,1,0:18,91,Touchdown
10,3,2:28,KAN 32,8,3:48,52,Field Goal
11,4,12:43,KAN 30,9,3:32,50,Field Goal
12,4,7:38,KAN 38,3,1:23,2,Punt
13,4,5:33,KAN 38,13,5:30,37,Field Goal
14,5,15:00,KAN 20,7,2:48,34,Punt
15,5,11:46,KAN 47,12,5:19,40,Field Goal
