Quarter,Time,Down,ToGo,Location,CIN,PIT,Detail,EPB,EPA
1,7:23,2,10,CIN 37,0,7,Andy Dalton pass complete short left to A.J. Green for 10 yards,0.860,2.060
1,6:49,1,10,CIN 47,0,7,Jeremy Hill middle for 1 yard (tackle by Tyson Alualu and Ryan Shazier),2.060,1.650
1,6:11,2,9,CIN 48,0,7,Andy Dalton pass incomplete short right intended for Giovani Bernard,1.650,0.960
,,,,,,,"CIN challenged the backward pass ruling, and the original play was overturned.",,
1,6:06,3,9,CIN 48,0,7,Andy Dalton pass complete short right to Tyler Kroft for 6 yards (tackle by Mike Hilton and Ryan Shazier),0.960,0.200
1,5:32,4,3,PIT 46,0,7,Kevin Huber punts 36 yards,0.200,0.380
1,5:21,1,10,PIT 10,0,7,Le'Veon Bell middle for 3 yards (tackle by Kevin Minter and Michael Johnson),-0.380,-0.560
1,4:39,2,7,PIT 13,0,7,Le'Veon Bell middle for 1 yard (tackle by Carlos Dunlap),-0.560,-0.950
1,3:55,3,6,PIT 14,0,7,Ben Roethlisberger pass incomplete deep left intended for Eli Rogers,-0.950,-2.470
1,3:50,4,6,PIT 14,0,7,"Jordan Berry punts 39 yards, fair catch by Alex Erickson",-2.470,-2.060
1,3:44,1,10,CIN 47,0,7,Andy Dalton pass incomplete,2.060,1.520
1,3:38,2,10,CIN 47,0,7,Joe Mixon right guard for 25 yards (tackle by Vince Williams),1.520,3.710
1,2:51,1,10,PIT 28,0,7,Joe Mixon middle for 1 yard (tackle by Sean Davis),3.710,3.300
1,2:09,2,9,PIT 27,0,7,Andy Dalton pass complete short right to Brandon LaFell for 4 yards (tackle by Joe Haden),3.300,3.140
1,1:36,3,5,PIT 23,0,7,Andy Dalton pass complete deep right to A.J. Green for 16 yards (tackle by Mike Hilton),3.140,5.600
1,1:04,1,7,PIT 7,0,7,Andy Dalton pass incomplete short right intended for C.J. Uzomah (defended by Anthony Chickillo),5.600,4.760
1,0:59,2,7,PIT 7,0,7,Joe Mixon middle for 1 yard (tackle by Javon Hargrave),4.760,4.040
1,0:16,3,6,PIT 6,6,7,"Andy Dalton pass complete short middle to Brandon LaFell for 6 yards, touchdown",4.040,7.000
1,0:10,,,PIT 15,7,7,Randy Bullock kicks extra point good,0.000,0.000
1,0:10,,,CIN 35,7,7,"Randy Bullock kicks off 65 yards, touchback",0.000,-0.610
1,0:10,1,10,PIT 25,7,7,Le'Veon Bell middle for 1 yard (tackle by Pat Sims),0.610,0.200
Quarter,Time,Down,ToGo,Location,CIN,PIT,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,2,9,PIT 26,7,7,Ben Roethlisberger pass complete short left to Eli Rogers for 10 yards (tackle by Darqueze Dennard),0.200,1.330
2,14:23,1,10,PIT 36,7,7,James Conner middle for 5 yards (tackle by Pat Sims and Darqueze Dennard),1.330,1.470
2,13:42,2,5,PIT 41,7,7,Ben Roethlisberger pass complete deep middle to Vance McDonald for 28 yards (tackle by George Iloka),1.470,3.510
2,12:59,1,10,CIN 31,7,13,"Ben Roethlisberger pass complete deep middle to JuJu Smith-Schuster for 31 yards, touchdown",3.510,7.000
2,12:52,,,CIN 15,7,14,Chris Boswell kicks extra point good,0.000,0.000
2,12:52,,,PIT 35,7,14,"Chris Boswell kicks off 70 yards, returned by Alex Erickson for 30 yards (tackle by Roosevelt Nix)",0.000,-0.610
2,12:46,1,10,CIN 25,7,14,Joe Mixon middle for 2 yards (tackle by T.J. Watt),0.610,0.330
2,12:08,2,8,CIN 27,7,14,Andy Dalton pass incomplete deep right intended for Brandon LaFell,0.330,-0.360
2,12:02,3,8,CIN 27,7,14,Andy Dalton pass complete short middle to Alex Erickson for 22 yards (tackle by Mike Mitchell),-0.360,2.190
2,11:17,1,10,CIN 49,7,14,Andy Dalton pass incomplete intended for A.J. Green,2.190,1.650
2,11:09,2,10,CIN 49,7,14,"Joe Mixon left tackle for 2 yards (tackle by Tyson Alualu and Javon Hargrave). Penalty on Leterrius Walton: Defensive Holding, 5 yards",1.650,2.650
2,10:39,1,10,PIT 44,7,14,Andy Dalton pass complete short left to Joe Mixon for 8 yards (tackle by T.J. Watt),2.650,3.190
2,10:02,2,2,PIT 36,7,14,Andy Dalton pass complete short left to Brandon LaFell for 9 yards (tackle by Ryan Shazier),3.190,3.780
2,9:21,1,10,PIT 27,7,14,Joe Mixon left guard for 17 yards (tackle by Robert Golden),3.780,4.910
2,8:37,1,10,PIT 10,7,14,Joe Mixon middle for no gain (tackle by Cameron Heyward),4.910,4.190
2,7:53,2,10,PIT 10,7,14,Andy Dalton pass incomplete short right intended for Brandon LaFell,4.190,3.130
2,7:48,3,10,PIT 10,7,14,Andy Dalton pass complete short left to Brandon LaFell for 9 yards (tackle by Mike Hilton),3.130,3.550
2,7:16,4,1,PIT 1,13,14,"Andy Dalton pass complete short left to Tyler Kroft for 1 yard, touchdown",3.550,7.000
2,7:12,,,PIT 15,14,14,Randy Bullock kicks extra point good,0.000,0.000
2,7:12,,,CIN 35,14,14,"Randy Bullock kicks off 60 yards, returned by Terrell Watson for 16 yards (tackle by Clayton Fejedelem)",0.000,-0.340
2,7:07,1,10,PIT 21,14,14,Le'Veon Bell right guard for 7 yards (tackle by Darqueze Dennard),0.340,0.750
2,6:27,2,3,PIT 28,14,14,Ben Roethlisberger pass incomplete deep right intended for Antonio Brown,0.750,0.040
2,6:22,3,3,PIT 28,14,14,"Penalty on Carl Lawson: Neutral Zone Infraction, 5 yards (no play)",0.040,1.140
2,6:22,1,10,PIT 33,14,14,Le'Veon Bell left end for 8 yards (tackle by Pat Sims and Vontaze Burfict),1.140,1.670
2,5:58,2,2,PIT 41,14,14,Ben Roethlisberger pass complete short middle to Le'Veon Bell for 42 yards (tackle by Vincent Rey),1.670,4.440
2,5:00,1,10,CIN 17,14,14,Le'Veon Bell middle for 3 yards (tackle by Darqueze Dennard),4.440,4.320
2,4:23,2,7,CIN 14,14,14,"Penalty on Vontaze Burfict: Neutral Zone Infraction, 5 yards (no play)",4.320,5.290
2,4:02,2,2,CIN 9,14,14,Le'Veon Bell middle for 3 yards (tackle by Nick Vigil and Pat Sims),5.290,5.830
2,3:19,1,6,CIN 6,14,14,Le'Veon Bell left tackle for -1 yards (tackle by Michael Johnson and George Iloka),5.830,4.760
2,2:33,2,7,CIN 7,14,14,Ben Roethlisberger pass complete short left to Martavis Bryant for 3 yards (tackle by William Jackson),4.760,4.490
2,2:00,3,4,CIN 4,14,14,Ben Roethlisberger pass incomplete short right intended for Antonio Brown,4.490,3.030
2,2:00,4,4,CIN 4,14,17,Chris Boswell 22 yard field goal good,3.030,3.000
2,1:50,,,PIT 35,14,17,"Chris Boswell kicks off 65 yards, touchback",0.000,-0.610
2,1:50,1,10,CIN 25,14,17,Andy Dalton pass incomplete short left intended for Giovani Bernard,0.610,0.060
2,1:47,2,10,CIN 25,14,17,Giovani Bernard left guard for -1 yards (tackle by Cameron Heyward and Bud Dupree),0.060,0.000
2,1:42,,,,,,Timeout #1 by Pittsburgh Steelers,0.000,0.760
2,1:42,3,11,CIN 24,14,17,Andy Dalton right end for 1 yard,-0.760,0.000
2,1:35,,,,,,Timeout #2 by Pittsburgh Steelers,0.000,1.700
2,1:35,4,10,CIN 25,14,17,"Kevin Huber punts 52 yards, fair catch by Antonio Brown",-1.700,-0.480
2,1:28,1,10,PIT 23,14,17,Ben Roethlisberger pass complete short right to Le'Veon Bell for -7 yards (tackle by Carlos Dunlap),0.480,-1.150
2,0:55,2,17,PIT 16,14,17,Ben Roethlisberger pass complete deep left to Antonio Brown for 23 yards (tackle by Josh Shaw),-1.150,1.530
2,0:48,1,10,PIT 39,14,17,Ben Roethlisberger pass complete short left to JuJu Smith-Schuster for 8 yards (tackle by Shawn Williams),1.530,2.070
2,0:38,2,2,PIT 47,14,17,Ben Roethlisberger pass complete short middle to Vance McDonald for 9 yards (tackle by Shawn Williams),2.070,2.650
2,0:21,1,10,CIN 44,14,17,"Ben Roethlisberger spiked the ball. Penalty on Geno Atkins: Defensive 12 On-field, 5 yards (no play)",2.650,3.380
2,0:19,1,5,CIN 39,14,17,"Ben Roethlisberger pass incomplete deep middle intended for Antonio Brown. Penalty on Dre Kirkpatrick: Defensive Pass Interference, 34 yards (no play)",3.380,6.060
2,0:16,1,5,CIN 5,14,17,Ben Roethlisberger pass incomplete short right intended for Vance McDonald,6.060,0.000
2,0:12,,,,,,Timeout #1 by Cincinnati Bengals,0.000,-5.150
2,0:12,2,5,CIN 5,14,17,Le'Veon Bell left guard for -1 yards (tackle by Carlos Dunlap and Carl Lawson),5.150,0.000
2,0:03,,,,,,Timeout #3 by Pittsburgh Steelers,0.000,-4.040
2,0:03,3,6,CIN 6,14,20,Chris Boswell 24 yard field goal good,4.040,3.000
Quarter,Time,Down,ToGo,Location,CIN,PIT,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,PIT 35,14,20,"Chris Boswell kicks off 66 yards, returned by Alex Erickson for 18 yards (tackle by Tyler Matakevich)",0.000,0.060
3,14:54,1,10,CIN 17,14,20,Andy Dalton pass incomplete short left intended for Cody Core,-0.060,-0.580
3,14:50,2,10,CIN 17,14,20,Jeremy Hill middle for 1 yard (tackle by Ryan Shazier and Javon Hargrave),-0.580,-1.130
3,14:06,3,9,CIN 18,14,20,Andy Dalton right tackle for 8 yards (tackle by Ryan Shazier),-1.130,-1.630
3,13:27,4,1,CIN 26,14,20,"Kevin Huber punts 51 yards, fair catch by Antonio Brown",-1.630,-0.480
3,13:20,1,10,PIT 23,14,20,Le'Veon Bell middle for 3 yards (tackle by Vincent Rey),0.480,0.340
3,12:44,2,7,PIT 26,14,20,Le'Veon Bell right tackle for 15 yards (tackle by George Iloka),0.340,1.660
3,12:12,1,10,PIT 41,14,20,Le'Veon Bell middle for 2 yards (tackle by Vontaze Burfict),1.660,1.390
3,11:30,2,8,PIT 43,14,20,Ben Roethlisberger pass incomplete deep right intended for Antonio Brown (defended by William Jackson),1.390,0.700
3,11:24,3,8,PIT 43,14,20,Ben Roethlisberger pass complete short right to Antonio Brown for 19 yards (tackle by Nick Vigil),0.700,3.050
3,10:50,1,10,CIN 38,14,20,Le'Veon Bell right guard for 4 yards (tackle by Nick Vigil and Vontaze Burfict),3.050,3.050
3,10:07,2,6,CIN 34,14,20,Le'Veon Bell middle for 6 yards (tackle by Pat Sims and Vincent Rey),3.050,3.710
3,9:30,1,10,CIN 28,14,20,Le'Veon Bell right guard for 1 yard (tackle by Michael Johnson and Ryan Glasgow),3.710,3.300
3,8:51,2,9,CIN 27,14,20,Le'Veon Bell right guard for 8 yards (tackle by Michael Johnson),3.300,3.720
3,8:06,3,1,CIN 19,14,20,Le'Veon Bell middle for -4 yards (tackle by Michael Johnson),3.720,1.980
3,7:28,4,5,CIN 23,14,23,Chris Boswell 41 yard field goal good,1.980,3.000
3,7:23,,,PIT 35,14,23,"Chris Boswell kicks off 65 yards, touchback",0.000,-0.610
3,7:23,1,10,CIN 25,14,23,Giovani Bernard right tackle for 8 yards (tackle by Cameron Heyward),0.610,1.140
3,6:55,2,2,CIN 33,14,23,Andy Dalton pass incomplete short right intended for A.J. Green is intercepted by Joe Haden at CIN-41 and returned for 1 yard,1.140,-2.920
3,6:48,1,10,CIN 40,14,23,Le'Veon Bell left guard for no gain (tackle by Geno Atkins),2.920,2.370
3,6:07,2,10,CIN 40,14,23,Le'Veon Bell left tackle for 9 yards (tackle by Nick Vigil),2.370,2.870
3,5:38,3,1,CIN 31,14,23,Ben Roethlisberger pass incomplete deep left intended for Antonio Brown (defended by William Jackson),2.870,1.410
3,5:33,4,1,CIN 31,14,26,Chris Boswell 49 yard field goal good,1.410,3.000
3,5:28,,,PIT 35,14,26,"Chris Boswell kicks off 65 yards, touchback",0.000,-0.610
3,5:28,1,10,CIN 25,14,26,"Andy Dalton pass complete short right to Joe Mixon for 6 yards (tackle by Sean Davis). Joe Mixon fumbles (forced by Sean Davis), recovered by Joe Mixon at CIN-29",0.610,0.870
3,4:45,2,4,CIN 31,14,26,Andy Dalton pass complete short left to C.J. Uzomah for 7 yards (tackle by Sean Davis),0.870,1.470
3,4:04,1,10,CIN 38,14,26,Andy Dalton pass complete short middle to Joe Mixon for 6 yards (tackle by Ryan Shazier and Bud Dupree),1.470,1.730
3,3:17,2,4,CIN 44,14,26,Andy Dalton pass incomplete deep right intended for Cody Core,1.730,1.020
3,3:10,3,4,CIN 44,14,26,Andy Dalton pass incomplete short right intended for Josh Malone is intercepted by William Gay at PIT-42 and returned for -1 yards,1.020,-1.660
3,2:59,1,10,PIT 41,14,26,Ben Roethlisberger pass incomplete deep left intended for Martavis Bryant,1.660,1.120
3,2:53,2,10,PIT 41,14,26,Le'Veon Bell left guard for 12 yards (tackle by Shawn Williams),1.120,2.460
3,2:08,1,10,CIN 47,14,26,Le'Veon Bell right guard for -1 yards (tackle by Nick Vigil and Ryan Glasgow),2.460,1.780
3,1:25,2,11,CIN 48,14,26,Le'Veon Bell left tackle for -2 yards (tackle by Ryan Glasgow),1.780,0.830
3,0:40,3,13,,14,26,Ben Roethlisberger pass complete short middle to Xavier Grimble for 12 yards (tackle by Vontaze Burfict),0.830,0.720
Quarter,Time,Down,ToGo,Location,CIN,PIT,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,4,1,CIN 38,14,26,Terrell Watson middle for no gain (tackle by Carlos Dunlap and Nick Vigil),0.720,-1.470
,,,,,,,"CIN challenged the first down ruling, and the original play was overturned.",,
4,14:57,1,10,CIN 38,14,26,Giovani Bernard right guard for 1 yard (tackle by T.J. Watt),1.470,1.060
4,14:14,2,9,CIN 39,14,26,Andy Dalton pass complete short right to Tyler Kroft for 6 yards (tackle by Vince Williams),1.060,1.160
4,13:35,3,3,CIN 45,14,26,Andy Dalton sacked by T.J. Watt for -7 yards,1.160,-0.850
4,12:57,4,10,CIN 38,14,26,Kevin Huber punts 58 yards,-0.850,0.380
4,12:46,1,10,PIT 4,14,26,Le'Veon Bell middle for 6 yards (tackle by Andrew Billings),-0.380,-0.340
4,12:10,2,4,PIT 10,14,26,Le'Veon Bell middle for 3 yards (tackle by Ryan Glasgow and Dre Kirkpatrick),-0.340,-0.370
4,11:24,3,1,PIT 13,14,26,Ben Roethlisberger pass incomplete deep right intended for Antonio Brown,-0.370,-2.490
4,11:18,4,1,PIT 13,14,26,"Jordan Berry punts 51 yards, returned by Alex Erickson for 19 yards (tackle by Sean Davis)",-2.490,-2.590
4,11:05,1,10,PIT 45,14,26,Andy Dalton sacked by Tyson Alualu for -11 yards,2.590,0.000
4,10:21,,,,,,Timeout #1 by Cincinnati Bengals,0.000,-0.560
4,10:21,2,21,CIN 44,14,26,Andy Dalton pass incomplete short left intended for Brandon LaFell,0.560,-0.100
4,10:16,3,21,CIN 44,14,26,Andy Dalton sacked by Bud Dupree for -13 yards,-0.100,-1.310
4,9:32,4,34,CIN 31,14,26,"Kevin Huber punts 53 yards, returned by Antonio Brown for 7 yards (tackle by Josh Shaw)",-1.310,-0.480
4,9:20,1,10,PIT 23,14,26,Le'Veon Bell left guard for 4 yards (tackle by Shawn Williams and Vincent Rey),0.480,0.470
4,8:44,2,6,PIT 27,14,26,Le'Veon Bell left tackle for 5 yards (tackle by Carlos Dunlap),0.470,0.430
4,8:01,3,1,PIT 32,14,26,"Penalty on Carlos Dunlap: Encroachment, 5 yards (no play)",0.430,1.400
4,7:41,1,10,PIT 37,14,26,Le'Veon Bell middle for 3 yards (tackle by Pat Sims and Vincent Rey),1.400,1.260
4,7:03,2,7,PIT 40,14,26,Ben Roethlisberger pass incomplete short left intended for Antonio Brown,1.260,0.560
4,6:58,3,7,PIT 40,14,26,Ben Roethlisberger pass incomplete deep right intended for JuJu Smith-Schuster (defended by Dre Kirkpatrick),0.560,-0.720
4,6:53,4,7,PIT 40,14,26,Robert Golden pass complete deep right to Darrius Heyward-Bey for 44 yards (tackle by Alex Erickson),-0.720,0.000
4,6:15,,,,,,Timeout #1 by Pittsburgh Steelers,0.000,-4.510
4,6:15,1,10,CIN 16,14,26,Le'Veon Bell right guard for 2 yards (tackle by Vincent Rey),4.510,4.210
4,5:33,2,8,CIN 14,14,26,Le'Veon Bell right tackle for 4 yards (tackle by Vincent Rey and Ryan Glasgow),4.210,0.000
4,5:25,,,,,,Timeout #2 by Cincinnati Bengals,0.000,-4.170
4,5:25,3,4,CIN 10,14,26,Le'Veon Bell left tackle for 3 yards (tackle by Shawn Williams and Vincent Rey),4.170,0.000
4,5:18,,,,,,Timeout #3 by Cincinnati Bengals,0.000,-3.010
4,5:17,4,1,CIN 7,14,29,Chris Boswell 25 yard field goal good,3.010,3.000
4,5:14,,,PIT 35,14,29,"Chris Boswell kicks off 65 yards, touchback",0.000,-0.610
4,5:14,1,10,CIN 25,14,29,Andy Dalton sacked by Cameron Heyward for -1 yards,0.610,-0.070
4,4:40,2,11,CIN 24,14,29,Andy Dalton pass complete short left to Giovani Bernard for -1 yards (tackle by Ryan Shazier),-0.070,-0.890
4,4:04,3,12,CIN 23,14,29,Andy Dalton pass complete short middle to Tyler Kroft for 10 yards (tackle by Ryan Shazier),-0.890,-1.180
4,3:33,4,2,CIN 33,14,29,Andy Dalton pass incomplete short right intended for A.J. Green,-1.180,-3.450
4,3:27,1,10,CIN 32,14,29,James Conner middle for 10 yards (tackle by Darqueze Dennard),3.450,4.110
4,2:44,1,10,CIN 22,14,29,James Conner middle for 4 yards (tackle by Jordan Willis),4.110,4.130
4,2:00,2,6,CIN 18,14,29,Ben Roethlisberger kneels for -2 yards,4.130,3.140
4,1:19,3,8,CIN 20,14,29,Ben Roethlisberger kneels for -1 yards,3.140,2.060
4,0:39,4,9,CIN 21,14,29,Ben Roethlisberger kneels for no gain,2.060,-0.340
4,0:38,1,10,CIN 21,14,29,Andy Dalton kneels for -1 yards,0.340,-0.340
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
