0,1
Game Info,Game Info
Won Toss,49ers
Roof,outdoors
Surface,grass
Duration,3:12
Attendance,64666
Weather,"30 degrees, relative humidity 92%, wind 5 mph, wind chill 26"
Vegas Line,Cincinnati Bengals -3.0
Over/Under,42.0 (over)
