Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST
Player,Pos,Num,Pct,Num,Pct,Num,Pct
Dan Moore,T,68,100%,0,0%,3,10%
J.C. Hassenauer,C,68,100%,0,0%,3,10%
Ben Roethlisberger,QB,68,100%,0,0%,0,0%
John Leglue,T,68,100%,0,0%,0,0%
Trai Turner,G,68,100%,0,0%,0,0%
Diontae Johnson,WR,60,88%,0,0%,0,0%
Chukwuma Okorafor,T,55,81%,0,0%,3,10%
JuJu Smith-Schuster,WR,52,76%,0,0%,0,0%
Chase Claypool,WR,44,65%,0,0%,0,0%
Zach Gentry,TE,40,59%,0,0%,3,10%
Pat Freiermuth,TE,31,46%,0,0%,0,0%
Najee Harris,RB,30,44%,0,0%,0,0%
James Washington,WR,23,34%,0,0%,0,0%
Kalen Ballage,RB,20,29%,0,0%,7,23%
Benny Snell Jr.,RB,18,26%,0,0%,22,71%
Ray-Ray McCloud,WR,14,21%,0,0%,11,35%
Joe Haeg,T,13,19%,0,0%,3,10%
Kevin Rader,TE,6,9%,0,0%,13,42%
Derek Watt,FB,2,3%,0,0%,22,71%
Minkah Fitzpatrick,SS,0,0%,65,100%,6,19%
Joe Haden,CB,0,0%,64,98%,6,19%
Terrell Edmunds,SS,0,0%,64,98%,6,19%
Cameron Sutton,CB,0,0%,64,98%,6,19%
Alex Highsmith,LB,0,0%,59,91%,6,19%
T.J. Watt,LB,0,0%,56,86%,0,0%
Cameron Heyward,DT,0,0%,45,69%,1,3%
Ahkello Witherspoon,CB,0,0%,42,65%,9,29%
Chris Wormley,DE,0,0%,40,62%,5,16%
Joe Schobert,LB,0,0%,35,54%,5,16%
Robert Spillane,LB,0,0%,34,52%,12,39%
Devin Bush Jr.,LB,0,0%,33,51%,4,13%
Montravius Adams,DE,0,0%,27,42%,6,19%
Isaiahh Loudermilk,DE,0,0%,21,32%,5,16%
Marcus Allen,LB,0,0%,14,22%,22,71%
Tre Norwood,FS,0,0%,14,22%,11,35%
Henry Mondeaux,DE,0,0%,12,18%,7,23%
Derrek Tuszka,LB,0,0%,10,15%,24,77%
Ulysees Gilbert,LB,0,0%,9,14%,22,71%
Taco Charlton,DE,0,0%,5,8%,0,0%
Miles Killebrew,FS,0,0%,2,3%,22,71%
Arthur Maulet,CB,0,0%,0,0%,21,68%
Justin Layne,CB,0,0%,0,0%,15,48%
Christian Kuntz,LS,0,0%,0,0%,10,32%
Pressley Harvin III,P,0,0%,0,0%,10,32%
Chris Boswell,K,0,0%,0,0%,7,23%
Zach Banner,T,0,0%,0,0%,3,10%
