Unnamed: 0_level_0,Unnamed: 1_level_0,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Stefan Logan,DET,2,35,17.5,0,24,3,33,11.0,0,15
,,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Bryan McCann,OAK,2,38,19.0,0,26,1,17,17.0,0,17
T.J. Houshmandzadeh,OAK,0,0,,0,0,1,0,0.0,0,0
Tyvon Branch,OAK,1,15,15.0,0,15,0,0,,0,0
Rock Cartwright,OAK,1,14,14.0,0,14,0,0,,0,0
Denarius Moore,OAK,1,17,17.0,0,17,0,0,,0,0
