Quarter,Time,Down,ToGo,Location,BAL,CLE,Detail,EPB,EPA
1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter
,,,,,,,"Browns won the coin toss and deferred, Ravens to receive the opening kickoff.",,
1,15:00,,,CLE 35,0,0,"Travis Coons kicks off 62 yards, returned by Kaelin Clay for 22 yards (tackle by Christian Kirksey)",0.000,-0.610
1,14:53,1,10,BAL 25,0,0,Matt Schaub pass complete short right to Crockett Gillmore for 7 yards (tackle by Donte Whitner),0.610,1.010
1,14:21,2,3,BAL 32,0,0,Javorius Allen right guard for 5 yards (tackle by Craig Robertson and Danny Shelton),1.010,1.400
1,13:41,1,10,BAL 37,0,0,Matt Schaub pass complete short right to Kamar Aiken for 8 yards (tackle by Justin Gilbert),1.400,1.940
1,13:19,2,2,BAL 45,0,0,Javorius Allen left tackle for no gain (tackle by Craig Robertson),1.940,1.220
1,12:41,3,2,BAL 45,0,0,Matt Schaub pass incomplete short right intended for Javorius Allen,1.220,-0.390
1,12:37,4,2,BAL 45,0,0,"Sam Koch punts 44 yards, out of bounds",-0.390,0.370
1,12:29,1,10,CLE 11,0,0,Josh McCown pass incomplete middle intended for Gary Barnidge,-0.370,-0.780
1,12:25,2,10,CLE 11,0,0,Duke Johnson for 4 yards (tackle by Timmy Jernigan),-0.780,-0.950
1,11:40,3,6,CLE 15,0,0,Josh McCown left guard for 8 yards (tackle by Shareece Wright),-0.950,0.480
1,11:03,1,10,CLE 23,0,0,Duke Johnson for 3 yards (tackle by Elvis Dumervil),0.480,0.340
1,10:27,2,7,CLE 26,0,0,Josh McCown pass incomplete short right intended for Jim Dray,0.340,-0.360
1,10:21,3,7,CLE 26,0,0,Josh McCown pass incomplete deep left intended for Gary Barnidge,-0.360,-1.630
1,10:12,4,7,CLE 26,0,0,"Penalty on Christian Kirksey: False Start, 5 yards (no play)",-1.630,-1.960
1,10:12,4,12,CLE 21,6,0,"Andy Lee punts 61 yards, returned by Kaelin Clay for 82 yards, touchdown",-1.960,-7.000
1,9:54,,,CLE 21,7,0,Justin Tucker kicks extra point good,0.000,0.000
1,9:54,,,BAL 35,7,0,"Justin Tucker kicks off 65 yards, touchback",0.000,-0.280
1,9:54,1,10,CLE 20,7,0,Josh McCown pass complete short right to Travis Benjamin for 2 yards (tackle by Lardarius Webb),0.280,0.000
1,9:12,2,8,CLE 22,7,0,Josh McCown pass complete short left to Gary Barnidge for 12 yards (tackle by Jimmy Smith),0.000,1.200
1,8:35,1,10,CLE 34,7,0,Isaiah Crowell left guard for 4 yards (tackle by Will Hill and Brent Urban),1.200,1.200
1,7:54,2,6,CLE 38,7,0,Josh McCown pass incomplete short right intended for Brian Hartline,1.200,0.500
1,7:49,3,6,CLE 38,7,0,Josh McCown pass incomplete deep right intended for Dwayne Bowe,0.500,-0.850
1,7:44,4,6,CLE 38,7,0,"Andy Lee punts 47 yards, returned by Kaelin Clay for 15 yards (tackle by Johnson Bademosi)",-0.850,-0.940
1,7:33,1,10,BAL 30,7,0,Javorius Allen right tackle for 21 yards (tackle by Tashaun Gipson),0.940,2.320
1,7:02,1,10,CLE 49,7,0,Javorius Allen left guard for 5 yards (tackle by Jamie Meder),2.320,2.460
1,6:28,2,5,CLE 44,7,0,Matt Schaub pass complete short right to Jeremy Butler for 9 yards (tackle by Tramon Williams and Nate Orchard),2.460,3.250
1,5:52,1,10,CLE 35,7,0,Matt Schaub pass complete short left to Kyle Juszczyk for 3 yards (tackle by Craig Robertson),3.250,3.110
1,5:14,2,7,CLE 32,7,0,Javorius Allen right tackle for 1 yard (tackle by Nate Orchard),3.110,2.540
1,4:31,3,6,CLE 31,7,0,Matt Schaub pass incomplete deep middle intended for Nick Boyle,2.540,1.340
1,4:26,4,6,CLE 31,10,0,Justin Tucker 49 yard field goal good,1.340,3.000
1,4:26,,,BAL 35,10,0,"Justin Tucker kicks off 65 yards, touchback",0.000,-0.280
1,4:22,1,10,CLE 20,10,0,Josh McCown pass complete short left to Travis Benjamin for 11 yards (tackle by Shareece Wright),0.280,1.000
1,4:01,1,10,CLE 31,10,0,Isaiah Crowell left tackle for 1 yard (tackle by Brent Urban),1.000,0.600
