Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST
Player,Pos,Num,Pct,Num,Pct,Num,Pct
Billy Turner,G,67,100%,0,0%,4,12%
Dallas Thomas,G,67,100%,0,0%,4,12%
Jason Fox,T,67,100%,0,0%,4,12%
Mike Pouncey,C,67,100%,0,0%,4,12%
Branden Albert,T,67,100%,0,0%,0,0%
Ryan Tannehill,QB,67,100%,0,0%,0,0%
Jarvis Landry,WR,65,97%,0,0%,9,27%
Rishard Matthews,WR,63,94%,0,0%,4,12%
Lamar Miller,RB,55,82%,0,0%,0,0%
Jordan Cameron,TE,52,78%,0,0%,0,0%
Dion Sims,TE,41,61%,0,0%,0,0%
Kenny Stills,WR,37,55%,0,0%,0,0%
Jay Ajayi,RB,12,18%,0,0%,4,12%
Jake Stoneburner,TE,7,10%,0,0%,1,3%
Greg Jennings,WR,2,3%,0,0%,0,0%
Damien Williams,RB,1,1%,0,0%,19,58%
Reshad Jones,FS,0,0%,96,100%,0,0%
Bobby McCain,CB,0,0%,95,99%,14,42%
Olivier Vernon,DE,0,0%,85,89%,6,18%
Ndamukong Suh,DT,0,0%,81,84%,3,9%
Jamar Taylor,CB,0,0%,79,82%,2,6%
Derrick Shelby,DE,0,0%,77,80%,9,27%
Kelvin Sheppard,LB,0,0%,70,73%,16,48%
Neville Hewitt,LB,0,0%,65,68%,20,61%
Earl Mitchell,DT,0,0%,61,64%,9,27%
Walt Aikens,SS,0,0%,58,60%,26,79%
Koa Misi,LB,0,0%,48,50%,1,3%
Brice McCain,CB,0,0%,43,45%,0,0%
Michael Thomas,FS,0,0%,40,42%,25,76%
C.J. Mosley,DT,0,0%,31,32%,5,15%
Tony Lippett,CB,0,0%,22,23%,11,33%
Zackary Bowman,CB,0,0%,21,22%,24,73%
Jordan Phillips,DT,0,0%,19,20%,0,0%
Chris McCain,LB,0,0%,18,19%,15,45%
Jelani Jenkins,LB,0,0%,17,18%,1,3%
Mike Hull,LB,0,0%,13,14%,17,52%
Terrence Fede,DE,0,0%,12,12%,14,42%
Zach Vigil,LB,0,0%,5,5%,23,70%
Jordan Kovacs,DB,0,0%,0,0%,23,70%
Matt Darr,P,0,0%,0,0%,13,39%
John Denney,LS,0,0%,0,0%,12,36%
Andrew Franks,K,0,0%,0,0%,9,27%
Jamil Douglas,G,0,0%,0,0%,8,24%
Jeff Linkenbach,T,0,0%,0,0%,4,12%
