#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,13:07,NOR 39,6,2:33,16,Punt
2,1,7:24,NOR 20,8,3:49,80,Touchdown
3,2,14:14,NOR 20,3,0:46,4,Punt
4,2,11:43,NOR 13,3,1:24,7,Punt
5,2,6:05,NOR 35,7,3:29,21,Punt
6,2,1:33,NOR 28,2,0:21,3,Fumble
7,2,0:10,NOR 28,1,0:10,-1,End of Half
8,3,15:00,NOR 25,10,3:48,72,Field Goal
9,3,6:44,NOR 20,1,0:08,-7,Fumble
10,3,6:31,NOR 20,6,2:31,17,Punt
11,3,0:31,NOR 27,4,1:24,18,Punt
12,4,10:11,NOR 20,3,1:20,65,Fumble
13,4,4:19,NOR 20,2,0:31,13,Interception
14,4,3:44,NOR 20,14,3:44,80,Touchdown
