Quarter,Time,Down,ToGo,Location,BUF,KAN,Detail,EPB,EPA
1,5:28,1,10,BUF 9,0,0,Fred Jackson right guard for 3 yards (tackle by Kendrick Lewis and Mike Vrabel),-0.380,-0.560
1,4:41,2,7,BUF 12,0,0,Fred Jackson middle for 3 yards (tackle by Derrick Johnson),-0.560,-0.720
1,4:00,3,4,BUF 15,0,0,Ryan Fitzpatrick pass complete short left to Roscoe Parrish for 3 yards (tackle by Javier Arenas),-0.720,-2.240
1,3:24,4,1,BUF 18,0,0,"Brian Moorman punts 55 yards, returned by Javier Arenas for 23 yards (tackle by Corey McIntyre). Penalty on Demorrio Williams: Running Into the Kicker, 5 yards (no play)",-2.240,0.480
1,3:09,1,10,BUF 23,0,0,"Ryan Fitzpatrick sacked by Wallace Gilberry for -11 yards. Ryan Fitzpatrick fumbles (forced by Wallace Gilberry), recovered by Ryan Fitzpatrick at BUF-12",0.480,-1.580
1,2:27,,,,0,0,Timeout #1 by Buffalo Bills,0.000,-1.580
1,2:27,2,21,BUF 12,0,0,Ryan Fitzpatrick pass complete short right to C.J. Spiller for 14 yards (tackle by Brandon Flowers),-1.580,-0.360
1,1:47,3,7,BUF 26,0,0,Ryan Fitzpatrick pass incomplete deep middle intended for Steve Johnson (defended by Brandon Carr),-0.360,-1.630
1,1:41,4,7,BUF 26,0,0,"Brian Moorman punts 54 yards, returned by Javier Arenas for 15 yards (tackle by Reggie Torbor)",-1.630,-1.270
1,1:27,1,10,KAN 35,0,0,Matt Cassel pass incomplete short left intended for Tony Moeaki,1.270,0.720
1,1:22,2,10,KAN 35,0,0,Thomas Jones middle for 5 yards (tackle by Dwan Edwards),0.720,0.700
1,0:47,3,5,KAN 40,0,0,Matt Cassel pass complete short left to Thomas Jones for 5 yards (tackle by Drayton Florence),0.700,1.930
1,0:15,1,10,KAN 45,0,0,Thomas Jones middle for 4 yards (tackle by Kyle Williams),1.930,1.920
Quarter,Time,Down,ToGo,Location,BUF,KAN,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,2,6,KAN 49,0,0,Jamaal Charles right end for 4 yards (tackle by Kyle Williams and Akin Ayodele),1.920,1.750
2,14:21,3,2,BUF 47,0,0,Jackie Battle middle for 3 yards (tackle by Reggie Torbor and Paul Posluszny),1.750,2.650
2,13:35,1,10,BUF 44,0,0,Matt Cassel pass incomplete deep right intended for Leonard Pope (defended by George Wilson),2.650,2.110
2,13:29,2,10,BUF 44,0,0,Dwayne Bowe left end for 4 yards (tackle by Donte Whitner),2.110,1.950
2,12:47,3,6,BUF 40,0,0,Thomas Jones left tackle for 13 yards (tackle by Donte Whitner),1.950,3.780
2,12:11,1,10,BUF 27,0,0,Thomas Jones left guard for 3 yards (tackle by Spencer Johnson),3.780,3.640
2,11:36,2,7,BUF 24,0,0,Jamaal Charles middle for 4 yards (tackle by Akin Ayodele and Torell Troup),3.640,3.470
2,10:56,3,3,BUF 20,0,0,Thomas Jones right tackle for 1 yard (tackle by Paul Posluszny and Reggie Torbor),3.470,2.310
2,10:16,4,2,BUF 19,0,0,Matt Cassel sacked by Kyle Williams for -1 yards,2.310,-0.280
2,10:07,1,10,BUF 20,0,0,Fred Jackson left guard for 2 yards (tackle by Eric Berry and Shaun Smith),0.280,0.000
2,10:07,2,8,BUF 22,0,0,"Penalty on Eric Wood: False Start, 5 yards (no play)",0.000,-0.790
2,9:04,2,13,BUF 17,0,0,Ryan Fitzpatrick pass incomplete short left intended for Fred Jackson,-0.790,-1.510
2,9:00,3,13,BUF 17,0,0,Ryan Fitzpatrick pass incomplete short middle intended for C.J. Spiller,-1.510,-2.320
2,8:56,4,13,BUF 17,0,0,Brian Moorman punts 56 yards,-2.320,-0.740
2,8:49,1,10,KAN 27,0,0,Thomas Jones right tackle for 3 yards (tackle by Kyle Williams),0.740,0.600
2,8:15,2,7,KAN 30,0,0,Jamaal Charles middle for 1 yard (tackle by Marcus Stroud and Chris Kelsay),0.600,0.040
2,7:31,3,6,KAN 31,0,0,Matt Cassel pass complete short right to Jamaal Charles for 7 yards (tackle by Donte Whitner),0.040,1.470
2,7:12,1,10,KAN 38,0,0,Thomas Jones right end for 3 yards (tackle by George Wilson),1.470,1.330
2,6:40,2,7,KAN 41,0,0,Matt Cassel pass complete short right to Leonard Pope for 6 yards (tackle by Akin Ayodele),1.330,1.420
2,5:58,3,1,KAN 47,0,0,Matt Cassel pass incomplete short right intended for Leonard Pope (defended by Akin Ayodele),1.420,-0.260
2,5:54,4,1,KAN 47,0,0,"Dustin Colquitt punts 45 yards, returned by Roscoe Parrish for 9 yards (tackle by Cory Greenwood)",-0.260,0.060
2,5:44,1,10,BUF 17,0,0,C.J. Spiller middle for 3 yards (tackle by Tamba Hali and Mike Vrabel),-0.060,-0.060
2,5:06,2,7,BUF 20,0,0,"C.J. Spiller middle for 6 yards (tackle by Derrick Johnson). C.J. Spiller fumbles (forced by Derrick Johnson), recovered by Corey McIntyre at BUF-26",-0.060,-0.120
2,4:40,3,1,BUF 26,0,0,Fred Jackson right end for no gain (tackle by Eric Berry and Brandon Flowers),-0.120,-1.630
,,,,,,,"BUF challenged the first down ruling, and the play was upheld.",,
2,4:03,4,1,BUF 26,0,0,"Brian Moorman punts 45 yards, returned by Javier Arenas for no gain",-1.630,-0.870
2,3:54,1,10,KAN 29,0,0,Jamaal Charles left end for 7 yards (tackle by Paul Posluszny),0.870,1.270
2,3:27,2,3,KAN 36,0,0,Jamaal Charles for 11 yards (tackle by Paul Posluszny),1.270,2.060
2,3:07,1,10,KAN 47,0,0,Thomas Jones middle for 3 yards (tackle by Reggie Torbor),2.060,1.920
2,2:29,2,7,,0,0,Matt Cassel pass complete short middle to Jamaal Charles for 31 yards (tackle by Paul Posluszny),1.920,4.310
2,2:00,1,10,BUF 19,0,0,Jamaal Charles left end for 18 yards (tackle by Donte Whitner),4.310,6.970
2,1:31,1,1,BUF 1,0,6,"Matt Cassel pass complete short left to Dwayne Bowe for 1 yard, touchdown",6.970,7.000
2,,,,BUF 2,0,7,Ryan Succop kicks extra point good,0.000,0.000
2,,,,KAN 30,0,7,"Ryan Succop kicks off 75 yards, touchback",0.000,0.280
2,1:28,1,10,BUF 20,0,7,Ryan Fitzpatrick pass incomplete deep middle intended for David Nelson,0.280,-0.270
2,1:23,2,10,BUF 20,0,7,Fred Jackson right end for 6 yards (tackle by Brandon Flowers),-0.270,-0.160
2,1:16,3,4,BUF 26,0,7,"Ryan Fitzpatrick pass incomplete short left intended for Steve Johnson (defended by Javier Arenas). Penalty on Wallace Gilberry: Roughing the Passer, 15 yards (no play)",-0.160,1.660
2,1:11,1,10,BUF 41,0,7,Ryan Fitzpatrick pass complete short middle to Fred Jackson for 5 yards (tackle by Eric Berry),1.660,1.800
2,0:46,2,5,BUF 46,0,7,Ryan Fitzpatrick pass complete short right to Lee Evans for 7 yards,1.800,2.460
2,0:41,1,10,KAN 47,0,7,Ryan Fitzpatrick pass complete short left to David Nelson for 7 yards (tackle by Javier Arenas),2.460,2.860
2,0:21,2,3,KAN 40,0,7,Ryan Fitzpatrick pass incomplete short left intended for Steve Johnson,2.860,2.150
2,0:16,3,3,KAN 40,0,7,Ryan Fitzpatrick sacked by Tamba Hali for -12 yards,2.150,-0.190
,,,,,,,"Replay Assistant challenged the incomplete pass ruling, and the original play was overturned.",,
2,0:03,,,,0,7,Timeout #3 by Buffalo Bills,0.000,-0.190
2,0:03,4,15,BUF 48,0,7,Ryan Fitzpatrick pass incomplete short right intended for Fred Jackson,-0.190,2.130
Quarter,Time,Down,ToGo,Location,BUF,KAN,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,KAN 30,0,7,"Ryan Succop kicks off 71 yards, returned by C.J. Spiller for 20 yards (tackle by Corey Mays)",0.000,0.150
3,14:54,1,10,BUF 19,0,7,C.J. Spiller right end for 2 yards (tackle by Eric Berry),0.150,-0.060
3,14:11,2,8,BUF 21,0,7,Fred Jackson middle for 2 yards (tackle by Eric Berry and Wallace Gilberry),-0.060,-0.550
3,13:34,3,6,BUF 23,0,7,Ryan Fitzpatrick pass complete short right to Lee Evans for 10 yards (tackle by Donald Washington),-0.550,1.140
3,12:59,1,10,BUF 33,0,7,Fred Jackson left end for 1 yard (tackle by Glenn Dorsey),1.140,0.730
3,12:25,2,9,BUF 34,0,7,"Penalty on Corey McIntyre: False Start, 5 yards (no play)",0.730,0.050
3,12:01,2,14,BUF 29,0,7,Ryan Fitzpatrick pass complete short left to C.J. Spiller for 7 yards (tackle by Derrick Johnson),0.050,0.300
3,11:35,3,7,BUF 36,0,7,Ryan Fitzpatrick pass complete short middle to David Nelson for 9 yards (tackle by Eric Berry and Brandon Carr),0.300,1.930
3,10:51,1,10,BUF 45,0,7,Fred Jackson middle for 9 yards (tackle by Javier Arenas),1.930,2.600
3,10:06,2,1,KAN 46,0,7,Fred Jackson middle for 4 yards (tackle by Tyson Jackson),2.600,2.790
3,9:24,1,10,KAN 42,0,7,C.J. Spiller middle for 4 yards (tackle by Derrick Johnson and Shaun Smith),2.790,2.780
3,8:45,2,6,KAN 38,0,7,C.J. Spiller left tackle for 3 yards (tackle by Tyson Jackson and Shaun Smith),2.780,2.480
3,8:05,3,3,KAN 35,0,7,Ryan Fitzpatrick middle for 7 yards (tackle by Andy Studebaker),2.480,3.710
3,7:20,1,10,KAN 28,0,7,Fred Jackson middle for 8 yards (tackle by Mike Vrabel),3.710,4.250
3,6:39,2,2,KAN 20,0,7,"Penalty on Cordaro Howard: False Start, 5 yards (no play)",4.250,3.570
3,6:17,2,7,KAN 25,0,7,Ryan Fitzpatrick pass incomplete short right intended for Fred Jackson,3.570,2.870
3,6:13,3,7,KAN 25,0,7,Ryan Fitzpatrick pass incomplete deep left intended for Lee Evans,2.870,1.800
3,6:08,4,7,KAN 25,3,7,Rian Lindell 43 yard field goal good,1.800,3.000
3,,,,BUF 30,3,7,"Rian Lindell kicks off 64 yards, returned by Javier Arenas for 21 yards (tackle by Donte Whitner)",0.000,0.740
3,5:55,1,10,KAN 27,3,7,Thomas Jones middle for 11 yards (tackle by Torell Troup and Marcus Stroud),0.740,1.470
3,5:18,1,10,KAN 38,3,7,Thomas Jones left end for 13 yards (tackle by George Wilson),1.470,2.320
3,4:53,1,10,BUF 49,3,7,Matt Cassel pass incomplete deep middle intended for Chris Chambers,2.320,1.780
3,4:46,2,10,BUF 49,3,7,Matt Cassel sacked by Marcus Stroud for -3 yards,1.780,0.700
3,4:12,3,13,KAN 48,3,7,Matt Cassel pass complete short middle to Dwayne Bowe for 8 yards (tackle by Paul Posluszny),0.700,0.330
3,3:36,4,5,BUF 44,3,7,"Dustin Colquitt punts 44 yards, touchback",0.330,-0.280
3,3:27,1,10,BUF 20,3,7,Ryan Fitzpatrick pass incomplete short left intended for Fred Jackson (defended by Ron Edwards),0.280,-0.270
3,3:23,2,10,BUF 20,3,7,C.J. Spiller right end for -1 yards (tackle by Jovan Belcher and Tyson Jackson),-0.270,-1.140
3,2:35,3,11,BUF 19,3,7,Ryan Fitzpatrick right tackle for 10 yards (tackle by Donald Washington),-1.140,-1.440
3,1:52,4,1,BUF 29,3,7,"Brian Moorman punts 51 yards, returned by Javier Arenas for 11 yards (tackle by Garrison Sanborn)",-1.440,-1.000
3,1:38,1,10,KAN 31,3,7,Jamaal Charles left guard for 18 yards (tackle by Donte Whitner and Jairus Byrd),1.000,2.190
3,1:01,1,10,KAN 49,3,7,Jamaal Charles left tackle for 12 yards (tackle by Donte Whitner),2.190,2.980
3,0:28,1,10,BUF 39,3,7,Jamaal Charles middle for 3 yards (tackle by Reggie Torbor),2.980,2.850
Quarter,Time,Down,ToGo,Location,BUF,KAN,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,7,BUF 36,3,7,Thomas Jones left tackle for no gain (tackle by Kyle Williams),2.850,2.150
4,14:21,3,7,BUF 36,3,7,Jamaal Charles left end for 6 yards (tackle by Bryan Scott),2.150,1.520
4,13:38,4,1,BUF 30,3,7,Jamaal Charles right tackle for 1 yard (tackle by Donte Whitner and Paul Posluszny),1.520,3.640
4,13:11,1,10,BUF 29,3,7,Matt Cassel middle for 8 yards,3.640,4.180
4,12:34,2,2,BUF 21,3,7,Thomas Jones middle for 4 yards (tackle by Leodis McKelvin and Andra Davis),4.180,4.440
4,11:50,1,10,BUF 17,3,7,Thomas Jones middle for 6 yards (tackle by Paul Posluszny and Jairus Byrd),4.440,4.890
4,11:10,2,4,BUF 11,3,7,Thomas Jones middle for -4 yards (tackle by Kyle Williams),4.890,3.340
4,10:27,3,8,BUF 15,3,7,Matt Cassel pass complete short middle to Terrance Copper for 5 yards (tackle by Paul Posluszny),3.340,2.860
4,9:41,4,3,BUF 10,3,10,Ryan Succop 28 yard field goal good,2.860,3.000
4,,,,KAN 30,3,10,"Ryan Succop kicks off 69 yards, returned by C.J. Spiller for 16 yards (tackle by Jackie Battle)",0.000,-0.060
4,9:31,1,10,BUF 17,3,10,Fred Jackson middle for 7 yards (tackle by Derrick Johnson and Shaun Smith),-0.060,0.480
4,8:56,2,3,BUF 24,3,10,Fred Jackson middle for 3 yards (tackle by Brandon Flowers),0.480,0.740
4,8:12,1,10,BUF 27,3,10,Fred Jackson left end for no gain (tackle by Eric Berry),0.740,0.200
4,7:34,2,10,BUF 27,3,10,Ryan Fitzpatrick pass complete short left to Steve Johnson for 5 yards (tackle by Brandon Carr and Mike Vrabel),0.200,0.170
4,6:51,3,5,BUF 32,3,10,Ryan Fitzpatrick pass complete short middle to Steve Johnson for 9 yards (tackle by Derrick Johnson and Donald Washington),0.170,1.660
4,6:51,1,10,BUF 41,3,10,"Penalty on Demetress Bell: False Start, 5 yards (no play)",1.660,1.330
4,5:40,1,15,BUF 36,3,10,Ryan Fitzpatrick pass complete short left to Steve Johnson for 7 yards (tackle by Wallace Gilberry),1.330,1.390
4,4:54,2,8,BUF 43,3,10,Ryan Fitzpatrick pass incomplete deep right intended for Lee Evans,1.390,0.700
4,4:48,3,8,BUF 43,3,10,Ryan Fitzpatrick pass complete deep right to Roscoe Parrish for 37 yards (tackle by Brandon Flowers),0.700,4.240
4,4:48,1,10,KAN 20,3,10,Ryan Fitzpatrick right end for 6 yards (tackle by Wallace Gilberry),4.240,4.640
4,4:08,2,4,KAN 14,3,10,"Ryan Fitzpatrick pass complete short right to Lee Evans for 1 yard (tackle by Brandon Flowers). Lee Evans fumbles (forced by Brandon Flowers), ball out of bounds at KAN-13",4.640,4.100
,,,,,,,"BUF challenged the loose ball recovery ruling, and the original play was overturned.",,
4,4:00,,,,3,10,Timeout #1 by Kansas City Chiefs,0.000,4.100
4,4:00,3,3,KAN 13,3,10,Ryan Fitzpatrick pass complete short right to C.J. Spiller for 3 yards (tackle by Eric Berry and Mike Vrabel),4.100,4.910
4,3:54,1,10,KAN 10,3,10,Ryan Fitzpatrick pass complete short right to Fred Jackson for 3 yards (tackle by Mike Vrabel and Tamba Hali),4.910,4.760
4,3:10,2,7,KAN 7,3,10,Ryan Fitzpatrick middle for 3 yards (tackle by Mike Vrabel),4.760,4.490
4,2:27,3,4,KAN 4,3,10,Ryan Fitzpatrick pass incomplete short right intended for Fred Jackson (defended by Tamba Hali),4.490,3.030
4,2:23,4,4,KAN 4,9,10,"Ryan Fitzpatrick pass complete short left to Steve Johnson for 4 yards, touchdown",3.030,7.000
,,,,,,,"KAN challenged the runner broke the plane ruling, and the play was upheld.",,
4,,,,KAN 2,10,10,Rian Lindell kicks extra point good,0.000,0.000
4,,,,BUF 30,10,10,"Rian Lindell kicks off 70 yards, touchback",0.000,0.280
4,2:18,1,10,KAN 20,10,10,Matt Cassel pass complete short middle to Dwayne Bowe for 7 yards (tackle by Paul Posluszny),0.280,0.680
4,2:00,2,3,KAN 27,10,10,Jamaal Charles left tackle for 2 yards (tackle by Kyle Williams and Dwan Edwards),0.680,0.230
4,1:36,3,1,KAN 29,10,10,Matt Cassel pass incomplete short left intended for Verran Tucker,0.230,-1.440
4,1:29,,,,10,10,Timeout #3 by Kansas City Chiefs,0.000,-1.440
4,1:29,4,1,KAN 29,10,10,"Dustin Colquitt punts 56 yards, returned by Roscoe Parrish for 33 yards (tackle by Terrance Copper)",-1.440,-2.130
4,1:17,1,10,BUF 48,10,10,Ryan Fitzpatrick pass incomplete deep middle intended for Steve Johnson (defended by Derrick Johnson),2.130,1.580
4,1:13,2,10,BUF 48,10,10,Ryan Fitzpatrick pass complete short right to David Nelson for 9 yards (tackle by Derrick Johnson),1.580,2.080
4,1:00,,,,10,10,Timeout #1 by Buffalo Bills,0.000,2.080
4,1:00,3,1,KAN 43,10,10,Fred Jackson left end for 2 yards (tackle by Donald Washington),2.080,2.850
4,0:32,1,10,KAN 41,10,10,Ryan Fitzpatrick pass incomplete short left intended for Lee Evans is intercepted by Eric Berry at KAN-27 and returned for 13 yards,2.850,-1.600
4,0:20,1,10,KAN 40,10,10,Matt Cassel sacked by Kyle Williams for -8 yards,1.600,0.000
Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime
Quarter,Time,Down,ToGo,Location,BUF,KAN,Detail,EPB,EPA
,,,,,,,"Bills won the coin toss, Bills to receive the overtime kickoff.",,
OT,,,,KAN 30,10,10,"Ryan Succop kicks off 63 yards, returned by C.J. Spiller for 22 yards (tackle by Andy Studebaker)",0.000,0.870
OT,14:53,1,10,BUF 29,10,10,"Roscoe Parrish left end for 13 yards (tackle by Kendrick Lewis). Penalty on Mike Vrabel: Face Mask (15 Yards), 15 yards",0.870,2.720
OT,14:27,1,10,KAN 43,10,10,Ryan Fitzpatrick pass incomplete,2.720,2.180
OT,14:20,2,10,KAN 43,10,10,Ryan Fitzpatrick pass incomplete short right intended for Lee Evans,2.180,1.490
OT,14:17,3,10,KAN 43,10,10,Ryan Fitzpatrick pass complete short right to Fred Jackson for 3 yards (tackle by Glenn Dorsey),1.490,0.590
OT,13:33,4,7,KAN 40,10,10,"Brian Moorman punts 40 yards, touchback",0.590,-0.280
OT,13:24,1,10,KAN 20,10,10,Jamaal Charles middle for 10 yards (tackle by Marcus Stroud),0.280,0.940
OT,12:47,1,10,KAN 30,10,10,Jamaal Charles right end for 13 yards (tackle by Dwan Edwards and Donte Whitner),0.940,1.800
OT,12:12,1,10,KAN 43,10,10,Thomas Jones middle for 3 yards (tackle by Dwan Edwards),1.800,1.660
OT,11:41,2,7,KAN 46,10,10,Matt Cassel pass incomplete deep left intended for Dwayne Bowe (defended by Drayton Florence),1.660,0.960
OT,11:33,3,7,KAN 46,10,10,Matt Cassel right guard for 5 yards (tackle by Leodis McKelvin),0.960,0.000
OT,10:58,4,2,BUF 49,10,10,Dustin Colquitt punts 39 yards,0.000,0.380
OT,10:50,1,10,BUF 10,10,10,Ryan Fitzpatrick pass complete short left to Roscoe Parrish for 12 yards (tackle by Mike Vrabel and Glenn Dorsey),-0.380,0.410
OT,10:12,1,10,BUF 22,10,10,Fred Jackson left end for 3 yards (tackle by Derrick Johnson),0.410,0.270
OT,9:34,2,7,BUF 25,10,10,Ryan Fitzpatrick pass incomplete short right intended for Roscoe Parrish,0.270,-0.430
OT,9:28,3,7,BUF 25,10,10,Ryan Fitzpatrick pass complete short middle to Lee Evans for 17 yards (tackle by Eric Berry),-0.430,1.730
OT,8:42,1,10,BUF 42,10,10,Ryan Fitzpatrick pass complete deep right to Lee Evans for 21 yards,1.730,3.120
OT,8:22,,,,10,10,Timeout #1 by Kansas City Chiefs,0.000,3.120
OT,8:22,1,10,KAN 37,10,10,Ryan Fitzpatrick pass incomplete deep right intended for C.J. Spiller,3.120,2.570
OT,8:11,2,10,KAN 37,10,10,Ryan Fitzpatrick pass incomplete short left intended for David Nelson,2.570,1.880
OT,8:08,3,10,KAN 37,10,10,Ryan Fitzpatrick middle for 3 yards (tackle by Wallace Gilberry),1.880,1.060
OT,7:19,,,,10,10,Timeout #2 by Kansas City Chiefs,0.000,1.060
OT,7:19,4,7,KAN 34,10,10,Rian Lindell 53 yard field goal no good,1.060,-1.800
OT,7:14,1,10,KAN 43,10,10,Matt Cassel pass complete deep right to Tony Moeaki for 16 yards (tackle by Leodis McKelvin),1.800,2.850
OT,6:50,1,10,BUF 41,10,10,Jamaal Charles middle for 9 yards (tackle by Jairus Byrd),2.850,3.520
OT,6:19,2,1,BUF 32,10,10,Jamaal Charles left tackle for 6 yards (tackle by Paul Posluszny),3.520,3.840
OT,5:39,1,10,BUF 26,10,10,Jamaal Charles right tackle for 2 yards (tackle by Dwan Edwards and Paul Posluszny),3.840,3.570
OT,5:01,2,8,BUF 24,10,10,Thomas Jones left tackle for 2 yards (tackle by Spencer Johnson),3.570,3.140
OT,4:21,3,6,BUF 22,10,10,Jamaal Charles middle for 1 yard (tackle by Paul Posluszny),3.140,2.110
OT,3:43,,,,10,10,Timeout #1 by Buffalo Bills,0.000,2.110
OT,3:43,4,5,BUF 21,10,10,Ryan Succop 39 yard field goal no good,2.110,-0.870
OT,3:38,1,10,BUF 29,10,10,"Ryan Fitzpatrick pass incomplete deep right intended for Lee Evans. Penalty on Brandon Flowers: Defensive Holding, 5 yards (no play)",0.870,1.200
OT,3:33,1,10,BUF 34,10,10,Fred Jackson middle for 5 yards (tackle by Glenn Dorsey and Mike Vrabel),1.200,1.330
OT,2:55,2,5,BUF 39,10,10,Fred Jackson middle for 4 yards (tackle by Derrick Johnson),1.330,1.160
OT,2:13,3,1,BUF 43,10,10,Fred Jackson middle for 1 yard (tackle by Tyson Jackson),1.160,1.860
OT,2:00,1,10,BUF 44,10,10,Ryan Fitzpatrick middle for 14 yards (tackle by Andy Studebaker),1.860,2.790
OT,1:32,1,10,KAN 42,10,10,Ryan Fitzpatrick pass incomplete short right intended for Steve Johnson,2.790,2.240
OT,1:28,2,10,KAN 42,10,10,Ryan Fitzpatrick pass incomplete short right intended for Roscoe Parrish (defended by Javier Arenas),2.240,1.550
OT,1:24,3,10,KAN 42,10,10,"Ryan Fitzpatrick pass incomplete. Penalty on Ryan Fitzpatrick: Intentional Grounding, 15 yards",1.550,-0.520
OT,1:20,4,25,BUF 43,10,10,Brian Moorman punts 26 yards,-0.520,-1.000
OT,1:13,1,10,KAN 31,10,10,Matt Cassel pass complete short right to Jamaal Charles for 16 yards (tackle by Jairus Byrd),1.000,2.060
OT,0:51,1,10,KAN 47,10,10,Matt Cassel pass incomplete short left intended for Verran Tucker,2.060,1.520
OT,0:48,2,10,KAN 47,10,10,Matt Cassel pass complete short right to Tony Moeaki for 18 yards (tackle by Leodis McKelvin). Penalty on Drayton Florence: Illegal Use of Hands (Declined),1.520,3.250
OT,0:37,1,10,BUF 35,10,10,Matt Cassel pass complete short right to Tony Moeaki for 11 yards (tackle by Donte Whitner),3.250,3.970
OT,0:21,1,10,BUF 24,10,10,Matt Cassel spiked the ball,3.970,3.430
OT,0:21,2,10,BUF 24,10,10,Jamaal Charles right end for 8 yards (tackle by Paul Posluszny),3.430,3.950
OT,0:05,3,2,BUF 16,10,10,Matt Cassel spiked the ball,3.950,2.500
OT,0:05,4,2,BUF 16,10,13,Ryan Succop 35 yard field goal good,2.500,3.000
End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime
