0,1
Game Info,Game Info
Won Toss,Titans
Roof,outdoors
Surface,grass
Duration,3:28
Attendance,69143
Weather,"47 degrees, relative humidity 58%, wind 11 mph"
Vegas Line,Baltimore Ravens -7.5
Over/Under,38.0 (over)
