#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,11:13,CLE 35,3,2:08,9,Punt
2,1,7:09,HOU 48,4,2:09,9,Downs
3,1,2:23,CLE 32,4,2:02,10,Punt
4,2,12:34,CLE 30,6,2:39,70,Touchdown
5,2,7:09,CLE 25,4,1:52,11,Interception
6,2,3:53,CLE 36,11,3:37,64,Touchdown
7,3,15:00,CLE 20,3,1:11,7,Punt
8,3,12:55,CLE 28,10,5:31,64,Field Goal
9,3,5:45,CLE 22,4,2:44,21,Punt
10,3,0:38,CLE 31,6,3:28,26,Punt
11,4,11:23,HOU 34,6,2:51,25,Field Goal
12,4,7:47,HOU 30,4,1:59,30,Touchdown
13,4,3:12,HOU 39,6,3:12,26,End of Game
