Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Fabian Moreau,DEN,1,7,5,71.4%,94,18.8,13.4,0,74.1,11.6,52,42,0,0,0,0.0,0,5,1,16.7%
Alex Singleton,DEN,0,3,2,66.7%,5,2.5,1.7,0,70.1,3.0,1,4,0,0,0,0.0,0,11,2,15.4%
Ja'Quan McMillian,DEN,0,6,2,33.3%,15,7.5,2.5,0,42.4,8.7,-1,16,0,0,0,0.0,0,5,1,16.7%
Patrick Surtain II,DEN,0,3,2,66.7%,15,7.5,5.0,0,78.5,4.0,5,10,0,0,0,0.0,0,2,1,33.3%
Nik Bonitto,DEN,0,1,1,100.0%,9,9.0,9.0,0,104.2,2.0,2,7,3,0,1,0.0,1,2,1,33.3%
Justin Simmons,DEN,1,2,1,50.0%,22,22.0,11.0,1,89.6,21.5,22,0,0,0,0,0.0,0,5,0,0.0%
Damarri Mathis,DEN,0,1,1,100.0%,18,18.0,18.0,0,118.7,18.0,18,0,0,0,0,0.0,0,1,0,0.0%
Zach Allen,DEN,0,0,0,,,,,,,,,,0,0,2,0.0,2,1,0,0.0%
Josey Jewell,DEN,0,0,0,,,,,,,,,,1,1,0,0.0,1,6,2,25.0%
Jonathon Cooper,DEN,0,0,0,,,,,,,,,,2,0,0,0.0,0,2,0,0.0%
Delarrin Turner-Yell,DEN,0,0,0,,,,,,,,,,0,0,0,0.0,0,5,1,16.7%
Baron Browning,DEN,0,1,0,0.0%,,,0.0,,39.6,6.0,,,1,0,0,0.0,0,3,0,0.0%
Ronnie Perkins,DEN,0,0,0,,,,,,,,,,1,0,0,0.0,0,1,0,0.0%
D.J. Jones,DEN,0,1,0,0.0%,-1,,-1.0,0,39.6,-5.0,-5,4,0,0,0,0.0,0,4,0,0.0%
P.J. Locke,DEN,0,1,0,0.0%,,,0.0,,39.6,8.0,,,0,0,0,0.0,0,2,1,33.3%
Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Terrel Bernard,BUF,0,4,4,100.0%,30,7.5,7.5,1,137.5,2.0,8,22,6,0,0,1.0,1,13,1,7.1%
Rasul Douglas,BUF,0,5,4,80.0%,42,10.5,8.4,0,101.7,6.4,28,14,2,0,0,0.0,0,6,0,0.0%
Tyrel Dodson,BUF,0,3,3,100.0%,16,5.3,5.3,0,88.9,0.0,0,16,2,0,1,0.0,1,6,1,14.3%
Taron Johnson,BUF,0,4,3,75.0%,1,0.3,0.3,0,77.1,-3.3,-7,8,2,0,0,0.0,0,7,0,0.0%
Jordan Poyer,BUF,0,3,2,66.7%,25,12.5,8.3,0,92.4,7.0,15,10,2,0,0,0.0,0,9,0,0.0%
Dorian Williams,BUF,0,2,2,100.0%,17,8.5,8.5,0,102.1,2.5,5,12,3,0,0,0.0,0,3,0,0.0%
Dane Jackson,BUF,0,2,2,100.0%,37,18.5,18.5,0,118.7,9.0,18,19,0,0,0,0.0,0,4,2,33.3%
Von Miller,BUF,0,1,1,100.0%,3,3.0,3.0,0,79.2,-7.0,-7,10,1,1,0,0.0,1,1,0,0.0%
Taylor Rapp,BUF,0,2,1,50.0%,7,7.0,3.5,1,97.9,14.0,7,0,2,0,0,0.5,1,7,0,0.0%
Cameron Lewis,BUF,0,1,1,100.0%,9,9.0,9.0,0,104.2,5.0,5,4,0,0,0,0.0,0,2,1,33.3%
Damar Hamlin,BUF,0,1,1,100.0%,6,6.0,6.0,0,91.7,5.0,5,1,0,0,0,0.0,0,1,0,0.0%
Gregory Rousseau,BUF,0,0,0,,,,,,,,,,0,1,1,1.0,3,6,0,0.0%
A.J. Epenesa,BUF,0,0,0,,,,,,,,,,0,0,1,1.5,3,3,0,0.0%
Ed Oliver,BUF,0,1,0,0.0%,,,0.0,,39.6,-2.0,,,0,1,0,0.0,1,4,1,20.0%
Shaq Lawson,BUF,0,0,0,,,,,,,,,,0,1,0,0.0,1,1,0,0.0%
Leonard Floyd,BUF,0,0,0,,,,,,,,,,0,1,0,0.0,1,3,0,0.0%
