0,1
Game Info,Game Info
Won Toss,Bills
Roof,outdoors
Surface,a_turf
Duration,3:10
Attendance,70318
Weather,"49 degrees, relative humidity 61%, wind 10 mph"
Vegas Line,Buffalo Bills -7.5
Over/Under,47.5 (under)
