Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST
Player,Pos,Num,Pct,Num,Pct,Num,Pct
O'Cyrus Torrence,G,54,100%,0,0%,3,11%
Spencer Brown,T,54,100%,0,0%,3,11%
Connor McGovern,G,54,100%,0,0%,3,11%
Dion Dawkins,T,54,100%,0,0%,3,11%
Josh Allen,QB,54,100%,0,0%,0,0%
Mitch Morse,C,54,100%,0,0%,0,0%
Gabriel Davis,WR,53,98%,0,0%,0,0%
Stefon Diggs,WR,53,98%,0,0%,0,0%
Khalil Shakir,WR,41,76%,0,0%,10,37%
Dalton Kincaid,TE,41,76%,0,0%,0,0%
Latavius Murray,RB,28,52%,0,0%,0,0%
James Cook,RB,25,46%,0,0%,0,0%
Quintin Morris,TE,14,26%,0,0%,20,74%
Trent Sherfield,WR,9,17%,0,0%,3,11%
Deonte Harty,WR,4,7%,0,0%,5,18%
Reggie Gilliam,FB,1,2%,0,0%,20,74%
Ty Johnson,RB,1,2%,0,0%,8,30%
Terrel Bernard,LB,0,0%,75,100%,7,26%
Taylor Rapp,SS,0,0%,75,100%,7,26%
Jordan Poyer,SS,0,0%,75,100%,7,26%
Dane Jackson,CB,0,0%,75,100%,1,4%
Rasul Douglas,CB,0,0%,75,100%,1,4%
Taron Johnson,CB,0,0%,69,92%,1,4%
Ed Oliver,DT,0,0%,55,73%,1,4%
Tyrel Dodson,LB,0,0%,48,64%,9,33%
Leonard Floyd,DE,0,0%,44,59%,2,7%
Gregory Rousseau,DE,0,0%,39,52%,6,22%
A.J. Epenesa,DE,0,0%,32,43%,5,18%
Jordan Phillips,DT,0,0%,31,41%,1,4%
Linval Joseph,NT,0,0%,29,39%,0,0%
Tim Settle,DT,0,0%,23,31%,6,22%
Von Miller,LB,0,0%,22,29%,1,4%
Cameron Lewis,CB,0,0%,18,24%,24,89%
Dorian Williams,LB,0,0%,18,24%,18,66%
Shaq Lawson,DE,0,0%,12,16%,6,22%
Damar Hamlin,SS,0,0%,9,12%,17,63%
Kingsley Jonathan,DE,0,0%,1,1%,17,63%
Siran Neal,CB,0,0%,0,0%,23,85%
Tyler Matakevich,LB,0,0%,0,0%,23,85%
Josh Norman,CB,0,0%,0,0%,7,26%
Tyler Bass,K,0,0%,0,0%,7,26%
Sam Martin,P,0,0%,0,0%,6,22%
Reid Ferguson,LS,0,0%,0,0%,6,22%
A.J. Klein,LB,0,0%,0,0%,5,18%
David Edwards,G,0,0%,0,0%,3,11%
Ryan Bates,C,0,0%,0,0%,3,11%
