#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,14:07,,3,1:16,-7,Fumble
2,1,7:55,NOR 20,6,3:38,62,Interception
3,2,12:20,NOR 30,3,1:59,1,Punt
4,2,7:36,NOR 10,3,1:27,5,Interception
5,2,6:09,NOR 48,4,2:01,52,Touchdown
6,2,0:10,NOR 27,1,0:10,-1,End of Half
7,3,15:00,NOR 13,4,2:25,21,Punt
8,3,8:13,NOR 2,1,0:08,0,Interception
9,3,8:05,NOR 25,11,4:40,53,Downs
10,3,1:01,NOR 26,6,1:19,74,Touchdown
11,4,12:04,BAL 48,5,0:49,14,Interception
12,4,7:51,NOR 34,9,2:02,61,Downs
13,4,1:56,NOR 40,6,1:20,60,Touchdown
