Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Ty Montgomery,BAL,7,5,42,0,2,7,1.4,35,7.0,3.0,0,,1,14.3,0,86.6
Mark Andrews,BAL,3,3,47,0,2,38,12.7,9,3.0,12.7,0,,0,0.0,0,118.7
Michael Crabtree,BAL,4,3,36,0,3,26,8.7,10,3.3,7.0,0,,1,25.0,0,102.1
Nick Boyle,BAL,2,1,7,0,1,0,0.0,7,7.0,1.0,0,,0,0.0,0,58.3
Kenneth Dixon,BAL,1,1,6,0,0,3,3.0,3,3.0,3.0,0,,0,0.0,0,91.7
Chris Moore,BAL,1,1,21,0,1,19,19.0,2,2.0,19.0,0,,0,0.0,0,118.7
Willie Snead,BAL,3,1,8,0,,7,7.0,1,1.0,6.3,0,,1,33.3,0,42.4
John Brown,BAL,4,0,0,0,,0,,0,,25.5,0,,0,0.0,0,39.6
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Austin Hooper,ATL,5,5,44,1,2,22,4.4,22,4.4,4.4,0,,0,0.0,0,142.9
Calvin Ridley,ATL,5,3,22,0,1,16,5.3,6,2.0,10.0,0,,0,0.0,0,70.4
Mohamed Sanu,ATL,4,3,37,0,2,27,9.0,10,3.3,9.5,1,3.0,0,0.0,0,103.1
Julio Jones,ATL,8,2,18,0,1,16,8.0,2,1.0,22.6,0,,1,12.5,0,39.6
Tevin Coleman,ATL,3,1,3,0,0,0,0.0,3,3.0,5.7,0,,1,33.3,0,42.4
Russell Gage,ATL,1,1,7,0,,4,4.0,3,3.0,4.0,0,,0,0.0,0,95.8
Ito Smith,ATL,1,1,0,0,0,-1,-1.0,1,1.0,-1.0,0,,0,0.0,0,79.2
