#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,NOR 40,8,3:17,52,Field Goal
2,1,10:32,SEA 35,8,4:11,35,Touchdown
3,1,3:38,NOR 17,10,5:00,83,Touchdown
4,2,11:00,NOR 19,3,1:05,-2,Punt
5,2,9:01,NOR 19,1,0:11,-1,Fumble
6,2,7:03,NOR 23,3,2:00,-2,Punt
7,2,1:15,NOR 20,11,1:15,77,Field Goal
8,3,11:48,NOR 18,5,2:09,5,Punt
9,3,5:27,NOR 28,4,1:36,9,Downs
10,3,2:53,NOR 13,12,4:42,87,Touchdown
11,4,12:40,NOR 44,8,3:27,53,Field Goal
12,4,5:36,NOR 6,4,1:16,13,Punt
13,4,3:22,NOR 30,9,1:52,70,Touchdown
