Quarter,Time,Down,ToGo,Location,JAX,TEN,Detail,EPB,EPA
2,3:13,1,10,TEN 6,0,24,DeMarco Murray left guard for 3 yards (tackle by Paul Posluszny and Abry Jones),-0.380,-0.560
2,2:35,2,7,TEN 9,0,24,"Penalty on Taylor Lewan: False Start, 4 yards (no play)",-0.560,-0.850
2,2:13,2,11,TEN 5,0,24,DeMarco Murray right end for -2 yards (tackle by Jalen Ramsey and Jonathan Cyprien),-0.850,-1.770
2,1:59,3,13,TEN 3,0,24,DeMarco Murray for 19 yards (tackle by Prince Amukamara),-1.770,0.410
2,1:53,1,10,TEN 22,0,24,Marcus Mariota pass complete short middle to Delanie Walker for 4 yards (tackle by Telvin Smith),0.410,0.410
2,1:35,2,6,TEN 26,0,24,Marcus Mariota pass complete short left to Kendall Wright for 23 yards (tackle by Paul Posluszny),0.410,2.190
2,1:15,1,10,TEN 49,0,24,Marcus Mariota pass complete short right to Derrick Henry for 1 yard (tackle by Sen'Derrick Marks and Telvin Smith),2.190,1.780
2,0:54,2,9,,0,24,"Marcus Mariota pass complete short middle to Derrick Henry for 9 yards (tackle by Chris Smith). Penalty on Marcus Mariota: Illegal Forward Pass, 5 yards",1.780,1.780
2,0:54,2,9,,0,24,Timeout #2 by Tennessee Titans,1.780,2.920
2,0:46,1,10,JAX 40,0,24,Marcus Mariota pass incomplete short right intended for Delanie Walker,2.920,2.370
2,0:40,2,10,JAX 40,0,24,Marcus Mariota pass complete short middle to Rishard Matthews for 10 yards (tackle by Jonathan Cyprien),2.370,3.580
2,0:19,1,10,JAX 30,0,24,Marcus Mariota pass complete short left to Tajae Sharpe for 11 yards (tackle by Prince Amukamara),3.580,4.310
2,0:15,1,10,JAX 19,0,24,Marcus Mariota pass complete short left to Derrick Henry for 15 yards (tackle by Aaron Colvin and Jonathan Cyprien),4.310,4.310
2,0:04,1,10,JAX 19,0,24,Timeout #3 by Tennessee Titans,4.310,6.280
2,0:04,1,4,JAX 4,0,27,Ryan Succop 22 yard field goal good,6.280,3.000
Quarter,Time,Down,ToGo,Location,JAX,TEN,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,TEN 35,0,27,"Ryan Succop kicks off 65 yards, touchback",0.000,-0.610
3,15:00,1,10,JAX 25,0,27,Blake Bortles pass complete short left to T.J. Yeldon for 12 yards (tackle by Kevin Byard),0.610,1.400
3,14:32,1,10,JAX 37,0,27,Blake Bortles pass incomplete short middle intended for Allen Hurns,1.400,0.860
3,14:29,2,10,JAX 37,0,27,Blake Bortles pass incomplete short left intended for Marqise Lee,0.860,0.170
3,14:25,3,10,JAX 37,0,27,Blake Bortles left end for 11 yards (tackle by Jason McCourty),0.170,2.130
3,13:56,1,10,JAX 48,0,27,T.J. Yeldon right guard for 6 yards (tackle by Avery Williamson),2.130,2.390
3,13:26,2,4,TEN 46,0,27,Blake Bortles pass complete short left to Allen Hurns for 10 yards (tackle by Jason McCourty),2.390,3.180
3,12:56,1,10,TEN 36,0,27,Blake Bortles pass complete short middle to T.J. Yeldon for 12 yards (tackle by Brice McCain and Avery Williamson),3.180,3.970
3,12:24,1,10,TEN 24,0,27,Blake Bortles pass incomplete short right intended for Allen Robinson,3.970,3.430
3,12:20,2,10,TEN 24,0,27,Blake Bortles pass complete short middle to Chris Ivory for 6 yards (tackle by Daimion Stafford),3.430,3.570
3,11:45,3,4,TEN 18,0,27,Blake Bortles pass complete short left to Allen Hurns for 8 yards (tackle by Daimion Stafford and Jason McCourty),3.570,4.910
3,11:10,1,10,TEN 10,6,27,"Blake Bortles pass complete short middle to Julius Thomas for 10 yards, touchdown",4.910,7.000
3,11:10,1,,TEN 10,8,27,"Two Point Attempt: Blake Bortles middle, conversion succeeds",4.910,1.000
3,11:10,,,JAX 35,8,27,"Jason Myers kicks off 65 yards, touchback",0.000,-0.610
3,11:05,1,10,TEN 25,8,27,DeMarco Murray left guard for 3 yards (tackle by Paul Posluszny and Jonathan Cyprien),0.610,0.470
3,10:23,2,7,TEN 28,8,27,DeMarco Murray left end for no gain (tackle by Jonathan Cyprien),0.470,-0.230
3,9:42,3,7,TEN 28,8,27,Marcus Mariota pass complete deep right to Delanie Walker for 47 yards (tackle by Paul Posluszny),-0.230,3.910
3,9:05,1,10,JAX 25,8,27,DeMarco Murray right end for 18 yards (tackle by Telvin Smith and Tashaun Gipson),3.910,5.600
3,8:20,1,7,JAX 7,8,27,DeMarco Murray right end for -1 yards (tackle by Jalen Ramsey and Jonathan Cyprien),5.600,4.570
3,7:41,2,8,JAX 8,8,27,DeMarco Murray middle for 4 yards (tackle by Dante Fowler and Tyson Alualu),4.570,4.490
3,6:58,3,4,JAX 4,8,33,"Marcus Mariota pass complete short left to Rishard Matthews for 4 yards, touchdown",4.490,7.000
3,6:58,,,JAX 4,8,33,Ryan Succop kicks extra point no good,0.000,-1.000
3,6:58,,,TEN 35,8,33,"Ryan Succop kicks off 65 yards, touchback",0.000,-0.610
3,6:53,1,10,JAX 25,8,33,Blake Bortles pass complete short middle to Allen Hurns for 31 yards (tackle by Brice McCain),0.610,2.650
3,6:13,1,10,TEN 44,8,33,Blake Bortles pass incomplete short right intended for Julius Thomas,2.650,2.110
3,6:10,2,10,TEN 44,8,33,"Blake Bortles pass complete short middle to Julius Thomas for 13 yards (tackle by Avery Williamson). Penalty on A.J. Cann: Offensive Holding, 10 yards (no play)",2.110,0.760
3,5:43,2,20,JAX 46,8,33,Blake Bortles pass incomplete short right intended for Marcedes Lewis. Penalty on Patrick Omameh: Ineligible Downfield Pass (Declined),0.760,0.100
3,5:37,3,20,JAX 46,8,33,Blake Bortles sacked by Derrick Morgan for -6 yards,0.100,-0.720
3,4:59,4,26,JAX 40,8,33,"Brad Nortman punts 60 yards, touchback",-0.720,-0.280
3,4:50,1,10,TEN 20,8,33,DeMarco Murray right tackle for 4 yards (tackle by Telvin Smith),0.280,0.270
3,4:09,2,6,TEN 24,8,33,"DeMarco Murray right tackle for 16 yards (tackle by Telvin Smith and Jalen Ramsey). Penalty on DeMarco Murray: Face Mask (15 Yards), 15 yards",0.270,0.410
3,3:43,2,5,TEN 25,8,33,DeMarco Murray left end for -3 yards (tackle by Sen'Derrick Marks),0.410,-0.690
3,2:57,3,8,TEN 22,8,33,Marcus Mariota pass incomplete short right intended for Kendall Wright,-0.690,-1.900
3,2:54,4,8,TEN 22,8,33,"Brett Kern punts 44 yards, muffed catch by Marqise Lee, recovered by LeShaun Sims and returned for no gain",-1.900,3.250
3,2:42,1,10,JAX 35,8,33,Derrick Henry left guard for 2 yards (tackle by Paul Posluszny),3.250,2.970
3,1:55,2,8,JAX 33,8,33,Derrick Henry right end for 15 yards (tackle by Jonathan Cyprien),2.970,4.370
3,1:12,1,10,JAX 18,8,33,Derrick Henry right tackle for 6 yards (tackle by Dan Skuta),4.370,4.810
3,0:10,2,4,JAX 12,8,33,Derrick Henry middle for 3 yards (tackle by Paul Posluszny),4.810,4.740
Quarter,Time,Down,ToGo,Location,JAX,TEN,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,1,JAX 9,8,33,Derrick Henry middle for 2 yards (tackle by Abry Jones),4.740,5.600
4,14:19,1,7,JAX 7,8,33,Derrick Henry left tackle for 1 yard (tackle by Abry Jones),5.600,4.950
4,13:41,2,6,JAX 6,8,33,"Derrick Henry right tackle for 2 yards (tackle by Tyson Alualu and Telvin Smith). Penalty on Taylor Lewan: Unnecessary Roughness, 15 yards",4.950,2.490
4,13:12,3,19,JAX 19,8,33,Marcus Mariota right end for 4 yards (tackle by Telvin Smith),2.490,2.440
4,12:37,4,15,JAX 15,8,36,Ryan Succop 33 yard field goal good,2.440,3.000
4,,,,TEN 35,8,36,"Ryan Succop kicks off 57 yards, returned by Marqise Lee for 20 yards",,
4,12:28,1,10,JAX 28,8,36,"T.J. Yeldon right guard for 3 yards (tackle by Sean Spence and Wesley Woodyard). Penalty on Brandon Linder: Offensive Holding, 10 yards (no play)",0.810,-0.040
4,12:09,1,20,JAX 18,8,36,Blake Bortles pass incomplete short left intended for Allen Hurns (defended by Brice McCain),-0.040,-1.190
4,12:03,2,20,JAX 18,8,36,"Blake Bortles pass incomplete short middle intended for Allen Hurns. Penalty on Wesley Woodyard: Defensive Pass Interference, 5 yards (no play)",-1.190,0.480
4,11:57,1,10,JAX 23,8,36,Blake Bortles pass complete short left to Marcedes Lewis for 9 yards (tackle by Brice McCain and Sean Spence),0.480,1.150
4,11:27,2,1,JAX 32,8,36,"Penalty on Brandon Linder: False Start, 5 yards (no play)",1.150,0.470
4,11:08,2,6,JAX 27,8,36,Blake Bortles pass complete short left to Allen Robinson for 9 yards (tackle by Jason McCourty),0.470,1.330
4,10:43,1,10,JAX 36,8,36,Blake Bortles pass incomplete deep left intended for Allen Robinson,1.330,0.790
4,10:36,2,10,JAX 36,8,36,Blake Bortles pass complete short left to Allen Hurns for 13 yards (tackle by Jason McCourty),0.790,2.190
4,10:04,1,10,JAX 49,8,36,T.J. Yeldon middle for 12 yards (tackle by Da'Norris Searcy),2.190,2.980
4,9:26,1,10,TEN 39,8,36,Blake Bortles pass complete short left to Allen Robinson for 17 yards (tackle by Kevin Byard),2.980,4.110
4,8:52,1,10,TEN 22,8,36,Blake Bortles pass incomplete short middle intended for Marcedes Lewis (defended by Sean Spence),4.110,3.560
4,8:48,2,10,TEN 22,8,36,Blake Bortles pass complete short middle to Marcedes Lewis for 6 yards (tackle by David Bass and DaQuan Jones),3.560,3.740
4,8:10,3,4,TEN 16,8,36,Blake Bortles pass incomplete short left intended for Allen Robinson (defended by Jason McCourty),3.740,2.450
4,8:07,4,4,TEN 16,8,36,Blake Bortles pass incomplete short left intended for Allen Hurns,2.450,0.140
4,8:02,1,10,TEN 16,8,36,Derrick Henry middle for 4 yards (tackle by Richard Ash and Jonathan Cyprien),-0.140,0.010
4,7:15,2,6,TEN 20,8,36,Derrick Henry middle for 2 yards (tackle by Jonathan Cyprien and Richard Ash),0.010,-0.570
4,6:33,3,4,TEN 22,8,36,Matt Cassel middle for 2 yards (tackle by Sen'Derrick Marks and Paul Posluszny),-0.570,-1.770
4,5:29,4,2,TEN 24,8,36,"Brett Kern punts 34 yards, returned by Bryan Walters for no gain",-1.770,-1.730
4,5:19,1,10,JAX 42,8,36,"Blake Bortles pass incomplete short right intended for Marqise Lee (defended by Antwon Blake). Penalty on Antwon Blake: Defensive Holding, 5 yards (no play)",1.730,2.060
4,5:14,1,10,JAX 47,8,36,Chris Ivory middle for 3 yards (tackle by Angelo Blackson),2.060,1.920
4,4:49,2,7,,8,36,Blake Bortles middle for 12 yards (tackle by Antwon Blake),1.920,3.050
4,4:23,1,10,TEN 38,8,36,Blake Bortles pass complete short left to Allen Robinson for 13 yards (tackle by Jason McCourty),3.050,3.910
4,3:57,1,10,TEN 25,8,36,Blake Bortles pass complete deep left to Allen Robinson for 21 yards (tackle by Jason McCourty and Kevin Byard),3.910,6.280
4,3:51,1,4,TEN 4,8,36,Blake Bortles pass incomplete short left intended for Allen Robinson (defended by Jason McCourty),6.280,5.340
4,3:46,2,4,TEN 4,8,36,Blake Bortles left end for -1 yards (tackle by Kevin Byard),5.340,4.260
4,3:16,3,5,TEN 5,14,36,"Blake Bortles pass complete short middle to Allen Hurns for 5 yards, touchdown",4.260,7.000
4,3:16,,,TEN 5,15,36,Jason Myers kicks extra point good,0.000,0.000
4,3:16,,,JAX 35,15,36,"Jason Myers kicks onside 12 yards, recovered by Marc Mariani",0.000,-2.460
4,3:09,1,10,JAX 47,15,36,Derrick Henry middle for no gain (tackle by Richard Ash),2.460,2.460
4,3:03,1,10,JAX 47,15,36,Timeout #1 by Jacksonville Jaguars,2.460,1.910
4,3:03,2,10,JAX 47,15,36,Derrick Henry left guard for -5 yards (tackle by Sheldon Day),1.910,1.910
4,2:58,2,10,JAX 47,15,36,Timeout #2 by Jacksonville Jaguars,1.910,0.560
4,2:58,3,15,TEN 48,15,36,Matt Cassel pass complete short left to Kendall Wright for 10 yards (tackle by Prince Amukamara),0.560,0.560
4,2:46,3,15,TEN 48,15,36,Timeout #3 by Jacksonville Jaguars,0.560,0.460
4,2:46,4,5,JAX 42,15,36,Brett Kern punts 33 yards,0.460,0.380
4,2:33,1,10,JAX 9,15,36,Blake Bortles pass complete short right to Ben Koyack for 7 yards (tackle by Daimion Stafford and Antwon Blake),-0.380,-0.160
4,2:12,2,3,JAX 16,15,36,Blake Bortles pass complete short right to Ben Koyack for 9 yards (tackle by Antwon Blake),-0.160,0.610
4,2:00,1,10,JAX 25,15,36,Blake Bortles pass incomplete short middle intended for Marqise Lee,0.610,0.060
4,1:54,2,10,JAX 25,15,36,Blake Bortles pass complete short right to Ben Koyack for 8 yards (tackle by Antwon Blake),0.060,0.430
4,1:48,3,2,JAX 33,15,36,Blake Bortles pass complete short right to Ben Koyack for 3 yards (tackle by Antwon Blake),0.430,1.330
4,1:39,1,10,JAX 36,15,36,Blake Bortles pass complete short middle to Ben Koyack for 14 yards (tackle by Avery Williamson),1.330,2.260
4,1:16,1,10,,15,36,Blake Bortles pass complete deep right to Allen Hurns for 22 yards (tackle by Da'Norris Searcy),2.260,3.710
4,0:48,1,10,TEN 28,15,36,Blake Bortles pass complete short middle to T.J. Yeldon for 10 yards (tackle by Daimion Stafford and Avery Williamson),3.710,4.370
4,0:22,1,10,TEN 18,15,36,Blake Bortles pass incomplete deep right intended for Arrelious Benn (defended by Antwon Blake),4.370,3.800
4,0:16,2,10,TEN 18,15,36,Blake Bortles pass complete short left to Bryan Walters for 7 yards (tackle by Jason McCourty),3.800,4.260
4,0:12,3,3,TEN 11,15,36,Blake Bortles pass complete short right to Marcedes Lewis for 4 yards (tackle by Antwon Blake),4.260,5.600
4,0:05,1,7,TEN 7,21,36,"Blake Bortles pass complete short middle to Bryan Walters for 7 yards, touchdown",5.600,7.000
4,0:05,,,TEN 7,22,36,Jason Myers kicks extra point good,0.000,0.000
4,0:05,,,JAX 35,22,36,"Jason Myers kicks off 54 yards, returned by Kendall Wright for 4 yards",0.000,1.270
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
