0,1
Officials,Officials
Referee,Tony Corrente
Umpire,Chad Brown
Head Linesman,John McGrath
Line Judge,Darryll Lewis
Back Judge,Gregory Wilson
Side Judge,Allen Baynes
Field Judge,Gary Cavaletto
