Quarter,Time,Down,ToGo,Location,JAX,TEN,Detail,EPB,EPA
2,15:00,1,10,JAX 10,0,0,"Ryan Tannehill sacked by Yannick Ngakoue for -7 yards. Ryan Tannehill fumbles (forced by Yannick Ngakoue), recovered by Yannick Ngakoue at JAC-17 and returned for -2 yards (tackle by Nate Davis)",4.910,0.220
2,14:50,1,10,JAX 15,0,0,Nick Foles pass complete short left to Leonard Fournette for 4 yards (tackle by Kenny Vaccaro and Harold Landry),-0.220,-0.110
2,14:11,2,6,JAX 19,0,0,Leonard Fournette up the middle for 8 yards (tackle by Wesley Woodyard and Kevin Byard),-0.110,0.740
2,13:31,1,10,JAX 27,0,0,Leonard Fournette left guard for 1 yard (tackle by Harold Landry),0.740,0.330
2,12:47,2,9,JAX 28,0,0,"Leonard Fournette left guard for 5 yards (tackle by Kevin Byard). Penalty on Brandon Linder: Offensive Holding, 10 yards",0.330,-0.340
2,12:18,2,14,JAX 23,0,0,Nick Foles pass complete short middle to Dede Westbrook for 7 yards (tackle by Jayon Brown and Wesley Woodyard),-0.340,-0.100
2,11:34,3,7,JAX 30,0,0,Nick Foles pass complete short middle to Dede Westbrook for 3 yards (tackle by Jayon Brown and Kevin Byard),-0.100,-1.180
2,10:51,4,4,JAX 33,0,0,"Logan Cooke punts 61 yards, returned by Adam Humphries for 21 yards (tackle by Jarrod Wilson and Najee Goode)",-1.180,-0.740
2,10:38,1,10,TEN 27,0,0,Derrick Henry left end for 11 yards (tackle by Leon Jacobs),0.740,1.470
2,10:02,1,10,TEN 38,0,0,Derrick Henry right guard for 8 yards (tackle by Dontavius Russell and Myles Jack),1.470,2.000
2,9:17,2,2,TEN 46,0,0,Derrick Henry up the middle for -2 yards (tackle by Myles Jack and A.J. Bouye),2.000,1.020
2,8:33,3,4,TEN 44,0,0,Ryan Tannehill pass complete short middle to Adam Humphries for 6 yards (tackle by Myles Jack),1.020,2.260
2,7:49,1,10,TEN 50,0,0,Ryan Tannehill pass complete short left to Corey Davis for 5 yards (tackle by Jarrod Wilson),2.260,2.390
2,7:10,2,5,JAX 45,0,0,Ryan Tannehill pass complete short middle to Corey Davis for 24 yards (tackle by Jarrod Wilson and Andrew Wingard),2.390,4.170
2,6:39,1,10,JAX 21,0,6,"Ryan Tannehill right end for 21 yards, touchdown",4.170,7.000
2,6:29,,,JAX 15,0,7,Ryan Succop kicks extra point good,0.000,0.000
2,6:29,,,TEN 35,0,7,"Ryan Succop kicks off 63 yards, returned by Michael Walker for 23 yards (tackle by Reggie Gilbert and LeShaun Sims)",0.000,0.610
2,6:21,1,10,JAX 25,0,7,Leonard Fournette up the middle for 2 yards (tackle by Jeffery Simmons),0.610,0.330
2,5:42,2,8,JAX 27,0,7,Nick Foles pass complete short right to Leonard Fournette for 27 yards (tackle by Kevin Byard),0.330,2.520
2,4:58,1,10,TEN 46,0,7,Leonard Fournette up the middle for 2 yards (tackle by Jeffery Simmons and Jayon Brown),2.520,2.250
2,4:17,2,8,TEN 44,0,7,Nick Foles pass complete short right to DJ Chark for 4 yards (tackle by Adoree' Jackson),2.250,2.080
2,3:34,3,4,TEN 40,0,7,Nick Foles pass complete short right to DJ Chark for 12 yards (tackle by Adoree' Jackson and Kevin Byard),2.080,3.710
2,2:50,1,10,TEN 28,0,7,Leonard Fournette left guard for 2 yards (tackle by Kamalei Correa and Jayon Brown),3.710,3.440
2,2:05,2,8,TEN 26,0,7,Nick Foles pass incomplete short middle intended for Ben Koyack (defended by DaQuan Jones),3.440,2.740
2,2:00,3,8,TEN 26,0,7,"Penalty on Keelan Cole: False Start, 5 yards (no play)",2.740,2.080
2,2:00,3,13,TEN 31,0,7,Nick Foles pass incomplete deep right intended for DJ Chark,2.080,1.320
2,1:55,4,13,TEN 31,3,7,Josh Lambo 49 yard field goal good,1.320,3.000
2,1:50,,,JAX 35,3,7,"Logan Cooke kicks off 65 yards, touchback.",0.000,0.610
2,1:50,1,10,TEN 25,3,7,Dion Lewis up the middle for 5 yards (tackle by Andrew Wingard and Quincy Williams),0.610,0.740
2,1:29,2,5,TEN 30,3,7,Ryan Tannehill pass incomplete short left intended for Dion Lewis (defended by Yannick Ngakoue),0.740,0.040
2,1:24,3,5,TEN 30,3,7,Ryan Tannehill pass incomplete deep right intended for Corey Davis,0.040,-1.370
2,1:18,4,5,TEN 30,3,7,"Brett Kern punts 48 yards, returned by Dede Westbrook for -1 yards (tackle by Dane Cruikshank)",-1.370,-0.340
2,1:07,1,10,JAX 21,3,7,Nick Foles pass complete short right to Dede Westbrook for 6 yards (tackle by Logan Ryan),0.340,0.610
2,0:44,2,4,JAX 27,3,7,Nick Foles pass complete short left to Chris Conley for 9 yards,0.610,1.330
2,0:37,1,10,JAX 36,3,7,Nick Foles up the middle for 2 yards (tackle by Jurrell Casey),1.330,1.060
2,0:32,,,,,,Timeout #1 by Jacksonville Jaguars,,
2,0:32,2,8,JAX 38,3,7,Nick Foles pass incomplete short right intended for Dede Westbrook (defended by Logan Ryan),1.060,0.370
2,0:27,3,8,JAX 38,3,7,Nick Foles pass incomplete short left intended for Leonard Fournette,0.370,-0.850
2,0:22,4,8,JAX 38,3,7,"Logan Cooke punts 47 yards, fair catch by Adam Humphries at TEN-15",-0.850,0.220
2,0:14,1,10,TEN 15,3,7,Ryan Tannehill kneels for -1 yards,-0.220,-0.820
Quarter,Time,Down,ToGo,Location,JAX,TEN,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,JAX 35,3,7,"Logan Cooke kicks off 63 yards, returned by Kalif Raymond for 34 yards (tackle by Najee Goode)",0.000,1.330
3,14:52,1,10,TEN 36,3,7,Derrick Henry right guard for 5 yards (tackle by Yannick Ngakoue and Leon Jacobs),1.330,1.470
3,14:08,2,5,TEN 41,3,7,Ryan Tannehill pass complete short middle to Adam Humphries for 6 yards (tackle by Myles Jack). Penalty on Myles Jack: Defensive Pass Interference (Declined),1.470,2.060
3,13:43,1,10,TEN 47,3,7,Ryan Tannehill pass complete deep right to A.J. Brown for 36 yards (tackle by Tre Herndon),2.060,4.440
3,13:22,1,10,JAX 17,3,7,"Derrick Henry pass incomplete deep right intended for Jonnu Smith. Penalty on Andrew Wingard: Defensive Pass Interference, 16 yards (no play)",4.440,6.970
3,13:16,1,1,JAX 1,3,13,"Ryan Tannehill pass complete short right to Dennis Kelly for 1 yard, touchdown",6.970,7.000
3,13:13,,,JAX 15,3,14,Ryan Succop kicks extra point good,0.000,0.000
3,13:13,,,TEN 35,3,14,"Ryan Succop kicks off 62 yards, returned by Michael Walker for 24 yards (tackle by LeShaun Sims). Penalty on Leon Jacobs: Offensive Holding, 10 yards",0.000,-0.060
3,13:06,1,10,JAX 17,3,14,Leonard Fournette left guard for 1 yard (tackle by Kenny Vaccaro and Rashaan Evans),-0.060,-0.420
3,12:28,2,9,JAX 18,3,14,Nick Foles pass complete short right to Leonard Fournette for 2 yards (tackle by Adoree' Jackson and Kamalei Correa),-0.420,-0.870
3,11:40,3,7,JAX 20,3,14,Nick Foles pass complete short left to DJ Chark for 1 yard (tackle by Logan Ryan and Adoree' Jackson),-0.870,-1.960
3,10:59,4,6,JAX 21,3,14,"Logan Cooke punts 53 yards, fair catch by Adam Humphries at TEN-26",-1.960,-0.670
3,10:51,1,10,TEN 26,3,20,"Derrick Henry left tackle for 74 yards, touchdown",0.670,7.000
3,10:40,,,JAX 15,3,21,Ryan Succop kicks extra point good,0.000,0.000
3,10:40,,,TEN 35,3,21,"Ryan Succop kicks off 63 yards, returned by Michael Walker for 5 yards (tackle by Daren Bates). Michael Walker fumbles (forced by Daren Bates), recovered by Daren Bates at JAC-7 (tackle by Devine Ozigbo)",0.000,-5.600
3,10:30,1,7,JAX 7,3,27,"Derrick Henry up the middle for 7 yards, touchdown",5.600,7.000
3,10:24,,,JAX 15,3,28,Ryan Succop kicks extra point good,0.000,0.000
3,10:24,,,TEN 35,3,28,"Ryan Succop kicks off 65 yards, returned by Michael Walker for 30 yards (tackle by Khari Blasingame and Daren Bates)",0.000,0.940
3,10:19,1,10,JAX 30,3,28,Leonard Fournette up the middle for 3 yards (tackle by Harold Landry),0.940,0.800
3,9:44,2,7,JAX 33,3,28,Leonard Fournette left guard for 5 yards (tackle by Jayon Brown),0.800,0.760
3,9:03,3,2,JAX 38,3,28,Nick Foles pass complete short right to Leonard Fournette for no gain (tackle by Kamalei Correa),0.760,-0.850
3,8:31,4,2,JAX 38,3,28,"Logan Cooke punts 42 yards, fair catch by Adam Humphries at TEN-20",-0.850,-0.280
3,8:23,1,10,TEN 20,3,28,Derrick Henry right tackle for 3 yards (tackle by Abry Jones),0.280,0.140
3,7:48,2,7,TEN 23,3,28,Derrick Henry left end for 12 yards (tackle by Abry Jones),0.140,1.270
3,7:07,1,10,TEN 35,3,34,"Ryan Tannehill pass complete short middle to A.J. Brown for 65 yards, touchdown",1.270,7.000
3,6:57,,,JAX 15,3,35,Ryan Succop kicks extra point good,0.000,0.000
3,6:57,,,TEN 35,3,35,"Ryan Succop kicks off 65 yards, returned by Michael Walker for 26 yards (tackle by Dane Cruikshank)",0.000,0.670
3,6:50,1,10,JAX 26,3,35,Nick Foles pass complete short middle to Nick O'Leary for 4 yards (tackle by Jayon Brown),0.670,0.670
3,6:25,2,6,JAX 30,3,35,"Nick Foles pass incomplete short right intended for DJ Chark. Penalty on Adoree' Jackson: Defensive Pass Interference, 5 yards (no play)",0.670,1.270
3,6:21,1,10,JAX 35,3,35,Nick Foles pass complete short left to Dede Westbrook for 7 yards (tackle by Wesley Woodyard),1.270,1.670
3,5:52,2,3,JAX 42,3,35,Nick Foles pass incomplete deep left intended for Chris Conley,1.670,0.960
3,5:46,3,3,JAX 42,3,35,Leonard Fournette left end for 5 yards (tackle by LeShaun Sims),0.960,2.060
3,5:21,1,10,JAX 47,3,35,Nick Foles pass complete deep middle to Dede Westbrook for 21 yards (tackle by Jayon Brown),2.060,3.450
3,4:54,1,10,TEN 32,3,35,Nick Foles pass complete short right to Dede Westbrook for no gain (tackle by Adoree' Jackson),3.450,2.900
3,4:24,2,10,TEN 32,3,35,Nick Foles pass complete short left to Keelan Cole for 14 yards,2.900,4.370
3,4:04,1,10,TEN 18,3,35,Nick Foles pass complete short left to Keelan Cole for 4 yards (tackle by LeShaun Sims),4.370,4.430
3,3:36,2,6,TEN 14,3,35,Nick Foles pass complete short left to Leonard Fournette for 4 yards (tackle by Jayon Brown),4.430,4.510
3,3:03,3,2,TEN 10,3,35,Nick Foles pass incomplete short right,4.510,2.890
3,2:56,4,2,TEN 10,3,35,Nick Foles pass complete short left to Leonard Fournette for 9 yards (tackle by DaQuan Jones),2.890,6.970
3,2:26,1,1,TEN 1,9,35,"Leonard Fournette left guard for 1 yard, touchdown",6.970,7.000
3,2:23,,,TEN 2,9,35,"Penalty on Jawaan Taylor: False Start, 5 yards (no play)",1.000,1.000
3,2:23,,,TEN 7,11,35,"Two Point Attempt: Nick Foles pass complete to DJ Chark, conversion succeeds",1.000,1.000
3,2:23,,,JAX 35,11,35,"Logan Cooke kicks off 65 yards, touchback.",0.000,0.610
3,2:23,1,10,TEN 25,11,35,Derrick Henry left tackle for 8 yards (tackle by Dontavius Russell),0.610,1.140
3,1:45,2,2,TEN 33,11,35,Ryan Tannehill pass complete short left to Kalif Raymond for 14 yards (tackle by A.J. Bouye),1.140,2.060
3,0:58,1,10,TEN 47,11,35,"Derrick Henry right guard for 12 yards (tackle by Andrew Wingard). Penalty on Rodger Saffold: Illegal Block Above the Waist, 10 yards",2.060,2.350
3,0:29,1,8,TEN 49,11,35,Derrick Henry right tackle for 5 yards (tackle by Quincy Williams),2.350,2.460
Quarter,Time,Down,ToGo,Location,JAX,TEN,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,3,JAX 46,11,35,"Derrick Henry right tackle for 2 yards (tackle by Calais Campbell). Derrick Henry fumbles (forced by Calais Campbell), recovered by Abry Jones at JAC-44 (tackle by Derrick Henry)",2.460,-1.860
4,14:47,1,10,JAX 44,11,35,Nick Foles pass complete short right to DJ Chark for 9 yards (tackle by Adoree' Jackson),1.860,2.530
4,14:22,2,1,TEN 47,11,35,Leonard Fournette up the middle for 16 yards (tackle by Adoree' Jackson and Kevin Byard),2.530,3.510
4,13:54,1,10,TEN 31,11,35,Nick Foles right guard for 13 yards (tackle by Kevin Byard),3.510,4.370
4,13:11,1,10,TEN 18,11,35,Nick Foles pass complete short right to DJ Chark for 12 yards (tackle by Adoree' Jackson),4.370,5.830
4,12:50,1,6,TEN 6,11,35,Leonard Fournette up the middle for 2 yards (tackle by Jurrell Casey),5.830,5.340
4,12:20,2,4,TEN 4,11,35,Leonard Fournette left guard for 3 yards (tackle by Jayon Brown),5.340,5.170
4,11:52,3,1,TEN 1,17,35,"Leonard Fournette up the middle for 1 yard, touchdown",5.170,7.000
4,11:50,,,TEN 2,17,35,"Two Point Attempt: Nick Foles pass incomplete intended for Chris Conley, conversion fails",1.000,-1.000
4,11:50,,,JAX 35,17,35,"Josh Lambo kicks onside 5 yards,. Penalty on Andrew Wingard: Illegal Touch Kick",0.000,2.920
4,11:50,1,10,JAX 40,17,35,"Ryan Tannehill pass complete short left to A.J. Brown for 15 yards (tackle by Tre Herndon). Penalty on Calais Campbell: Unnecessary Roughness, 13 yards",2.920,4.780
4,11:25,1,10,JAX 12,17,35,Jonnu Smith right end for 4 yards (tackle by Andrew Wingard),4.780,4.830
4,10:40,2,6,JAX 8,17,35,Derrick Henry left tackle for 5 yards (tackle by Andrew Wingard and Dontavius Russell),4.830,5.060
4,9:54,3,1,JAX 3,17,41,"Ryan Tannehill right end for 3 yards, touchdown",5.060,7.000
4,9:47,,,JAX 15,17,42,Ryan Succop kicks extra point good,0.000,0.000
4,9:47,,,TEN 35,17,42,"Ryan Succop kicks off 63 yards, returned by Michael Walker for 20 yards (tackle by Kevin Byard and Daren Bates). Penalty on Austin Calitro: Offensive Holding, 10 yards",0.000,-0.350
4,9:39,1,10,JAX 12,17,42,Nick Foles pass complete short left to Dede Westbrook for 3 yards (tackle by Adoree' Jackson),-0.350,-0.500
4,9:06,2,7,JAX 15,17,42,Nick Foles sacked by Kenny Vaccaro for -6 yards,-0.500,-1.770
4,8:30,3,13,JAX 9,17,42,Nick Foles pass complete deep left to Chris Conley for 16 yards (tackle by Joshua Kalu),-1.770,0.610
4,8:01,1,10,JAX 25,17,42,Nick Foles pass complete short right to Leonard Fournette for 5 yards (tackle by Jayon Brown),0.610,0.740
4,7:28,2,5,JAX 30,17,42,Nick Foles pass incomplete short right intended for Leonard Fournette,0.740,0.040
4,7:24,3,5,JAX 30,17,42,"Nick Foles pass complete short middle to Nick O'Leary for 15 yards (tackle by Jayon Brown). Penalty on Rashaan Evans: Roughing the Passer, 15 yards",0.040,2.920
4,7:00,1,10,TEN 40,17,42,Nick Foles pass complete short right to Nick O'Leary for 6 yards (tackle by Kenny Vaccaro),2.920,3.180
4,6:29,2,4,TEN 34,17,42,Leonard Fournette right guard for 3 yards (tackle by Isaiah Mack and Jeffery Simmons),3.180,2.870
4,6:01,3,1,TEN 31,17,42,Leonard Fournette right guard for 9 yards (tackle by Kevin Byard),2.870,4.110
4,5:33,1,10,TEN 22,17,42,Nick Foles pass incomplete short right intended for Leonard Fournette (defended by Reggie Gilbert),4.110,3.560
4,5:29,2,10,TEN 22,17,42,"Nick Foles pass complete short right to Leonard Fournette for 4 yards (tackle by Jayon Brown). Penalty on Keelan Cole: Offensive Pass Interference, 10 yards (no play)",3.560,2.210
4,5:04,2,20,TEN 32,17,42,Nick Foles pass incomplete short middle intended for Ryquell Armstead,2.210,1.550
4,4:59,3,20,TEN 32,17,42,Nick Foles pass incomplete deep right intended for Chris Conley,1.550,1.240
4,4:53,4,20,TEN 32,20,42,Josh Lambo 50 yard field goal good,1.240,3.000
4,4:48,,,JAX 35,20,42,"Josh Lambo kicks off 54 yards, returned by Adoree' Jackson for no gain (tackle by Cody Davis)",0.000,-0.370
4,4:47,1,10,TEN 11,20,42,Dion Lewis up the middle for 4 yards (tackle by Leon Jacobs and Donald Payne),-0.370,-0.430
4,4:42,,,,,,Timeout #1 by Jacksonville Jaguars,,
4,4:42,2,6,TEN 15,20,42,Dion Lewis left end for 1 yard (tackle by Donald Payne and Quincy Williams),-0.430,-0.840
4,4:37,,,,,,Timeout #2 by Jacksonville Jaguars,,
4,4:37,3,5,TEN 16,20,42,"Dion Lewis right end for 3 yards (tackle by Quincy Williams). Penalty on Jack Conklin: Illegal Block Above the Waist, 9 yards",-0.840,-1.540
4,4:26,3,11,TEN 10,20,42,Dion Lewis up the middle for 8 yards (tackle by Taven Bryan),-1.540,-2.240
4,4:20,,,,,,Timeout #3 by Jacksonville Jaguars,,
4,4:20,4,3,TEN 18,20,42,"Brett Kern punts 49 yards, returned by Dede Westbrook for -4 yards, lateral to Amani Hooker for no gain, lateral to Keelan Cole for no gain",-2.240,-0.870
4,4:07,1,10,JAX 29,20,42,Nick Foles pass complete short left to Dede Westbrook for 22 yards (tackle by Joshua Kalu),0.870,2.320
4,3:59,1,10,TEN 49,20,42,"Nick Foles pass complete short middle to Leonard Fournette for 5 yards (tackle by Adoree' Jackson). Penalty on Leonard Fournette: Face Mask (15 Yards), 15 yards",2.320,1.660
4,3:50,1,20,JAX 41,20,42,Nick Foles pass incomplete deep left intended for Chris Conley,1.660,0.430
4,3:44,2,20,JAX 41,20,42,Nick Foles right end for 5 yards (tackle by Logan Ryan),0.430,0.430
4,3:05,3,15,JAX 46,20,42,Nick Foles pass complete short left to Nick O'Leary for 11 yards (tackle by Logan Ryan and Jayon Brown),0.430,0.400
4,2:34,4,4,TEN 43,20,42,"Nick Foles pass incomplete deep right intended for DJ Chark (defended by Adoree' Jackson). Penalty on Logan Ryan: Illegal Contact, 5 yards (no play)",0.400,3.050
4,2:24,1,10,TEN 38,20,42,Leonard Fournette left guard for 6 yards (tackle by Jeffery Simmons),3.050,3.320
4,2:01,2,4,TEN 32,20,42,Nick Foles pass incomplete deep right (defended by Adoree' Jackson),3.320,2.610
4,1:52,3,4,TEN 32,20,42,Nick Foles pass incomplete short right,2.610,1.270
4,1:44,4,4,TEN 32,20,42,Nick Foles sacked by Rashaan Evans for -6 yards,1.270,-1.470
4,1:36,1,10,TEN 38,20,42,Ryan Tannehill kneels for -1 yards,1.470,0.790
4,0:56,2,11,TEN 37,20,42,Ryan Tannehill kneels for -1 yards,0.790,-0.030
4,0:35,3,12,TEN 36,20,42,Ryan Tannehill kneels for -1 yards,-0.030,-1.040
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
