0,1
Game Info,Game Info
Won Toss,Ravens (deferred)
Roof,outdoors
Surface,sportturf
Duration,3:18
Attendance,71099
Weather,"76 degrees, relative humidity 68%, wind 5 mph, wind chill 0"
Vegas Line,Baltimore Ravens -13.0
Over/Under,36.5 (over)
