Unnamed: 0_level_0,Unnamed: 1_level_0,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Maurice Leggett,KAN,0,0,,0,0,1,0,0.0,0,0
Jamaal Charles,KAN,4,93,23.3,0,25,0,0,,0,0
Quinten Lawrence,KAN,1,17,17.0,0,17,0,0,,0,0
Andy Studebaker,KAN,1,8,8.0,0,8,0,0,,0,0
,,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Chris Carr,BAL,3,65,21.7,0,25,2,7,3.5,0,7
Ed Reed,BAL,0,0,,0,0,1,2,2.0,0,2
Dwan Edwards,BAL,1,14,14.0,0,14,0,0,,0,0
