Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST
Player,Pos,Num,Pct,Num,Pct,Num,Pct
Hugh Thornton,G,72,100%,0,0%,6,23%
Anthony Castonzo,T,72,100%,0,0%,6,23%
Mike McGlynn,G,72,100%,0,0%,6,23%
Gosder Cherilus,T,72,100%,0,0%,6,23%
Jeff Linkenbach,T,72,100%,0,0%,6,23%
Andrew Luck,QB,72,100%,0,0%,0,0%
Reggie Wayne,WR,70,97%,0,0%,0,0%
Darrius Heyward-Bey,WR,58,81%,0,0%,0,0%
Coby Fleener,TE,49,68%,0,0%,0,0%
T.Y. Hilton,WR,39,54%,0,0%,7,27%
Ahmad Bradshaw,RB,38,53%,0,0%,0,0%
Stanley Havili,FB,36,50%,0,0%,15,58%
Trent Richardson,RB,29,40%,0,0%,0,0%
Dominique Jones,TE,21,29%,0,0%,4,15%
Joe Reitz,G,13,18%,0,0%,6,23%
Donald Brown,RB,5,7%,0,0%,15,58%
Griff Whalen,WR,2,3%,0,0%,6,23%
Greg Toler,CB,0,0%,53,100%,1,4%
Delano Howell,FS,0,0%,53,100%,0,0%
Jerrell Freeman,LB,0,0%,53,100%,0,0%
Antoine Bethea,SS,0,0%,53,100%,0,0%
Vontae Davis,CB,0,0%,46,87%,0,0%
Robert Mathis,LB,0,0%,44,83%,0,0%
Erik Walden,LB,0,0%,39,74%,0,0%
Cory Redding,DE,0,0%,35,66%,1,4%
Kelvin Sheppard,LB,0,0%,32,60%,9,35%
Fili Moala,DT,0,0%,26,49%,4,15%
Bjoern Werner,LB,0,0%,23,43%,9,35%
Ricky Jean-Francois,DT,0,0%,23,43%,1,4%
Ricardo Mathews,DE,0,0%,22,42%,7,27%
Darius Butler,CB,0,0%,21,40%,13,50%
Aubrayo Franklin,NT,0,0%,18,34%,0,0%
Kavell Conner,LB,0,0%,17,32%,12,46%
Josh Chapman,NT,0,0%,14,26%,6,23%
Cassius Vaughn,CB,0,0%,7,13%,5,19%
Cam Johnson,LB,0,0%,3,6%,19,73%
Josh Gordy,CB,0,0%,1,2%,16,62%
Sergio Brown,FS,0,0%,0,0%,20,77%
Joe Lefeged,SS,0,0%,0,0%,20,77%
Mario Harvey,LB,0,0%,0,0%,20,77%
Pat McAfee,P,0,0%,0,0%,16,62%
Matt Overton,LS,0,0%,0,0%,10,38%
Jack Doyle,TE,0,0%,0,0%,8,31%
Adam Vinatieri,K,0,0%,0,0%,6,23%
