Quarter,Time,Down,ToGo,Location,HOU,DEN,Detail,EPB,EPA
1,5:53,2,10,HOU 44,0,0,"Russell Wilson pass incomplete deep left intended for Courtland Sutton. Penalty on Derek Stingley: Defensive Pass Interference, 42 yards (accepted) . Penalty on Kurt Hinish: Defensive Offside, 5 yards (declined) (no play)",2.110,6.740
1,5:47,1,2,HOU 2,0,0,"Russell Wilson pass complete short left to Courtland Sutton for no gain, touchdown Replay Assistant challenged the pass completion ruling, and the original play was overturned. Russell Wilson pass incomplete short left intended for Courtland Sutton",6.740,5.720
1,5:43,2,2,HOU 2,0,0,Russell Wilson pass incomplete short left intended for Courtland Sutton (defended by Derek Stingley),5.720,4.950
1,5:40,3,2,HOU 2,0,0,Russell Wilson pass incomplete short middle intended for Javonte Williams (defended by Roy Lopez),4.950,3.250
1,5:33,4,2,HOU 2,0,3,Brandon McManus 20 yard field goal good,3.250,3.000
1,5:30,,,DEN 35,0,3,"Brandon McManus kicks off 63 yards, returned by Tremon Smith for 22 yards (tackle by Delarrin Turner-Yell)",0.000,0.540
1,5:24,1,10,HOU 24,0,3,Dameon Pierce left tackle for 12 yards (tackle by Dre'Mont Jones),0.540,1.330
1,4:48,1,10,HOU 36,0,3,Davis Mills pass incomplete deep right intended for Pharaoh Brown,1.330,0.790
1,4:43,2,10,HOU 36,0,3,Davis Mills pass complete short middle to Pharaoh Brown for 18 yards (tackle by Ronald Darby),0.790,2.520
1,4:16,1,10,DEN 46,0,3,Dameon Pierce up the middle for 7 yards (tackle by Caden Sterns and DeShawn Williams),2.520,2.920
1,3:51,2,3,DEN 39,0,3,Davis Mills pass complete short left to Pharaoh Brown for 2 yards (tackle by Jonas Griffith),2.920,2.480
1,3:13,3,1,DEN 37,0,3,Jeff Driskel left end for 10 yards (tackle by Kareem Jackson),2.480,3.780
1,2:38,1,10,DEN 27,0,3,Davis Mills pass incomplete deep middle intended for Nico Collins (defended by Alex Singleton),3.780,3.230
1,2:33,2,10,DEN 27,0,3,Davis Mills pass incomplete short middle intended for Chris Moore (defended by Alex Singleton),3.230,2.540
1,2:28,3,10,DEN 27,0,3,"Penalty on DEN: Defensive Too Many Men on Field, 5 yards (accepted) (no play)",2.540,3.200
1,2:28,3,5,DEN 22,0,3,Davis Mills pass incomplete deep left intended for Rex Burkhead,3.200,2.040
1,2:23,4,5,DEN 22,3,3,Ka'imi Fairbairn 40 yard field goal good,2.040,3.000
1,2:19,,,HOU 35,3,3,"Ka'imi Fairbairn kicks off 65 yards, touchback.",0.000,0.610
1,2:19,1,10,DEN 25,3,3,Russell Wilson pass incomplete short middle,0.610,0.060
1,2:16,2,10,DEN 25,3,3,Javonte Williams right guard for 5 yards (tackle by Jalen Pitre),0.060,0.040
1,1:39,3,5,DEN 30,3,3,"Russell Wilson sacked by. Penalty on Ogbonnia Okoronkwo: Defensive Offside, 4 yards (accepted) (no play)",0.040,0.560
1,1:06,3,1,DEN 34,3,3,"Russell Wilson pass incomplete short left. Penalty on Desmond King: Defensive Holding, 6 yards (accepted) (no play)",0.560,1.600
1,1:00,1,10,DEN 40,3,3,Melvin Gordon right end for 4 yards (tackle by Christian Kirksey),1.600,1.590
1,0:28,2,6,DEN 44,3,3,Melvin Gordon up the middle for 5 yards (tackle by Desmond King),1.590,1.550
Quarter,Time,Down,ToGo,Location,HOU,DEN,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,3,1,DEN 49,3,3,Javonte Williams left end for 2 yards (tackle by Steven Nelson and Kevin Pierre-Louis),1.550,2.320
2,14:21,1,10,HOU 49,3,3,Russell Wilson pass incomplete short right intended for Eric Saubert,2.320,1.780
2,14:16,2,10,HOU 49,3,3,Russell Wilson sacked by Rasheem Green for -6 yards,1.780,0.300
2,13:31,3,16,DEN 45,3,3,Russell Wilson pass complete short middle to Melvin Gordon for 6 yards (tackle by Christian Kirksey and Desmond King),0.300,0.000
2,12:59,4,10,HOU 49,3,3,"Corliss Waitman punts 49 yards, touchback.",0.000,-0.280
2,12:52,1,10,HOU 20,3,3,Davis Mills pass complete short right to Dameon Pierce for 8 yards (tackle by Caden Sterns and Alex Singleton),0.280,0.810
2,12:20,2,2,HOU 28,3,3,Dameon Pierce left guard for 4 yards (tackle by D.J. Jones and Caden Sterns),0.810,1.070
2,11:40,1,10,HOU 32,3,3,Davis Mills pass complete short middle to O.J. Howard for 7 yards (tackle by K'Waun Williams),1.070,1.470
2,11:04,2,3,HOU 39,3,3,Dameon Pierce up the middle for 7 yards (tackle by Randy Gregory and Kareem Jackson),1.470,1.990
2,10:22,1,10,HOU 46,3,3,Davis Mills pass complete short right to Brevin Jordan for 4 yards (tackle by Jonas Griffith),1.990,1.920
2,9:45,2,7,HOU 50,3,3,Davis Mills pass complete short right to Brandin Cooks for 25 yards (tackle by Kareem Jackson),1.920,3.910
2,9:05,1,10,DEN 25,3,3,"Davis Mills scrambles left end for no gain (tackle by Baron Browning). Penalty on Laremy Tunsil: Offensive Holding, 10 yards (accepted) (no play)",3.910,3.250
2,8:36,1,20,DEN 35,3,3,Davis Mills pass complete short right to Rex Burkhead for 4 yards (tackle by Damarri Mathis),3.250,2.550
2,8:09,2,16,DEN 31,3,3,Davis Mills pass incomplete deep left intended for Nico Collins,2.550,1.880
2,8:04,,,,,,Timeout #1 by Houston Texans,,
2,8:04,3,16,DEN 31,3,3,Davis Mills pass complete short right to Rex Burkhead for 5 yards (tackle by Damarri Mathis),1.880,1.740
2,7:24,4,11,DEN 26,6,3,Ka'imi Fairbairn 44 yard field goal good,1.740,3.000
2,7:20,,,HOU 35,6,3,"Ka'imi Fairbairn kicks off 64 yards, returned by Montrell Washington for 17 yards (tackle by Dare Ogunbowale)",0.000,0.040
2,7:15,1,10,DEN 18,6,3,Russell Wilson pass incomplete short right intended for Javonte Williams,0.040,-0.490
2,7:11,2,10,DEN 18,6,3,Russell Wilson pass complete short right to Javonte Williams for 10 yards (tackle by Christian Kirksey),-0.490,0.810
2,6:38,1,10,DEN 28,6,3,Javonte Williams left end for 4 yards (tackle by Roy Lopez),0.810,0.800
2,5:58,2,6,DEN 32,6,3,Russell Wilson pass incomplete short right intended for Courtland Sutton (defended by Derek Stingley),0.800,0.100
2,5:54,3,6,DEN 32,6,3,Russell Wilson pass incomplete short middle intended for Albert Okwuegbunam (defended by Desmond King),0.100,-1.240
2,5:50,4,6,DEN 32,6,3,Corliss Waitman punts 35 yards downed by Andrew Beck,-1.240,-1.140
2,5:38,1,10,HOU 33,6,3,Dameon Pierce up the middle for 5 yards (tackle by Mike Purcell),1.140,1.270
2,5:04,2,5,HOU 38,6,3,Davis Mills pass incomplete deep middle intended for Chris Moore,1.270,0.560
2,4:58,3,5,HOU 38,6,3,"Penalty on Tytus Howard: False Start, 5 yards (accepted) (no play)",0.560,-0.100
2,4:58,3,10,HOU 33,6,3,"Davis Mills sacked by Dre'Mont Jones for -7 yards. Davis Mills fumbles (forced by Dre'Mont Jones), recovered by A.J. Cann at HOU-27",-0.100,-1.570
2,4:18,4,16,HOU 27,6,3,"Cameron Johnston punts 64 yards, returned by Montrell Washington for 15 yards (tackle by Kevin Pierre-Louis and Jon Weeks)",-1.570,-0.540
2,4:04,1,10,DEN 24,6,3,Melvin Gordon left end for 9 yards (tackle by Steven Nelson and Jalen Pitre),0.540,1.210
2,3:25,2,1,DEN 33,6,3,"Russell Wilson pass incomplete short left intended for Andrew Beck. Penalty on Kevin Pierre-Louis: Defensive Pass Interference, 12 yards (accepted) (no play)",1.210,1.930
2,3:19,1,10,DEN 45,6,3,"Melvin Gordon left end for 8 yards (tackle by Kevin Pierre-Louis). Penalty on Courtland Sutton: Unnecessary Roughness / Offense, 15 yards (accepted)",1.930,0.440
2,2:55,2,17,DEN 38,6,3,"Penalty on Graham Glasgow: False Start, 5 yards (accepted) (no play)",0.440,-0.240
2,2:33,2,22,DEN 33,6,3,Javonte Williams right guard for 17 yards (tackle by Jonathan Owens),-0.240,1.360
2,2:00,3,5,DEN 50,6,3,Russell Wilson pass complete deep left to Courtland Sutton for 34 yards (tackle by Derek Stingley),1.360,4.510
2,1:51,1,10,HOU 16,6,3,Russell Wilson pass complete short middle to Courtland Sutton for 11 yards (tackle by Jonathan Owens),4.510,6.060
2,1:08,1,5,HOU 5,6,3,Russell Wilson pass incomplete short right intended for Javonte Williams,6.060,5.150
2,1:03,2,5,HOU 5,6,3,Javonte Williams right guard for 4 yards (tackle by Kamu Grugier-Hill),5.150,5.170
2,0:29,3,1,HOU 1,6,3,Russell Wilson pass incomplete short right,5.170,3.550
2,0:23,4,1,HOU 1,6,3,"Penalty on DEN: Delay of Game, 5 yards (accepted) (no play)",3.550,2.990
2,0:23,4,6,HOU 6,6,6,Brandon McManus 24 yard field goal good,2.990,3.000
2,0:20,,,DEN 35,6,6,"Brandon McManus kicks off 65 yards, touchback.",0.000,0.610
2,0:20,1,10,HOU 25,6,6,Davis Mills kneels for -1 yards,0.610,-0.070
Quarter,Time,Down,ToGo,Location,HOU,DEN,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,HOU 35,6,6,"Ka'imi Fairbairn kicks off 65 yards, touchback.",0.000,0.610
3,15:00,1,10,DEN 25,6,6,"Javonte Williams right end for no gain (tackle by Maliek Collins). Penalty on Lloyd Cushenberry: Offensive Holding, 10 yards (accepted) (no play)",0.610,-0.410
3,14:36,1,20,DEN 15,6,6,Russell Wilson scrambles up the middle for 4 yards (tackle by Jonathan Owens),-0.410,-0.810
3,13:50,2,16,DEN 19,6,6,Russell Wilson pass deep middle intended for Courtland Sutton is intercepted by Christian Kirksey at DEN-45 and returned for no gain (tackle by Courtland Sutton),-0.810,-2.590
3,13:42,1,10,DEN 45,6,6,Davis Mills pass incomplete deep left intended for Brevin Jordan,2.590,2.040
3,13:37,2,10,DEN 45,6,6,Dameon Pierce up the middle for 11 yards (tackle by Dre'Mont Jones),2.040,3.310
3,13:01,1,10,DEN 34,6,6,Dameon Pierce left end for 11 yards (tackle by Alex Singleton and Kareem Jackson),3.310,4.040
3,12:30,1,10,DEN 23,6,6,Davis Mills pass complete short middle to Chris Moore for 5 yards (tackle by Alex Singleton),4.040,4.210
3,12:00,2,5,DEN 18,6,6,Dameon Pierce up the middle for no gain (tackle by D.J. Jones and Dre'Mont Jones),4.210,3.490
3,11:17,3,5,DEN 18,6,6,Davis Mills pass complete to Nico Collins for 4 yards (tackle by Damarri Mathis),3.490,2.660
3,10:35,4,1,DEN 14,6,6,Dameon Pierce left tackle for 5 yards (tackle by Alex Singleton and Kareem Jackson),2.660,0.000
3,9:50,1,10,DEN 9,6,6,"Dameon Pierce left end for -1 yards (tackle by Damarri Mathis). Penalty on Dre'Mont Jones: Face Mask (15 Yards), 5 yards (accepted) (no play)",0.000,6.280
3,9:17,1,4,DEN 4,6,6,Dameon Pierce up the middle for -2 yards (tackle by Matt Henningsen and Dre'Mont Jones),6.280,4.950
3,8:50,2,6,DEN 6,6,6,Davis Mills pass incomplete short left intended for Brandin Cooks,4.950,4.040
3,8:42,3,6,DEN 6,6,6,Davis Mills pass incomplete short left intended for Brandin Cooks (defended by Damarri Mathis),4.040,2.990
3,8:36,4,6,DEN 6,9,6,Ka'imi Fairbairn 24 yard field goal good,2.990,3.000
3,8:33,,,HOU 35,9,6,"Ka'imi Fairbairn kicks off 65 yards, touchback.",0.000,0.610
3,8:33,1,10,DEN 25,9,6,Javonte Williams left end for 17 yards (tackle by Jonathan Owens),0.610,1.730
3,7:58,1,10,DEN 42,9,6,Javonte Williams right end for 2 yards (tackle by Michael Dwumfour and Jalen Pitre),1.730,1.460
3,7:46,2,8,DEN 44,9,6,Melvin Gordon left tackle for 5 yards (tackle by Thomas Booker),1.460,1.420
3,6:57,3,3,DEN 49,9,6,"Melvin Gordon right end for 1 yard (tackle by Kamu Grugier-Hill). Penalty on Lloyd Cushenberry: Offensive Holding, 10 yards (declined)",1.420,-0.060
3,6:35,,,,,,Timeout #1 by Denver Broncos,,
3,6:35,4,2,DEN 50,9,6,Russell Wilson pass complete to Courtland Sutton for 6 yards (tackle by Derek Stingley),-0.060,2.520
3,6:10,1,10,HOU 46,9,6,"Penalty on Javonte Williams: False Start, 5 yards (accepted) (no play)",2.520,2.320
3,5:36,1,15,HOU 49,9,6,Russell Wilson pass complete short middle to Tyrie Cleveland for 12 yards (tackle by Christian Kirksey),2.320,3.060
3,5:05,2,3,HOU 37,9,6,Javonte Williams up the middle for 2 yards (tackle by Kamu Grugier-Hill),3.060,2.610
3,4:21,3,1,HOU 35,9,6,Andrew Beck right end for -1 yards (tackle by Blake Cashman and Kurt Hinish),2.610,0.890
3,3:24,4,2,HOU 36,9,6,"Penalty on DEN: Delay of Game, 5 yards (accepted) (no play)",0.890,0.530
3,3:07,4,7,HOU 41,9,6,"Corliss Waitman punts 32 yards, fair catch by Desmond King at HOU-9",0.530,0.380
3,3:02,1,10,HOU 9,9,6,Dameon Pierce left guard for 2 yards (tackle by Alex Singleton and Mike Purcell),-0.380,-0.630
3,2:20,2,8,HOU 11,9,6,Davis Mills up the middle for 2 yards (tackle by Caden Sterns),-0.630,-0.950
3,1:49,3,6,HOU 13,9,6,Davis Mills pass incomplete short left intended for Nico Collins,-0.950,-2.490
3,1:33,4,6,HOU 13,9,6,"Cameron Johnston punts 61 yards, returned by Montrell Washington for 12 yards (tackle by M.J. Stewart and Jon Weeks). Penalty on Andrew Beck: Running Into the Kicker, 5 yards (declined)",-2.490,-1.470
3,1:33,1,10,DEN 38,9,6,Melvin Gordon left guard for 4 yards (tackle by Ogbonnia Okoronkwo),1.470,1.460
3,0:57,2,6,DEN 42,9,6,"Russell Wilson pass complete short middle to Courtland Sutton for no gain (tackle by Jalen Pitre). Penalty on Melvin Gordon: Chop Block, 15 yards (accepted) (no play)",1.460,-0.630
3,0:32,2,22,DEN 27,9,6,Russell Wilson pass complete short left to Courtland Sutton for 5 yards (tackle by Derek Stingley),-0.630,-0.560
Quarter,Time,Down,ToGo,Location,HOU,DEN,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,16,DEN 32,9,6,Russell Wilson pass complete deep left to Courtland Sutton for 35 yards (tackle by Jonathan Owens),-0.560,3.380
4,14:18,1,10,HOU 33,9,6,Courtland Sutton right end for 5 yards (tackle by Steven Nelson),3.380,3.510
4,13:37,2,5,HOU 28,9,6,Javonte Williams right tackle for 6 yards (tackle by Ogbonnia Okoronkwo and Jonathan Owens),3.510,4.110
4,12:42,1,10,HOU 22,9,12,"Russell Wilson pass complete deep right to Eric Saubert for 22 yards, touchdown",4.110,7.000
4,12:37,,,HOU 15,9,13,Brandon McManus kicks extra point good,0.000,0.000
4,12:37,,,DEN 35,9,13,"Brandon McManus kicks off 65 yards, touchback.",0.000,0.610
4,12:37,1,10,HOU 25,9,13,Davis Mills pass complete deep middle to Nico Collins for 29 yards (tackle by Damarri Mathis),0.610,2.520
4,11:55,1,10,DEN 46,9,13,Davis Mills pass incomplete short right intended for Brevin Jordan,2.520,1.980
4,11:46,2,10,DEN 46,9,13,"Davis Mills pass complete short right to Chris Moore for no gain (tackle by Kareem Jackson). Penalty on P.J. Locke: Illegal Contact, 5 yards (accepted) (no play)",1.980,2.850
4,11:26,1,10,DEN 41,9,13,Dameon Pierce left end for 3 yards (tackle by Damarri Mathis),2.850,2.710
4,10:42,2,7,DEN 38,9,13,Davis Mills pass incomplete short right intended for Brandin Cooks,2.710,2.020
4,10:37,3,7,DEN 38,9,13,Davis Mills sacked by Dre'Mont Jones for -7 yards,2.020,0.270
4,9:55,,,,,,Timeout #2 by Denver Broncos,,
4,9:55,4,14,DEN 45,9,13,"Cameron Johnston punts 31 yards, fair catch by Montrell Washington at DEN-14",0.270,0.280
4,9:48,1,10,DEN 14,9,13,Javonte Williams up the middle for 3 yards (tackle by Maliek Collins and Jonathan Owens),-0.280,-0.370
4,9:22,2,7,DEN 17,9,13,Russell Wilson pass complete short right to Courtland Sutton for 10 yards (tackle by Derek Stingley),-0.370,0.740
4,8:27,1,10,DEN 27,9,13,Russell Wilson sacked by Jonathan Greenard for -6 yards,0.740,-0.610
4,7:38,,,,,,Timeout #3 by Denver Broncos,,
4,7:38,2,16,DEN 21,9,13,"Penalty on Jerry Hughes: Neutral Zone Infraction, 5 yards (accepted) (no play)",-0.610,0.060
4,7:38,2,11,DEN 26,9,13,Russell Wilson pass complete short right to Kendall Hinton for 20 yards (tackle by Jalen Pitre),0.060,1.990
4,6:58,1,10,DEN 46,9,13,Melvin Gordon left guard for 3 yards (tackle by Rasheem Green),1.990,1.860
4,6:20,2,7,DEN 49,9,13,Melvin Gordon right tackle for 9 yards (tackle by Jonathan Owens and Rasheem Green),1.860,2.790
4,5:26,1,10,HOU 42,9,13,Russell Wilson pass incomplete short left intended for Tyrie Cleveland,2.790,2.240
4,5:21,2,10,HOU 42,9,13,Russell Wilson pass complete short middle to Tyrie Cleveland for 16 yards (tackle by Derek Stingley),2.240,3.840
4,4:38,1,10,HOU 26,9,13,Russell Wilson pass incomplete short right,3.840,3.300
4,4:32,2,10,HOU 26,9,13,Russell Wilson pass incomplete deep left intended for Montrell Washington,3.300,2.610
4,4:26,3,10,HOU 26,9,13,Russell Wilson sacked by and Rasheem Green for -6 yards and Christian Kirksey for -6 yards,2.610,1.240
4,3:41,4,16,HOU 32,9,16,"Brandon McManus 50 yard field goal good. Penalty on Tremon Smith: Defensive Offside, 5 yards (declined)",1.240,3.000
4,3:36,,,DEN 35,9,16,"Brandon McManus kicks off 65 yards, touchback.",0.000,0.610
4,3:36,1,10,HOU 25,9,16,Davis Mills pass complete deep right to Nico Collins for 20 yards (tackle by Caden Sterns),0.610,1.930
4,3:13,1,10,HOU 45,9,16,Davis Mills pass complete deep middle to Brandin Cooks for 23 yards (tackle by Caden Sterns),1.930,3.450
4,2:43,1,10,DEN 32,9,16,"Davis Mills sacked by Randy Gregory for -9 yards. Davis Mills fumbles (forced by Randy Gregory), recovered by A.J. Cann at DEN-41 (tackle by Randy Gregory)",3.450,1.690
4,2:00,2,19,DEN 41,9,16,Davis Mills pass complete to Pharaoh Brown for 4 yards (tackle by P.J. Locke and K'Waun Williams),1.690,1.550
4,1:35,3,15,DEN 37,9,16,Davis Mills pass incomplete short left intended for Brandin Cooks,1.550,0.790
4,1:27,4,15,DEN 37,9,16,Davis Mills pass incomplete deep right intended for Nico Collins,0.790,-1.470
4,1:22,1,10,DEN 38,9,16,Javonte Williams right guard for no gain (tackle by Rasheem Green),1.470,0.920
4,1:16,,,,,,Timeout #1 by Houston Texans,,
4,1:16,2,10,DEN 38,9,16,"Penalty on Cameron Fleming: False Start, 5 yards (accepted) (no play)",0.920,0.250
4,1:16,2,15,DEN 33,9,16,Javonte Williams left guard for 3 yards (tackle by Kamu Grugier-Hill and Jonathan Owens),0.250,-0.030
4,1:09,,,,,,Timeout #2 by Houston Texans,,
4,1:09,3,12,DEN 36,9,16,Javonte Williams right tackle for -4 yards (tackle by Steven Nelson),-0.030,-1.240
4,1:04,,,,,,Timeout #3 by Houston Texans,,
4,1:04,4,16,DEN 32,9,16,"Corliss Waitman punts 50 yards, returned by Desmond King for 7 yards (tackle by Aaron Patrick)",-1.240,-0.610
4,0:53,1,10,HOU 25,9,16,Davis Mills pass complete short right to Brevin Jordan for -1 yards (tackle by K'Waun Williams),0.610,-0.070
4,0:29,2,11,HOU 24,9,16,Davis Mills pass incomplete deep right intended for Brandin Cooks (defended by Ronald Darby),-0.070,-0.760
4,0:23,3,11,HOU 24,9,16,Davis Mills pass incomplete short right intended for Pharaoh Brown,-0.760,-1.770
4,0:17,4,11,HOU 24,9,16,Davis Mills pass incomplete short right intended for Brandin Cooks,-1.770,-3.970
4,0:13,1,10,HOU 24,9,16,Russell Wilson kneels for -1 yards,3.970,3.300
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
