Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Frankie Luvu,CAR,0,7,6,85.7%,81,13.5,11.6,1,154.5,5.1,30,51,1,0,0,0.0,0,7,1,12.5%
Sam Franklin,CAR,0,6,5,83.3%,66,13.2,11.0,1,152.1,11.0,47,19,0,0,0,0.0,0,8,1,11.1%
C.J. Henderson,CAR,0,4,3,75.0%,26,8.7,6.5,1,131.2,8.3,19,7,2,0,0,1.0,1,5,1,16.7%
Troy Hill,CAR,0,5,3,60.0%,21,7.0,4.2,0,69.6,3.0,-4,25,1,0,0,0.0,0,3,0,0.0%
Chandler Wooten,CAR,0,4,2,50.0%,17,8.5,4.3,0,61.5,2.8,0,17,2,0,0,0.0,0,4,0,0.0%
D'Shawn Jamison,CAR,0,2,2,100.0%,39,19.5,19.5,0,118.7,17.0,34,5,1,0,0,0.0,0,2,0,0.0%
Jeremy Chinn,CAR,0,3,2,66.7%,43,21.5,14.3,1,149.3,7.7,22,21,3,0,0,0.0,0,2,0,0.0%
Kamu Grugier-Hill,CAR,0,1,1,100.0%,12,12.0,12.0,0,116.7,10.0,10,2,0,0,0,0.0,0,2,0,0.0%
Vonn Bell,CAR,0,1,1,100.0%,16,16.0,16.0,0,118.7,14.0,14,2,0,0,0,0.0,0,9,0,0.0%
Brian Burns,CAR,0,0,0,,,,,,,,,,7,0,2,1.0,3,4,1,20.0%
Derrick Brown,CAR,0,0,0,,,,,,,,,,0,1,2,0.0,3,6,0,0.0%
DeShawn Williams,CAR,0,0,0,,,,,,,,,,0,1,0,0.0,1,1,0,0.0%
Yetur Gross-Matos,CAR,0,0,0,,,,,,,,,,5,0,1,0.0,1,2,0,0.0%
Sam Webb,CAR,0,0,0,,,,,,,,,,0,0,0,0.0,0,0,1,100.0%
Justin Houston,CAR,0,0,0,,,,,,,,,,1,0,0,0.0,0,0,0,
Shy Tuttle,CAR,0,0,0,,,,,,,,,,0,0,0,0.0,0,4,1,20.0%
Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Will Harris,DET,0,8,7,87.5%,77,11.0,9.6,0,106.8,6.1,41,36,2,0,0,0.0,0,9,0,0.0%
Cameron Sutton,DET,0,5,5,100.0%,66,13.2,13.2,1,158.3,10.6,53,13,0,0,0,0.0,0,5,1,16.7%
Alex Anzalone,DET,0,6,4,66.7%,32,8.0,5.3,0,79.9,2.3,20,12,5,0,2,0.0,2,11,1,8.3%
Jerry Jacobs,DET,1,8,4,50.0%,33,8.3,4.1,0,21.4,10.0,20,13,0,0,0,0.0,0,4,1,20.0%
Derrick Barnes,DET,0,3,3,100.0%,17,5.7,5.7,0,90.3,3.0,9,8,0,0,0,0.0,0,6,0,0.0%
Tracy Walker,DET,0,4,3,75.0%,47,15.7,11.8,1,153.1,11.0,40,7,0,0,0,0.0,0,4,2,33.3%
Kerby Joseph,DET,0,3,1,33.3%,9,9.0,3.0,0,42.4,14.0,8,1,1,0,0,0.0,0,5,1,16.7%
Jack Campbell,DET,0,1,1,100.0%,1,1.0,1.0,1,118.7,1.0,1,0,7,0,0,0.0,0,2,1,33.3%
Aidan Hutchinson,DET,1,1,0,0.0%,,,0.0,,0.0,-5.0,,,1,2,0,1.0,3,3,1,25.0%
Romeo Okwara,DET,0,0,0,,,,,,,,,,0,0,1,0.0,1,0,0,
Benito Jones,DET,0,0,0,,,,,,,,,,0,0,1,0.0,1,1,0,0.0%
Charles Harris,DET,0,0,0,,,,,,,,,,1,1,0,0.0,1,1,0,0.0%
John Cominsky,DET,0,0,0,,,,,,,,,,0,1,0,0.0,1,1,0,0.0%
