Quarter,Time,Down,ToGo,Location,HOU,TEN,Detail,EPB,EPA
1,9:14,2,4,HOU 31,0,7,Lamar Miller left tackle for 18 yards (tackle by Kevin Byard),0.870,2.190
1,8:49,1,10,HOU 49,0,7,Deshaun Watson sacked by Logan Ryan for -7 yards,2.190,0.700
1,8:16,2,17,HOU 42,0,7,Alfred Blue right guard for 8 yards (tackle by Kevin Byard and Derrick Morgan),0.700,1.090
1,7:38,3,9,HOU 50,0,7,"Deshaun Watson pass incomplete deep right intended for DeAndre Hopkins. Penalty on Adoree' Jackson: Defensive Pass Interference, 16 yards (no play)",1.090,3.310
1,7:30,1,10,TEN 34,0,7,"Penalty on Julie'n Davenport: False Start, 5 yards (no play)",3.310,2.980
1,7:30,1,15,TEN 39,0,7,"Deshaun Watson aborted snap, recovered by Deshaun Watson at TEN-49 and returned for -10 yards",2.980,0.750
1,6:47,2,25,TEN 49,0,7,Deshaun Watson pass complete short right to Lamar Miller for -2 yards (tackle by Adoree' Jackson and Derrick Morgan),0.750,-0.160
1,6:02,3,27,HOU 49,0,7,Deshaun Watson right tackle for 15 yards (tackle by Wesley Woodyard),-0.160,0.880
1,5:16,4,12,TEN 36,0,7,Ka'imi Fairbairn 54 yard field goal no good,0.880,-1.860
1,5:10,1,10,TEN 44,0,7,Derrick Henry up the middle for 6 yards (tackle by Brennan Scarlett),1.860,2.130
1,4:41,2,4,TEN 50,0,7,Derrick Henry left guard for 5 yards (tackle by Justin Reid),2.130,2.590
1,4:09,1,10,HOU 45,0,7,Derrick Henry pass complete short middle to Taywan Taylor for 8 yards (tackle by Tyrann Mathieu),2.590,3.120
1,3:37,2,2,HOU 37,0,7,Derrick Henry up the middle for 1 yard (tackle by D.J. Reader and Benardrick McKinney),3.120,2.540
1,3:06,3,1,HOU 36,0,7,Derrick Henry right guard for 5 yards (tackle by Kareem Jackson and Zach Cunningham),2.540,3.510
1,2:20,,,,,,Timeout #1 by Tennessee Titans,,
1,2:20,1,10,HOU 31,0,7,Dion Lewis up the middle for 1 yard (tackle by J.J. Watt),3.510,3.100
1,1:41,2,9,HOU 30,0,7,Dion Lewis right guard for 5 yards (tackle by Brandon Dunn),3.100,3.070
1,1:19,3,4,HOU 25,0,7,Blaine Gabbert pass complete short right to Corey Davis for 7 yards (tackle by Tyrann Mathieu),3.070,4.370
1,0:43,1,10,HOU 18,0,13,"Blaine Gabbert pass complete short left to Taywan Taylor for 18 yards, touchdown",4.370,7.000
1,0:35,,,HOU 15,0,14,Ryan Succop kicks extra point good,0.000,0.000
1,0:35,,,TEN 35,0,14,"Ryan Succop kicks off 65 yards, touchback.",0.000,0.610
1,0:35,1,10,HOU 25,0,14,Alfred Blue right tackle for 3 yards (tackle by Brian Orakpo),0.610,0.470
1,0:02,2,7,HOU 28,0,14,Deshaun Watson pass complete short left to Ryan Griffin for 19 yards (tackle by Malcolm Butler and Wesley Woodyard),0.470,2.060
Quarter,Time,Down,ToGo,Location,HOU,TEN,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,10,HOU 47,0,14,Alfred Blue left tackle for 4 yards (tackle by Kenny Vaccaro and Wesley Woodyard),2.060,2.060
2,14:26,2,6,TEN 49,0,14,"Deshaun Watson pass complete short left to DeAndre Hopkins for 25 yards (tackle by Adoree' Jackson). Penalty on Senio Kelemete: Clipping, 15 yards (no play)",2.060,0.030
2,13:57,2,21,HOU 36,0,14,Deshaun Watson pass complete deep right to Bruce Ellington for 17 yards (tackle by Logan Ryan),0.030,1.620
2,13:22,3,4,TEN 47,0,14,Deshaun Watson pass complete short right to Will Fuller for 7 yards (tackle by Adoree' Jackson),1.620,2.920
2,12:56,1,10,TEN 40,0,14,Alfred Blue right tackle for 3 yards (tackle by Jurrell Casey),2.920,2.780
2,12:22,2,7,TEN 37,0,14,Deshaun Watson pass deep middle intended for DeAndre Hopkins is intercepted by Adoree' Jackson at TEN-0 and returned for no gain,2.780,-0.280
2,12:14,1,10,TEN 20,0,14,Derrick Henry up the middle for -3 yards (tackle by J.J. Watt),0.280,-0.790
2,11:36,2,13,TEN 17,0,14,Blaine Gabbert pass complete short right to Corey Davis for 12 yards (tackle by Kareem Jackson),-0.790,0.230
2,10:58,3,1,TEN 29,0,14,Derrick Henry left guard for 2 yards (tackle by Duke Ejiofor),0.230,1.000
2,10:13,1,10,TEN 31,0,14,Blaine Gabbert pass incomplete deep right intended for Corey Davis,1.000,0.460
2,10:07,2,10,TEN 31,0,14,Dion Lewis left tackle for 4 yards (tackle by Whitney Mercilus),0.460,0.300
2,9:32,3,6,TEN 35,0,14,Blaine Gabbert pass complete short left to Rishard Matthews for 4 yards (tackle by Aaron Colvin),0.300,-0.780
2,9:06,4,2,TEN 39,0,14,"Brett Kern punts 50 yards, returned by Tyler Ervin for 11 yards (tackle by Brynden Trawick). Penalty on Shareece Wright: Offensive Holding, 10 yards",-0.780,0.350
2,8:54,1,10,HOU 12,0,14,Lamar Miller right guard for 3 yards (tackle by Austin Johnson and Bennie Logan),-0.350,-0.500
2,8:25,2,7,HOU 15,0,14,Deshaun Watson pass complete short right to Will Fuller for 6 yards (tackle by Adoree' Jackson and Wesley Woodyard),-0.500,-0.370
2,7:49,3,1,HOU 21,0,14,Deshaun Watson pass incomplete deep right intended for Jordan Thomas,-0.370,-1.960
2,7:43,4,1,HOU 21,0,14,"Trevor Daniel punts 47 yards, fair catch by Adoree' Jackson at TEN-32. Penalty on Malcolm Butler: Offensive Holding, 10 yards",-1.960,-0.410
2,7:36,1,10,TEN 22,0,14,Dion Lewis right tackle for -3 yards (tackle by Brandon Dunn),0.410,-0.600
2,6:59,2,13,TEN 19,0,14,Dion Lewis left guard for 6 yards (tackle by Dylan Cole),-0.600,-0.430
2,6:16,3,7,TEN 25,0,14,Blaine Gabbert pass complete short left to Taywan Taylor for 6 yards (tackle by Aaron Colvin and Benardrick McKinney),-0.430,-1.310
2,5:47,4,1,TEN 31,0,14,Blaine Gabbert up the middle for 1 yard (tackle by Angelo Blackson),-1.310,1.070
2,4:52,1,10,TEN 32,0,14,"Dion Lewis right end for no gain (tackle by Kareem Jackson). Penalty on Jonnu Smith: Offensive Holding, 10 yards (no play)",1.070,0.410
2,4:24,1,20,TEN 22,0,14,Dion Lewis up the middle for 4 yards (tackle by Dylan Cole and J.J. Watt),0.410,-0.280
2,3:47,2,16,TEN 26,0,14,Blaine Gabbert pass incomplete short right intended for Taywan Taylor (defended by Kareem Jackson),-0.280,-0.960
2,3:43,3,16,TEN 26,0,14,"Blaine Gabbert pass incomplete short right. Penalty on Blaine Gabbert: Intentional Grounding, 13 yards",-0.960,-2.490
2,3:38,4,29,TEN 13,0,14,"Brett Kern punts 46 yards, returned by Tyler Ervin for 6 yards (tackle by Kevin Byard and Dane Cruikshank)",-2.490,-2.060
2,3:28,1,10,HOU 47,0,14,"Lamar Miller right guard for no gain (tackle by Jayon Brown and Derrick Morgan). Penalty on Ryan Griffin: Offensive Holding, 10 yards (no play)",2.060,1.400
2,3:05,1,20,HOU 37,0,14,"Deshaun Watson pass complete short right to Bruce Ellington for 5 yards (tackle by Adoree' Jackson). Penalty on Malcolm Butler: Illegal Contact, 5 yards (no play)",1.400,1.730
2,2:58,1,10,HOU 42,0,14,"Deshaun Watson pass complete short right to Will Fuller for 16 yards (tackle by Adoree' Jackson). Penalty on Martinas Rankin: Offensive Holding, 10 yards (no play)",1.730,1.070
2,2:35,1,20,HOU 32,0,14,Deshaun Watson pass complete short middle to Jordan Akins for 8 yards (tackle by Kenny Vaccaro),1.070,0.920
2,2:03,2,12,HOU 40,0,14,Deshaun Watson pass complete short left to Bruce Ellington for 5 yards (tackle by Kenny Vaccaro),0.920,0.890
2,1:58,3,7,HOU 45,0,14,Deshaun Watson pass complete deep middle to DeAndre Hopkins for 23 yards (tackle by Jayon Brown),0.890,3.450
2,1:22,1,10,TEN 32,0,14,Deshaun Watson up the middle for 4 yards (tackle by Derrick Morgan),3.450,3.440
2,1:16,,,,,,Timeout #1 by Houston Texans,,
2,1:16,2,6,TEN 28,0,14,Deshaun Watson pass incomplete deep left intended for DeAndre Hopkins,3.440,2.740
2,1:08,3,6,TEN 28,6,14,"Deshaun Watson pass complete deep middle to DeAndre Hopkins for 28 yards, touchdown",2.740,7.000
2,0:58,,,TEN 15,7,14,Ka'imi Fairbairn kicks extra point good,0.000,0.000
2,0:58,,,HOU 35,7,14,"Ka'imi Fairbairn kicks off 65 yards, touchback.",0.000,0.610
2,0:58,1,10,TEN 25,7,14,Derrick Henry left guard for 3 yards (tackle by Justin Reid and Johnathan Joseph),0.610,0.470
2,0:50,,,,,,Timeout #2 by Houston Texans,,
2,0:50,2,7,TEN 28,7,14,Derrick Henry right tackle for no gain (tackle by Zach Cunningham),0.470,-0.230
2,0:46,,,,,,Timeout #3 by Houston Texans,,
2,0:46,3,7,TEN 28,7,14,Dion Lewis up the middle for 6 yards (tackle by Kareem Jackson and Duke Ejiofor),-0.230,-1.110
Quarter,Time,Down,ToGo,Location,HOU,TEN,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,HOU 35,7,14,"Ka'imi Fairbairn kicks off 65 yards, touchback.",0.000,0.610
3,15:00,1,10,TEN 25,7,14,Derrick Henry left tackle for 4 yards (tackle by Whitney Mercilus),0.610,0.600
3,14:18,2,6,TEN 29,7,14,Dion Lewis right end for 2 yards (tackle by Brandon Dunn and Benardrick McKinney),0.600,0.170
3,13:38,3,4,TEN 31,7,14,Blaine Gabbert pass incomplete deep right intended for Corey Davis,0.170,-1.310
3,13:33,4,4,TEN 31,7,14,"Brett Kern punts 62 yards out of bounds. Penalty on Natrell Jamerson: Offensive Holding, 3 yards",-1.310,0.380
3,13:25,1,10,HOU 4,7,14,Lamar Miller up the middle for 3 yards (tackle by DaQuan Jones and Kamalei Correa),-0.380,-0.560
3,12:53,2,7,HOU 7,7,14,Deshaun Watson pass complete deep left to Will Fuller for 20 yards (tackle by Malcolm Butler),-0.560,0.740
3,12:22,1,10,HOU 27,7,14,Lamar Miller left guard for 3 yards (tackle by Kamalei Correa),0.740,0.600
3,11:41,2,7,HOU 30,7,14,Deshaun Watson pass complete short right to Will Fuller for 15 yards (tackle by Adoree' Jackson),0.600,1.930
3,11:09,1,10,HOU 45,7,14,Deshaun Watson pass incomplete short left intended for Jordan Thomas,1.930,1.380
3,11:05,2,10,HOU 45,7,14,Lamar Miller right tackle for 5 yards (tackle by Derrick Morgan and Jurrell Casey),1.380,1.360
3,10:22,3,5,HOU 50,7,14,Deshaun Watson pass complete short middle to Will Fuller for 16 yards (tackle by Malcolm Butler),1.360,3.310
3,9:57,1,10,TEN 34,7,14,Lamar Miller right tackle for 1 yard (tackle by Kamalei Correa and Kenny Vaccaro),3.310,2.910
3,9:21,2,9,TEN 33,7,14,Deshaun Watson sacked by Kamalei Correa for -5 yards,2.910,1.550
3,8:34,,,,,,Timeout #1 by Houston Texans,,
3,8:34,3,14,TEN 38,7,14,Deshaun Watson pass incomplete deep right intended for DeAndre Hopkins (defended by Adoree' Jackson),1.550,0.720
3,8:27,4,14,TEN 38,7,14,"Trevor Daniel punts 27 yards downed by Brian Peters. Penalty on Jurrell Casey: Offensive Holding, 6 yards",0.720,0.380
3,8:17,1,10,TEN 5,7,14,Dion Lewis left tackle for 1 yard (tackle by Zach Cunningham),-0.380,-0.710
3,7:43,2,9,TEN 6,7,14,Blaine Gabbert pass complete short left to Luke Stocker for 4 yards (tackle by Zach Cunningham),-0.710,-0.840
3,6:58,3,5,TEN 10,7,14,Blaine Gabbert pass incomplete short right intended for Rishard Matthews,-0.840,-2.490
3,6:50,4,5,TEN 10,7,14,"Brett Kern punts 51 yards, returned by Tyler Ervin for 9 yards (tackle by Beau Brinkley)",-2.490,-2.130
3,6:39,1,10,HOU 48,7,14,Deshaun Watson pass complete short right to DeAndre Hopkins for 8 yards (tackle by Adoree' Jackson),2.130,2.660
3,6:12,2,2,TEN 44,7,14,Lamar Miller right end for 10 yards (tackle by Kevin Byard),2.660,3.310
3,5:44,1,10,TEN 34,7,14,Deshaun Watson up the middle for 13 yards (tackle by William Compton),3.310,4.170
3,5:12,1,10,TEN 21,7,14,Lamar Miller up the middle for 7 yards (tackle by Kevin Byard),4.170,4.740
3,4:46,2,3,TEN 14,7,14,Lamar Miller up the middle for 5 yards (tackle by Wesley Woodyard),4.740,5.140
3,4:13,1,9,TEN 9,7,14,Lamar Miller left tackle for no gain (tackle by Wesley Woodyard),5.140,4.380
3,3:35,2,9,TEN 9,7,14,Deshaun Watson pass incomplete short left intended for Jordan Thomas,4.380,3.360
3,3:26,3,9,TEN 9,7,14,"Deshaun Watson sacked by Jurrell Casey for -7 yards. Deshaun Watson fumbles (forced by Jurrell Casey), recovered by Deshaun Watson at TEN-16",3.360,2.380
3,2:44,4,16,TEN 16,10,14,Ka'imi Fairbairn 34 yard field goal good,2.380,3.000
3,2:39,,,HOU 35,10,14,"Ka'imi Fairbairn kicks off 65 yards, touchback.",0.000,0.610
3,2:39,1,10,TEN 25,10,14,Blaine Gabbert pass complete short left to Dion Lewis for 1 yard (tackle by Angelo Blackson),0.610,0.200
3,2:02,2,9,TEN 26,10,14,"Penalty on Kevin Pamphile: False Start, 5 yards (no play)",0.200,-0.480
3,1:47,2,14,TEN 21,10,14,Blaine Gabbert sacked by Duke Ejiofor for -8 yards,-0.480,-2.750
3,1:02,3,22,TEN 13,10,14,Blaine Gabbert pass complete short right to Rishard Matthews for 4 yards (tackle by Aaron Colvin),-2.750,-2.320
3,0:17,4,18,TEN 17,10,14,"Brett Kern punts 52 yards, returned by Tyler Ervin for -1 yards (tackle by Dane Cruikshank)",-2.320,-0.940
3,0:08,1,10,HOU 30,10,14,Deshaun Watson pass complete short right to Jordan Akins for 13 yards (tackle by Adoree' Jackson),0.940,1.800
Quarter,Time,Down,ToGo,Location,HOU,TEN,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,HOU 43,10,14,Alfred Blue right end for 8 yards (tackle by Logan Ryan),1.800,2.330
4,14:37,2,2,TEN 49,10,14,Alfred Blue right tackle for 7 yards (tackle by Kevin Byard),2.330,2.790
4,14:10,1,10,TEN 42,10,14,Alfred Blue right guard for 3 yards (tackle by Jayon Brown),2.790,2.650
4,13:32,2,7,TEN 39,16,14,"Deshaun Watson pass complete deep left to Will Fuller for 39 yards, touchdown",2.650,7.000
4,13:25,,,TEN 15,17,14,Ka'imi Fairbairn kicks extra point good,0.000,0.000
4,13:25,,,HOU 35,17,14,"Ka'imi Fairbairn kicks off 65 yards, touchback.",0.000,0.610
4,13:25,1,10,TEN 25,17,14,"Blaine Gabbert pass complete short right to Luke Stocker for 11 yards (tackle by Dylan Cole) Penalty on HOU: Unsportsmanlike Conduct, 15 yards",0.610,2.320
4,12:55,1,10,HOU 49,17,14,Derrick Henry left end for 6 yards (tackle by Justin Reid),2.320,2.590
4,12:20,2,4,HOU 43,17,14,Derrick Henry right tackle for 1 yard (tackle by Kareem Jackson and D.J. Reader),2.590,2.020
4,11:38,3,3,HOU 42,17,14,Blaine Gabbert pass complete short middle to Tajae Sharpe for 14 yards (tackle by Johnathan Joseph),2.020,3.710
4,11:20,1,10,HOU 28,17,14,Blaine Gabbert pass incomplete short left intended for Rishard Matthews,3.710,3.170
4,11:16,2,10,HOU 28,17,14,Dion Lewis up the middle for -1 yards (tackle by J.J. Watt),3.170,2.340
4,10:29,,,,,,Timeout #1 by Tennessee Titans,,
4,10:29,3,11,HOU 29,17,14,Blaine Gabbert pass complete short left to Corey Davis for 5 yards (tackle by Zach Cunningham),2.340,1.890
4,9:48,4,6,HOU 24,17,17,Ryan Succop 42 yard field goal good,1.890,3.000
4,9:43,,,TEN 35,17,17,"Ryan Succop kicks off 65 yards, touchback.",0.000,0.610
4,9:43,1,10,HOU 25,17,17,Lamar Miller left tackle for 1 yard (tackle by Jurrell Casey),0.610,0.200
4,9:06,2,9,HOU 26,17,17,Deshaun Watson left end for 12 yards (tackle by Malcolm Butler),0.200,1.470
4,8:37,1,10,HOU 38,17,17,Deshaun Watson pass complete short middle to Bruce Ellington for 23 yards (tackle by Kenny Vaccaro),1.470,2.980
4,8:07,1,10,TEN 39,17,17,Deshaun Watson pass complete short right to Will Fuller for 1 yard (tackle by Kevin Byard),2.980,2.580
4,7:39,2,9,TEN 38,17,17,Deshaun Watson pass complete short left to DeAndre Hopkins for 1 yard (tackle by Logan Ryan),2.580,2.020
4,6:56,3,8,TEN 37,17,17,Deshaun Watson pass incomplete deep left intended for Will Fuller,2.020,0.790
4,6:50,4,8,TEN 37,17,17,"Trevor Daniel punts 37 yards, touchback.. Penalty on Johnson Bademosi: Illegal Touch Kick, 5 yards",0.790,-0.610
4,6:41,1,10,TEN 25,17,17,Dion Lewis left tackle for 13 yards (tackle by Justin Reid),0.610,1.470
4,6:04,1,10,TEN 38,17,17,Dion Lewis left tackle for 1 yard (tackle by D.J. Reader),1.470,1.060
4,5:35,2,9,TEN 39,17,17,Blaine Gabbert pass complete short left to Corey Davis for 13 yards (tackle by Kareem Jackson),1.060,2.390
4,5:00,1,10,HOU 48,17,17,Derrick Henry left guard for 8 yards (tackle by Benardrick McKinney),2.390,2.930
4,4:26,2,2,HOU 40,17,17,Derrick Henry up the middle for 1 yard (tackle by Brennan Scarlett),2.930,2.340
4,3:55,3,1,HOU 39,17,17,Blaine Gabbert up the middle for 1 yard (tackle by Brandon Dunn),2.340,3.050
4,3:17,1,10,HOU 38,17,17,Dion Lewis up the middle for 3 yards (tackle by Zach Cunningham),3.050,2.910
4,2:37,2,7,HOU 35,17,17,"Blaine Gabbert pass complete short left to Blaine Gabbert for -128 yards Blaine Gabbert pass incomplete short left intended for Jonnu Smith. Penalty on Blaine Gabbert: Illegal Forward Pass, 5 yards (no play)",2.910,2.240
4,2:29,2,12,HOU 40,17,17,"Blaine Gabbert pass complete short right to Corey Davis for 18 yards (tackle by J.J. Watt). Corey Davis fumbles, ball out of bounds at HOU-22 (forced by J.J. Watt)",2.240,4.110
4,2:13,,,,,,Timeout #2 by Houston Texans,,
4,2:13,1,10,HOU 22,17,17,Derrick Henry right tackle for 2 yards (tackle by Brennan Scarlett and Benardrick McKinney),4.110,3.830
4,2:00,2,8,HOU 20,17,17,"Derrick Henry up the middle for no gain (tackle by Zach Cunningham and Benardrick McKinney). Penalty on Brennan Scarlett: Defensive Offside, 5 yards (no play)",3.830,4.650
4,1:55,2,3,HOU 15,17,17,Derrick Henry up the middle for 2 yards (tackle by Zach Cunningham and Benardrick McKinney),4.650,4.390
4,1:49,,,,,,Timeout #3 by Houston Texans,,
4,1:49,3,1,HOU 13,17,17,Dion Lewis up the middle for no gain (tackle by Justin Reid),4.390,2.720
4,1:05,,,,,,Timeout #2 by Tennessee Titans,,
4,1:05,4,1,HOU 13,17,20,Ryan Succop 31 yard field goal good,2.720,3.000
4,1:00,,,TEN 35,17,20,"Ryan Succop kicks off 65 yards, touchback.",0.000,0.610
4,1:00,1,10,HOU 25,17,20,Deshaun Watson pass incomplete short left intended for DeAndre Hopkins (defended by Malcolm Butler),0.610,0.060
4,0:55,2,10,HOU 25,17,20,Deshaun Watson pass complete short left to Lamar Miller for 4 yards (tackle by Kenny Vaccaro),0.060,-0.100
4,0:33,3,6,HOU 29,17,20,Deshaun Watson pass complete short middle to DeAndre Hopkins for 19 yards (tackle by Kevin Byard),-0.100,2.130
4,0:18,1,10,HOU 48,17,20,Deshaun Watson spiked the ball,2.130,1.580
4,0:17,,,,,,Timeout #3 by Tennessee Titans,,
4,0:17,2,10,HOU 48,17,20,Deshaun Watson pass complete deep middle to DeAndre Hopkins for 31 yards (tackle by Malcolm Butler),1.580,4.170
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
