Quarter,Time,Down,ToGo,Location,DET,GNB,Detail,EPB,EPA
1,9:10,2,6,GNB 41,7,0,Aaron Jones up the middle for -2 yards (tackle by Jarrad Davis),1.400,0.430
1,8:26,3,8,GNB 39,7,0,Aaron Rodgers pass complete short middle to Marquez Valdes-Scantling for 15 yards (tackle by Jeff Okudah),0.430,2.520
1,7:47,,,,,,Timeout #1 by Green Bay Packers,,
1,7:47,1,10,DET 46,7,0,Aaron Rodgers pass complete short right to Marcedes Lewis for 4 yards (tackle by Christian Jones and Jarrad Davis),2.520,2.520
1,7:04,2,6,DET 42,7,0,Aaron Rodgers pass incomplete short right intended for Jace Sternberger,2.520,1.820
1,7:00,3,6,DET 42,7,0,Aaron Rodgers pass incomplete deep left intended for Robert Tonyan (defended by Tracy Walker),1.820,0.460
1,6:53,4,6,DET 42,7,0,Aaron Rodgers pass complete short middle to Allen Lazard for 10 yards (tackle by Amani Oruwariye),0.460,3.450
1,6:34,1,10,DET 32,7,0,Jamaal Williams right tackle for 7 yards (tackle by Christian Jones),3.450,3.850
1,5:56,2,3,DET 25,7,0,Aaron Rodgers pass incomplete short left intended for Aaron Jones,3.850,3.140
1,5:52,3,3,DET 25,7,0,Aaron Rodgers pass incomplete deep left intended for Aaron Jones,3.140,1.900
1,5:46,4,3,DET 25,7,3,Mason Crosby 43 yard field goal good,1.900,3.000
1,5:42,,,GNB 35,7,3,"Mason Crosby kicks off 65 yards, touchback.",0.000,0.610
1,5:42,1,10,DET 25,7,3,Matthew Stafford pass incomplete middle,0.610,0.060
1,5:38,2,10,DET 25,7,3,Matthew Stafford pass complete short right to D'Andre Swift for 9 yards (tackle by Will Redmond),0.060,0.560
1,5:08,3,1,DET 34,7,3,Adrian Peterson up the middle for 5 yards (tackle by Kevin King),0.560,1.530
1,4:28,1,10,DET 39,7,3,Matthew Stafford pass complete short right to Marvin Jones for 8 yards (tackle by Jaire Alexander and Christian Kirksey),1.530,2.070
1,3:57,2,2,DET 47,7,3,Adrian Peterson right tackle for no gain (tackle by Kingsley Keke),2.070,1.360
1,3:19,3,2,DET 47,7,3,Matthew Stafford up the middle for 4 yards (tackle by Kevin King),1.360,2.320
1,2:43,1,10,GNB 49,7,3,Matthew Stafford pass incomplete short middle,2.320,1.780
1,2:39,2,10,GNB 49,7,3,Matthew Stafford pass complete short middle to D'Andre Swift for 14 yards (tackle by Christian Kirksey),1.780,3.250
1,2:01,1,10,GNB 35,7,3,Adrian Peterson left guard for 1 yard (tackle by Rashan Gary and Montravius Adams),3.250,2.840
1,1:24,2,9,GNB 34,7,3,Adrian Peterson right end for 25 yards (tackle by Christian Kirksey),2.840,5.140
1,0:50,1,9,GNB 9,7,3,Matthew Stafford pass incomplete short right intended for Marvin Hall,5.140,4.380
1,0:47,2,9,GNB 9,7,3,D'Andre Swift up the middle for 5 yards (tackle by Raven Greene),4.380,4.490
1,0:08,3,4,GNB 4,13,3,"Matthew Stafford pass complete short right to Marvin Jones for 4 yards, touchdown",4.490,7.000
1,0:04,,,GNB 15,14,3,"Matt Prater kicks extra point good. Penalty on Montravius Adams: Defensive Offside, 5 yards",0.000,0.000
1,0:04,,,DET 40,14,3,"Jack Fox kicks off 60 yards, touchback.",0.000,0.610
1,0:04,1,10,GNB 25,14,3,Aaron Jones right end for 4 yards (tackle by Jamie Collins),0.610,0.600
Quarter,Time,Down,ToGo,Location,DET,GNB,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,2,6,GNB 29,14,3,"Aaron Rodgers pass incomplete deep left intended for Allen Lazard. Penalty on Amani Oruwariye: Defensive Holding, 5 yards (no play)",0.600,1.200
2,14:53,1,10,GNB 34,14,3,Aaron Jones left end for 5 yards (tackle by Amani Oruwariye),1.200,1.330
2,14:10,2,5,GNB 39,14,3,Aaron Rodgers pass complete short right to Aaron Jones for 22 yards (tackle by Jamie Collins). Penalty on Amani Oruwariye: Defensive Holding (Declined),1.330,2.980
2,13:42,1,10,DET 39,14,3,Aaron Rodgers pass complete short right to Davante Adams for 11 yards (tackle by Jeff Okudah),2.980,3.710
2,13:05,1,10,DET 28,14,3,Aaron Rodgers pass complete short right to Tyler Ervin for 4 yards (tackle by Jeff Okudah),3.710,3.710
2,12:20,2,6,DET 24,14,3,Aaron Rodgers pass complete short right to Allen Lazard for 10 yards (tackle by Jeff Okudah),3.710,4.650
2,11:39,1,10,DET 14,14,3,Aaron Jones right guard for 5 yards (tackle by Will Harris),4.650,4.900
2,10:53,2,5,DET 9,14,3,Aaron Jones right tackle for 2 yards (tackle by Danny Shelton),4.900,4.500
2,10:13,3,3,DET 7,14,9,"Aaron Rodgers pass complete short left to Aaron Jones for 7 yards, touchdown",4.500,7.000
2,10:09,,,DET 15,14,10,Mason Crosby kicks extra point good,0.000,0.000
2,10:09,,,GNB 35,14,10,"Mason Crosby kicks off 65 yards, touchback.",0.000,0.610
2,10:09,1,10,DET 25,14,10,Kerryon Johnson left end for 8 yards (tackle by Kevin King),0.610,1.140
2,9:38,2,2,DET 33,14,10,Kerryon Johnson right tackle for 1 yard (tackle by Dean Lowry),1.140,0.560
2,9:01,3,1,DET 34,14,10,Kerryon Johnson right guard for 3 yards (tackle by Adrian Amos),0.560,1.400
2,8:24,1,10,DET 37,14,10,Matthew Stafford pass incomplete deep left intended for Marvin Jones,1.400,0.860
2,8:18,2,10,DET 37,14,10,Matthew Stafford pass incomplete deep right intended for Danny Amendola,0.860,0.170
2,8:13,3,10,DET 37,14,10,Matthew Stafford pass complete short left to Danny Amendola for 13 yards (tackle by Darnell Savage),0.170,2.260
2,7:32,1,10,DET 50,14,10,Matthew Stafford pass incomplete short right intended for Marvin Jones,2.260,1.710
2,7:28,2,10,DET 50,14,10,"Matthew Stafford pass complete short right to Jamal Agnew for no gain (tackle by Jaire Alexander). Penalty on Oday Aboushi: Unnecessary Roughness, 15 yards",1.710,-0.960
2,7:05,3,25,DET 35,14,10,Matthew Stafford pass complete short left to T.J. Hockenson for 10 yards (tackle by Christian Kirksey),-0.960,-0.390
2,6:14,4,15,DET 45,14,10,Jack Fox punts 45 yards out of bounds,-0.390,0.380
2,6:07,1,10,GNB 10,14,10,Aaron Rodgers right end for 8 yards (tackle by Jarrad Davis),-0.380,0.070
2,5:31,2,2,GNB 18,14,10,Jamaal Williams right tackle for 11 yards (tackle by Jahlani Tavai),0.070,0.870
2,4:49,1,10,GNB 29,14,10,Jamaal Williams right guard for 4 yards (tackle by Jeff Okudah and Jahlani Tavai),0.870,0.870
2,4:06,2,6,GNB 33,14,10,Aaron Rodgers pass complete short middle to Davante Adams for 17 yards (tackle by Jarrad Davis),0.870,2.260
2,3:22,1,10,GNB 50,14,10,"Aaron Rodgers pass complete short right to Tyler Ervin for 4 yards (tackle by Darryl Roberts). Penalty on David Bakhtiari: Offensive Holding, 10 yards (no play)",2.260,1.600
2,2:52,1,20,GNB 40,14,10,Aaron Rodgers pass complete short left to Marquez Valdes-Scantling for 8 yards (tackle by Amani Oruwariye),1.600,1.440
2,2:12,2,12,GNB 48,14,10,Aaron Jones left guard for 5 yards (tackle by Kevin Strong),1.440,1.420
2,2:00,3,7,DET 47,14,10,Aaron Rodgers pass incomplete deep right intended for Marquez Valdes-Scantling (defended by Duron Harmon),1.420,0.130
2,1:54,,,,,,Timeout #2 by Green Bay Packers,,
2,1:54,4,7,DET 47,14,10,"Penalty on GNB: Delay of Game, 5 yards (no play)",0.130,-0.190
2,1:54,4,12,GNB 48,14,10,JK Scott punts 45 yards out of bounds,-0.190,0.380
2,1:45,1,10,DET 7,14,10,D'Andre Swift left guard for 4 yards (tackle by Rashan Gary and Dean Lowry),-0.380,-0.490
2,1:24,2,6,DET 11,14,10,Matthew Stafford sacked by Za'Darius Smith for -10 yards,-0.490,-2.120
2,1:15,,,,,,Timeout #3 by Green Bay Packers,,
2,1:15,3,16,DET 1,14,10,Adrian Peterson left tackle for 4 yards (tackle by Za'Darius Smith). Penalty on Oday Aboushi: Offensive Holding (Declined),-2.120,-2.490
2,1:08,4,12,DET 5,14,10,"Jack Fox punts 57 yards, fair catch by Tyler Ervin at GB-38",-2.490,-1.470
2,1:00,1,10,GNB 38,14,10,"Aaron Rodgers pass incomplete deep right intended for Marquez Valdes-Scantling. Penalty on Will Harris: Unnecessary Roughness, 15 yards (no play)",1.470,2.460
2,0:54,1,10,DET 47,14,10,"Aaron Rodgers pass complete short middle to Davante Adams for 8 yards (tackle by Will Harris). Penalty on Will Harris: Horse Collar Tackle, 15 yards",2.460,3.970
2,0:46,1,10,DET 24,14,10,Jamaal Williams up the middle for 13 yards (tackle by Jahlani Tavai and Will Harris),3.970,4.840
2,0:22,1,10,DET 11,14,10,Aaron Rodgers pass incomplete short right intended for Marquez Valdes-Scantling (defended by Christian Jones),4.840,4.140
2,0:19,2,10,DET 11,14,16,"Aaron Rodgers pass complete short right to Robert Tonyan for 11 yards, touchdown. Penalty on Darryl Roberts: Defensive Holding (Declined)",4.140,7.000
2,0:14,,,DET 15,14,17,Mason Crosby kicks extra point good,0.000,0.000
2,0:14,,,GNB 35,14,17,"Mason Crosby kicks off 65 yards, touchback.",0.000,0.610
2,0:14,1,10,DET 25,14,17,Matthew Stafford pass complete short right to D'Andre Swift for 12 yards (tackle by Christian Kirksey),0.610,1.400
2,0:07,,,,,,Timeout #1 by Detroit Lions,,
2,0:07,1,10,DET 37,14,17,Matthew Stafford pass complete short middle to T.J. Hockenson for 19 yards (tackle by Darnell Savage),1.400,2.650
2,0:03,,,,,,Timeout #2 by Detroit Lions,,
2,0:03,1,10,GNB 44,14,17,"Penalty on Preston Smith: Neutral Zone Infraction, 5 yards (no play)",2.650,3.380
2,0:03,1,5,GNB 39,14,17,Matt Prater 57 yard field goal no good,3.380,1.990
Quarter,Time,Down,ToGo,Location,DET,GNB,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,DET 35,14,17,"Jack Fox kicks off 65 yards, touchback.",0.000,0.610
3,15:00,1,10,GNB 25,14,23,"Aaron Jones up the middle for 75 yards, touchdown",0.610,7.000
3,14:48,,,DET 15,14,24,Mason Crosby kicks extra point good,0.000,0.000
3,14:48,,,GNB 35,14,24,"Mason Crosby kicks off 65 yards, touchback.",0.000,0.610
3,14:48,1,10,DET 25,14,24,Adrian Peterson left tackle for no gain (tackle by Kingsley Keke and Za'Darius Smith),0.610,0.060
3,14:05,2,10,DET 25,14,24,Matthew Stafford pass complete short left to T.J. Hockenson for 4 yards (tackle by Christian Kirksey),0.060,-0.100
3,13:23,3,6,DET 29,14,24,Matthew Stafford pass incomplete short middle intended for Danny Amendola,-0.100,-1.440
3,13:18,4,6,DET 29,14,24,"Jack Fox punts 50 yards, returned by Tyler Ervin for no gain (tackle by Dee Virgin)",-1.440,-0.340
3,13:09,1,10,GNB 21,14,24,Jamaal Williams left guard for 18 yards (tackle by Tracy Walker and Duron Harmon),0.340,1.530
3,12:28,1,10,GNB 39,14,24,"Penalty on Marquez Valdes-Scantling: False Start, 5 yards (no play)",1.530,1.200
3,12:02,1,15,GNB 34,14,24,Aaron Rodgers pass incomplete short right intended for Aaron Jones,1.200,0.310
3,11:58,2,15,GNB 34,14,24,Aaron Rodgers pass complete deep right to Aaron Jones for 30 yards (tackle by Darryl Roberts),0.310,3.180
3,11:14,1,10,DET 36,14,24,Aaron Jones left guard for 4 yards (tackle by Christian Jones),3.180,3.180
3,10:35,2,6,DET 32,14,24,Aaron Rodgers pass complete short right to Robert Tonyan for 14 yards (tackle by Duron Harmon),3.180,4.370
3,9:47,1,10,DET 18,14,24,"Aaron Rodgers pass incomplete short right intended for Jace Sternberger. Penalty on Lucas Patrick: Offensive Holding, 10 yards (no play)",4.370,3.710
3,9:41,1,20,DET 28,14,24,Aaron Rodgers pass incomplete deep left intended for Allen Lazard (defended by Tracy Walker),3.710,2.480
3,9:35,2,20,DET 28,14,24,Aaron Rodgers pass incomplete short right intended for Allen Lazard,2.480,1.820
3,9:30,3,20,DET 28,14,24,Aaron Rodgers sacked by Jamie Collins for -11 yards,1.820,0.660
3,8:45,4,31,DET 39,14,24,"JK Scott punts 29 yards. Penalty on Jamal Agnew: Unnecessary Roughness, 5 yards",0.660,0.380
3,8:37,1,10,DET 5,14,30,"Matthew Stafford pass short left intended for Danny Amendola is intercepted by Chandon Sullivan at DET-7 and returned for 7 yards, touchdown",-0.380,-7.000
3,8:32,,,DET 15,14,31,Mason Crosby kicks extra point good,0.000,0.000
3,8:32,,,GNB 35,14,31,"Mason Crosby kicks off 65 yards, touchback.",0.000,0.610
3,8:32,1,10,DET 25,14,31,Matthew Stafford pass incomplete short middle intended for Kerryon Johnson,0.610,0.060
3,8:28,2,10,DET 25,14,31,Matthew Stafford pass complete short middle to Quintez Cephus for 9 yards (tackle by Christian Kirksey),0.060,0.560
3,7:47,3,1,DET 34,14,31,Matthew Stafford pass incomplete deep right intended for Danny Amendola (defended by Chandon Sullivan),0.560,-1.110
3,7:41,4,1,DET 34,14,31,"Jack Fox punts 52 yards, fair catch by Tyler Ervin at GB-14",-1.110,0.280
3,7:33,1,10,GNB 14,14,31,Aaron Jones right end for 11 yards (tackle by Will Harris),-0.280,0.610
3,6:53,1,10,GNB 25,14,31,Aaron Jones left guard for 3 yards (tackle by Kevin Strong and Danny Shelton),0.610,0.470
3,6:07,2,7,GNB 28,14,31,Aaron Jones right tackle for 5 yards (tackle by Danny Shelton),0.470,0.430
3,5:25,3,2,GNB 33,14,31,Aaron Rodgers pass complete short right to Allen Lazard for 25 yards (tackle by Duron Harmon),0.430,2.790
3,4:46,1,10,DET 42,14,31,Jamaal Williams right guard for 3 yards (tackle by Christian Jones and Kevin Strong),2.790,2.650
3,4:02,2,7,DET 39,14,31,Aaron Jones right end for 9 yards (tackle by Jeff Okudah),2.650,3.580
3,3:27,1,10,DET 30,14,31,Aaron Rodgers right end for 4 yards (tackle by Darryl Roberts),3.580,3.570
3,2:38,2,6,DET 26,14,31,Jamaal Williams left guard for 4 yards (tackle by Jarrad Davis and Romeo Okwara),3.570,3.400
3,1:54,3,2,DET 22,14,31,"Aaron Rodgers pass incomplete short right intended for Allen Lazard (defended by Reggie Ragland). Penalty on Darryl Roberts: Defensive Holding, 5 yards (no play)",3.400,4.440
3,1:48,1,10,DET 17,14,31,Aaron Rodgers pass incomplete short right intended for Marquez Valdes-Scantling,4.440,3.850
3,1:45,2,10,DET 17,14,31,Aaron Rodgers pass incomplete deep right intended for Marquez Valdes-Scantling,3.850,3.070
3,1:40,,,,,,Timeout #1 by Green Bay Packers,,
3,1:40,3,10,DET 17,14,31,Aaron Rodgers pass incomplete short left intended for Aaron Jones,3.070,2.310
3,1:36,4,10,DET 17,14,34,Mason Crosby 35 yard field goal good,2.310,3.000
3,1:32,,,GNB 35,14,34,"Mason Crosby kicks off 65 yards, touchback.",0.000,0.610
3,1:32,1,10,DET 25,14,34,Matthew Stafford pass complete short right to D'Andre Swift for 8 yards (tackle by Jaire Alexander),0.610,1.140
3,1:04,2,2,DET 33,14,34,D'Andre Swift left tackle for 2 yards (tackle by Za'Darius Smith),1.140,1.270
3,0:30,1,10,DET 35,14,34,Matthew Stafford pass complete short left to Quintez Cephus for 9 yards (tackle by Raven Greene),1.270,1.940
3,0:11,2,1,DET 44,14,34,Matthew Stafford pass complete short middle to D'Andre Swift for 17 yards (tackle by Darnell Savage and Christian Kirksey),1.940,2.980
Quarter,Time,Down,ToGo,Location,DET,GNB,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,GNB 39,14,34,Matthew Stafford pass complete short left to Danny Amendola for 8 yards (tackle by Christian Kirksey),2.980,3.520
4,14:36,2,2,GNB 31,14,34,D'Andre Swift up the middle for 1 yard (tackle by Chandon Sullivan),3.520,2.940
4,13:50,3,1,GNB 30,14,34,Adrian Peterson up the middle for 6 yards (tackle by Adrian Amos and Krys Barnes),2.940,3.970
4,13:06,1,10,GNB 24,20,34,"Matthew Stafford pass complete deep right to Marvin Hall for 24 yards, touchdown",3.970,7.000
4,13:00,,,GNB 15,21,34,Matt Prater kicks extra point good,0.000,0.000
4,13:00,,,DET 35,21,34,"Jack Fox kicks off 58 yards, returned by Tyler Ervin for 19 yards (tackle by Reggie Ragland and Ty Johnson)",0.000,0.670
4,12:55,1,10,GNB 26,21,34,Aaron Jones left tackle for 4 yards (tackle by Jahlani Tavai),0.670,0.670
4,12:09,2,6,GNB 30,21,34,"Aaron Rodgers pass complete short left to Marcedes Lewis for 8 yards (tackle by Amani Oruwariye) Penalty on GNB: Illegal Shift, 5 yards (no play)",0.670,-0.010
4,11:45,2,11,GNB 25,21,34,Aaron Jones left guard for 7 yards (tackle by Kevin Strong),-0.010,0.230
4,11:01,3,4,GNB 32,21,34,Aaron Rodgers pass complete deep right to Marquez Valdes-Scantling for 41 yards,0.230,3.780
4,10:08,1,10,DET 27,21,34,Aaron Jones up the middle for 1 yard (tackle by Jeff Okudah),3.780,3.370
4,9:24,2,9,DET 26,21,34,Jamaal Williams right guard for 3 yards (tackle by Romeo Okwara),3.370,3.070
4,8:41,3,6,DET 23,21,34,Aaron Rodgers pass complete short left to Aaron Jones for 9 yards (tackle by Will Harris),3.070,4.650
4,8:05,1,10,DET 14,21,40,"Aaron Jones left tackle for 14 yards, touchdown",4.650,7.000
4,7:59,,,DET 2,21,42,"Two Point Attempt: Jamaal Williams rushes, conversion succeeds.",1.000,1.000
4,7:59,,,GNB 35,21,42,"Mason Crosby kicks off 69 yards, returned by Jamal Agnew for 27 yards (tackle by Vernon Scott)",0.000,0.480
4,7:53,1,10,DET 23,21,42,"Matthew Stafford pass incomplete short middle. Penalty on Matthew Stafford: Intentional Grounding, 10 yards",0.480,-1.500
4,7:45,2,20,DET 13,21,42,Matthew Stafford sacked by Rashan Gary for -10 yards,-1.500,-3.760
4,7:04,3,30,DET 3,21,42,D'Andre Swift up the middle for no gain (tackle by Preston Smith),-3.760,-2.490
4,6:23,4,30,DET 3,21,42,"Jack Fox punts 67 yards, returned by Josh Jackson for 6 yards (tackle by Christian Jones)",-2.490,-1.330
4,6:14,1,10,GNB 36,21,42,AJ Dillon right tackle for 3 yards (tackle by Da'Shawn Hand and Danny Shelton),1.330,1.200
4,5:26,2,7,GNB 39,21,42,AJ Dillon up the middle for 3 yards (tackle by Reggie Ragland and Jamie Collins),1.200,0.890
4,4:40,,,,,,Timeout #2 by Green Bay Packers,,
4,4:40,3,4,GNB 42,21,42,Aaron Rodgers pass complete short right to Aaron Rodgers for -6 yards (tackle by Jamie Collins),0.890,-0.980
4,4:30,,,,,,Timeout #1 by Detroit Lions,,
4,4:30,4,10,GNB 36,21,42,JK Scott punts 54 yards out of bounds,-0.980,0.380
4,4:21,1,10,DET 10,21,42,Matthew Stafford pass complete deep middle to Quintez Cephus for 36 yards (tackle by Vernon Scott),-0.380,1.990
4,3:55,1,10,DET 46,21,42,Matthew Stafford pass incomplete deep middle intended for Danny Amendola (defended by Will Redmond),1.990,1.450
4,3:51,2,10,DET 46,21,42,Matthew Stafford sacked by Vernon Scott for -1 yards,1.450,0.630
4,3:08,3,11,DET 45,21,42,Matthew Stafford sacked by and Preston Smith for -5 yards and Rashan Gary for -5 yards,0.630,-0.720
4,2:21,4,16,DET 40,21,42,Matthew Stafford pass incomplete deep left intended for Ty Johnson (defended by Josh Jackson),-0.720,-2.920
4,2:13,1,10,DET 40,21,42,AJ Dillon left tackle for -1 yards (tackle by Romeo Okwara and Danny Shelton),2.920,2.240
4,2:00,2,11,DET 41,21,42,AJ Dillon right tackle for no gain (tackle by Tracy Walker and Jahlani Tavai),2.240,1.550
4,1:54,,,,,,Timeout #2 by Detroit Lions,,
4,1:54,3,11,DET 41,21,42,AJ Dillon right tackle for 12 yards (tackle by Romeo Okwara),1.550,3.640
4,1:08,1,10,DET 29,21,42,Tim Boyle kneels for -1 yards,3.640,2.970
4,0:35,2,11,DET 30,21,42,Tim Boyle kneels for no gain,2.970,2.280
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
