#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,14:52,ARI 23,7,2:50,12,Field Goal
2,1,9:02,MIA 24,4,1:59,17,Fumble
3,1,5:10,MIA 9,8,4:12,91,Touchdown
4,2,14:36,MIA 28,12,6:29,61,Field Goal
5,2,3:24,MIA 20,5,1:53,13,Punt
6,3,15:00,MIA 23,5,2:15,35,Punt
7,3,10:46,MIA 40,4,1:53,13,Punt
8,3,5:23,MIA 8,5,2:05,28,Interception
9,3,3:18,MIA 20,8,3:55,23,Punt
10,4,9:44,MIA 36,6,1:51,54,Field Goal
11,4,6:16,MIA 46,3,0:55,2,Punt
12,4,3:46,ARI 39,4,1:50,39,Touchdown
13,4,0:19,MIA 24,2,0:19,13,End of Game
