Unnamed: 0_level_0,Unnamed: 1_level_0,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams
Tm,Total,Tot,Pass,Rush,TOvr,Tot,Pass,Rush,TOvr,Tot,KO,KR,P,PR,FG/XP
Falcons,35.0,20.95,18.93,3.36,-5.95,6.36,11.11,-4.75,3.46,7.02,0.91,2.23,1.86,-0.85,2.87
49ers,-35.0,-6.36,-11.11,4.75,-3.46,-20.95,-18.93,-3.36,5.95,-7.02,-2.23,-0.91,0.85,-1.86,-2.87
