0,1
Game Info,Game Info
Won Toss,Cowboys
Roof,outdoors
Surface,fieldturf
Duration,3:05
Attendance,63776
Weather,"71 degrees, relative humidity 57%, no wind, wind chill 0"
Vegas Line,Dallas Cowboys -3.0
Over/Under,46.0 (under)
