Unnamed: 0_level_0,Unnamed: 1_level_0,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Khalil Shakir,BUF,0,0,,0,0,2,6,3.0,0,6
Isaiah McKenzie,BUF,1,26,26.0,0,26,0,0,,0,0
,,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Mecole Hardman,KAN,0,0,,0,0,1,10,10.0,0,10
Skyy Moore,KAN,0,0,,0,0,1,6,6.0,0,6
Isiah Pacheco,KAN,3,43,14.3,0,18,0,0,,0,0
Michael Burton,KAN,1,9,9.0,0,9,0,0,,0,0
