Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Stefon Diggs,BUF,9,8,122,1,5,95,11.9,27,3.4,11.0,0,,0,0.0,0,155.8
Zack Moss,BUF,6,6,21,0,0,-1,-0.2,22,3.7,-0.2,0,,0,0.0,0,81.2
Gabriel Davis,BUF,5,4,88,1,3,70,17.5,18,4.5,17.4,0,,0,0.0,0,158.3
Jamison Crowder,BUF,4,3,28,0,3,12,4.0,16,5.3,6.0,0,,0,0.0,1,54.2
Isaiah McKenzie,BUF,3,2,19,1,2,18,9.0,1,0.5,7.7,0,,1,33.3,1,84.0
Devin Singletary,BUF,2,2,14,0,2,-8,-4.0,22,11.0,-4.0,0,,0,0.0,0,95.8
Dawson Knox,BUF,2,1,5,0,,-3,-3.0,8,8.0,1.5,0,,0,0.0,0,56.2
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Cooper Kupp,LAR,15,13,128,1,6,71,5.5,57,4.4,7.7,0,,0,0.0,1,96.7
Darrell Henderson,LAR,5,5,26,0,1,2,0.4,24,4.8,0.4,0,,0,0.0,0,88.3
Tyler Higbee,LAR,11,5,39,0,4,12,2.4,27,5.4,1.7,0,,2,18.2,2,15.2
Ben Skowronek,LAR,6,4,25,0,2,16,4.0,9,2.3,11.0,0,,0,0.0,0,75.0
Brandon Powell,LAR,1,1,10,0,1,3,3.0,7,7.0,3.0,0,,0,0.0,0,108.3
Allen Robinson,LAR,2,1,12,0,,12,12.0,0,0.0,14.0,0,,0,0.0,0,68.7
Tutu Atwell,LAR,1,0,0,0,,0,,0,,5.0,0,,0,0.0,0,39.6
