Quarter,Time,Down,ToGo,Location,DAL,WAS,Detail,EPB,EPA
3,1:16,1,10,DAL 35,6,6,Matt Jones left end for -1 yards (tackle by Jack Crawford and Tyrone Crawford),3.250,2.570
3,0:35,2,11,DAL 36,6,6,Kirk Cousins pass complete short right to DeSean Jackson for 6 yards (tackle by Brandon Carr),2.570,2.680
Quarter,Time,Down,ToGo,Location,DAL,WAS,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,5,DAL 30,6,6,Kirk Cousins pass complete short left to Jamison Crowder for 2 yards (tackle by Sean Lee),2.680,1.680
4,14:19,4,3,DAL 28,6,9,Dustin Hopkins 46 yard field goal good,1.680,3.000
4,14:19,,,WAS 35,6,9,"Dustin Hopkins kicks off 67 yards, returned by Lucky Whitehead for 24 yards (tackle by Will Blackmon)",0.000,-0.410
4,14:09,1,10,DAL 22,6,9,Matt Cassel pass complete short right to James Hanna for 11 yards (tackle by Mason Foster),0.410,1.140
4,13:27,1,10,DAL 33,6,9,Robert Turbin left guard for 5 yards (tackle by Mason Foster),1.140,1.270
4,12:52,2,5,DAL 38,6,9,Matt Cassel pass complete short right to Lucky Whitehead for 5 yards (tackle by Will Blackmon),1.270,1.800
4,12:18,1,10,DAL 43,6,9,"Matt Cassel pass complete deep middle to Devin Street for 18 yards (tackle by Mason Foster). Devin Street fumbles (forced by Mason Foster), recovered by Will Blackmon at WAS-37 (tackle by Devin Street)",1.800,-1.400
4,12:07,1,10,WAS 37,6,9,Matt Jones middle for 3 yards (tackle by Rolando McClain and Sean Lee),1.400,1.260
4,11:26,2,7,WAS 40,6,9,Kirk Cousins pass complete short middle to Jamison Crowder for 20 yards (tackle by Morris Claiborne),1.260,2.920
4,10:52,1,10,DAL 40,6,9,Matt Jones left end for -1 yards (tackle by Sean Lee),2.920,2.240
4,10:11,2,11,DAL 41,6,9,Kirk Cousins pass complete short left to DeSean Jackson for 13 yards,2.240,3.710
4,9:39,1,10,DAL 28,6,9,Matt Jones left end for 1 yard (tackle by Sean Lee),3.710,3.300
4,8:57,2,9,DAL 27,6,9,Kirk Cousins pass complete short left to Chris Thompson for 2 yards (tackle by J.J. Wilcox),3.300,2.870
4,8:12,3,7,DAL 25,6,9,Kirk Cousins pass complete short right to Chris Thompson for no gain,2.870,1.800
4,7:29,4,7,DAL 25,6,9,Dustin Hopkins 43 yard field goal no good,1.800,-1.140
4,7:26,1,10,DAL 33,6,9,Lucky Whitehead left end for 22 yards (tackle by Quinton Dunbar),1.140,2.590
4,6:43,1,10,WAS 45,6,9,Matt Cassel pass complete deep left to Dez Bryant for 42 yards (tackle by Will Blackmon),2.590,6.510
4,5:56,1,3,WAS 3,6,9,Matt Cassel pass incomplete short left intended for Dez Bryant (defended by Ricky Jean-Francois),6.510,5.530
4,5:52,2,3,WAS 3,6,9,Darren McFadden right guard for 2 yards (tackle by William Compton and Mason Foster),5.530,5.170
4,5:09,3,1,WAS 1,6,9,Darren McFadden middle for -1 yards (tackle by Chris Baker and DeAngelo Hall),5.170,3.250
4,4:25,4,2,WAS 2,9,9,Dan Bailey 20 yard field goal good,3.250,3.000
4,4:25,,,DAL 35,9,9,"Dan Bailey kicks off 67 yards, returned by Rashad Ross for 32 yards (tackle by Barry Church)",0.000,3.250
4,4:16,4,2,WAS 2,9,9,Timeout #1 by Washington Redskins,3.250,-0.940
4,3:38,1,10,WAS 30,9,9,Matt Jones left tackle for 2 yards (tackle by Tyrone Crawford and Nick Hayden),0.940,0.660
4,3:36,2,8,WAS 32,9,9,Kirk Cousins pass incomplete short right intended for Jordan Reed,0.660,-0.030
4,3:34,3,8,WAS 32,9,9,Kirk Cousins pass incomplete deep left intended for Pierre Garcon,-0.030,-1.240
4,3:29,4,8,WAS 32,9,9,"Tress Way punts 40 yards, returned by Lucky Whitehead for 4 yards (tackle by Dashaun Phillips)",-1.240,-1.070
4,3:20,1,10,DAL 32,9,9,Matt Cassel pass complete short middle to Jason Witten for 9 yards (tackle by Kyshoen Jarrett and Dashon Goldson),1.070,1.740
4,2:40,2,1,DAL 41,9,9,Darren McFadden right tackle for 2 yards (tackle by William Compton),1.740,1.800
4,2:00,1,10,DAL 43,9,9,Matt Cassel pass incomplete short middle intended for Jason Witten,1.800,1.250
4,1:56,2,10,DAL 43,9,9,Matt Cassel pass incomplete short right intended for Dez Bryant (defended by Bashaud Breeland),1.250,0.560
4,1:50,3,10,DAL 43,9,9,Matt Cassel pass incomplete short middle intended for Cole Beasley,0.560,-0.520
4,1:47,4,10,DAL 43,9,9,"Chris Jones punts 41 yards, returned by DeSean Jackson for -7 yards (tackle by Jeff Heath). DeSean Jackson fumbles (forced by Jeff Heath), recovered by Chris Jones at WAS-15",-0.520,4.580
4,1:26,1,10,WAS 15,9,9,Darren McFadden left end for 9 yards (tackle by Dashon Goldson),4.580,5.600
4,1:19,2,1,WAS 6,15,9,"Darren McFadden right guard for 6 yards, touchdown",5.600,7.000
4,1:19,,,WAS 6,16,9,Dan Bailey kicks extra point good,0.000,0.000
4,1:19,,,DAL 35,16,9,"Dan Bailey kicks off 64 yards, returned by Rashad Ross for 41 yards (tackle by Damien Wilson). Penalty on J.J. Wilcox: Face Mask (15 Yards), 15 yards",0.000,-2.720
4,1:06,1,10,DAL 43,16,9,Kirk Cousins pass complete short left to Pierre Garcon for 9 yards (tackle by Morris Claiborne),2.720,3.390
4,1:01,2,1,DAL 34,16,9,Kirk Cousins pass incomplete short left intended for Pierre Garcon,3.390,2.680
4,0:57,3,1,DAL 34,16,9,Chris Thompson left tackle for 6 yards (tackle by Sean Lee and Rolando McClain),2.680,2.680
4,0:49,3,1,DAL 34,16,9,Timeout #2 by Washington Redskins,2.680,3.710
4,0:49,1,10,DAL 28,16,15,"Kirk Cousins pass complete deep right to DeSean Jackson for 28 yards, touchdown",3.710,7.000
4,0:49,,,DAL 28,16,16,Dustin Hopkins kicks extra point good,0.000,0.000
4,0:49,,,WAS 35,16,16,"Dustin Hopkins kicks off 67 yards, returned by Lucky Whitehead for 46 yards (tackle by Darrel Young)",0.000,-1.860
4,0:37,1,10,DAL 44,16,16,Matt Cassel pass complete short right to Dez Bryant for 12 yards (tackle by Bashaud Breeland),1.860,2.650
4,0:30,1,10,WAS 44,16,16,Matt Cassel pass complete short left to Dez Bryant for 8 yards (tackle by Bashaud Breeland),2.650,2.650
4,0:21,1,10,WAS 44,16,16,Timeout #2 by Dallas Cowboys,2.650,3.190
4,0:21,2,2,WAS 36,16,16,Matt Cassel pass incomplete short right intended for Jason Witten (defended by Ryan Kerrigan),3.190,2.480
4,0:17,3,2,WAS 36,16,16,Matt Cassel pass incomplete short right intended for Jason Witten,2.480,0.890
4,0:14,4,2,WAS 36,19,16,Dan Bailey 54 yard field goal good,0.890,3.000
4,0:14,,,DAL 35,19,16,--,0.000,1.270
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
