Quarter,Time,Down,ToGo,Location,DAL,NYG,Detail,EPB,EPA
1,1:27,4,3,DAL 31,7,0,Eli Manning pass complete short right to Odell Beckham for 7 yards (tackle by Brandon Carr and Justin Durant),1.380,3.970
1,0:45,1,10,DAL 24,7,0,--,3.970,-1.070
1,0:38,1,10,DAL 32,7,0,Dak Prescott pass complete short right to Jason Witten for 13 yards (tackle by Kelvin Sheppard and Jonathan Casillas),1.070,1.930
Quarter,Time,Down,ToGo,Location,DAL,NYG,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,10,DAL 45,7,0,Ezekiel Elliott left tackle for 4 yards (tackle by Kerry Wynn and Landon Collins),1.930,1.920
2,14:23,2,6,DAL 49,7,0,Ezekiel Elliott left tackle for 4 yards (tackle by Johnathan Hankins and Kerry Wynn),1.920,1.750
2,13:41,3,2,NYG 47,7,0,Dak Prescott pass incomplete short left intended for Dez Bryant is intercepted by Janoris Jenkins at NYG-39,1.750,-1.530
2,13:33,1,10,NYG 39,7,0,Paul Perkins right tackle for 3 yards (tackle by Byron Jones and Anthony Hitchens),1.530,1.390
2,12:53,2,7,NYG 42,7,0,"Eli Manning pass incomplete short middle intended for Odell Beckham. Penalty on Anthony Hitchens: Roughing the Passer, 15 yards, Penalty on Brandon Carr: Defensive Pass Interference (Declined) (no play)",1.390,2.720
2,12:47,1,10,DAL 43,7,0,Paul Perkins left end for no gain (tackle by Terrell McClain and Benson Mayowa),2.720,2.180
2,12:14,2,10,DAL 43,7,0,"Penalty on Paul Perkins: False Start, 5 yards (no play)",2.180,1.500
2,11:59,2,15,DAL 48,7,0,Eli Manning pass incomplete short right intended for Victor Cruz,1.500,0.830
2,11:53,3,15,DAL 48,7,0,Eli Manning pass complete short middle to Shane Vereen for 10 yards (tackle by Orlando Scandrick),0.830,0.720
2,11:13,4,5,DAL 38,7,0,Brad Wing punts 35 yards,0.720,0.380
2,11:02,1,10,DAL 3,7,0,Ezekiel Elliott right end for 15 yards (tackle by Leon Hall),-0.380,0.040
2,10:24,1,10,DAL 18,7,0,Ezekiel Elliott right tackle for 4 yards (tackle by Leon Hall and Devon Kennard),0.040,0.140
2,9:42,2,6,DAL 22,7,0,Dak Prescott sacked by Romeo Okwara for -5 yards,0.140,-1.340
2,8:55,3,11,DAL 17,7,0,Dak Prescott pass incomplete short left intended for Lance Dunbar,-1.340,-2.320
2,8:49,4,11,DAL 17,7,0,"Chris Jones punts 45 yards, returned by Odell Beckham for 12 yards (tackle by L.P. Ladouceur)",-2.320,-2.260
2,8:38,1,10,,7,0,Eli Manning pass complete short middle to Will Tye for 7 yards (tackle by Sean Lee and Anthony Hitchens),2.260,2.660
2,8:11,2,3,DAL 43,7,0,Rashad Jennings right end for 5 yards (tackle by Brandon Carr and Anthony Hitchens),2.660,3.050
2,7:36,1,10,DAL 38,7,0,"Eli Manning sacked by Benson Mayowa for -9 yards. Eli Manning fumbles (forced by Benson Mayowa), recovered by Sean Lee at DAL-49 (tackle by Bobby Hart)",3.050,-2.190
2,7:26,1,10,DAL 49,7,0,Ezekiel Elliott middle for 2 yards (tackle by Coty Sensabaugh and Damon Harrison),2.190,1.920
2,6:47,2,8,NYG 49,7,0,"Dak Prescott pass complete short left to Cole Beasley for -2 yards (tackle by Janoris Jenkins). Penalty on Olivier Vernon: Defensive Offside, 5 yards (no play)",1.920,2.590
2,6:16,2,3,NYG 44,7,0,Ezekiel Elliott right guard for 13 yards (tackle by Andrew Adams and Landon Collins),2.590,3.510
2,5:37,1,10,NYG 31,7,0,Ezekiel Elliott right guard for -1 yards (tackle by Johnathan Hankins and Romeo Okwara),3.510,2.830
2,5:01,2,11,NYG 32,7,0,Dak Prescott pass incomplete short left intended for Terrance Williams,2.830,2.150
2,4:54,3,11,NYG 32,7,0,"Dak Prescott sacked by Devon Kennard for -9 yards. Dak Prescott fumbles (forced by Devon Kennard), recovered by Doug Free at NYG-41 and returned for 1 yards",2.150,0.590
,,,,,,,"NYG challenged the runner was not down by contact ruling, and the original play was overturned.",,
2,4:00,4,19,NYG 40,7,0,"Chris Jones punts 30 yards, fair catch by Odell Beckham",0.590,0.380
2,3:51,1,10,NYG 10,7,0,Paul Perkins right guard for 5 yards (tackle by Sean Lee),-0.380,-0.350
2,3:26,2,5,NYG 15,7,0,Eli Manning pass incomplete short right intended for Roger Lewis,-0.350,-0.840
2,3:14,3,5,NYG 15,7,0,Eli Manning pass incomplete deep left intended for Odell Beckham (defended by Barry Church),-0.840,-2.440
2,3:10,4,5,NYG 15,7,0,"Brad Wing punts 42 yards, returned by Cole Beasley for 28 yards (tackle by Kelvin Sheppard). Penalty on Byron Jones: Offensive Holding, 10 yards",-2.440,-1.140
2,2:56,1,10,DAL 33,7,0,Ezekiel Elliott left end for 14 yards (tackle by Dominique Rodgers-Cromartie),1.140,2.060
2,2:28,1,10,DAL 47,7,0,Ezekiel Elliott left guard for 4 yards (tackle by Robert Thomas and Damon Harrison),2.060,2.060
2,2:00,2,6,NYG 49,7,0,Dak Prescott pass incomplete short middle intended for Cole Beasley (defended by Dominique Rodgers-Cromartie),2.060,1.360
2,1:56,3,6,NYG 49,7,0,Dak Prescott pass complete short left to Lance Dunbar for 4 yards (tackle by Romeo Okwara),1.360,0.000
2,1:38,,,,7,0,Timeout #1 by New York Giants,0.000,-0.270
2,1:38,4,2,NYG 45,7,0,"Chris Jones punts 31 yards, fair catch by Odell Beckham",0.270,0.280
2,1:31,1,10,NYG 14,7,0,Eli Manning pass incomplete short right intended for Victor Cruz,-0.280,-0.750
2,1:27,2,10,NYG 14,7,0,Eli Manning pass complete short right to Bobby Rainey for 4 yards (tackle by Jeff Heath),-0.750,-0.920
2,0:50,3,6,NYG 18,7,0,Bobby Rainey middle for 5 yards (tackle by Sean Lee and Barry Church),-0.920,0.000
2,0:42,,,,7,0,Timeout #1 by Dallas Cowboys,0.000,1.830
2,0:42,4,1,NYG 23,7,0,"Brad Wing punts 46 yards, returned by Cole Beasley for 1 yard (tackle by Dwayne Harris). Penalty on DAL: Offensive Holding, 10 yards",-1.830,-0.340
2,0:32,1,10,DAL 21,7,0,Dak Prescott pass complete short left to Cole Beasley for 7 yards (tackle by Landon Collins and Dominique Rodgers-Cromartie),0.340,0.750
2,0:23,2,3,DAL 28,7,0,Dak Prescott pass complete short middle to Cole Beasley for 13 yards (tackle by Landon Collins),0.750,0.000
2,0:16,,,,7,0,Timeout #2 by Dallas Cowboys,0.000,-1.660
2,0:16,1,10,DAL 41,7,0,Dak Prescott pass complete short right to Lance Dunbar for 4 yards (tackle by Jonathan Casillas),1.660,1.660
2,0:11,2,6,DAL 45,7,0,Dak Prescott pass complete short left to Terrance Williams for 18 yards (tackle by Eli Apple),1.660,0.000
2,0:02,,,,7,0,Timeout #3 by Dallas Cowboys,0.000,0.000
2,0:02,,,,7,0,Timeout #2 by New York Giants,0.000,-3.120
2,0:02,1,10,NYG 37,7,0,Dan Bailey 55 yard field goal no good,3.120,1.860
Quarter,Time,Down,ToGo,Location,DAL,NYG,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,NYG 35,7,0,"Robbie Gould kicks off 65 yards, touchback",0.000,-0.610
3,15:00,1,10,DAL 25,7,0,Ezekiel Elliott right guard for 3 yards (tackle by Keenan Robinson and Dominique Rodgers-Cromartie),0.610,0.470
3,14:18,2,7,DAL 28,7,0,Dak Prescott pass incomplete deep left intended for Dez Bryant,0.470,-0.230
3,14:10,3,7,DAL 28,7,0,Dak Prescott pass incomplete short right intended for Jason Witten,-0.230,-1.500
3,14:05,4,7,DAL 28,7,0,"Chris Jones punts 48 yards, returned by Odell Beckham for 5 yards (tackle by Gavin Escobar). Penalty on B.J. Goodson: Illegal Block Above the Waist, 10 yards",-1.500,-0.150
3,13:51,1,10,NYG 19,7,0,Eli Manning pass incomplete short right intended for Odell Beckham,0.150,-0.390
3,13:44,2,10,NYG 19,7,0,Rashad Jennings middle for 4 yards (tackle by Terrell McClain and Sean Lee),-0.390,-0.550
3,13:14,3,6,NYG 23,7,0,Eli Manning pass complete short middle to Rashad Jennings for 5 yards (tackle by Sean Lee),-0.550,-1.500
3,12:32,4,1,NYG 28,7,0,"Brad Wing punts 57 yards, returned by Cole Beasley for 13 yards (tackle by Kelvin Sheppard). Penalty on Leon McFadden: Offensive Holding, 9 yards",-1.500,0.380
3,12:20,1,10,DAL 9,7,0,Dak Prescott pass incomplete short middle intended for Jason Witten,-0.380,-0.780
3,12:14,2,10,DAL 9,7,0,Dak Prescott middle for 1 yard (tackle by Olivier Vernon and Romeo Okwara),-0.780,-1.300
3,11:32,3,9,DAL 10,7,0,Dak Prescott pass complete short right to Jason Witten for 8 yards (tackle by Keenan Robinson and Eli Apple),-1.300,-2.240
3,10:50,4,1,DAL 18,7,0,"Chris Jones punts 37 yards, muffed catch by Odell Beckham, recovered by Odell Beckham and returned for 38 yards",-2.240,-1.860
3,10:39,1,10,NYG 44,7,0,Paul Perkins middle for 2 yards (tackle by Barry Church and Jack Crawford),1.860,1.590
3,10:06,2,8,NYG 46,7,0,Paul Perkins right guard for 4 yards (tackle by David Irving and Cedric Thornton),1.590,1.420
3,9:26,3,4,,7,0,Paul Perkins left guard for 6 yards (tackle by Jack Crawford),1.420,2.650
3,8:54,1,10,DAL 44,7,0,Eli Manning pass complete short middle to Jerell Adams for 5 yards (tackle by Anthony Hitchens and Sean Lee),2.650,2.780
3,8:25,2,5,DAL 39,7,0,Paul Perkins left guard for 3 yards (tackle by Byron Jones and Terrell McClain),2.780,2.480
3,7:52,3,2,DAL 36,7,0,"Paul Perkins middle for -1 yards (tackle by Orlando Scandrick and Sean Lee). Paul Perkins fumbles (forced by Orlando Scandrick), recovered by Paul Perkins at DAL-37",2.480,0.790
3,7:09,4,3,DAL 37,7,0,Eli Manning pass complete short middle to Sterling Shepard for 14 yards (tackle by Orlando Scandrick),0.790,4.040
3,6:40,1,10,DAL 23,7,0,Paul Perkins right tackle for 2 yards (tackle by Anthony Hitchens and Sean Lee),4.040,3.770
3,6:04,2,8,DAL 21,7,0,Eli Manning pass incomplete deep left intended for Odell Beckham,3.770,3.070
3,5:58,3,8,DAL 21,7,0,Eli Manning pass incomplete short left intended for Odell Beckham,3.070,2.060
3,5:54,4,8,DAL 21,7,3,Robbie Gould 39 yard field goal good,2.060,3.000
3,5:50,,,NYG 35,7,3,"Robbie Gould kicks off 54 yards, returned by Alfred Morris for 12 yards (tackle by Deontae Skinner)",0.000,-0.480
3,5:44,1,10,DAL 23,7,3,Ezekiel Elliott right end for no gain (tackle by Olivier Vernon and Devon Kennard),0.480,-0.070
3,5:06,2,10,DAL 23,7,3,Ezekiel Elliott for 13 yards,-0.070,1.330
3,4:29,1,10,DAL 36,7,3,Dak Prescott pass complete short right to Cole Beasley for 18 yards (tackle by Coty Sensabaugh),1.330,2.520
3,3:55,1,10,NYG 46,7,3,Ezekiel Elliott right end for 2 yards (tackle by Olivier Vernon and Romeo Okwara),2.520,2.250
3,3:19,2,8,NYG 44,7,3,"Dak Prescott pass complete short left to Cole Beasley for 3 yards (tackle by Leon Hall). Penalty on Terrance Williams: Offensive Holding, 10 yards",2.250,1.300
3,2:51,2,15,DAL 49,7,3,Dak Prescott sacked by Jonathan Casillas for 0 yards,1.300,0.630
3,2:06,3,15,DAL 49,7,3,Dak Prescott pass incomplete deep middle intended for Dez Bryant is intercepted by Leon Hall at NYG-10 and returned for 29 yards,0.630,-1.530
3,1:50,1,10,NYG 39,7,3,Rashad Jennings left tackle for no gain (tackle by Benson Mayowa and Tyrone Crawford),1.530,0.990
3,1:18,2,10,NYG 39,7,9,"Eli Manning pass complete short middle to Odell Beckham for 61 yards, touchdown",0.990,7.000
3,1:07,,,DAL 15,7,10,Robbie Gould kicks extra point good,0.000,0.000
3,1:07,,,NYG 35,7,10,"Robbie Gould kicks off 67 yards, returned by Lance Dunbar for 16 yards (tackle by Deontae Skinner)",0.000,0.280
3,1:01,1,10,DAL 14,7,10,Ezekiel Elliott middle for 4 yards (tackle by Romeo Okwara and Keenan Robinson),-0.280,-0.210
3,0:24,2,6,DAL 18,7,10,Dak Prescott pass complete short left to Jason Witten for 1 yard (tackle by Landon Collins),-0.210,-0.800
Quarter,Time,Down,ToGo,Location,DAL,NYG,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,5,DAL 19,7,10,Dak Prescott pass incomplete short middle intended for Dez Bryant (defended by Dominique Rodgers-Cromartie),-0.800,-2.140
4,14:54,4,5,DAL 19,7,10,"Chris Jones punts 51 yards, returned by Dwayne Harris for 4 yards (tackle by Keith Smith)",-2.140,-1.200
4,14:41,1,10,NYG 34,7,10,Paul Perkins left tackle for 9 yards (tackle by Barry Church),1.200,1.870
4,14:12,2,1,NYG 43,7,10,Paul Perkins right guard for 2 yards (tackle by Tyrone Crawford),1.870,1.930
4,13:39,1,10,NYG 45,7,10,"Paul Perkins left guard for 21 yards (tackle by Barry Church). Penalty on Marshall Newhouse: Offensive Holding, 10 yards (no play)",1.930,1.270
4,13:13,1,20,NYG 35,7,10,Eli Manning pass complete short right to Sterling Shepard for 17 yards (tackle by Anthony Brown),1.270,2.330
4,12:37,2,3,DAL 48,7,10,Rashad Jennings middle for 1 yard (tackle by Terrell McClain and Jack Crawford),2.330,1.750
4,12:01,3,2,DAL 47,7,10,Eli Manning pass complete short right to Odell Beckham for 7 yards (tackle by Brandon Carr and Barry Church),1.750,2.920
4,11:29,1,10,DAL 40,7,10,Eli Manning pass complete short left to Victor Cruz for 4 yards (tackle by Anthony Brown),2.920,2.910
4,10:59,2,6,DAL 36,7,10,Rashad Jennings left tackle for 13 yards (tackle by Sean Lee and Byron Jones),2.910,4.040
4,10:24,1,10,DAL 23,7,10,Rashad Jennings left tackle for 1 yard (tackle by David Irving and Cedric Thornton),4.040,3.630
4,9:47,2,9,DAL 22,7,10,Eli Manning pass incomplete short left intended for Victor Cruz is intercepted by Anthony Brown at DAL-15,3.630,0.220
4,9:40,1,10,DAL 15,7,10,Ezekiel Elliott left tackle for 4 yards (tackle by Keenan Robinson and Romeo Okwara),-0.220,-0.110
4,9:06,2,6,DAL 19,7,10,Dak Prescott pass complete short right to Terrance Williams for 13 yards (tackle by Kelvin Sheppard),-0.110,1.070
4,8:27,1,10,DAL 32,7,10,Ezekiel Elliott middle for -1 yards (tackle by Damon Harrison),1.070,0.390
4,7:47,2,11,DAL 31,7,10,Dak Prescott pass incomplete deep left intended for Dez Bryant,0.390,-0.290
4,7:40,3,11,DAL 31,7,10,Ezekiel Elliott left end for -6 yards (tackle by Devon Kennard),-0.290,-1.700
4,7:05,4,17,DAL 25,7,10,"Chris Jones punts 44 yards, fair catch by Odell Beckham",-1.700,-1.000
4,6:55,1,10,NYG 31,7,10,Paul Perkins right tackle for 1 yard (tackle by Barry Church),1.000,0.600
4,6:14,2,9,NYG 32,7,10,Paul Perkins right guard for -2 yards (tackle by Sean Lee),0.600,-0.360
4,5:29,3,11,NYG 30,7,10,Paul Perkins left guard for 9 yards (tackle by Sean Lee and Barry Church),-0.360,-0.780
4,4:49,4,2,NYG 39,7,10,"Brad Wing punts 50 yards, fair catch by Cole Beasley",-0.780,0.370
4,4:40,1,10,DAL 11,7,10,Ezekiel Elliott left tackle for 2 yards (tackle by Olivier Vernon),-0.370,-0.630
4,4:02,2,8,DAL 13,7,10,Dak Prescott pass incomplete deep left intended for Dez Bryant,-0.630,-1.190
4,3:54,3,8,DAL 13,7,10,Dak Prescott pass complete short middle to Terrance Williams for 7 yards (tackle by Janoris Jenkins),-1.190,-2.030
4,3:14,4,1,DAL 20,7,10,"Chris Jones punts 52 yards, returned by Odell Beckham for 5 yards (tackle by Andrew Gachkar)",-2.030,-1.140
4,3:00,1,10,NYG 33,7,10,Rashad Jennings left guard for -1 yards (tackle by Benson Mayowa and Sean Lee),1.140,0.000
4,2:55,,,,7,10,Timeout #1 by Dallas Cowboys,0.000,-0.460
4,2:55,2,11,NYG 32,7,10,Eli Manning pass incomplete short middle intended for Sterling Shepard (defended by Justin Durant),0.460,-0.230
4,2:52,3,11,NYG 32,7,10,Rashad Jennings left guard for 5 yards (tackle by Benson Mayowa and David Irving),-0.230,0.000
4,2:46,,,,7,10,Timeout #2 by Dallas Cowboys,0.000,0.910
4,2:46,4,6,NYG 37,7,10,"Brad Wing punts 39 yards, fair catch by Cole Beasley",-0.910,-0.540
4,2:39,1,10,DAL 24,7,10,Dak Prescott pass incomplete short left intended for Cole Beasley,0.540,0.000
4,2:31,2,10,DAL 24,7,10,Dak Prescott pass complete short left to Lance Dunbar for 4 yards (tackle by Dominique Rodgers-Cromartie),0.000,-0.160
4,2:25,3,6,DAL 28,7,10,"Dak Prescott pass complete short middle to Dez Bryant for 10 yards (tackle by Janoris Jenkins). Dez Bryant fumbles (forced by Janoris Jenkins), recovered by Landon Collins at DAL-44 and returned for 6 yards (tackle by Jason Witten)",-0.160,-3.050
4,2:13,1,10,DAL 38,7,10,Rashad Jennings right guard for 3 yards (tackle by Anthony Hitchens and Sean Lee),3.050,0.000
4,2:08,,,,7,10,Timeout #3 by Dallas Cowboys,0.000,-2.910
4,2:08,2,7,DAL 35,7,10,Rashad Jennings right guard for 3 yards (tackle by Sean Lee and Anthony Hitchens),2.910,2.610
4,2:00,3,4,DAL 32,7,10,Rashad Jennings right guard for 1 yard (tackle by Cedric Thornton and Sean Lee),2.610,0.000
4,1:15,,,,7,10,Timeout #1 by New York Giants,0.000,-1.380
4,1:15,4,3,DAL 31,7,10,"Penalty on Eli Manning: Delay of Game, 5 yards (no play)",1.380,0.880
4,1:15,4,8,DAL 36,7,10,Brad Wing punts 33 yards,0.880,0.380
4,1:06,1,10,DAL 3,7,10,Dak Prescott pass incomplete short right intended for Jason Witten,-0.380,-0.780
4,1:03,2,10,DAL 3,7,10,Dak Prescott pass incomplete short middle intended for Lance Dunbar,-0.780,-1.420
4,0:57,3,10,DAL 3,7,10,Dak Prescott pass incomplete short right intended for Cole Beasley (defended by Devon Kennard),-1.420,-2.490
4,0:52,4,10,DAL 3,7,10,Dak Prescott pass incomplete deep middle intended for Dez Bryant (defended by Janoris Jenkins),-2.490,-6.510
4,0:48,1,3,DAL 3,7,10,Eli Manning kneels for -1 yards,6.510,5.340
4,0:32,2,4,DAL 4,7,10,Eli Manning kneels for -1 yards,5.340,4.260
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
